,group,variable,month,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
PORVENIR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,15,58,0,0,15,58,73
PUCARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,7,8,3,3,10,11,21
PUERTO ACOSTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,2,4,0,0,2,4,6
PUERTO CARABUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,1,1,2,0,3,1,4
PUERTO PEREZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,3,6,0,1,3,7,10
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,7,7,0,0,7,7,14
PUNA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,0,3,0,0,0,3,3
PUNATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,1,6,0,0,1,6,7
QUILLACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,0,1,0,1,0,2,2
QUIME,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,1,2,0,0,1,2,3
RAVELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,3,1,0,0,3,1,4
RIBERALTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,2,5,0,0,2,5,7
SACABA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,3,8,11,31,14,39,53
SAN ANTONIO DE LOMERIO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,4,3,0,0,4,3,7
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,6,12,0,0,6,12,18
SAN JAVIER(STC),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,1,1,0,0,1,1,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,0,2,0,0,0,2,2
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,2,2,0,0,2,2,4
SAN PEDRO DE CURAHUARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,1,0,0,0,1,0,1
SAN RAMON SCZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,12,40,6,2,18,42,60
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,3,8,0,0,3,8,11
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,1,1,0,0,1,1,2
SANTIAGO DE MACHACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,0,2,1,1,1,3,4
SANTIVAÑES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,1,2,0,0,1,2,3
SIPE SIPE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,0,3,0,0,0,3,3
SORACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,3,1,0,0,3,1,4
SORATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,1,4,1,0,2,4,6
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,5,6,0,0,5,6,11
TACACOMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,1,0,0,0,1,0,1
TACOBAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,4,1,0,0,4,1,5
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,4,11,0,0,4,11,15
TEOPONTE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,3,4,0,0,3,4,7
TIPUANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,2,3,1,1,3,4,7
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,3,3,2,1,5,4,9
TOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,0,1,0,0,0,1,1
TORO TORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,4,4,0,0,4,4,8
TOTORA(ORR),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,17,36,3,17,20,53,73
TUPIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,1,4,47,0,48,4,52
TURCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,1,2,0,0,1,2,3
UNCIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,7,9,0,0,7,9,16
UYUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,9,1,2,0,11,1,12
VACAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,0,2,0,0,0,2,2
VALLEGRANDE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,0,1,0,0,0,1,1
VIACHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,34,29,2,5,36,34,70
VILLA TUNARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,8,7,0,0,8,7,15
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,3,1,0,0,3,1,4
VINTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,0,1,0,0,0,1,1
WALDO BALLIVIAN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,0,2,0,0,0,2,2
WARNES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,3,1,0,0,3,1,4
YACUIBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,0,4,0,0,0,4,4
YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,6,1,0,0,6,1,7
YUNCHARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-02-01,1,0,0,0,1,0,1
AIQUILE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,2,0,0,0,2,2
BATALLAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,1,2,0,0,1,2,3
BETANZOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,0,0,0,1,1
BOLIVAR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,0,0,0,1,1
CAIROMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,2,3,0,0,2,3,5
CAJUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,0,0,0,1,1
CAPINOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,2,2,0,0,2,2,4
CARACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,2,1,0,1,2,3
CHALLAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,2,2,3,2,5,7
CLIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,1,0,0,0,1,0,1
COBIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,11,25,0,0,11,25,36
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,2,2,0,0,2,2,4
COLCAPIRHUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,2,0,0,0,2,2
"COLCHA ""K""",otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,1,2,0,0,1,2,3
COLOMI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,0,0,0,1,1
COLQUENCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,1,0,0,0,1,0,1
COLQUIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,0,0,0,1,1
CONCEPCION,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,1,2,5,5,6,7,13
CORO CORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,0,0,0,1,1
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,1,0,0,0,1,0,1
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,21,24,11,28,32,52,84
EL CHORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,4,1,0,0,4,1,5
HUACARETA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,1,5,0,2,1,7,8
ICHOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,1,0,0,0,1,0,1
INQUISIVI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,4,4,0,0,4,4,8
IXIAMAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,2,0,0,0,2,2
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,0,0,0,1,1
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,57,57,0,0,57,57,114
LLALLAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,4,0,0,0,4,4
MAIRANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,0,0,0,1,1
MOJOCOYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,3,21,0,1,3,22,25
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,24,58,0,0,24,58,82
PADILLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,0,0,0,1,1
PAILON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,2,2,0,0,2,2,4
PALOS BLANCOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,1,0,0,0,1,0,1
POCOATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,1,1,0,0,1,1,2
POROMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,15,22,0,0,15,22,37
PORONGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,12,31,0,0,12,31,43
PUCARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,2,1,0,0,2,1,3
PUERTO ACOSTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,2,0,0,0,2,2
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,0,0,0,1,1
PUNATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,2,1,0,0,2,1,3
QUILLACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,1,0,0,0,1,0,1
RAVELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,1,2,0,0,1,2,3
RIBERALTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,2,0,0,0,2,2
SACABA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,12,6,8,6,20,26
SAN BENITO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,1,0,0,0,1,0,1
SAN BORJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,0,0,0,1,1
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,0,0,0,1,1
SAN CARLOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,2,0,0,0,2,2
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,3,4,1,0,4,4,8
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,0,0,0,1,1
SAN LUCAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,4,12,0,0,4,12,16
SAN RAMON BENI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,20,42,0,0,20,42,62
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,2,1,0,0,2,1,3
SENA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,1,2,2,2,3,4,7
SIPE SIPE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,2,0,0,0,2,2
SORATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,1,1,0,0,1,1,2
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,7,16,0,0,7,16,23
TAPACARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,1,2,0,0,1,2,3
TARATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,0,7,19,7,19,26
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,10,13,0,0,10,13,23
TARVITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,2,0,0,0,2,2
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,3,0,0,0,3,0,3
TOLATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,0,0,0,1,1
TOMINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,0,0,0,1,1
TORO TORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,3,3,2,3,5,8
TRINIDAD,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,34,19,0,0,34,19,53
UNCIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,1,4,0,0,1,4,5
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,2,3,0,0,2,3,5
VIACHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,0,0,0,1,1
VILA VILA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,0,0,0,1,1
VILLA NUEVA (LOMA ALTA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,1,0,0,0,1,0,1
VILLA RIVERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,1,1,1,2,3
WARNES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,0,1,1,3,1,4,5
YACUIBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,1,2,0,0,1,2,3
YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-03-01,1,0,0,0,1,0,1
ACHOCALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
AIQUILE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
ANTEQUERA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
ARBIETO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
BELEN DE ANDAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,2,1,0,0,2,1,3
BETANZOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
BOYUIBE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
BUENA VISTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
CABEZAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
CAIROMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,3,0,0,0,3,0,3
CAJUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,3,0,0,0,3,3
CALAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,9,0,0,1,9,10
CAMARGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
CAMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
CAQUIAVIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,2,1,0,0,2,1,3
CARACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
CARANAVI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,2,6,0,0,2,6,8
CHACARILLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,2,0,0,1,2,3
CHALLAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,2,0,1,1,3,4
CHIPAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,1,0,0,1,1,2
CHOQUE COTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,1,1,0,2,1,3
COCAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,1,0,0,1,1,2
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,4,7,0,0,4,7,11
COLQUENCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
COMBAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,1,0,0,1,1,2
CORO CORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
CORQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,3,9,1,2,4,11,15
COTAGAITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,2,0,0,0,2,2
COTOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,6,0,1,1,7,8
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,9,55,0,2,9,57,66
EL PUENTE(TJA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,2,1,0,0,2,1,3
EL TORNO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
EL VILLAR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
ENTRE RIOS CBBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,2,0,0,0,2,0,2
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,2,0,0,0,2,2
GUANAY,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,0,7,8,7,8,15
HUACARETA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
HUACHACALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,2,1,0,0,2,1,3
HUANUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,1,2,0,2,1,3
HUAYLLAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,3,0,0,0,3,0,3
ICHOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,2,1,0,2,2,3,5
ICLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
IXIAMAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,2,0,0,0,2,2
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,44,79,0,0,44,79,123
LORETO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
MIZQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
MOCOMOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,15,0,0,1,15,16
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,6,17,0,0,6,17,23
PADILLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,2,0,0,0,2,2
PAILON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,2,4,0,0,2,4,6
PALOS BLANCOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,3,4,0,0,3,4,7
PATACAMAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,4,0,0,0,4,4
POCONA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,2,1,0,0,2,1,3
POJO (CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,2,0,0,0,2,0,2
POOPO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,4,0,0,1,4,5
POROMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,10,0,0,1,10,11
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,17,23,0,0,17,23,40
PUCARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,3,0,0,0,3,3
PUERTO ACOSTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,2,0,0,0,2,2
PUERTO CARABUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,2,0,0,0,2,2
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
PUNA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
PUNATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,3,1,0,1,3,4
QUIME,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
QUIRUSILLAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
RAVELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,2,1,0,0,2,1,3
RIBERALTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,2,0,0,0,2,2
SACABA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,6,18,0,0,6,18,24
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,1,0,0,1,1,2
SAN ANTONIO DE LOMERIO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,2,0,0,0,2,2
SAN BORJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,3,0,0,0,3,3
SAN CARLOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,2,0,0,0,2,2
SAN IGNACIO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
SAN JAVIER(STC),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,2,0,0,0,2,2
SAN JULIAN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,4,0,0,1,4,5
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
SAN MATIAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
SANTA ANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
