,group,variable,month,DT 4TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 4TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 4TA. DOSIS DE 7 A 49 AÑOS FUERA,DT 4TA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
BATALLAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,20,13,12,14,32,46
BAURES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,0,0,0,2,0,2
BELEN DE ANDAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
BETANZOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,2,0,0,0,2,2
BOLIVAR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,1,6,1,6,7
BOLPEBRA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,0,3,0,3,3
BOYUIBE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,5,1,65,0,70,1,71
BUENA VISTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,3,0,0,1,3,4
CABEZAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,0,1,0,1,1
"CAIZA ""D""",otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,1,0,1,0,1
CAJUATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,3,0,0,0,3,3
CALAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,3,6,8,13,11,19,30
CAMARGO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,11,0,5,0,16,16
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,3,4,1,1,4,5,9
CAMIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,28,16,10,14,38,30,68
CAPINOTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,2,1,2,3,4,7
CAQUIAVIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,2,0,0,0,2,2
CARACOLLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,19,22,19,22,41
CARANAVI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,3,3,3,3,6
CARAPARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,1,0,0,2,1,3
CHALLAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,3,5,3,6,6,12
CHAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,13,11,15,12,28,23,51
CHARAGUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,10,2,10,3,13
CHIMORE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,4,2,6,3,10,13
CHIPAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
CHOQUE COTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,2,13,21,13,23,36
CHUMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,9,98,95,99,104,203
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
CKOCHAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,1,0,1,2,2,4
CLIZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,1,26,33,27,34,61
COBIJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,20,1,4,2,24,26
COCAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,3,13,41,37,44,50,94
COCHABAMBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,20,87,18,43,38,130,168
COLCAPIRHUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,6,15,17,15,23,38
"COLCHA ""K""",otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,0,0,1,1,1,2
COLOMI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,18,6,0,6,18,24
COLPA BELGICA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,4,0,0,0,4,4
COLQUECHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,2,0,0,0,2,2
COLQUENCHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,5,0,0,1,5,6
COLQUIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,1,2,6,3,7,10
COMANCHE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,1,0,1,1,2
COMARAPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,3,0,1,0,4,4
COMBAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,10,6,10,6,16
CONCEPCION,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,3,3,3,3,6
CORIPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,3,0,0,1,3,4
CORO CORO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,2,2,2,2,4
CORQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,1,2,1,2,3
COTAGAITA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,4,0,0,1,4,5
COTOCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,62,196,15,25,77,221,298
CUATRO CAÑADAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,8,0,2,1,10,11
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,5,0,1,0,6,6
CUEVO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,4,1,0,0,4,1,5
CULPINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,8,0,0,2,8,10
CURAHUARA DE CARANGAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,0,3,0,3,3
DESAGUADERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,4,2,5,3,9,12
EL ALTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,17,297,127,242,144,539,683
EL PUENTE(TJA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,0,0,0,1,0,1
EL TORNO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,42,93,65,78,107,171,278
ENTRE RIOS TRJ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,0,3,3,4,3,7
ENTRE RIOS CBBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,6,12,1,3,7,15,22
ESCARA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,1,2,1,2,3
ESCOMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,3,2,3,2,5
EUCALIPTUS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,0,5,0,5,5
FERNANDEZ ALONSO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,8,1,2,1,10,11
FILADELFIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,2,0,0,0,2,2
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
GUANAY,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,1,3,1,3,4
GUAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,2,4,6,4,8,12
GUAYARAMERIN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,1,1,1,2,3
HUACARETA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,4,4,14,4,18,22
HUARACAJE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,1,0,0,2,1,3
HUATAJATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,17,13,17,13,30
HUAYLLAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,0,1,0,2,2
HUMANATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
ICHOCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,0,3,0,3,3
ICLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
INCAHUASI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,6,0,0,0,6,6
INQUISIVI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,1,2,1,3,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,0,24,17,25,17,42
IXIAMAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,0,1,0,1,1
JESUS DE MACHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,2,38,26,40,28,68
LA ASUNTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,2,16,16,17,18,35
LA GUARDIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,56,63,206,221,262,284,546
LA PAZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,43,275,126,128,169,403,572
LAGUNILLAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,1,0,0,2,1,3
LAJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,5,18,16,23,21,41,62
LICOMA PAMPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,2,124,113,124,115,239
LLALLAGUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,6,2,7,4,13,17
LORETO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,4,0,0,0,4,4
MACHARETI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,2,0,0,0,2,2
MAGDALENA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,3,3,0,0,3,3,6
MAIRANA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,4,4,4,6,8,14
MALLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,10,4,10,4,14
MAPIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,7,59,56,59,63,122
MINEROS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,9,6,16,7,25,32
MIZQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,4,24,83,26,87,113
MOJOCOYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,2,0,0,1,2,3
MONTEAGUDO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,3,4,0,3,3,7,10
MONTERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,52,5,60,5,112,117
MORO MORO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,9,0,9,0,9
MOROCHATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,10,1,4,1,14,15
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,3,0,0,2,3,5
OCURI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,1,0,0,2,1,3
OKINAWA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,6,3,1,3,7,6,13
OMEREQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,4,1,4,2,6
ORURO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,7,49,8,24,15,73,88
PADILLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,3,0,0,1,3,4
PAILON,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,6,6,9,29,15,35,50
PALCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,1,5,1,5,6
PALOS BLANCOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,3,18,26,18,29,47
PAMPA AULLAGAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
PAMPA GRANDE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,4,6,17,8,21,29
PAPEL PAMPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,2,5,2,5,7
PASORAPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,2,1,2,1,3
PATACAMAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,3,0,0,0,3,3
PAZÑA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,0,0,2,1,2,3
POCOATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,3,0,1,0,4,0,4
POCONA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,6,5,6,6,12
POJO (CBBA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,4,12,3,5,7,17,24
POOPO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,0,2,11,3,11,14
PORCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,0,1,0,1,1
PORONGO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,14,6,9,11,23,17,40
PORTACHUELO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,5,0,0,1,5,6
POSTRER VALLE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,7,33,0,13,7,46,53
PRESTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,3,0,0,0,3,3
PUCARANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,5,25,37,25,42,67
PUERTO ACOSTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,1,1,3,2,4,6
PUERTO CARABUCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,7,10,7,11,18
PUERTO PEREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,2,1,2,1,4,5
PUERTO QUIJARRO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,8,2,8,3,11
PUERTO RICO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,4,18,14,29,18,47,65
PUNA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,2,4,9,4,11,15
PUNATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,5,4,0,11,5,15,20
QUILLACOLLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,4,9,42,56,46,65,111
QUIME,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,2,0,1,0,3,3
QUIRUSILLAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,2,6,2,6,4,10
RAQAYPAMPA(ETA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,3,5,0,0,3,5,8
RAVELO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,1,1,1,1,2
RIBERALTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,7,0,0,0,7,7
ROBORE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,3,0,1,1,4,1,5
RURRENABAQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,2,0,0,0,2,2
SABAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,2,0,2,0,4,4
SACABA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,7,25,53,74,60,99,159
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,16,6,16,7,23
SAMAIPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,7,0,1,0,8,8
SAN ANDRES DE MACHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,2,17,2,17,19
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,2,0,2,0,2
SAN BENITO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,2,5,2,5,4,9
SAN BORJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,3,0,1,0,4,4
SAN BUENA VENTURA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,3,5,1,6,4,10
SAN CARLOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,9,10,0,0,9,10,19
SAN IGNACIO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,1,0,1,1,2
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,4,23,5,10,9,33,42
SAN JAVIER(STC),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,3,7,0,2,3,9,12
SAN JOAQUIN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,11,0,0,0,11,0,11
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,4,1,3,2,7,9
SAN JULIAN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,9,15,111,105,120,120,240
SAN LORENZO(PND),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,2,1,2,2,4,6
SAN LORENZO(TJA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
SAN MATIAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,6,0,0,0,6,6
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,3,0,0,2,3,5
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,0,3,0,4,4
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
SAN PEDRO DE MACHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,4,0,2,0,6,6
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,2,0,0,0,2,2
SAN RAFAEL,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,4,0,0,0,4,4
SAN RAMON SCZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,0,0,0,2,0,2
SANTA ANA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,96,231,222,200,318,431,749
SANTA ROSA DEL SARA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,3,6,0,5,3,11,14
SANTIAGO DE HUARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,1,1,1,1,2
SANTIAGO DE HUATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,1,6,1,7,8
SANTIVAÑES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,2,0,0,2,2,4
SAPAHAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,3,7,0,2,3,9,12
SENA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,6,0,0,1,6,7
SHINAOTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,2,5,6,7,8,15
SICAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,3,4,5,11,8,15,23
SIPE SIPE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,2,50,48,51,50,101
SOPACHUY,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,0,1,0,2,2
SORACACHI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,1,2,8,4,9,13
SORATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,7,2,9,2,16,18
SUCRE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,24,62,21,36,45,98,143
TACACOMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,1,20,11,22,12,34
TACOPAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,2,4,5,4,7,11
TAPACARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,10,12,8,12,18,30
TARABUCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,4,6,6,7,10,17
TARACO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,1,0,1,0,1
TARATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,7,4,1,5,8,13
TARIJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,7,10,2,7,9,17,26
TARVITA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,2,0,0,0,2,2
TEOPONTE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,4,7,4,7,11
TIAHUANACU,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,7,2,6,3,13,16
TINGUIPAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,1,1,6,2,7,9
TIQUIPAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,17,32,31,34,48,82
TIRAQUE (CBBA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,4,1,7,1,11,12
TOCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,4,1,7,1,11,12
TOLATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,3,0,0,4,3,4,7
TOMINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,4,4,0,0,4,4,8
TORO TORO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,16,12,16,12,28
TOTORA(CBBA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,2,4,6,4,8,12
TOTORA(ORR),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,2,0,0,1,2,3
TRIGAL,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,5,27,0,0,5,27,32
TUPIZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,13,0,1,0,14,14
UMALA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,5,0,1,0,6,6
UNCIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,7,0,1,0,8,8
URUBICHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,3,0,0,0,3,3
VACAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,4,0,2,1,6,7
VALLEGRANDE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,6,0,0,2,6,8
VIACHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,11,1,13,2,24,26
VILA VILA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,2,8,18,8,20,28
VILLA CHARCAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,5,0,2,0,7,7
VILLA MONTES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,0,0,0,1,0,1
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,8,17,8,17,25
VILLA RIVERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,3,2,0,0,3,2,5
VILLA TUNARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,7,21,6,8,13,29,42
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,1,0,0,2,1,3
VILLAZON,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,5,11,4,2,9,13,22
VINTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,6,8,2,17,8,25,33
WALDO BALLIVIAN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,0,2,0,2,2
WARNES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,2,22,17,14,19,36,55
YACO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,0,0,5,1,5,1,6
YACUIBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,4,2,0,0,4,2,6
YAMPARAEZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2021-04-01,1,1,0,0,1,1,2
