,group,variable,month,DT 3RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 7 A 49 AÑOS FUERA,DT 3RA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
SICA SICA (VILLA AROMA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,1,1,2,1,3,4
SICAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,0,2,4,2,4,6
SIPE SIPE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,4,8,7,42,11,50,61
SOPACHUY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,1,0,1,0,2,2
SORACACHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,2,0,2,0,4,4
SORATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,6,3,3,14,9,17,26
SUCRE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,26,85,20,40,46,125,171
TACACOMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,4,3,2,1,6,4,10
TACOBAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,2,0,0,0,2,2
TACOPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,1,3,0,0,1,3,4
TAHUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,1,0,0,0,1,1
TAPACARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,1,8,4,6,5,14,19
TARABUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,3,0,0,0,3,3
TARACO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,1,3,0,3,1,4
TARATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,1,61,12,61,13,74
TARIJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,7,42,12,34,19,76,95
TARVITA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,3,3,1,1,4,4,8
TEOPONTE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,1,6,2,11,3,17,20
TIAHUANACU,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,3,0,2,0,5,5
TINGUIPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,5,0,6,0,11,11
TIPUANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,0,1,2,1,2,3
TIQUIPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,7,20,66,86,73,106,179
TIRAQUE (CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,3,10,13,18,16,28,44
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,2,0,1,0,3,0,3
TOCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,7,2,2,2,9,4,13
TOLATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,0,42,4,42,4,46
TOMAVE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,1,0,0,0,1,1
TOMINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,3,3,0,0,3,3,6
TOTORA(CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,18,1,7,1,25,26
TOTORA(ORR),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,2,0,1,0,3,3
TRINIDAD,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,26,49,0,4,26,53,79
TUPIZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,4,11,4,5,8,16,24
TURCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,0,0,1,0,1,1
UMALA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,2,0,2,0,4,4
UNCIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,3,0,3,0,6,6
URIONDO (A. CONCEPCION),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,1,2,0,0,1,2,3
URUBICHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,4,0,0,0,4,4
UYUNI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,6,32,0,32,6,38
VACAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,1,6,9,6,10,16
VALLEGRANDE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,1,8,0,1,1,9,10
VIACHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,4,16,24,21,28,37,65
VILA VILA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,1,0,2,0,3,3
VILLA CHARCAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,3,0,2,0,5,5
VILLA MONTES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,5,1,1,0,6,1,7
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,5,4,1,2,6,6,12
VILLA RIVERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,3,1,3,1,6,7
VILLA SERRANO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,3,11,1,0,4,11,15
VILLA TUNARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,12,20,14,18,26,38,64
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,2,0,0,2,2,2,4
VILLAZON,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,3,20,2,3,5,23,28
VINTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,10,26,3,14,13,40,53
VITICHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,1,1,0,0,1,1,2
WALDO BALLIVIAN,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,0,6,9,6,9,15
WARNES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,18,82,16,28,34,110,144
YACUIBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,5,7,0,0,5,7,12
YAMPARAEZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,0,3,2,3,2,5
YAPACANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,13,12,2,8,15,20,35
YOCALLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,1,0,0,0,1,1
YOTALA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,0,1,0,0,0,1,1
YUNCHARA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,1,0,0,1,1,1,2
ZUDAÑEZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-03-01,1,3,0,3,1,6,7
ACHACACHI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,3,6,20,0,23,6,29
ACHOCALLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,15,3,3,3,18,21
AIQUILE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,2,8,42,33,44,41,85
ALALAY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,0,3,2,3,2,5
ALTO BENI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,3,4,1,5,4,9,13
ANCORAIMES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,6,8,6,9,15
ANDAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,3,0,3,9,6,9,15
ANTEQUERA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,3,3,12,3,15,18
ANZALDO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,0,1,5,1,5,6
APOLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,10,20,39,50,49,70,119
ARAMPAMPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,0,2,8,2,8,10
ARANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,2,15,0,1,2,16,18
ARBIETO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,6,10,3,10,9,20,29
ARQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,4,11,16,6,20,17,37
ASCENCION DE GUARAYOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,21,0,3,1,24,25
ATOCHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,4,2,5,3,9,12
AUCAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,2,0,0,0,2,2
AYATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,7,19,7,20,27
AYO AYO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,3,15,3,13,6,28,34
BATALLAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,2,16,12,14,14,30,44
BAURES,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,1,0,0,1,1,2
BELEN DE URMIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,1,0,0,1,1,2
BELLA FLOR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,0,0,0,1,0,1
BERMEJO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,2,78,0,78,2,80
BETANZOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,12,0,5,1,17,18
BOLIVAR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,0,1,1,2,1,3
BOLPEBRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,4,0,0,0,4,4
BOYUIBE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,2,0,63,0,65,0,65
BUENA VISTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,2,0,0,0,2,2
CABEZAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,0,20,4,21,4,25
CAIROMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,8,5,8,6,14
"CAIZA ""D""",otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
CAJUATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,5,0,0,0,5,5
CALACOTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,0,0,3,0,3,3
CALAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,6,8,15,9,21,30
CAMARGO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,2,16,0,3,2,19,21
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,2,1,0,0,2,1,3
CAMIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,11,13,0,5,11,18,29
CAPINOTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,7,1,1,2,8,10
CAQUIAVIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,2,3,8,23,10,26,36
CARANAVI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,4,12,124,31,128,43,171
CARAPARI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,4,1,0,0,4,1,5
CARMEN RIVERO TORREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,6,3,0,1,6,4,10
CHALLAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,20,4,14,4,34,38
CHAQUI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,2,0,4,0,6,6
CHARAGUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,5,2,9,2,14,16
CHARAÑA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,0,0,1,0,1,1
CHIMORE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,6,27,38,28,44,72
CHIPAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,2,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,3,14,133,129,136,143,279
CHUMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,72,46,72,47,119
CKOCHAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,3,0,1,1,4,5
CLIZA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,3,26,20,27,23,50
COBIJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,5,34,1,1,6,35,41
COCAPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,3,5,79,77,82,82,164
COCHABAMBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,50,210,40,90,90,300,390
COLCAPIRHUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,5,10,25,31,30,41,71
"COLCHA ""K""",otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,4,1,10,4,14,5,19
COLOMI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,3,18,40,38,43,56,99
COLPA BELGICA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,4,0,0,0,4,4
COLQUECHACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,3,0,1,1,4,5
COLQUENCHA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,2,8,0,0,2,8,10
COLQUIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,2,2,15,22,17,24,41
COMANCHE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,0,0,1,0,1,1
COMARAPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,11,1,1,1,12,13
COMBAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,0,1,3,2,3,5
CONCEPCION,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,0,1,1,2,1,3
COPACABANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,1,1,1,2,3
CORIPATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,5,0,0,1,5,6
CORO CORO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
COROICO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,23,19,23,20,43
CORQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,2,1,5,1,7,8
COTAGAITA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,2,0,0,0,2,2
COTOCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,49,174,6,51,55,225,280
CUATRO CAÑADAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,14,35,2,8,16,43,59
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,7,3,4,3,11,14
CUEVO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,2,1,1,0,3,1,4
CULPINA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,9,0,0,1,9,10
CURAHUARA DE CARANGAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,3,5,3,5,6,11
CURVA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
DESAGUADERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,0,5,3,5,3,8
EL ALTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,66,519,114,213,180,732,912
EL PUENTE(STC),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,6,2,4,3,10,13
EL VILLAR,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,1,0,2,1,3,4
ENTRE RIOS TRJ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,1,0,0,1,1,2
ENTRE RIOS CBBA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,7,29,6,15,13,44,57
ESCARA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,0,7,6,7,6,13
ESCOMA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,0,2,1,2,1,3
EUCALIPTUS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,7,9,7,10,17
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,0,1,0,2,0,2
EXALTACION,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,11,2,3,2,14,16
FILADELFIA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,4,0,0,1,4,5
GENERAL SAAVEDRA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,7,1,1,2,8,10
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,0,8,2,8,2,10
GUANAY,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,4,14,27,27,31,41,72
GUAYARAMERIN,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,3,12,2,6,5,18,23
GUTIERREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,0,1,0,2,2
HUACARETA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,2,1,0,0,2,1,3
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,1,0,0,1,1,2
HUACHACALLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,3,33,0,33,3,36
HUANUNI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,7,10,30,11,37,48
HUATAJATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,1,2,1,3,4
HUAYLLAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,6,2,4,2,10,12
ICHOCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,1,2,6,3,7,10
ICLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,3,0,0,0,3,3
INCAHUASI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,3,3,2,1,5,4,9
INQUISIVI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,1,2,1,3,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,4,9,17,18,21,27,48
IXIAMAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,0,2,0,2,0,2
JESUS DE MACHACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,0,14,14,14,14,28
LA ASUNTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,11,14,16,15,27,42
LA PAZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,86,450,199,216,285,666,951
LAGUNILLAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,2,5,0,0,2,5,7
LAJA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,8,19,2,3,10,22,32
LAS CARRERAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,5,0,0,0,5,5
LICOMA PAMPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
LLALLAGUA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,4,11,9,12,13,23,36
LLICA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,0,0,4,0,4,4
LORETO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,8,0,0,0,8,8
MACHACAMARCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,0,0,1,0,1,1
MACHARETI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,3,0,0,0,3,3
MAGDALENA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,4,1,2,7,6,8,14
MAIRANA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,2,2,2,5,4,7,11
MALLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,0,3,4,3,4,7
MAPIRI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,2,6,101,97,103,103,206
MECAPACA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,2,0,2,0,4,4
MINEROS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,8,25,51,25,59,84
MIZQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,5,58,47,59,52,111
MOCOMOCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,0,18,26,18,26,44
MOJINETE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,0,1,3,1,3,4
MOJOCOYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,2,0,0,0,2,2
MONTEAGUDO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,5,3,2,4,7,11
MONTERO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,4,152,22,94,26,246,272
MOROCHATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,7,1,5,1,12,13
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,5,0,1,1,6,7
OCURI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,0,0,3,0,3,3
OKINAWA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,2,2,2,3,5
OMEREQUE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,3,1,6,1,9,10
ORURO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,13,120,16,96,29,216,245
PADILLA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,5,12,17,13,22,35
PAILON,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,13,7,8,15,21,22,43
PALCA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,2,2,6,2,8,10
PALOS BLANCOS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,4,9,3,5,7,14,21
PAMPA AULLAGAS,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,2,0,0,2,2,2,4
PAMPA GRANDE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,0,0,2,0,2,2
PAPEL PAMPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,13,13,13,14,27
PASORAPA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,0,0,1,0,1,1
PATACAMAYA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,6,1,0,1,6,7
PAZÑA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,3,0,2,0,5,5
PELECHUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,5,0,0,0,5,5
POCOATA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
POCONA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,3,4,5,5,8,13
POJO (CBBA),otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,2,7,1,5,3,12,15
POOPO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,3,5,18,5,21,26
PORCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,2,0,6,0,8,8
PORTACHUELO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,11,0,2,0,13,13
POSTRER VALLE,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,0,1,2,1,2,3
POTOSI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,6,100,3,29,9,129,138
PRESTO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,3,13,5,13,8,21
PUCARANI,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,2,21,27,27,29,48,77
PUERTO ACOSTA,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,1,1,2,1,3,2,5
PUERTO CARABUCO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,3,0,1,0,4,4
PUERTO GONZALO MORENO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,0,0,0,1,1
PUERTO PEREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,7,3,1,3,8,11
PUERTO QUIJARRO,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,0,1,5,10,5,11,16
PUERTO SUAREZ,otras vacunaciones,dt 3ra. dosis de 7 a 49 anos,2021-04-01,3,5,0,0,3,5,8
