,group,variable,month,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
CAMIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,2,3,0,0,2,3,5
CAPINOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,2,0,0,0,2,2
CARACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
CARANAVI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,2,2,0,0,2,2,4
CHIPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
CLIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
COCAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
COLCAPIRHUA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,1,1,0,0,1,1,2
COLPA BELGICA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,3,0,0,0,3,3
CORQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
COTAGAITA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
COTOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,1,2,0,0,1,2,3
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,3,5,0,0,3,5,8
GUANAY,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,0,1,1,1,1,2
HUACHACALLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,2,0,0,0,2,2
IXIAMAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,3,10,0,0,3,10,13
MOCOMOCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,1,1,0,0,1,1,2
MOJOCOYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
MONTEAGUDO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,3,0,0,0,3,3
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,1,1,0,1,1,2,3
OMEREQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,4,1,0,0,4,1,5
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,1,8,0,0,1,8,9
PADILLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
PORONGO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,2,0,0,0,2,2
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,3,0,0,0,3,3
PRESTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,3,0,0,0,3,3
PUCARANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,4,0,0,0,4,4
PUNA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,1,1,0,0,1,1,2
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
QUIRUSILLAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,1,5,0,0,1,5,6
SAN BORJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
SAN JAVIER(STC),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,4,5,0,0,4,5,9
SAN JULIAN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,2,7,0,0,2,7,9
SAN MATIAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,2,1,0,0,2,1,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,2,15,0,0,2,15,17
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,3,7,0,0,3,7,10
SANTIVAÑES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,1,2,0,0,1,2,3
SIPE SIPE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,1,0,0,0,1,0,1
TAPACARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,1,0,0,1,1,1,2
TARATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,1,5,0,0,1,5,6
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
TOTORA(ORR),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,1,3,0,0,1,3,4
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,1,5,0,0,1,5,6
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,2,1,0,0,2,1,3
VILLA RIVERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,0,2,0,0,0,2,2
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,2,1,0,0,2,1,3
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-04-01,1,2,0,0,1,2,3
AIQUILE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,2,0,0,0,2,2
ALCALA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
ARQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
"CAIZA ""D""",otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,2,0,0,0,2,2
CAMIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,3,0,0,0,3,0,3
CARANAVI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,2,0,0,0,2,2
CHALLAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,0,0,1,0,1,1
CHIMORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,5,4,4,4,9,13
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,1,4,0,0,1,4,5
COLCAPIRHUA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,3,2,0,0,3,2,5
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,8,9,3,6,11,15,26
EL PUENTE(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,2,0,0,0,2,2
ENTRE RIOS CBBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
FILADELFIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
HUATAJATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
ICLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,4,6,0,0,4,6,10
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,3,3,11,8,14,11,25
MAGDALENA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,3,4,0,0,3,4,7
MOCOMOCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,2,0,0,0,2,2
MOJOCOYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,1,3,0,0,1,3,4
OKINAWA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
OMEREQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,3,7,0,0,3,7,10
PAZÑA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
POJO (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
PORTACHUELO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,2,0,0,0,2,2
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,3,10,0,0,3,10,13
PRESTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
PUERTO SUAREZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,6,5,0,0,6,5,11
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,1,1,0,0,1,1,2
PUNATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,1,1,0,0,1,1,2
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,4,8,0,0,4,8,12
QUIRUSILLAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,2,4,0,0,2,4,6
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
SAN BENITO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,2,0,0,0,2,2
SAN BORJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,0,1,0,1,0,1
SAN JAVIER(STC),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,2,1,0,0,2,1,3
SAN JOAQUIN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,2,0,0,0,2,2
SAN JULIAN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,4,2,0,0,4,2,6
SAN PEDRO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
SAN RAMON BENI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,84,111,1,3,85,114,199
SANTIVAÑES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
SHINAOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
SIPE SIPE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,1,3,2,2,3,5,8
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,1,6,0,0,1,6,7
TARVITA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,1,0,2,2
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
TOLEDO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
TOMINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
TOTORA(CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,1,0,0,0,1,1
TOTORA(ORR),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,8,10,3,0,11,10,21
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,1,1,0,0,1,1,2
VILLA CHARCAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,1,1,0,0,1,1,2
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,3,8,0,0,3,8,11
VILLA RIVERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,1,2,0,0,1,2,3
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,1,3,1,0,2,3,5
VILLAZON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,0,2,0,0,0,2,2
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-05-01,1,5,0,0,1,5,6
AIQUILE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
ALALAY,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,1,0,0,0,1,0,1
ALTO BENI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,1,1,0,0,1,1,2
ATOCHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,0,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
BUENA VISTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,1,1,0,0,1,1,2
CABEZAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,2,2,1,3,3,5,8
CAMIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
CAPINOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,1,1,0,0,1,1,2
CHARAGUA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,4,2,0,0,4,2,6
CHIMORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,0,1,0,1,0,1
CLIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,5,5,0,2,5,7,12
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,6,26,12,11,18,37,55
COLOMI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,2,4,0,0,2,4,6
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,8,12,0,2,8,14,22
EL PUENTE(STC),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,3,8,0,0,3,8,11
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,1,0,0,0,1,0,1
GUAQUI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,1,0,0,0,1,0,1
HUACHACALLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
ICLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,1,0,0,0,1,0,1
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,2,9,0,0,2,9,11
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,7,21,0,5,7,26,33
MAGDALENA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,1,0,0,0,1,0,1
MAIRANA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
MAPIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,1,4,0,0,1,4,5
MIZQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,1,1,0,0,1,1,2
OMEREQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,1,0,0,0,1,0,1
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,6,8,0,0,6,8,14
PADILLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,1,0,0,0,1,0,1
PAILON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,1,1,0,0,1,1,2
POJO (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,1,0,0,0,1,0,1
POOPO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
PORTACHUELO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,4,8,0,0,4,8,12
PUCARANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
PUERTO SUAREZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,3,0,0,0,3,0,3
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,2,5,0,0,2,5,7
QUILLACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,1,5,0,0,1,5,6
RAVELO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
RIBERALTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,3,9,0,0,3,9,12
ROBORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,3,0,0,0,3,3
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,2,14,0,0,2,14,16
SAN ANTONIO DE LOMERIO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,1,2,0,0,1,2,3
SAN BENITO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,9,11,0,0,9,11,20
SAN LUCAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,1,0,0,0,1,0,1
SAN PEDRO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,2,3,0,0,2,3,5
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,17,41,2,3,19,44,63
SICAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,1,0,0,0,1,0,1
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,5,10,0,1,5,11,16
TACACHI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
TARATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,1,0,1,0,2,2
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,1,7,0,3,1,10,11
TOTORA(ORR),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,6,9,0,0,6,9,15
URUBICHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
UYUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,2,10,0,0,2,10,12
VILLA CHARCAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,1,3,0,0,1,3,4
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,5,0,0,0,5,5
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,1,2,0,0,1,2,3
VILLAZON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,2,0,0,0,2,2
WARNES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,4,8,0,0,4,8,12
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,0,1,0,0,0,1,1
YAPACANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,1,1,0,2,1,3,4
ZUDAÑEZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-06-01,3,3,0,0,3,3,6
ALCALA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
ANCORAIMES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-07-01,0,6,0,0,0,6,6
ATOCHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-07-01,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-07-01,2,3,0,1,2,4,6
BUENA VISTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-07-01,0,3,0,0,0,3,3
CAMIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-07-01,1,1,0,0,1,1,2
CAPINOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-07-01,1,2,0,0,1,2,3
CARACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
CARANAVI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-07-01,1,0,0,0,1,0,1
CARAPARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-07-01,1,2,0,0,1,2,3
CHARAGUA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-07-01,1,0,0,0,1,0,1
CHIMORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
CLIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-07-01,10,43,13,32,23,75,98
COLCAPIRHUA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
COLQUECHACA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-07-01,1,0,0,0,1,0,1
COLQUENCHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
CONCEPCION,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-07-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-07-01,1,0,0,0,1,0,1
COTOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-07-01,0,4,0,1,0,5,5
CRUZ DE MACHACAMARCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2021-07-01,1,0,0,0,1,0,1
