,group,variable,month,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,TOTALES
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,0,3,1,4,8
PAMPA GRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,7,10,0,0,17
PAPEL PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,3,3,0,1,7
PASORAPA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,1,0,3,0,4
PATACAMAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,11,14,6,3,34
PAZÑA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,4,2,3,1,10
PELECHUCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,7,5,1,1,14
POCOATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,5,3,16,12,36
POCONA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,3,4,2,1,10
POJO (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,11,10,2,5,28
POOPO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,2,1,1,1,5
PORCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,8,7,4,1,20
POROMA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,4,11,6,4,25
PORONGO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,5,11,2,3,21
PORTACHUELO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,10,12,1,2,25
PORVENIR,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,5,3,5,3,16
POSTRER VALLE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,1,0,0,0,1
POTOSI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,201,173,14,21,409
PRESTO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,5,3,3,2,13
PUCARA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,0,2,0,0,2
PUCARANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,18,16,9,5,48
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,1,0,5,4,10
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,6,4,8,6,24
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,3,4,2,0,9
PUERTO PEREZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,1,2,2,2,7
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,6,10,0,0,16
PUERTO RICO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,4,6,0,0,10
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,25,10,4,4,43
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,45,49,3,7,104
PUNA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,7,11,5,6,29
PUNATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,30,15,0,1,46
QUIABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,1,0,1,2,4
QUILLACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,96,118,63,70,347
QUIME,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,4,4,1,1,10
QUIRUSILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,2,1,0,0,3
RAVELO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,7,2,8,11,28
REYES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,8,6,17,15,46
RIBERALTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,94,71,35,31,231
ROBORE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,18,14,0,0,32
RURRENABAQUE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,23,23,5,2,53
SABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,1,0,1,2,4
SACABA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,127,106,14,16,263
SACABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,5,2,0,1,8
SACACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,8,6,4,7,25
SAIPINA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,3,4,1,0,8
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,5,3,7,5,20
SAMAIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,10,2,4,0,16
SAN AGUSTIN,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,4,1,0,0,5
SAN ANDRES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,6,8,1,2,17
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,0,1,1,0,2
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,2,0,1,0,3
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,4,1,2,1,8
SAN BENITO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,8,9,3,5,25
SAN BORJA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,40,39,1,7,87
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,10,4,1,3,18
SAN CARLOS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,19,29,0,0,48
SAN IGNACIO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,19,23,3,0,45
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,57,34,8,3,102
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,0,3,5,11,19
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,13,12,1,1,27
SAN JOAQUIN,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,2,5,0,0,7
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,16,11,18,9,54
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,9,5,1,3,18
SAN JULIAN,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,34,32,6,4,76
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,5,5,5,4,19
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,17,13,0,2,32
SAN LUCAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,7,22,18,14,61
SAN MATIAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,21,20,0,2,43
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,8,14,2,1,25
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,6,0,0,0,6
SAN PEDRO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,15,11,1,1,28
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,13,17,5,15,50
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,3,4,0,1,8
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,2,0,1,0,3
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,0,0,1,0,1
SAN RAFAEL,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,3,5,1,2,11
SAN RAMON BENI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,0,3,5,5,13
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,5,12,1,0,18
SANTA ANA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,21,15,0,1,37
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,1281,1248,32,35,2596
SANTA ROSA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,11,6,0,0,17
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,11,24,2,5,42
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,4,1,0,0,5
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,3,5,4,3,15
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,1,0,1,0,2
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,1,2,0,0,3
SANTIVAÑES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,2,7,0,2,11
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,3,0,1,3,7
SAPAHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,6,7,2,2,17
SENA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,3,5,1,1,10
SHINAOTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,21,12,1,1,35
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,9,11,2,0,22
SICAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,1,2,0,1,4
SIPE SIPE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,44,52,2,2,100
SOPACHUY,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,2,3,3,1,9
SORACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,1,5,5,4,15
SORATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,4,9,4,4,21
SUCRE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,265,265,2,3,535
TACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,2,1,0,0,3
TACACOMA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,8,5,4,3,20
TACOBAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,8,1,1,3,13
TACOPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,3,2,0,2,7
TAHUA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,1,1,0,0,2
TAPACARI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,11,9,13,3,36
TARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,8,3,12,1,24
TARACO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,3,2,2,0,7
TARATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,9,4,4,0,17
TARIJA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,184,174,7,5,370
TARVITA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,7,5,5,6,23
TEOPONTE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,10,10,3,4,27
TIAWANACU,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,6,10,1,1,18
TINGUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,9,7,10,15,41
TIPUANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,4,3,3,4,14
TIQUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,54,63,6,15,138
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,10,13,6,6,35
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,1,0,0,0,1
TOCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,6,2,0,0,8
TOLATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,8,5,1,1,15
TOLEDO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,0,2,0,2,4
TOMAVE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,5,6,2,7,20
TOMINA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,7,5,2,1,15
TORO TORO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,3,2,10,7,22
TOTORA(CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,8,9,3,9,29
TOTORA(ORR),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,2,2,1,1,6
TRIGAL,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,1,1,1,2,5
TRINIDAD,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,104,114,5,5,228
TUPIZA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,41,35,5,9,90
TURCO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,2,3,1,0,6
UMALA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,1,2,3,2,8
UNCIA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,20,16,5,3,44
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,11,11,2,4,28
URUBICHA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,2,4,0,0,6
UYUNI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,28,26,1,4,59
VACAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,4,3,4,7,18
VALLEGRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,10,14,0,6,30
VIACHA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,36,53,0,0,89
VILA VILA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,1,1,2,1,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,10,14,4,3,31
VILLA MONTES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,38,35,9,13,95
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,1,0,0,0,1
VILLA RIVERO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,3,2,6,4,15
VILLA SERRANO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,1,5,1,3,10
VILLA TUNARI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,60,67,16,11,154
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,11,8,3,4,26
VILLAZON,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,11,25,5,4,45
VINTO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,46,65,17,19,147
VITICHI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,7,1,5,0,13
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,2,1,0,0,3
WARNES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,111,107,9,12,239
YACO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,3,7,0,0,10
YACUIBA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,80,60,6,10,156
YAMPARAEZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,3,2,2,0,7
YANACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,3,3,0,0,6
YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,33,36,12,14,95
YOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,8,2,3,2,15
YOTALA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,3,6,5,4,18
YUNCHARA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,0,1,6,4,11
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,0,0,1,0,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-04-01,2,2,3,2,9
ACACIO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,3,2,3,0,8
ACHACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,18,13,4,7,42
ACHOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,2,5,1,8,16
AIQUILE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,13,12,11,3,39
ALALAY,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,0,2,1,0,3
ALCALA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,1,3,1,1,6
ALTO BENI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,11,7,1,0,19
ANCORAIMES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,1,6,4,2,13
ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,4,2,2,1,9
ANTEQUERA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,0,2,1,0,3
ANZALDO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,1,2,6,3,12
APOLO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,12,10,4,2,28
ARAMPAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,0,3,1,3,7
ARANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,6,6,1,0,13
ARBIETO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,18,13,3,5,39
ARQUE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,10,9,5,2,26
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,30,33,2,1,66
ATOCHA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,14,5,1,1,21
AUCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,1,1,0,4,6
AYATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,3,1,1,1,6
AYO AYO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,1,4,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,8,5,10,11,34
AZURDUY,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,8,12,6,10,36
BATALLAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,8,8,2,2,20
BAURES,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,4,1,1,0,6
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,0,1,0,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,0,0,2,1,3
BELLA FLOR,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,2,3,1,3,9
BERMEJO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,28,23,5,10,66
BETANZOS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,19,22,13,11,65
BOLIVAR,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,1,1,2,4,8
BOLPEBRA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,0,1,0,1,2
BOYUIBE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,3,3,0,1,7
BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,9,11,2,3,25
CABEZAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,14,19,5,1,39
CAIROMA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,5,5,1,1,12
"CAIZA ""D""",vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,4,6,0,1,11
CAJUATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,8,8,2,0,18
CALACOTO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,2,0,1,3,6
CALAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,6,3,3,2,14
CAMARGO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,9,6,2,3,20
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,2,2,0,1,5
CAMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,21,35,0,0,56
CAPINOTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,20,17,7,2,46
CAQUIAVIRI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,3,4,2,1,10
CARACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,10,15,2,1,28
CARANAVI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,39,33,3,3,78
CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,0,0,1,0,1
CARAPARI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,11,16,2,3,32
CARIPUYO,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,4,4,6,1,15
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,3,2,2,3,10
CATACORA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,0,0,0,1,1
CHACARILLA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,1,0,1,1,3
CHALLAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,19,24,5,7,55
CHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,6,6,2,3,17
CHARAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,18,16,18,12,64
CHARAÑA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,2,0,0,0,2
CHAYANTA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,14,11,4,5,34
CHIMORE,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,20,13,4,3,40
CHIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,3,1,0,0,4
CHUA COCANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,0,3,0,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,18,12,2,1,33
CHUMA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,4,4,7,1,16
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,4,7,1,2,14
CKOCHAS,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,8,7,6,6,27
CLIZA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,17,12,4,1,34
COBIJA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,60,49,10,10,129
COCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,5,5,15,10,35
COCHABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,586,570,8,3,1167
COIPASA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,0,0,0,1,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,34,35,3,1,73
"COLCHA ""K""",vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,4,6,3,5,18
COLLANA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,1,0,0,0,1
COLOMI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,15,16,3,0,34
COLPA BELGICA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,6,6,1,0,13
COLQUECHACA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,20,17,18,17,72
COLQUENCHA,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,5,7,0,0,12
COLQUIRI,vacunaciones en menores de 1 ano,antipoliomielitica 3ra dosis,2016-05-01,13,14,6,7,40
