,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES
SACACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,10,13,3,11,37
SAIPINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,3,4,0,1,8
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,4,3,0,4,11
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,8,5,0,1,14
SAN AGUSTIN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,0,2,0,0,2
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,5,7,1,0,13
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,0,3,1,2,6
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,0,0,1,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,5,5,0,2,12
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,9,9,1,2,21
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,45,41,5,2,93
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,11,10,0,0,21
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,16,13,2,5,36
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,20,12,0,1,33
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,47,61,10,9,127
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,0,1,0,0,1
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,13,7,0,0,20
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,5,2,0,0,7
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,22,16,9,7,54
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,5,4,2,0,11
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,39,34,5,5,83
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,4,5,1,2,12
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,13,13,1,1,28
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,13,17,7,16,53
SAN MATIAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,9,15,3,3,30
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,11,7,3,2,23
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,3,2,0,0,5
SAN PEDRO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,8,6,1,0,15
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,13,15,8,7,43
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,2,2,0,0,4
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,1,0,1,1,3
SAN PEDRO(PND),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,1,0,1,0,2
SAN RAFAEL,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,2,5,0,0,7
SAN RAMON BENI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,6,3,5,2,16
SAN RAMON SCZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,10,8,0,0,18
SANTA ANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,9,20,0,2,31
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,1443,1410,33,25,2911
SANTA ROSA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,7,4,0,0,11
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,14,8,2,1,25
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,2,3,0,1,6
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,1,0,3,6,10
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,1,5,0,1,7
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,1,1,0,0,2
SANTIVAÑES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,3,4,0,1,8
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,3,0,1,0,4
SAPAHAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,6,9,3,0,18
SENA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,8,6,0,0,14
SHINAOTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,13,7,1,0,21
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,8,9,3,3,23
SICAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,4,2,0,0,6
SIPE SIPE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,48,53,1,3,105
SOPACHUY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,5,1,3,1,10
SORACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,6,6,3,6,21
SORATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,6,8,9,6,29
SUCRE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,285,270,2,2,559
TACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,2,0,2,0,4
TACACOMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,10,4,2,1,17
TACOBAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,1,2,0,5,8
TACOPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,1,3,2,5,11
TAHUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,0,0,1,0,1
TAPACARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,7,11,5,6,29
TARABUCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,5,9,8,11,33
TARACO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,0,2,0,0,2
TARATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,13,7,0,2,22
TARIJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,183,194,0,2,379
TARVITA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,5,4,4,6,19
TEOPONTE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,4,11,2,1,18
TIAWANACU,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,8,9,1,7,25
TINGUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,7,12,12,12,43
TIPUANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,8,8,2,0,18
TIQUIPAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,49,45,16,9,119
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,20,19,7,17,63
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,0,1,0,0,1
TOCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,7,3,0,0,10
TOLATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,1,3,0,1,5
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,0,2,2,1,5
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,10,2,3,5,20
TOMINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,0,5,4,4,13
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,0,1,0,0,1
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,10,10,0,1,21
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,2,1,0,0,3
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,0,1,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,102,105,6,3,216
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,43,42,3,5,93
TURCO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,2,2,2,0,6
UMALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,5,3,2,2,12
UNCIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,5,19,7,9,40
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,14,18,2,3,37
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,8,0,0,0,8
UYUNI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,23,17,0,2,42
VACAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,4,2,9,3,18
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,10,14,1,0,25
VIACHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,39,58,4,3,104
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,2,3,1,1,7
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,4,9,4,10,27
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,46,42,4,3,95
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,1,1,0,1,3
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,4,10,2,0,16
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,6,7,3,1,17
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,50,56,5,5,116
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,2,6,1,0,9
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,25,23,0,2,50
VINTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,34,41,9,11,95
VITICHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,1,1,0,0,2
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,6,1,0,0,7
WARNES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,116,101,0,0,217
YACO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,2,4,0,2,8
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,73,70,12,13,168
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,5,5,0,1,11
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,2,2,1,0,5
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,38,30,8,5,81
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,7,4,1,1,13
YOTALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,7,3,0,0,10
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,2,2,4,6,14
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-02-01,5,3,1,7,16
ACACIO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,0,4,5,2,11
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,24,21,12,8,65
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,4,13,8,4,29
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,10,15,8,5,38
ALALAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,1,0,0,0,1
ALCALA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,4,0,0,0,4
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,6,5,1,0,12
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,3,9,7,1,20
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,0,1,1,1,3
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,1,2,0,1,4
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,2,5,3,2,12
APOLO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,11,13,4,7,35
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,1,2,2,2,7
ARANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,10,3,1,0,14
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,10,15,6,7,38
ARQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,6,12,3,6,27
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,31,37,0,1,69
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,9,9,1,1,20
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,3,0,3,1,7
AYATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,4,3,2,2,11
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,3,11,4,0,18
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,17,10,11,11,49
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,2,3,2,2,9
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,17,8,6,2,33
BAURES,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,4,0,0,0,4
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,0,1,0,0,1
BELEN DE URMIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,0,0,1,2,3
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,0,0,0,4,4
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,37,37,2,2,78
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,21,21,6,11,59
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,1,4,2,2,9
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,1,0,5,0,6
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,3,5,0,0,8
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,6,7,2,2,17
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,20,24,12,13,69
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,7,6,4,3,20
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,4,11,1,2,18
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,7,10,0,0,17
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,1,3,0,1,5
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,6,6,4,2,18
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,13,10,2,1,26
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,1,3,0,0,4
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,35,35,1,2,73
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,17,17,2,0,36
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,3,5,0,1,9
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,28,15,6,3,52
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,29,39,6,4,78
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,12,2,7,2,23
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,1,3,3,4,11
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,6,4,0,2,12
CATACORA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,0,0,2,2,4
CHACARILLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,0,1,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,27,32,3,9,71
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,9,10,1,3,23
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,12,18,8,12,50
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,1,0,0,0,1
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,15,5,3,7,30
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,26,21,3,0,50
CHOQUE COTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,0,1,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,4,2,0,0,6
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,18,21,4,0,43
CHUMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,5,3,2,5,15
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,6,3,5,4,18
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,7,6,4,8,25
CLIZA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,11,8,2,8,29
COBIJA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,63,76,7,3,149
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,8,4,14,16,42
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,724,731,4,5,1464
COIPASA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,50,38,0,1,89
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,7,6,1,2,16
COLLANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,2,3,0,0,5
COLOMI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,18,18,1,2,39
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,9,7,0,0,16
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,13,20,16,22,71
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,10,7,0,0,17
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,4,6,12,15,37
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,2,0,0,0,2
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,18,20,1,1,40
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,1,3,0,0,4
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,21,15,3,3,42
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,6,6,3,2,17
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,18,13,0,0,31
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,2,4,2,2,10
COROICO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,11,5,0,0,16
CORQUE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,1,1,1,4,7
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,20,15,3,1,39
COTOCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,75,69,1,0,145
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,24,17,3,1,45
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,0,0,0,1,1
CUEVO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,2,7,1,2,12
CULPINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,6,6,6,2,20
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,3,2,0,0,5
CURVA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,1,0,1,1,3
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,6,3,2,4,15
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,776,714,222,202,1914
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,0,1,4,1,6
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,17,13,2,2,34
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,5,6,2,2,15
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,48,54,3,5,110
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,1,0,0,0,1
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,11,9,7,1,28
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,58,55,0,4,117
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,4,2,1,0,7
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,2,1,2,0,5
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,0,4,3,2,9
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,1,0,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,15,18,0,0,33
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,2,4,3,7,16
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,19,14,3,0,36
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,4,5,3,1,13
GUANAY,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,10,8,5,3,26
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,0,3,2,1,6
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,58,60,1,1,120
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,4,7,8,9,28
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,8,12,2,1,23
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,1,1,2,0,4
HUACHACALLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,20,16,1,0,37
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,3,2,0,0,5
HUARINA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,4,5,1,0,10
HUATAJATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,3,0,0,0,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,2,1,0,0,3
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,1,2,1,0,4
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,0,1,1,2,4
ICLA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,3,3,2,4,12
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,6,6,5,3,20
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,1,1,1,2,5
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,5,3,10,5,23
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,8,9,4,4,25
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,15,8,0,0,23
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,4,10,2,3,19
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,46,40,10,8,104
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,102,100,3,0,205
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 1ra dosis,2016-03-01,701,642,2,5,1350
