,group,variable,month,AQV FEMENINO < 15,AQV FEMENINO 15 - 19,AQV FEMENINO 20 - 34,AQV FEMENINO 35 - 49,AQV FEMENINO 50 Y +,TOTALES
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-05-01,0,0,7,1,0,8
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-05-01,0,0,0,1,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-05-01,0,0,3,1,0,4
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-05-01,0,0,23,15,2,40
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-05-01,0,1,17,6,0,24
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-05-01,0,0,4,5,0,9
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-05-01,0,1,40,10,0,51
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-05-01,0,0,2,2,0,4
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-05-01,0,0,1,0,0,1
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-05-01,0,0,2,1,0,3
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-05-01,0,0,6,5,0,11
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-05-01,0,0,2,0,0,2
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-05-01,0,0,1,0,0,1
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,2,1,0,3
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,9,3,0,12
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,0,4,0,4
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,0,1,0,1
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,14,3,0,17
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,0,2,0,2
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,1,1,0,2
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,1,2,0,3
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,13,7,0,20
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,1,47,36,0,84
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,16,7,0,23
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,3,2,0,5
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,2,1,0,3
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,9,0,0,9
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,0,1,0,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,13,6,0,19
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,4,1,0,5
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,2,1,0,3
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,5,3,0,8
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,5,0,0,5
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,7,4,0,11
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,4,5,0,9
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,0,1,0,1
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,32,14,1,47
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,1,5,0,6
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,0,2,0,2
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,1,2,0,3
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,3,1,0,4
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,5,1,0,6
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,2,4,15,0,21
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,0,0,0,0
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,19,9,1,29
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,1,0,0,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,1,5,0,6
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,2,26,11,1,40
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,3,0,0,3
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,0,1,0,1
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,8,2,0,10
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-06-01,0,0,0,2,0,2
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,2,0,0,2
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,2,1,0,3
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,3,0,0,3
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,1,0,0,1
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,1,1,0,2
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,1,1,0,2
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,0,2,0,2
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,10,3,0,13
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,4,37,30,0,71
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,1,3,0,4
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,0,1,0,1
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,2,0,0,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,17,2,0,19
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,2,2,0,4
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,0,1,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,10,4,0,14
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,0,2,0,2
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,13,8,0,21
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,1,3,0,4
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,2,1,0,3
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,3,2,0,5
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,0,1,0,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,8,0,0,8
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,1,1,0,2
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,6,11,0,17
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,32,9,0,41
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,1,1,0,2
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,4,2,0,6
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,5,4,0,9
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,4,0,0,4
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,1,3,1,0,5
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,14,19,0,33
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,0,0,0,0
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,13,5,0,18
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,3,6,0,9
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,1,22,9,0,32
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,5,5,0,10
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,0,1,0,1
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,5,2,0,7
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,11,3,0,14
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-07-01,0,0,2,1,0,3
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,1,1,0,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,0,2,0,2
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,8,2,0,10
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,1,0,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,1,0,0,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,3,0,0,3
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,12,3,0,15
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,1,42,29,0,72
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,1,2,0,3
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,1,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,24,16,0,40
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,2,7,0,0,9
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,1,0,0,0,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,10,12,0,22
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,1,0,0,1
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,0,2,0,2
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,4,0,0,4
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,3,2,0,5
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,8,4,0,12
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,4,2,0,6
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,2,0,0,2
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,1,7,0,8
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,1,19,11,0,31
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,2,1,0,3
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,4,1,0,5
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,5,1,0,6
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,1,2,0,3
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,1,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,7,1,0,8
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,5,6,0,11
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,0,0,0,0
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,11,9,0,20
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,0,1,0,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,1,3,0,4
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,22,14,0,36
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,1,3,2,0,6
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,1,0,0,1
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,1,5,5,0,11
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,4,2,0,6
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,0,1,0,1
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,0,1,0,1
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-08-01,0,0,0,1,0,1
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,1,0,0,1
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,2,1,0,3
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,7,4,0,11
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,2,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,1,1,0,2
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,5,2,0,7
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,2,0,1,3
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,4,0,0,4
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,0,1,0,1
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,1,2,0,3
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,2,0,0,2
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,1,0,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,22,8,0,30
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,2,36,34,0,72
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,2,1,0,3
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,1,1,0,2
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,1,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,19,7,0,26
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,1,0,0,1
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,3,0,0,3
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,0,1,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,0,2,0,2
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,6,9,0,15
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,5,2,0,7
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,1,1,2,0,4
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,1,0,0,1
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,4,0,0,4
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,9,2,0,11
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,6,4,0,10
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,23,8,0,31
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,1,0,0,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,5,5,0,10
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,2,1,0,3
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,2,2,0,4
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,5,0,0,5
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,2,1,0,3
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,2,5,0,7
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,0,0,0,0
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,17,9,0,26
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,2,1,0,3
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,1,0,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,1,29,12,0,42
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,4,1,0,5
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,1,0,0,1
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,0,1,0,1
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,10,6,0,16
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,1,1,0,2
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,4,3,0,7
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-09-01,0,0,0,1,0,1
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,1,1,0,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,6,3,0,9
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,1,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,0,1,0,1
AZURDUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,1,0,0,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,2,1,0,3
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,8,4,0,12
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,2,0,0,2
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,0,1,0,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,0,2,0,2
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,1,15,8,0,24
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,1,37,15,7,60
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,1,0,0,1
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,2,1,0,3
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,0,1,0,1
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,1,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,4,5,0,9
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,0,1,0,1
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,0,1,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,1,6,4,0,11
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,9,13,0,22
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,3,1,0,4
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,1,1,0,2
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,1,2,0,3
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,3,0,0,3
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,7,1,0,8
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,3,0,0,3
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,12,1,0,13
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,0,10,0,10
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,18,1,0,19
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,3,0,0,3
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,8,5,0,13
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2019-10-01,0,0,3,2,0,5
