,group,variable,month,NÚMERO DE IMPLANTES INSERTADOS < 15,NÚMERO DE IMPLANTES INSERTADOS 15 - 19,NÚMERO DE IMPLANTES INSERTADOS 20 - 34,NÚMERO DE IMPLANTES INSERTADOS 35 - 49,NÚMERO DE IMPLANTES INSERTADOS 50 Y +,TOTALES
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,2,7,2,0,11
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,1,0,0,1
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,8,1,0,9
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,7,0,0,8
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,2,0,0,2
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,9,0,0,9
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,10,8,0,0,18
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,2,0,0,2
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,1,1,0,2
CURAHUARA DE CARANGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,2,10,0,0,12
CURVA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,1,0,0,1
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,25,138,48,0,211
EL CHORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,3,0,0,3
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,5,1,0,7
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,2,0,0,2
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,3,9,1,0,13
ENTRE RIOS CBBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,10,0,0,11
ESCARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,1,0,0,1
ESCOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,1,0,0,2
EUCALIPTUS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,2,0,0,3
EUREKA (SANTOS MERCADO),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,2,2,0,0,4
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,4,0,0,4
FILADELFIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,7,9,1,0,17
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,4,0,0,4
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,14,0,0,14
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,1,11,29,11,0,52
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,4,0,0,4
HUACAYA (VILLA DE HUACAYA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,4,0,0,4
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,2,2,0,4
HUARINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,2,0,0,2
HUAYLLAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,1,0,0,1
ICLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,2,0,0,3
INCAHUASI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,2,0,0,2
INQUISIVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,2,11,3,0,16
IRUPANA (VILLA DE LANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,2,11,0,0,13
LA ASUNTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,5,0,0,5
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,8,29,9,0,46
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,28,251,28,0,307
LAGUNILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,8,12,0,0,20
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,1,0,0,2
LAS CARRERAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,1,0,0,1
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,3,6,2,0,11
LURIBAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,2,1,0,4
MACHACAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,2,0,0,2
MACHARETI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,1,0,0,2
MAGDALENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,0,0,0,1
MAPIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,6,1,0,8
MECAPACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,3,1,0,5
MINEROS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,3,0,0,3
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,7,0,0,7
MOCOMOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,3,2,0,6
MOJOCOYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,5,0,0,5
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,6,23,1,0,30
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,3,28,59,0,1,91
MOROCHATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,4,3,0,0,7
NACEBE (SANTA ROSA DEL ABUNA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,4,0,0,4
NUEVO MANOA (NUEVA ESPERANZA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,0,1,0,1
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,2,0,0,3
OKINAWA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,6,0,0,6
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,9,33,14,0,56
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,5,4,0,0,9
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,1,0,0,1
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,3,0,0,4
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,6,1,0,7
PALOS BLANCOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,2,16,4,1,23
PAMPA AULLAGAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,1,0,0,1
PAPEL PAMPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,2,0,0,2
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,2,2,0,5
PELECHUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,1,0,0,1
POCOATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,6,4,0,11
POCONA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,3,1,0,0,4
POOPO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,4,0,0,4
PORCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,5,4,0,10
POROMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,4,4,1,0,9
PORVENIR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,3,3,2,0,8
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,7,98,26,0,131
PRESTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,4,3,0,0,7
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,7,0,0,7
PUERTO GONZALO MORENO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,3,0,0,3
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,3,8,0,0,11
PUERTO RICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,2,6,1,0,9
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,1,0,0,1
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,2,9,1,0,12
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,1,0,0,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,6,24,5,0,35
QUIME,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,2,1,0,4
QUIRUSILLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,1,0,0,1
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,4,1,0,5
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,10,76,73,2,0,161
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,6,0,0,7
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,17,62,10,0,89
SACABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,0,1,0,1
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,2,1,0,4
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,1,0,0,1
SALINAS DE GARCI MENDOZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,5,0,0,6
SAN ANDRES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,9,0,0,10
SAN BENITO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,3,0,0,3
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,4,0,0,5
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,2,3,1,0,6
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,2,0,0,2
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,2,0,0,3
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,3,0,0,3
SAN JULIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,4,11,0,0,15
SAN LORENZO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,2,3,0,0,5
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,5,10,1,0,16
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,7,3,0,11
SAN PEDRO(PND),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,1,0,0,2
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,2,2,0,0,4
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,42,211,37,0,290
SANTIAGO DE HUARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,3,0,0,3
SANTIAGO DE MACHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,1,0,0,2
SANTIVAÑES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,0,0,0,1
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,0,0,0,1
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,4,0,0,5
SENA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,2,6,0,0,8
SHINAOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,7,1,0,9
SICA SICA (VILLA AROMA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,2,0,0,2
SICAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,3,4,0,0,7
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,2,11,1,0,14
SORACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,1,1,0,2
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,11,2,0,13
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,16,126,25,0,167
TACACOMA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,2,0,0,3
TACOBAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,2,1,0,3
TAPACARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,3,0,0,4
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,3,3,0,0,6
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,6,0,0,6
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,6,50,22,0,78
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,3,0,0,4
TEOPONTE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,2,0,0,2
TINGUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,1,2,0,3
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,1,0,0,2
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,2,9,1,0,12
TIRAQUE (CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,4,0,0,5
TODOS SANTOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,0,1,0,1
TOLATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,4,0,0,4
TOLEDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,0,1,0,1
TOMAVE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,1,1,0,3
TOMINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,3,1,0,5
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,3,0,0,3
TOTORA(ORR),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,3,2,0,5
TRIGAL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,2,4,2,0,8
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,1,13,26,4,0,44
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,5,18,5,0,28
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,1,0,0,1
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,3,9,1,0,13
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,2,0,0,2
VACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,12,2,0,15
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,5,15,2,0,22
VILA VILA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,1,0,0,1
VILLA CHARCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,5,2,0,8
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,2,12,1,0,15
VILLA NUEVA (LOMA ALTA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,1,1,0,0,0,2
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,2,1,0,0,3
VILLA SERRANO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,2,1,0,3
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,1,5,31,4,0,41
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,5,0,0,5
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,3,13,1,0,17
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,7,0,0,7
VITICHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,3,1,0,5
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,2,8,11,1,0,22
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,7,46,4,0,57
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,1,0,0,1
YANACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,1,1,1,0,3
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,4,0,0,4
ZUDAÑEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-03-01,0,0,6,0,0,6
ACACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,1,0,0,0,1
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,0,6,1,0,7
ACHOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,0,3,3,0,6
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,2,5,2,0,9
ALTO BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,0,2,0,0,2
ANDAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,1,0,0,0,1
APOLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,2,1,0,0,3
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,1,3,2,0,6
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,0,7,0,0,7
AUCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,0,1,0,0,1
AYATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,0,1,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,0,5,1,0,6
BATALLAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,1,2,0,0,3
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,0,4,0,0,4
BELEN DE URMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,0,1,0,0,1
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,2,5,0,0,7
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,6,6,10,0,22
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,1,3,0,0,4
BOLPEBRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,1,1,4,0,0,6
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,1,19,1,0,21
"CAIZA ""D""","anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,1,3,1,0,5
CAJUATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,3,15,2,0,20
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,0,5,0,0,5
CAMATAQUI (C. VILLA ABECIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,0,1,0,0,1
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,16,53,2,0,71
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,3,6,2,0,11
CARACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,0,8,1,0,9
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,4,15,1,0,20
CARAPARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,0,4,0,0,4
CHALLAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,0,6,1,0,7
CHAYANTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,1,0,1,0,2
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,0,7,0,0,7
CHUQUIHUTA AYLLU JUCUMANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,0,1,0,0,1
CKOCHAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,0,1,0,0,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,0,5,1,0,6
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,17,31,7,0,55
COCAPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,1,3,0,0,4
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,30,164,60,0,254
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,2,13,3,0,18
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,0,5,0,0,5
COLQUECHACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,2,11,2,0,15
CORIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,2,2,0,0,4
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,3,25,1,0,29
CORQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",numero de implantes insertados,2019-04-01,0,0,1,0,0,1
