,group,variable,month,ÚMERO DE DIU INSERTADOS < 15,ÚMERO DE DIU INSERTADOS 15 - 19,ÚMERO DE DIU INSERTADOS 20 - 34,ÚMERO DE DIU INSERTADOS 35 - 49,ÚMERO DE DIU INSERTADOS 50 Y +,TOTALES
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,1,5,9,0,15
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,1,0,0,1
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,4,0,0,4
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,1,0,0,1
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,1,9,14,0,24
PUCARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,1,0,0,1
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,2,0,0,0,2
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,1,2,0,0,3
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,2,0,0,2
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,5,2,0,7
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,2,0,0,2
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,1,0,0,1
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,1,0,0,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,3,14,4,0,21
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,1,0,0,1
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,1,0,0,1
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,2,0,0,2
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,3,1,0,4
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,1,2,0,0,3
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,3,0,0,3
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,1,0,1,0,2
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,0,1,0,1
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,0,1,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,8,194,79,1,282
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,4,0,0,4
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,1,1,0,0,2
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,1,0,0,1
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,0,0,0,0
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,8,56,22,0,86
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,4,35,24,0,63
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,1,0,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,1,8,0,0,9
UNCIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,0,1,0,1
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,0,1,0,1
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,1,0,0,0,0,1
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,4,2,0,6
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,1,5,1,0,7
VILLA VACA GUZMAN (MUYUPAMPA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,1,0,1,0,2
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,4,0,0,4
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,10,3,0,13
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,9,7,0,16
YOCALLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,1,1,0,2
YUNCHARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-03-01,0,0,1,0,0,1
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,0,0,1
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,2,0,0,2
ARBIETO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,1,0,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,3,1,0,4
AYOPAYA (V. DE INDEPENDENCIA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,0,1,0,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,7,5,0,12
BOYUIBE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,7,2,0,9
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,0,0,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,2,0,0,2
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,8,21,4,0,33
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,0,0,1
CHIMORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,1,0,2
CHIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,2,0,0,2
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,1,0,2
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,2,1,0,3
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,28,83,27,1,139
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,0,0,1
COLPA BELGICA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,2,0,0,2
COROICO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,0,2,0,2
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,12,1,0,13
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,1,17,10,0,28
EL PUENTE(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,0,1,0,1
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,0,0,1
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,0,0,1
FERNANDEZ ALONSO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,1,0,0,0,1
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,2,5,1,0,8
GUANAY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,1,0,0,0,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,0,0,1
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,1,0,2
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,0,0,1
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,7,4,0,11
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,1,138,32,0,171
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,0,0,1
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,0,2,0,2
MIZQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,1,5,0,0,6
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,1,11,5,2,19
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,5,10,0,0,15
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,2,9,7,0,18
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,3,0,4
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,1,7,0,0,8
PAMPA GRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,0,0,1
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,0,1,0,1
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,1,2,0,0,3
POSTRER VALLE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,1,9,4,0,14
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,5,1,0,0,6
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,1,1,0,0,2
PUNA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,0,0,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,2,10,3,0,15
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,3,5,2,0,10
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,3,0,0,3
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,2,9,5,0,16
SACACA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,0,0,1
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,0,0,1
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,8,2,0,10
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,2,3,0,0,5
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,2,0,0,2
SAN JOAQUIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,1,2,3,0,0,6
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,1,5,1,0,7
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,0,2,0,2
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,1,1,0,0,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,17,201,69,0,287
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,2,0,0,2
SANTUARIO DE QUILLACAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,0,1,0,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,0,0,1
SORATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,0,0,0,0
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,5,49,13,0,67
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,4,52,21,0,77
TIPUANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,0,1,0,1
TORO TORO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,1,1,1,0,3
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,1,2,6,3,0,12
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,2,0,3
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,2,0,0,2
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,0,0,1
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,1,0,0,1
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,1,13,3,0,17
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,3,1,0,4
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,0,4,0,0,4
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,1,3,4,0,8
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,3,3,0,0,6
YAPACANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-04-01,0,1,2,3,0,6
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,1,0,0,1
ARANI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,1,0,0,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,1,1,1,0,3
BELLA FLOR,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,6,1,0,7
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,28,1,0,29
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,1,0,0,1
CABEZAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,13,6,0,19
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,1,1,0,2
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,1,2,1,0,4
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,1,0,0,1
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,1,0,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,3,1,0,4
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,21,80,87,4,192
COLCAPIRHUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,2,1,0,3
COLOMI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,4,0,0,4
COMARAPA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,1,0,0,0,1
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,6,2,0,8
CUEVO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,0,1,0,1
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,1,1,0,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,1,13,10,0,24
ENTRE RIOS TRJ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,3,1,0,4
GENERAL SAAVEDRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,4,4,0,8
GUTIERREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,1,0,0,1
HUACARETA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,0,2,0,2
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,1,0,0,1
LA GUARDIA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,2,7,4,0,13
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,1,79,30,1,111
LLALLAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,1,2,0,3
MAIRANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,0,2,0,2
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,1,9,0,0,10
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,4,7,0,0,11
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,5,11,0,16
PADCAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,3,1,0,4
PAILON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,2,0,0,0,2
PORONGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,1,0,0,1
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,1,0,0,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,3,6,3,0,12
PUERTO QUIJARRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,7,4,0,11
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,3,1,0,4
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,2,10,2,0,14
RAVELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,0,1,0,1
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,4,4,0,0,8
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,1,0,0,0,1
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,1,0,0,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,1,10,5,0,16
SAIPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,1,0,0,1
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,1,0,0,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,2,0,0,2
SAN CARLOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,1,3,0,4
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,1,3,0,0,4
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,2,0,0,2
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,3,0,0,3
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,2,2,0,4
SAN RAMON SCZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,1,0,0,1
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,2,0,0,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,1,13,135,68,0,217
SANTA ROSA DEL SARA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,1,0,0,0,0,1
SIPE SIPE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,1,1,0,0,2
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,3,46,14,0,63
TARATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,1,0,0,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,11,46,16,0,73
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,17,2,0,19
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,1,0,0,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,1,7,1,0,9
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,2,0,0,2
URIONDO (A. CONCEPCION),"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,1,0,0,1
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,1,0,0,0,1
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,1,1,0,2
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,7,0,0,7
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,1,0,0,1
VINTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,2,2,0,4
WALDO BALLIVIAN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,2,1,0,3
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,0,4,1,0,5
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,0,2,9,1,0,12
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-05-01,1,0,1,0,0,2
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-06-01,0,1,1,0,0,2
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-06-01,0,0,1,0,0,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-06-01,0,0,4,0,0,4
BUENA VISTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-06-01,0,1,8,1,0,10
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-06-01,0,0,2,0,0,2
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-06-01,0,1,8,0,0,9
CAPINOTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-06-01,0,0,0,1,0,1
CARANAVI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-06-01,0,0,1,0,0,1
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-06-01,0,1,7,0,0,8
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-06-01,0,0,1,0,0,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",umero de diu insertados,2019-06-01,0,0,3,2,0,5
