,group,variable,month,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
BELEN DE URMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,0,2,0,2,0,2
BERMEJO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,5,17,0,0,5,17,22
BOYUIBE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,1,0,0,1,1,2
CABEZAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,6,2,15,0,21,2,23
CAJUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,3,2,0,0,3,2,5
CAMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,4,15,55,119,59,134,193
CARACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,3,4,0,0,3,4,7
CHARAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,12,25,12,18,24,43,67
CHIMORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,2,0,0,0,2,2
COBIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,4,23,0,0,4,23,27
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,12,32,12,22,24,54,78
"COLCHA ""K""",otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,2,3,0,0,2,3,5
COLOMI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,6,0,0,1,6,7
COLQUECHACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,5,0,0,1,5,6
COLQUIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,2,3,0,0,2,3,5
COTAGAITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,2,0,0,0,2,2
COTOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,5,0,0,1,5,6
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,5,2,0,0,5,2,7
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,1,0,0,0,1,1
CUEVO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,2,0,0,0,2,2
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,46,129,128,254,174,383,557
EL PUENTE(TJA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,3,9,0,0,3,9,12
FILADELFIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,0,0,2,0,2,2
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,6,0,0,0,6,6
GUANAY,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,3,9,0,0,3,9,12
GUAYARAMERIN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,0,0,2,0,2,2
HUARINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,3,0,1,1,4,5
HUATAJATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,1,0,0,0,1,1
HUMANATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,2,2,0,0,2,2,4
ICLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,4,0,0,1,4,5
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,6,0,0,1,6,7
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,529,149,51,111,580,260,840
LAGUNILLAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,3,6,0,0,3,6,9
LLALLAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,6,6,0,0,6,6,12
MACHACAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,1,0,0,1,1,2
MECAPACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,0,2,1,3,1,4
MIZQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,7,0,0,1,7,8
MOCOMOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,2,0,0,1,2,1,3
MONTERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,4,18,0,0,4,18,22
NAZACARA DE PACAJES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,2,0,0,0,2,2
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,31,74,0,2,31,76,107
PADILLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,3,2,0,0,3,2,5
PAILON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,0,2,2,2,2,4
PALCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,1,0,0,1,1,2
PASORAPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,1,0,0,0,1,1
POJO (CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,7,5,0,0,7,5,12
POOPO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,1,0,0,1,1,2
POROMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,2,1,0,0,2,1,3
PORONGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,0,1,2,2,2,4
PORTACHUELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,2,0,0,0,2,2
PORVENIR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,0,0,0,1,0,1
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,6,14,7,8,13,22,35
PUCARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,2,1,0,0,2,1,3
PUERTO GONZALO MORENO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,3,0,0,1,3,4
PUERTO PEREZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,0,0,0,1,0,1
PUNA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,4,0,0,1,4,5
PUNATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,4,1,1,1,5,6
QUIME,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,1,0,0,0,1,1
RAVELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,0,0,0,1,0,1
ROBORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,4,12,1,1,5,13,18
SAN BENITO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,8,0,0,1,8,9
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,2,3,0,0,2,3,5
SAN CARLOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,1,0,0,0,1,1
SAN IGNACIO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,1,0,0,1,1,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,33,63,0,0,33,63,96
SAN JULIAN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,3,1,0,0,3,1,4
SAN MATIAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,4,5,0,0,4,5,9
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,5,0,0,1,5,6
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,57,204,5,47,62,251,313
SANTA ROSA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,3,7,0,0,3,7,10
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,1,0,0,0,1,1
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,1,0,0,1,1,2
SANTIVAÑES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,3,0,0,1,3,4
SICAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,2,1,0,0,2,1,3
SORACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,2,7,0,0,2,7,9
SORATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,3,2,0,1,3,3,6
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,6,9,0,0,6,9,15
TACACOMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,2,2,0,0,2,2,4
TACOPAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,1,0,0,1,1,2
TAPACARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,2,6,0,0,2,6,8
TARATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,0,0,0,1,0,1
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,5,21,0,0,5,21,26
TARVITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,4,2,0,0,4,2,6
TEOPONTE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,2,1,0,0,2,1,3
TOLATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,4,8,0,0,4,8,12
TOTORA(CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,4,4,0,0,4,4,8
TRINIDAD,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,2,8,0,0,2,8,10
TUPIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,2,3,0,0,2,3,5
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,6,6,0,0,6,6,12
UYUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,4,1,0,1,4,5
VALLEGRANDE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,3,0,0,0,3,3
VIACHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,0,0,0,1,0,1
VILLA SERRANO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,4,2,0,0,4,2,6
VILLAZON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,0,1,0,0,0,1,1
YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,1,0,0,1,1,2
YOCALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,3,0,0,1,3,4
YUNCHARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-03-01,1,5,0,0,1,5,6
ACHACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,2,0,0,0,2,2
ACHOCALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
AIQUILE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,1,3,0,0,1,3,4
ALTO BENI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,4,10,3,3,7,13,20
ANCORAIMES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,4,6,0,0,4,6,10
ANZALDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,2,0,0,0,2,0,2
ARBIETO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,6,2,1,2,7,9
ARQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,3,1,0,1,3,2,5
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,3,0,0,0,3,3
ATOCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,2,0,0,0,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,4,4,0,0,4,4,8
BATALLAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,4,8,0,0,4,8,12
BELEN DE URMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,2,0,0,0,2,2
BELLA FLOR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,4,16,0,0,4,16,20
BOLIVAR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
BUENA VISTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,10,21,10,6,20,27,47
CABEZAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,2,11,0,0,2,11,13
"CAIZA ""D""",otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,1,0,0,0,1,0,1
CAJUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
CALAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,122,4,8,9,130,13,143
CARACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,4,5,1,1,5,6,11
CARIPUYO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,2,4,0,0,2,4,6
CHALLAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,7,3,25,3,32,35
CHARAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,10,14,7,8,17,22,39
CHUA COCANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,2,0,0,0,2,2
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,6,6,0,0,6,6,12
CKOCHAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,0,3,3,3,3,6
CLIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,6,5,0,0,6,5,11
COBIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,8,15,3,5,11,20,31
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,35,64,0,4,35,68,103
"COLCHA ""K""",otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,4,2,0,0,4,2,6
COLPA BELGICA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,2,0,0,0,2,2
COLQUENCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,4,8,0,0,4,8,12
COLQUIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,6,6,1,0,7,6,13
COMARAPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,1,0,0,0,1,0,1
COMBAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,2,5,0,0,2,5,7
COPACABANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,6,7,0,0,6,7,13
CORQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,7,6,0,0,7,6,13
COTAGAITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,2,3,0,0,2,3,5
COTOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,1,2,0,0,1,2,3
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,4,0,0,0,4,4
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,2,0,0,0,2,2
DESAGUADERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,6,5,0,0,6,5,11
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,83,157,61,137,144,294,438
EL CHORO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,1,0,0,0,1,0,1
EL TORNO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,4,13,0,0,4,13,17
EL VILLAR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
ESCOMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,1,1,0,0,1,1,2
FILADELFIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,4,2,0,0,4,2,6
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,5,0,0,0,5,5
GUAQUI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,6,6,0,0,6,6,12
GUAYARAMERIN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,5,8,0,0,5,8,13
HUACARETA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,1,10,0,0,1,10,11
HUARINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,1,4,2,0,3,4,7
HUATAJATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
ICHOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,1,4,0,0,1,4,5
ICLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,13,13,0,0,13,13,26
INQUISIVI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,7,6,0,0,7,6,13
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,2,12,0,0,2,12,14
IXIAMAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,1,2,3,3,4,5,9
JESUS DE MACHACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,1,6,0,0,1,6,7
LA ASUNTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,1,5,2,0,3,5,8
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,2,6,0,3,2,9,11
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,158,171,48,36,206,207,413
LAGUNILLAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,1,2,0,0,1,2,3
LICOMA PAMPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,0,5,0,5,0,5
LLALLAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,2,7,52,51,54,58,112
LURIBAY,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,3,0,0,0,3,0,3
MAIRANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,2,0,0,0,2,0,2
MECAPACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,7,11,0,0,7,11,18
MINEROS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
MIZQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,5,2,0,0,5,2,7
MOCOMOCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,3,3,0,0,3,3,6
MOJINETE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,7,1,0,0,7,1,8
MONTERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,4,11,0,1,4,12,16
OKINAWA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,6,13,0,0,6,13,19
OMEREQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,1,0,0,0,1,0,1
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,24,48,34,72,58,120,178
PADILLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,2,0,0,0,2,2
PAILON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,8,14,0,0,8,14,22
PALCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,6,0,0,0,6,6
PALOS BLANCOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,3,2,0,0,3,2,5
PASORAPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
POCONA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,3,3,0,0,3,3,6
POJO (CBBA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,4,9,0,0,4,9,13
POOPO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,1,0,0,0,1,0,1
PORCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,6,0,0,0,6,6
POROMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,7,8,0,0,7,8,15
PORTACHUELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
PORVENIR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,0,0,4,0,4,4
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,25,32,11,28,36,60,96
PUCARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,7,3,0,0,7,3,10
PUERTO ACOSTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,2,4,0,0,2,4,6
PUERTO CARABUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,0,0,1,0,1,1
PUERTO PEREZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,1,2,1,2,2,4
PUERTO QUIJARRO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,5,8,0,0,5,8,13
PUNA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,1,1,0,0,1,1,2
PUNATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,12,28,0,2,12,30,42
QUIME,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,3,6,1,0,4,6,10
RAVELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,7,8,0,0,7,8,15
ROBORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,23,67,0,0,23,67,90
SACABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,2,0,0,0,2,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,9,8,0,0,9,8,17
SAN BENITO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,1,3,0,0,1,3,4
SAN BORJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,6,5,50,58,56,63,119
SAN BUENA VENTURA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,2,3,4,0,6,3,9
SAN CARLOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,3,5,0,0,3,5,8
SAN IGNACIO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,3,2,3,4,6,6,12
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,11,31,0,0,11,31,42
SAN JOAQUIN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,0,2,0,2,0,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,3,2,0,0,3,2,5
SAN JULIAN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,17,6,0,0,17,6,23
SAN LORENZO(PND),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
SAN LUCAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,2,0,0,0,2,2
SAN MATIAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,7,5,0,0,7,5,12
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,4,2,0,0,4,2,6
SANTA ANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2019-04-01,1,0,0,0,1,0,1
