,group,variable,month,DT 4TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 4TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 4TA. DOSIS DE 7 A 49 AÑOS FUERA,DT 4TA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
MINEROS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,5,5,24,5,29,34
MIZQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,4,20,10,3,14,23,37
MOCOMOCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,1,0,1,0,2,2
MONTEAGUDO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,2,2,6,18,8,20,28
MONTERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,43,41,30,41,73,114
MORO MORO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,1,0,0,0,1,1
MOROCHATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,0,17,0,17,17
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,3,0,1,1,4,5
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,3,2,3,2,5
OKINAWA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,3,27,25,28,28,56
OMEREQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,2,3,3,3,5,8
ORURO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,9,38,5,5,14,43,57
PADILLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,1,7,8,7,9,16
PAILON,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,3,15,79,27,82,42,124
PALCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,1,0,0,0,1,1
PALOS BLANCOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,1,61,43,61,44,105
PAMPA AULLAGAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,0,0,0,1,0,1
PASORAPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,4,0,3,0,7,7
PATACAMAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,1,0,1,0,2,2
PAZÑA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,1,1,1,1,2
POCONA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,2,1,3,5,5,6,11
POJO (CBBA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,1,11,9,12,10,22
POOPO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,1,0,2,0,3,3
PORCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,98,59,98,59,157
POROMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,3,0,3,0,6,6
PORONGO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,18,12,26,21,44,33,77
PORTACHUELO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,1,0,0,0,1,1
PORVENIR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,3,1,5,2,8,10
POSTRER VALLE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,17,7,17,7,24
POTOSI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,5,39,10,15,15,54,69
PUCARANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,3,6,72,101,75,107,182
PUERTO ACOSTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,4,0,1,0,5,5
PUERTO PEREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,0,1,0,1,1
PUERTO QUIJARRO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,2,0,0,0,2,2
PUERTO SUAREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,2,1,3,2,5,7
PUERTO VILLARROEL,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,7,13,36,30,43,43,86
PUNATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,3,0,2,1,5,6
QUILLACOLLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,7,15,19,43,26,58,84
QUIRUSILLAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,0,0,0,1,0,1
RAQAYPAMPA(ETA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,5,4,11,5,16,21
RAVELO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,1,9,14,9,15,24
RIBERALTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,3,9,0,0,3,9,12
ROBORE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,2,1,16,0,18,1,19
RURRENABAQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,1,0,1,0,2,2
SACABA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,2,22,12,18,14,40,54
SACABAMBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,3,0,1,0,4,4
SACACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,1,0,0,1,1,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,1,0,0,0,1,1
SAMAIPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,2,2,0,2,2,4
SAN ANDRES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,1,3,2,3,3,6
SAN ANDRES DE MACHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,4,2,4,2,6
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,1,0,1,0,2,2
SAN BENITO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,3,27,18,28,21,49
SAN CARLOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,2,5,0,3,2,8,10
SAN IGNACIO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,6,4,7,4,13,17
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,47,2,4,3,51,54
SAN JAVIER(BNI),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,0,1,0,1,1
SAN JAVIER(STC),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,20,19,116,155,136,174,310
SAN JUAN DE YAPACANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,2,3,2,3,5
SAN JULIAN,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,9,18,1,9,10,27,37
SAN LORENZO(PND),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,3,4,3,4,7
SAN LORENZO(TJA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,3,0,0,0,3,3
SAN MATIAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,2,1,11,8,13,9,22
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,2,8,0,2,2,10,12
SAN PEDRO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,11,6,11,6,17
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,3,0,0,0,3,3
SAN RAMON SCZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,6,0,0,0,6,6
SANTA ANA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,229,438,159,79,388,517,905
SANTA ROSA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,1,53,46,53,47,100
SANTA ROSA DEL SARA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,5,1,2,1,7,8
SANTIAGO DE HUARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,1,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,0,5,0,5,5
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,1,2,1,2,3
SAPAHAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,0,0,0,1,0,1
SENA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,1,1,1,2,2,4
SHINAOTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,5,5,14,5,19,24
SICA SICA (VILLA AROMA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,1,0,0,1,1,2
SIPE SIPE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,4,15,64,87,68,102,170
SORATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,6,0,0,0,6,6
SUCRE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,35,65,464,159,499,224,723
TACACOMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,0,3,0,3,3
TACOPAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,2,6,2,6,8
TAPACARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,4,4,4,5,8,13
TARABUCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,4,2,1,3,5,8
TARACO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,3,0,0,0,3,3
TARATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,2,0,0,1,2,3
TARIJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,27,4,15,5,42,47
TARVITA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,7,0,0,0,7,7
TIAHUANACU,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,8,12,48,48,56,60,116
TINGUIPAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,3,0,0,0,3,3
TIPUANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,1,0,1,0,1
TIQUIPAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,2,3,18,71,20,74,94
TIRAQUE (CBBA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,7,0,7,0,14,14
TOCO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,2,37,32,37,34,71
TOLATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,1,6,1,6,7
TOLEDO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,0,2,0,2,2
TOMINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,2,0,0,1,2,3
TORO TORO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,11,9,11,9,20
TOTORA(CBBA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,7,1,9,2,16,18
TOTORA(ORR),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,1,2,1,2,3
TRIGAL,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,0,3,0,3,3
TRINIDAD,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,2,23,2,1,4,24,28
TUPIZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,2,2,1,4,3,6,9
UMALA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,1,0,1,0,1
UNCIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,5,0,4,0,9,9
URIONDO (A. CONCEPCION),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,1,0,0,0,1,1
URUBICHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,1,0,2,0,3,3
UYUNI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,3,0,3,1,6,7
VACAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,0,5,7,5,7,12
VALLEGRANDE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,0,0,0,1,0,1
VIACHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,2,0,3,0,5,5
VILA VILA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,1,1,4,1,5,6
VILLA CHARCAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,12,0,0,0,12,12
VILLA MONTES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,11,1,1,0,12,1,13
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,2,0,1,1,3,1,4
VILLA RIVERO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,9,0,3,1,12,13
VILLA SERRANO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,3,5,0,2,3,7,10
VILLA TUNARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,6,8,22,29,28,37,65
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,14,19,2,2,16,21,37
VILLAZON,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,2,15,3,2,5,17,22
VINTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,3,9,50,30,53,39,92
WARNES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,20,56,40,33,60,89,149
YACO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,2,2,12,2,14,16
YACUIBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,8,7,0,0,8,7,15
YAMPARAEZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,1,0,0,0,1,1
YANACACHI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,0,6,0,0,0,6,6
YAPACANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,13,15,44,44,57,59,116
YOTALA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,1,1,4,3,5,4,9
ZUDAÑEZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-03-01,3,7,0,1,3,8,11
ACHACACHI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,9,29,36,29,45,74
ACHOCALLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,2,7,0,3,2,10,12
AIQUILE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,1,3,0,0,1,3,4
ALALAY,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,1,7,11,7,12,19
ALCALA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,1,1,0,0,1,1,2
ALTO BENI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,5,9,5,9,14
ANCORAIMES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,5,10,5,10,15
ANDAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,3,2,3,6,6,8,14
ANZALDO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,1,0,1,1
APOLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,4,8,14,24,18,32,50
ARANI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,7,11,8,15,15,26,41
ARBIETO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,6,1,9,1,15,16
ARQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,2,2,2,6,4,8,12
ASCENCION DE GUARAYOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,11,48,1,18,12,66,78
ATOCHA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,2,2,0,1,2,3,5
AUCAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,2,2,2,2,4,6
AYATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,40,50,40,50,90
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,4,20,27,20,31,51
AZURDUY,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,1,4,0,2,1,6,7
BATALLAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,2,11,2,11,13
BAURES,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,2,4,6,26,8,30,38
BELEN DE ANDAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,15,6,15,6,21
BELLA FLOR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,14,8,14,8,22
BETANZOS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,1,0,0,0,1,1
BOLIVAR,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,1,2,1,2,3
BOLPEBRA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,2,3,4,3,6,9
BOYUIBE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,1,0,0,0,1,0,1
BUENA VISTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,1,6,0,0,1,6,7
CABEZAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,1,2,6,8,7,10,17
"CAIZA ""D""",otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,1,14,12,14,13,27
CAJUATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,2,2,6,2,8,10
CALAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,2,1,6,1,8,9
CAMARGO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,8,13,14,7,22,20,42
CAPINOTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,3,4,18,31,21,35,56
CARACOLLO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,2,22,41,22,43,65
CARANAVI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,3,8,4,20,7,28,35
CARAPARI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,4,1,2,2,6,3,9
CARMEN RIVERO TORREZ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,3,0,0,1,3,1,4
CHALLAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,3,1,18,27,21,28,49
CHAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,1,11,5,11,6,17
CHARAGUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,1,1,0,0,1,1,2
CHAYANTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,8,5,8,5,13
CHIMORE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,3,6,3,14,6,20,26
CHIPAYA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,1,0,1,1
CHOQUE COTA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,9,2,9,2,11
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,1,3,1,3,4
CHUMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,12,10,114,110,126,120,246
CKOCHAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,1,0,0,0,1,1
CLIZA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,1,1,4,13,5,14,19
COBIJA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,6,19,23,74,29,93,122
COCAPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,16,26,18,59,34,85,119
COCHABAMBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,25,123,25,56,50,179,229
COLCAPIRHUA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,2,13,22,24,24,37,61
"COLCHA ""K""",otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,9,9,1,1,10,10,20
COLOMI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,1,5,4,18,5,23,28
COLPA BELGICA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,1,17,1,17,18
COLQUECHACA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,1,2,1,2,3
COLQUIRI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,6,1,0,1,6,7
COMARAPA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,7,0,1,0,8,8
CONCEPCION,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,13,10,65,10,78,88
COPACABANA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,1,0,1,2,2,2,4
CORIPATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,1,0,0,0,1,1
COROICO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,1,0,1,0,1
CORQUE,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,4,8,4,8,12
COTAGAITA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,8,13,23,13,31,44
COTOCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,23,81,120,282,143,363,506
CRUZ DE MACHACAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,1,0,1,1
CUATRO CAÑADAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,1,1,15,39,16,40,56
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,1,1,1,1,2
CUEVO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,5,1,5,1,6
CULPINA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,22,24,1,5,23,29,52
CURAHUARA DE CARANGAS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,1,2,4,2,5,7
EL ALTO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,117,488,1528,1778,1645,2266,3911
EL PUENTE(STC),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,4,16,4,16,20
EL PUENTE(TJA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,2,0,2,2
EL TORNO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,77,102,117,140,194,242,436
ENTRE RIOS TRJ,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,3,4,11,12,14,16,30
ENTRE RIOS CBBA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,5,13,2,19,7,32,39
ESCOMA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,1,0,0,0,1,1
ESMERALDA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,1,0,1,1
EUCALIPTUS,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,1,3,199,164,200,167,367
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,1,0,1,0,1
EXALTACION,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,7,0,8,0,15,15
FILADELFIA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,1,2,2,3,3,5,8
GENERAL SAAVEDRA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,3,6,11,6,14,20
GUANAY,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,1,1,41,34,42,35,77
GUAQUI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,2,89,18,89,20,109
HUACARETA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,6,12,15,6,21,18,39
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,1,0,0,0,1,0,1
HUACHACALLA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,1,0,1,1
HUANUNI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,2,3,1,9,3,12,15
HUAYLLAMARCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,1,0,0,0,1,1
HUMANATA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,1,29,10,29,11,40
ICHOCA,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,0,1,3,1,3,4
INCAHUASI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,1,3,1,8,2,11,13
INQUISIVI,otras vacunaciones,dt 4ta. dosis de 7 a 49 anos,2019-04-01,0,5,4,2,4,7,11
