,group,variable,month,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-03-01,1,2,0,0,1,2,3
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-03-01,1,1,0,0,1,1,2
UYUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-03-01,1,1,2,0,3,1,4
VIACHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-03-01,1,3,0,0,1,3,4
VILA VILA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-03-01,0,2,0,0,0,2,2
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-03-01,1,1,0,0,1,1,2
VILLA SERRANO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-03-01,2,2,0,0,2,2,4
VILLAZON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-03-01,0,1,0,0,0,1,1
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-03-01,3,5,0,0,3,5,8
YUNCHARA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-03-01,0,3,0,0,0,3,3
ACHACACHI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,13,10,0,0,13,10,23
AIQUILE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,0,0,0,1,0,1
ANCORAIMES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,4,6,0,0,4,6,10
ANZALDO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,6,6,0,0,6,6,12
ARANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,0,0,0,1,0,1
ARBIETO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,1,0,1,0,2,2
ARQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
BATALLAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,3,0,0,0,3,3
BOLIVAR,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,2,1,0,0,2,1,3
BUENA VISTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,6,0,0,1,6,7
"CAIZA ""D""",otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
CAJUATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,1,1,2,2,3,5
CHARAGUA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,0,0,0,1,0,1
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,3,0,0,1,3,4
CKOCHAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,0,6,2,6,2,8
CLIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,1,0,0,1,1,2
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,2,4,0,2,2,6,8
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,11,40,0,0,11,40,51
COIPASA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,1,0,1,0,2,2
COMBAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,2,0,0,0,2,2
CORQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,2,2,0,0,2,2,4
COTOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,2,0,0,0,2,2
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,3,11,0,0,3,11,14
CULPINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,2,0,0,0,2,2
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,18,72,3,5,21,77,98
EL PUENTE(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,4,2,0,0,4,2,6
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,3,0,0,0,3,3
EL VILLAR,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,2,0,0,0,2,2
ESCOMA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
FILADELFIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,2,0,0,0,2,2
HUMANATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,0,0,0,1,0,1
INQUISIVI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,2,2,0,0,2,2,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
IXIAMAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,0,1,0,1,0,1
JESUS DE MACHACA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,3,0,0,0,3,3
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,6,1,0,1,6,7
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,50,27,26,10,76,37,113
LLALLAGUA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,1,1,1,1,2,3
MAIRANA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,2,0,0,1,2,3
MIZQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,2,0,0,0,2,0,2
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,7,16,0,2,7,18,25
OMEREQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,6,9,0,0,6,9,15
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,4,14,0,3,4,17,21
PADILLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
PAILON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,3,0,0,0,3,3
PALCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,2,0,0,0,2,2
PAMPA GRANDE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,9,0,0,1,9,10
PASORAPA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,0,0,1,1,1,2
POCONA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,5,10,0,0,5,10,15
POJO (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,1,0,0,1,1,2
POOPO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
PORCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,4,4,0,0,4,4,8
POROMA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,1,0,0,1,1,2
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,3,2,2,2,5,4,9
PUCARANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,3,0,1,0,4,0,4
PUERTO PEREZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,0,0,0,1,0,1
PUERTO SILES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,3,0,0,0,3,0,3
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,4,12,0,0,4,12,16
PUNATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,4,17,0,1,4,18,22
RAQAYPAMPA(ETA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,2,6,0,0,2,6,8
SACABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,1,0,1,1,2,3
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,1,0,0,1,1,2
SAN ANDRES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,7,0,0,1,7,8
SAN BORJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,2,1,0,0,2,1,3
SAN CARLOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,2,0,0,1,2,3
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,3,3,0,0,3,3,6
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,1,0,0,1,1,2
SAN JULIAN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,7,39,0,0,7,39,46
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,2,0,0,0,2,2
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
SAN RAMON BENI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,3,0,0,1,3,4
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,42,153,7,20,49,173,222
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,5,8,0,0,5,8,13
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,0,0,0,1,0,1
SANTIVAÑES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,3,0,0,1,3,4
SENA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,1,0,0,1,1,2
SICAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,0,1,2,1,2,3
SORACACHI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
SORATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,4,9,2,1,6,10,16
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,14,16,18,23,32,39,71
TACACHI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,2,0,0,1,2,3
TACACOMA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
TACOPAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,2,2,0,0,2,2,4
TAPACARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,2,0,0,1,2,3
TARABUCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
TARATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,1,0,0,1,1,2
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,7,36,1,0,8,36,44
TIPUANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,2,3,0,0,2,3,5
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,2,0,0,0,2,2
TOMINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
TORO TORO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,0,0,0,1,0,1
TOTORA(CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,3,0,0,1,3,4
TOTORA(ORR),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,2,0,0,0,2,2
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,8,22,1,0,9,22,31
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,7,13,0,0,7,13,20
UYUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
VALLEGRANDE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,3,5,0,0,3,5,8
VIACHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,0,0,1,1,1,2
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,2,13,0,0,2,13,15
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,2,1,0,0,2,1,3
WARNES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,9,21,0,1,9,22,31
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,2,2,0,0,2,2,4
YOTALA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
YUNCHARA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,0,1,0,0,0,1,1
ZUDAÑEZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-04-01,1,1,0,0,1,1,2
ACHOCALLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
AIQUILE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
ARBIETO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,1,3,0,0,1,3,4
BUENA VISTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,1,1,0,0,1,1,2
"CAIZA ""D""",otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,1,1,0,0,1,1,2
CAJUATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,1,1,0,0,1,1,2
CAMIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,0,0,1,0,1,1
CARACOLLO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,1,5,3,1,4,6,10
CHALLAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,6,9,0,0,6,9,15
CHOQUE COTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,4,9,0,0,4,9,13
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,1,1,16,55,17,56,73
COLPA BELGICA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,1,0,0,0,1,0,1
CONCEPCION,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,2,2,0,0,2,2,4
COTAGAITA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,2,1,0,1,2,3
COTOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,1,0,0,0,1,0,1
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,15,18,4,11,19,29,48
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,3,10,0,0,3,10,13
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,1,4,0,0,1,4,5
GUAYARAMERIN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,3,0,0,0,3,3
HUARACAJE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,2,0,0,0,2,2
INQUISIVI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
IXIAMAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,6,0,0,0,6,6
JESUS DE MACHACA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,3,0,0,0,3,3
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,1,6,0,1,1,7,8
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,32,59,0,0,32,59,91
MAIRANA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,2,0,0,0,2,2
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,2,3,8,19,10,22,32
MORO MORO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,18,26,0,1,18,27,45
PADILLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,3,3,0,0,3,3,6
PAZÑA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,0,1,1,1,1,2
PORVENIR,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,6,17,0,0,6,17,23
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,2,1,0,0,2,1,3
PUNA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,1,2,0,2,1,4,5
PUNATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,6,0,0,0,6,6
RAVELO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,1,0,0,0,1,0,1
RIBERALTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,7,14,0,0,7,14,21
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,1,2,0,0,1,2,3
SAN BORJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,1,3,0,0,1,3,4
SAN CARLOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,2,2,0,0,2,2,4
SAN JOAQUIN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,3,0,0,0,3,3
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
SAN PABLO DE LIPEZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,2,0,0,0,2,0,2
SAN PEDRO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,3,2,0,0,3,2,5
SANTA ANA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,2,1,0,0,2,1,3
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,35,45,0,0,35,45,80
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,1,6,0,0,1,6,7
TARABUCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,5,12,2,3,7,15,22
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
TOCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,1,0,0,0,1,0,1
TORO TORO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,3,2,0,0,3,2,5
TOTORA(ORR),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
TRIGAL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,5,0,0,0,5,5
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,3,1,0,0,3,1,4
VALLEGRANDE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,1,0,0,3,1,3,4
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,2,5,0,0,2,5,7
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,1,2,0,0,1,2,3
WARNES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,7,12,0,0,7,12,19
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,2,7,0,0,2,7,9
YUNCHARA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-05-01,1,0,0,0,1,0,1
AIQUILE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,2,0,0,0,2,2
ARQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,1,2,0,0,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,3,2,0,0,3,2,5
BELEN DE ANDAMARCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,1,0,1,0,2,2
BERMEJO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
CAMARGO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
CAPINOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
CARAPARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,6,8,0,0,6,8,14
CHIMORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,1,0,0,0,1,0,1
CLIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,1,0,0,0,1,0,1
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,10,0,1,0,11,11
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,4,7,0,0,4,7,11
COLCAPIRHUA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,3,21,0,0,3,21,24
COLLANA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
COTAGAITA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,0,1,0,1,0,1
COTOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,3,0,0,0,3,3
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,2,0,0,0,2,2
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,4,15,10,10,14,25,39
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,3,1,0,0,3,1,4
GUAYARAMERIN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,2,2,0,0,2,2,4
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,6,19,4,6,10,25,35
LA RIVERA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
LAJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,1,4,0,0,1,4,5
MAIRANA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
MIZQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,2,0,0,0,2,2
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,5,11,0,3,5,14,19
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,2,7,0,0,2,7,9
PADCAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,1,0,0,0,1,1
PALOS BLANCOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,0,0,1,0,1,0,1
PORONGO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2019-06-01,1,0,0,0,1,0,1
