,group,variable,month,DT 1RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 1RA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 1RA. DOSIS DE 7 A 49 AÑOS FUERA,DT 1RA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
TIAHUANACU,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,0,1,0,0,0,1,1
TINGUIPAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,1,23,39,79,40,102,142
TIPUANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,5,6,6,0,11,6,17
TIQUIPAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,81,150,45,66,126,216,342
TIRAQUE (CBBA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,5,17,41,37,46,54,100
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,0,1,0,1,0,2,2
TOCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,1,2,8,12,9,14,23
TOLATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,13,10,59,28,72,38,110
TOLEDO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,8,6,0,0,8,6,14
TOMAVE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,7,7,5,16,12,23,35
TOMINA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,0,0,0,6,0,6,6
TORO TORO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,8,12,40,44,48,56,104
TOTORA(CBBA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,4,13,16,8,20,21,41
TOTORA(ORR),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,3,6,0,0,3,6,9
TRIGAL,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,0,0,2,1,2,1,3
TRINIDAD,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,26,175,425,30,451,205,656
TUPIZA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,11,84,12,12,23,96,119
TURCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,1,1,2,0,3,1,4
UMALA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,0,3,23,31,23,34,57
UNCIA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,5,35,181,20,186,55,241
URIONDO (A. CONCEPCION),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,12,14,15,20,27,34,61
URUBICHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,1,7,12,13,13,20,33
UYUNI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,14,55,175,91,189,146,335
VACAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,2,3,49,37,51,40,91
VALLEGRANDE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,3,13,0,2,3,15,18
VIACHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,21,99,601,472,622,571,1193
VILA VILA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,1,0,3,7,4,7,11
VILLA CHARCAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,0,2,5,7,5,9,14
VILLA MONTES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,116,82,155,37,271,119,390
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,0,1,0,0,0,1,1
VILLA RIVERO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,1,1,1,1,2,2,4
VILLA SERRANO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,1,2,0,0,1,2,3
VILLA TUNARI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,15,39,308,82,323,121,444
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,4,15,0,2,4,17,21
VILLAZON,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,13,41,26,19,39,60,99
VINTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,25,69,283,255,308,324,632
VITICHI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,6,9,0,0,6,9,15
WALDO BALLIVIAN,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,0,5,0,0,0,5,5
WARNES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,43,88,187,17,230,105,335
YACO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,1,0,26,21,27,21,48
YACUIBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,83,148,56,73,139,221,360
YANACACHI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,1,6,0,0,1,6,7
YAPACANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,11,10,19,26,30,36,66
YOCALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,5,9,0,0,5,9,14
YOTALA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,0,1,2,4,2,5,7
YUNCHARA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,4,1,1,1,5,2,7
ZUDAÑEZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-02-01,0,2,0,0,0,2,2
ACACIO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,8,0,2,1,10,11
ACHACACHI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,2,23,14,43,16,66,82
ACHOCALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,18,39,15,11,33,50,83
AIQUILE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,4,19,2,9,6,28,34
ALALAY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,1,0,0,0,1,1
ALCALA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,2,6,33,31,35,37,72
ANCORAIMES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,4,5,18,14,22,19,41
ANDAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,2,5,2,8,4,13,17
ANTEQUERA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,3,1,0,0,3,1,4
ANZALDO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,3,1,4,2,7,9
APOLO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,3,24,32,24,35,59
ARAMPAMPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,0,3,3,3,3,6
ARANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,7,10,6,8,13,18,31
ARBIETO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,5,12,107,95,112,107,219
ARQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,4,0,0,0,4,4
ASCENCION DE GUARAYOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,12,105,5,3,17,108,125
ATOCHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,16,21,1,10,17,31,48
AUCAPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,1,1,3,1,4,5
AYATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,4,4,0,5,4,9
AYO AYO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,8,4,9,4,17,21
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,4,16,25,16,29,45
AZURDUY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,20,31,46,39,66,70,136
BATALLAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,6,10,7,11,13,24
BELEN DE ANDAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,2,2,5,2,7,9
BELEN DE URMIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,1,0,0,0,1,1
BELLA FLOR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,0,2,0,2,0,2
BERMEJO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,10,53,7,2,17,55,72
BETANZOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,29,58,29,38,58,96,154
BOLIVAR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,2,1,4,4,6,5,11
BOLPEBRA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,3,1,3,2,6,8
BOYUIBE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,1,0,0,0,1,1
BUENA VISTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,35,14,0,0,35,14,49
CABEZAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,14,16,30,28,44,44,88
CAIROMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,7,0,0,1,7,8
"CAIZA ""D""",otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,2,14,82,30,84,44,128
CAJUATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,32,0,0,1,32,33
CALACOTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,2,0,4,0,6,6
CALAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,8,14,2,0,10,14,24
CAMARGO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,0,5,6,5,6,11
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,1,17,11,18,12,30
CAMIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,18,22,0,21,18,43,61
CAPINOTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,1,12,6,13,7,20
CAQUIAVIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,3,6,0,1,3,7,10
CARACOLLO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,12,13,4,2,16,15,31
CARANAVI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,81,72,391,193,472,265,737
CARAPARI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,19,6,2,0,21,6,27
CARIPUYO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,2,0,0,1,2,3
CARMEN RIVERO TORREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,21,12,0,0,21,12,33
CHALLAPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,4,32,17,44,21,76,97
CHAQUI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,8,45,54,46,62,108
CHARAGUA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,11,25,56,52,67,77,144
CHARAÑA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,8,0,0,0,8,0,8
CHAYANTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,3,12,0,5,3,17,20
CHIMORE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,7,10,37,31,44,41,85
CHIPAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,1,0,0,1,1,2
CHOQUE COTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,1,0,0,0,1,1
CHUA COCANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,3,5,21,16,24,21,45
CHUMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,1,17,13,17,14,31
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,7,3,2,3,9,12
CKOCHAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,7,18,3,8,10,26,36
CLIZA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,2,1,0,2,2,4
COBIJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,18,37,17,24,35,61,96
COCAPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,26,23,221,219,247,242,489
COCHABAMBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,300,534,619,337,919,871,1790
COIPASA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,1,0,0,0,1,1
COLCAPIRHUA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,13,7,523,552,536,559,1095
"COLCHA ""K""",otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,4,18,156,4,160,22,182
COLLANA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,2,6,0,0,2,6,8
COLOMI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,4,10,17,8,21,18,39
COLPA BELGICA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,11,14,0,0,11,14,25
COLQUECHACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,10,41,17,30,27,71,98
COLQUENCHA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,6,0,0,0,6,6
COLQUIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,10,1,16,2,26,28
COMANCHE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,2,0,0,0,2,2
COMARAPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,7,0,0,0,7,7
COMBAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,1,0,0,0,1,1
CONCEPCION,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,4,10,10,5,14,15,29
COPACABANA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,3,5,1,0,4,5,9
CORIPATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,4,23,0,0,4,23,27
CORO CORO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,2,1,18,1,20,21
COROICO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,11,198,152,199,163,362
CORQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,5,14,1,3,6,17,23
COTAGAITA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,15,27,11,34,26,61,87
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,1,0,0,0,1,1
CUEVO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,4,3,4,1,8,4,12
CURAHUARA DE CARANGAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,247,9,3,2,250,11,261
CURVA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,3,0,2,0,5,5
DESAGUADERO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,2,1,0,0,2,1,3
EL ALTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,498,915,1846,1647,2344,2562,4906
EL CHORO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,4,1,1,2,5,7
EL PUENTE(STC),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,7,14,0,1,7,15,22
EL PUENTE(TJA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,4,9,0,5,4,14,18
EL VILLAR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,5,5,2,2,7,7,14
ENTRE RIOS TRJ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,18,5,31,35,49,40,89
ENTRE RIOS CBBA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,13,44,0,8,13,52,65
ESCARA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,3,0,0,0,3,3
ESCOMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,3,4,3,4,6,8,14
EUCALIPTUS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,1,1,1,1,2,3
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,4,4,46,40,50,44,94
EXALTACION,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,3,10,12,11,15,26
FERNANDEZ ALONSO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,10,60,49,60,59,119
FILADELFIA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,1,0,7,0,8,8
GENERAL SAAVEDRA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,2,16,1,0,3,16,19
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,2,8,119,137,121,145,266
GUANAY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,7,21,11,14,18,35,53
GUAYARAMERIN,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,3,47,305,306,308,353,661
GUTIERREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,5,34,1,0,6,34,40
HUACARETA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,11,10,0,0,11,10,21
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,7,2,0,0,7,2,9
HUACHACALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,0,212,1,212,1,213
HUANUNI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,7,25,28,56,35,81,116
HUARACAJE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,2,2,0,0,2,2,4
HUARINA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,3,1,3,2,6,8
HUATAJATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,3,4,7,0,10,4,14
HUAYLLAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,3,0,7,0,10,10
ICHOCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,3,3,2,4,5,9
ICLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,6,14,0,0,6,14,20
INCAHUASI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,10,7,25,19,35,26,61
INGAVI (HUMAITA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,6,0,0,1,6,7
INQUISIVI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,6,10,0,2,6,12,18
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,7,2,131,25,138,27,165
IXIAMAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,11,13,10,11,21,24,45
JESUS DE MACHACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,2,2,18,14,20,16,36
LA ASUNTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,8,25,35,65,43,90,133
LA PAZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,707,765,833,865,1540,1630,3170
LAGUNILLAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,5,3,3,1,8,4,12
LAJA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,3,0,0,0,3,3
LICOMA PAMPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,3,2,0,0,3,2,5
LLALLAGUA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,19,55,53,79,72,134,206
LLICA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,2,1,1,1,3,4
LORETO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,4,0,9,17,13,17,30
LURIBAY,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,11,5,7,6,18,24
MACHACAMARCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,2,0,0,1,2,3
MACHARETI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,2,5,1,0,3,5,8
MAGDALENA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,22,49,46,50,68,118
MALLA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,0,8,7,8,7,15
MAPIRI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,2,19,0,2,2,21,23
MECAPACA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,11,28,2,8,13,36,49
MINEROS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,6,0,0,1,6,7
MIZQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,5,1,0,5,5,6,11
MOCOMOCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,5,2,1,2,6,8
MOJOCOYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,3,1,0,1,3,2,5
MONTEAGUDO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,6,2,19,12,25,14,39
MONTERO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,18,214,855,520,873,734,1607
MOROCHATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,5,8,145,131,150,139,289
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,2,0,1,0,3,3
NAZACARA DE PACAJES,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,2,0,0,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,0,11,3,11,3,14
OCURI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,2,101,1,17,3,118,121
OKINAWA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,5,7,6,8,11,19
OMEREQUE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,4,7,10,4,14,11,25
ORURO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,147,471,284,45,431,516,947
PADCAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,6,15,0,9,6,24,30
PAILON,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,2,11,3,6,5,17,22
PALCA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,7,7,5,3,12,10,22
PALOS BLANCOS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,57,80,209,208,266,288,554
PAMPA AULLAGAS,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,3,1,0,0,3,1,4
PAMPA GRANDE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,0,1,0,1,0,1
PAPEL PAMPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,7,8,0,26,7,34,41
PASORAPA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,1,65,48,65,49,114
PATACAMAYA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,17,1,3,1,20,21
PAZÑA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,5,0,2,0,7,7
PELECHUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,5,22,21,22,26,48
POCOATA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,6,15,24,19,30,34,64
POCONA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,2,4,9,12,11,16,27
POJO (CBBA),otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,2,6,2,6,4,10
POOPO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,2,6,5,8,7,14,21
PORCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,5,19,29,19,34,38,72
POROMA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,0,6,6,6,6,12
PORONGO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,1,2,2,3,3,6
PORTACHUELO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,14,25,0,0,14,25,39
PORVENIR,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,0,5,3,6,3,9
POSTRER VALLE,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,3,4,3,5,6,11
POTOSI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,119,375,120,99,239,474,713
PRESTO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,1,2,0,1,1,3,4
PUCARANI,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,4,22,24,119,28,141,169
PUERTO ACOSTA,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,2,5,1,2,3,7,10
PUERTO CARABUCO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,1,0,0,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,2,0,4,0,6,6
PUERTO PEREZ,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,0,1,3,5,3,6,9
PUERTO QUIJARRO,otras vacunaciones,dt 1ra. dosis de 7 a 49 anos,2019-03-01,14,14,0,0,14,14,28
