,group,variable,month,DT 5TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 5TA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 5TA. DOSIS DE 7 A 49 AÑOS FUERA,DT 5TA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
VINTO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-03-01,1,4,20,17,21,21,42
WARNES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-03-01,17,23,11,6,28,29,57
YACO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-03-01,0,2,3,3,3,5,8
YACUIBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-03-01,8,2,0,0,8,2,10
YANACACHI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-03-01,0,5,1,0,1,5,6
YAPACANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-03-01,3,5,5,7,8,12,20
YOTALA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-03-01,3,4,0,3,3,7,10
ZUDAÑEZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-03-01,0,0,0,5,0,5,5
ACACIO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,0,0,0,1,1
ACHACACHI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,2,44,56,44,58,102
ACHOCALLA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,2,3,1,0,3,3,6
AIQUILE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,3,0,0,0,3,3
ALALAY,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,1,6,1,6,7
ALCALA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,13,9,13,10,23
ANCORAIMES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,4,7,4,8,12
ANDAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,0,1,0,2,2
ANTEQUERA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,1,0,1,1
ANZALDO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,3,0,3,3
APOLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,0,9,3,10,3,13
ARANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,3,13,7,8,10,21,31
ARBIETO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,4,4,7,4,11,15
ASCENCION DE GUARAYOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,14,1,12,2,26,28
ATOCHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,1,0,0,1,1,2
AUCAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,3,1,3,1,4
AYATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,35,25,35,26,61
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,3,1,6,1,9,10
AZURDUY,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,3,0,0,1,3,1,4
BATALLAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,3,15,8,15,11,26
BAURES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,3,3,10,3,13,16
BELEN DE ANDAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,8,7,8,7,15
BELLA FLOR,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,5,7,5,8,13
BETANZOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,2,0,0,0,2,2
BOLIVAR,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,1,1,1,1,2
BOLPEBRA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,2,1,1,1,3,4
BOYUIBE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,0,0,0,1,0,1
BUENA VISTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,6,4,18,4,24,28
CABEZAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,2,4,2,4,6
CAIROMA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,1,0,1,1
CAJUATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,3,0,3,1,4
CALAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,0,1,0,2,2
CAMARGO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,4,1,3,2,7,9
CAMIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,4,3,3,4,7,7,14
CAPINOTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,4,7,9,8,13,21
CARACOLLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,1,7,13,8,14,22
CARANAVI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,4,6,2,5,6,11,17
CARAPARI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,2,0,0,0,2,0,2
CARIPUYO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,2,0,0,0,2,2
CARMEN RIVERO TORREZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,1,0,1,1
CHALLAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,2,2,0,9,2,11,13
CHARAGUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,4,6,0,0,4,6,10
CHAYANTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,0,0,0,1,1
CHIMORE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,2,2,7,3,9,12
CHOQUE COTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,33,33,33,34,67
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,1,0,1,0,1
CHUMA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,3,28,22,28,25,53
CKOCHAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,0,0,0,1,0,1
CLIZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,4,1,5,2,9,11
COBIJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,3,15,12,51,15,66,81
COCAPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,2,10,0,12,2,22,24
COCHABAMBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,15,56,90,106,105,162,267
COLCAPIRHUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,10,15,30,15,40,55
"COLCHA ""K""",otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,8,5,0,1,8,6,14
COLOMI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,5,0,0,0,5,5
COLPA BELGICA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,3,0,3,3
COLQUECHACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,2,0,2,0,4,4
COLQUIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,1,0,1,1
COMARAPA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,2,0,1,0,3,3
CONCEPCION,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,10,11,43,11,53,64
CORQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,1,2,1,2,3
COTAGAITA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,4,10,30,10,34,44
COTOCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,7,29,83,195,90,224,314
CUATRO CAÑADAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,2,0,24,30,26,30,56
CUEVO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,2,0,2,0,2
CULPINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,11,14,18,12,29,26,55
CURAHUARA DE CARANGAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,2,0,2,2
EL ALTO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,501,640,823,1033,1324,1673,2997
EL PUENTE(STC),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,3,13,3,13,16
EL PUENTE(TJA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,0,2,0,3,3
EL TORNO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,40,64,38,61,78,125,203
EL VILLAR,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,0,0,0,1,0,1
ENTRE RIOS TRJ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,1,29,16,30,17,47
ENTRE RIOS CBBA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,4,12,0,5,4,17,21
EUCALIPTUS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,1,0,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,2,0,0,2,2,2,4
FERNANDEZ ALONSO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,3,0,2,0,5,5
FILADELFIA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,5,0,5,5
GENERAL SAAVEDRA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,3,44,46,45,49,94
GUAQUI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,14,0,14,14
HUACARETA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,6,4,0,5,6,9,15
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,1,0,0,1,1,2
HUANUNI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,2,0,9,0,11,11
HUAYLLAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,0,4,0,5,5
HUMANATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,0,0,0,1,1
ICLA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,0,0,0,1,0,1
INCAHUASI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,2,0,0,0,2,2
INGAVI (HUMAITA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,2,0,0,0,2,2
INQUISIVI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,6,6,12,6,18,24
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,3,5,3,5,8
IXIAMAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,2,0,2,2
JESUS DE MACHACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,3,39,18,40,21,61
LA ASUNTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,5,0,0,0,5,5
LA GUARDIA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,14,34,424,591,438,625,1063
LA PAZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,19,120,55,78,74,198,272
LAJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,5,16,21,16,26,42
LAS CARRERAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,6,2,53,40,59,42,101
LICOMA PAMPA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,1,4,1,4,5
LLALLAGUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,2,1,2,1,4,5
LORETO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,1,1,1,1,2
MACHACAMARCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,2,0,2,2
MACHARETI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,3,3,1,5,4,8,12
MAGDALENA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,4,2,17,15,21,17,38
MAIRANA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,1,0,0,1,1,2
MAPIRI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,2,1,3,1,5,6
MECAPACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,3,0,1,0,4,4
MINEROS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,4,0,2,0,6,6
MIZQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,2,2,36,57,38,59,97
MOCOMOCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,2,0,2,2
MONTEAGUDO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,4,9,213,205,217,214,431
MONTERO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,2,21,175,159,177,180,357
MOROCHATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,1,4,1,5,6
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,2,0,2,0,2
OKINAWA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,2,8,33,8,35,43
OMEREQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,2,0,4,0,6,6
ORURO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,7,32,18,23,25,55,80
PADILLA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,4,5,0,0,4,5,9
PAILON,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,10,18,9,15,19,33,52
PALCA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,2,0,2,2
PALOS BLANCOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,1,0,1,1
PAMPA GRANDE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,10,13,10,14,24
PASORAPA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,17,32,17,33,50
PAZÑA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,4,0,0,1,4,5
POCONA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,2,0,4,1,6,7
POJO (CBBA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,1,1,1,2,3
POOPO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,1,0,1,1
POROMA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,3,11,3,11,14
PORONGO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,10,15,34,54,44,69,113
PORTACHUELO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,2,3,0,2,2,5,7
PORVENIR,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,9,29,9,29,38
POSTRER VALLE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,23,7,7,8,30,38
PUCARANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,12,34,12,34,46
PUERTO ACOSTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,7,2,7,3,10
PUERTO CARABUCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,1,0,0,1,1,2
PUERTO GONZALO MORENO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,1,0,0,1,1,2
PUERTO RICO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,2,3,2,3,5
PUERTO SUAREZ,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,2,7,0,1,2,8,10
PUERTO VILLARROEL,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,19,65,75,66,94,160
PUNA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,3,0,0,0,3,3
PUNATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,4,5,12,6,16,22
QUILLACOLLO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,14,68,71,26,85,94,179
QUIME,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,1,0,1,1
QUIRUSILLAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,5,0,5,5
RAQAYPAMPA(ETA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,3,14,12,15,15,30
RAVELO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,6,0,6,0,6
REYES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,1,3,4,4,5,9
RIBERALTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,8,1,1,2,9,11
ROBORE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,2,0,3,0,5,5
RURRENABAQUE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,0,2,0,3,3
SACABA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,15,4,23,4,38,42
SACACA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,2,0,2,0,2
SAIPINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,2,0,2,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,7,8,7,8,15
SAMAIPATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,5,9,20,10,25,35
SAN AGUSTIN,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,10,10,10,10,20
SAN ANDRES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,2,6,2,7,9
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,28,24,0,13,28,37,65
SAN BENITO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,3,9,6,10,9,19
SAN BORJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,1,0,1,1
SAN BUENA VENTURA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,3,12,19,12,22,34
SAN CARLOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,3,6,1,3,4,9,13
SAN IGNACIO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,4,13,4,14,18
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,40,134,112,198,152,332,484
SAN JAVIER(BNI),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,1,0,1,1
SAN JAVIER(STC),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,35,1,21,1,56,57
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,4,10,10,10,14,24
SAN JUAN DE YAPACANI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,2,10,2,10,12
SAN JULIAN,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,5,7,19,31,24,38,62
SAN LORENZO(PND),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,1,0,1,1
SAN LORENZO(TJA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,0,0,0,1,1
SAN LUCAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,3,0,0,0,3,3
SAN MATIAS,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,2,0,4,6,6,6,12
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,14,0,0,0,14,14
SAN PEDRO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,0,1,0,2,2
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,6,0,0,0,6,6
SAN PEDRO(PND),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,4,1,4,1,5
SAN RAFAEL,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,20,31,2,18,22,49,71
SANTA ANA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,119,240,73,107,192,347,539
SANTA ROSA DEL SARA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,4,4,9,4,13,17
SANTIAGO DE HUARI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,1,4,1,4,5
SANTIAGO DE HUATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,4,3,0,0,4,3,7
SANTIVAÑES,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,2,0,2,0,4,4
SENA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,10,27,10,28,38
SHINAOTA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,5,2,2,3,7,10
SICA SICA (VILLA AROMA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,3,10,18,27,21,37,58
SICAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,1,0,1,1
SIPE SIPE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,8,17,32,48,40,65,105
SOPACHUY,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,7,1,5,1,12,13
SORACACHI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,2,0,2,2
SORATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,2,1,1,2,3,5
SUCRE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,47,64,521,514,568,578,1146
TAHUA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,0,0,0,1,1
TAPACARI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,4,1,4,1,8,9
TARABUCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,2,4,0,0,2,4,6
TARACO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,7,0,0,0,7,7
TARATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,13,9,13,9,22
TARIJA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,6,16,33,25,39,41,80
TARVITA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,2,4,2,6,4,10,14
TEOPONTE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,1,0,1,1,2
TIAHUANACU,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,2,2,8,2,10,12
TIQUIPAYA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,2,1,10,16,12,17,29
TIRAQUE (CBBA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,1,3,1,4,5
TOCO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,2,10,1,4,3,14,17
TOLATA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,7,0,7,7
TOMAVE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,0,1,0,2,2
TOMINA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,3,0,0,1,3,4
TORO TORO,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,1,0,0,0,1,1
TOTORA(CBBA),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,2,0,5,0,7,7
TOTORA(ORR),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,1,2,0,0,1,2,3
TRIGAL,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,9,8,9,8,17
TRINIDAD,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,12,16,23,16,35,51
TUPIZA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,3,4,0,0,3,4,7
UNCIA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,2,0,0,0,2,2
URIONDO (A. CONCEPCION),otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,0,0,2,0,2,2
URUBICHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,2,5,36,5,38,43
UYUNI,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,2,1,1,0,3,1,4
VALLEGRANDE,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,3,5,0,1,3,6,9
VIACHA,otras vacunaciones,dt 5ta. dosis de 7 a 49 anos,2019-04-01,0,2,0,2,0,4,4
