,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,3,0,45,0,89,0,6,0,0,0,143
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,6,0,23,0,1,0,0,0,30
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,1,0,0,0,0,0,1
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,1,2,0,0,0,0,0,4
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,7,0,14,4,1,1,0,0,28
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,3,0,1,0,0,0,5
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,0,1,1,0,0,0,2
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,10,0,1,0,0,0,11
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,6,0,215,22,1197,111,195,21,0,0,1767
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,3,0,1,0,0,0,0,4
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,2,0,4,0,4,0,0,0,11
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,4,0,10,0,1,0,0,0,15
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,6,0,28,0,71,0,9,0,0,0,114
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,1,0,0,0,0,0,2
ENTRE RIOS TRJ,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,6,0,24,0,4,0,0,0,34
ENTRE RIOS CBBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,15,0,39,0,3,0,0,0,58
ESCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,1,0,0,0,0,0,1
ESCOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,2,0,1,0,0,0,3
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,5,0,0,0,0,0,7
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,1,0,1,1,0,0,0,0,0,3
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,0,0,3,0,0,0,0,0,4
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,6,1,6,0,1,0,0,0,14
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,1,0,9,0,1,0,0,0,12
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,7,1,12,0,0,0,0,0,20
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,1,3,0,2,0,0,0,7
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,4,0,16,3,1,0,0,0,24
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,1,5,0,2,0,0,0,10
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,7,0,29,0,83,0,22,0,0,0,141
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,2,0,6,0,11,0,2,0,0,0,21
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,3,2,7,1,2,0,1,0,16
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,0,0,0,1,0,0,3
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,0,0,2,0,0,0,0,0,3
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,5,0,26,0,6,0,0,0,37
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,4,0,1,0,0,0,6
HUARINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,3,0,3,0,0,0,8
HUATAJATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,2,0,0,0,0,0,2
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,0,0,0,0,0,0,2
HUMANATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,2,0,0,0,0,0,2
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,1,0,0,0,0,0,1
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,6,1,1,0,1,0,9
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,1,9,8,2,1,0,0,21
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,1,1,0,0,0,0,3
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,1,4,0,4,0,0,1,0,0,10
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,11,0,10,1,1,0,0,0,23
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,11,1,2,0,0,0,16
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,6,0,3,0,0,0,11
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,2,0,22,0,63,1,8,0,0,0,96
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,5,0,37,0,103,0,12,0,0,0,157
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,12,0,126,0,1190,0,242,0,2,0,1572
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,3,0,3,1,0,0,0,0,7
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,6,0,12,0,3,0,0,0,21
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,1,0,0,0,0,0,3
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,5,0,0,0,0,0,6
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,18,0,43,0,13,0,0,0,74
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,3,1,0,0,0,0,6
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,4,0,0,0,0,0,5
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,1,10,0,0,0,0,0,13
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,2,0,1,0,0,0,5
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,4,0,8,0,0,0,0,0,12
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,8,0,12,0,0,0,0,0,20
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,6,0,6,0,2,0,0,0,14
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,1,0,0,0,0,0,3
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,13,0,19,0,1,3,0,0,36
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,3,2,10,1,0,0,0,0,16
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,18,0,33,0,2,0,0,0,54
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,11,0,24,1,7,0,0,0,44
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,4,0,3,1,0,0,10
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,4,2,2,0,0,0,9
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,2,9,0,23,2,4,0,0,0,41
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,4,0,56,0,153,2,18,1,0,0,234
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,2,0,1,0,0,0,0,0,4
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,3,10,0,1,2,0,0,16
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,1,2,0,0,0,0,0,5
NAZACARA DE PACAJES,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,1,0,0,0,0,0,2
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,3,0,0,0,0,0,4
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,8,5,4,1,0,0,20
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,8,0,15,0,1,0,0,0,25
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,3,0,0,0,0,0,5
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,100,2,504,10,136,1,10,0,763
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,8,0,8,0,2,0,0,0,19
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,11,1,0,0,0,0,13
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,2,0,14,1,30,0,2,0,0,0,49
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,9,0,19,2,0,0,0,0,30
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,9,0,32,1,7,0,0,0,49
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,1,1,0,0,0,0,2
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,12,0,0,0,0,0,13
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,3,1,0,0,0,0,4
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,16,0,19,1,2,0,0,0,39
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,3,0,5,0,0,0,0,0,8
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,4,0,8,0,0,0,0,0,12
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,3,1,3,5,3,4,0,0,19
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,13,0,1,0,0,0,16
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,6,1,6,0,1,0,0,0,14
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,7,0,1,0,0,0,10
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,5,14,7,1,0,0,0,0,27
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,6,2,2,0,0,0,12
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,5,0,5,2,1,0,0,0,13
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,10,0,19,0,0,0,1,0,31
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,1,0,5,0,1,0,0,0,8
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,2,0,102,1,368,3,103,1,0,0,580
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,3,0,4,2,0,2,0,0,12
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,2,0,0,0,0,0,2
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,10,0,22,0,3,1,0,0,36
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,1,5,1,1,0,0,0,8
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,4,0,4,2,0,2,0,0,12
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,4,2,3,1,0,0,0,0,11
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,2,1,0,0,0,0,5
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,11,0,38,0,20,0,0,0,69
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,2,0,5,0,9,0,0,0,0,0,16
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,1,0,0,0,0,0,1
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,4,0,21,0,5,0,0,0,30
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,3,0,42,0,80,0,10,0,0,0,135
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,5,1,12,1,5,0,0,0,25
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,6,1,38,2,12,0,0,0,59
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,1,0,0,0,0,0,3
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,1,55,5,153,17,17,1,0,0,250
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,11,0,1,0,0,0,13
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,1,0,0,0,0,0,1
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,2,1,6,4,1,2,1,0,18
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,3,2,8,3,1,0,0,0,17
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,14,0,83,1,163,3,24,0,0,0,288
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,3,0,9,0,4,0,0,0,17
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,17,0,23,0,5,0,0,0,46
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,5,0,1,0,0,0,6
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,3,0,75,0,217,2,53,0,0,0,350
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,1,0,1,0,0,0,2
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,4,0,18,2,1,0,0,0,25
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,6,0,3,0,0,0,11
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,9,1,1,0,0,0,13
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,3,1,8,0,0,0,0,0,13
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,2,0,0,0,0,0,2
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,9,0,14,0,1,0,0,0,25
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,0,1,1,0,0,0,2
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,0,0,0,0,0,0,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,6,2,0,0,0,0,9
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,4,0,9,0,2,0,0,0,15
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,2,0,28,2,48,5,6,0,0,0,91
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,4,0,15,0,2,0,0,0,21
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,9,0,23,0,6,0,0,0,38
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,2,0,10,1,30,2,5,0,0,0,50
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,3,0,26,2,64,3,11,1,0,0,110
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,2,0,0,0,0,0,3
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,5,0,17,0,0,0,0,0,23
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,2,0,4,0,4,0,6,0,0,0,16
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,2,0,5,0,12,0,10,0,0,0,29
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,6,0,4,0,1,0,0,0,12
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,4,0,20,0,35,0,14,0,0,0,73
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,3,0,0,4,4,2,0,0,0,13
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,8,1,16,1,4,0,0,0,30
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,15,5,15,8,5,6,0,0,54
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,10,0,12,0,1,0,0,0,23
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,9,0,11,0,5,0,0,0,25
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,1,0,0,0,0,0,2
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,6,0,10,0,1,0,0,0,18
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,5,0,14,3,2,1,0,0,25
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,4,1,2,0,0,0,9
SAN PEDRO DE QUEMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,3,0,0,0,0,0,3
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,2,0,0,0,0,0,2
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,0,1,0,0,0,0,0,0,2
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,2,2,0,0,0,0,0,5
SAN RAMON BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,2,0,5,0,0,0,0,0,8
SAN RAMON SCZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,9,0,11,0,2,0,0,0,22
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,12,0,19,0,1,0,0,0,33
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,136,9,792,5,2452,26,690,10,3,0,4123
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,9,0,0,0,0,0,11
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,9,0,15,0,1,0,0,0,26
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,3,0,1,0,0,0,5
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,5,0,0,0,0,0,6
SANTIAGO DE HUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,4,0,1,0,0,0,6
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,0,0,0,0,0,0,1
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,2,0,3,0,2,0,0,0,8
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,3,0,3,2,0,0,0,0,8
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,1,1,0,6,1,0,0,0,0,9
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,5,1,11,0,2,0,0,0,19
SHINAOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,3,0,20,0,40,0,15,0,0,0,78
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,4,0,15,0,2,1,0,0,23
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,0,0,3,1,0,0,0,0,5
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,15,1,50,0,9,0,0,0,76
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,2,0,1,1,2,0,0,0,7
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,3,0,3,0,0,0,7
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,9,0,14,2,1,0,0,0,26
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,117,1,517,1,99,1,0,0,737
TACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,0,1,0,0,0,0,1
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,4,0,0,0,0,0,6
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,2,4,3,1,0,0,0,12
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,4,0,2,1,1,0,0,0,8
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,4,0,12,0,1,0,0,0,17
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,1,14,0,2,0,0,0,18
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,1,0,4,1,1,0,0,0,8
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,8,0,5,0,3,0,0,0,16
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,5,0,71,2,260,8,69,1,0,0,416
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,0,6,0,4,0,4,0,0,0,15
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,10,0,17,0,3,0,0,0,30
TIAWANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,4,0,4,2,3,0,0,0,13
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,3,3,14,5,7,1,0,0,33
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,9,0,16,0,1,0,0,0,26
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,1,29,0,85,0,14,0,0,0,129
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,6,0,10,1,1,0,0,0,18
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,3,0,0,0,0,0,3
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,7,0,0,0,0,0,8
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,3,0,5,0,2,0,0,0,10
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,6,0,0,0,0,0,6
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,2,0,3,2,1,0,0,0,8
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,4,1,5,1,2,0,0,0,13
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,3,1,3,1,0,0,0,0,8
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,1,1,2,1,8,0,3,1,0,0,17
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,1,0,1,1,0,0,0,0,3
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,0,0,2,0,0,0,0,0,2
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,13,0,64,10,168,0,17,0,0,0,272
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2015-04-01,0,0,11,1,54,5,14,2,0,0,87
