,group,variable,month,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,TOTALES
SUCRE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,6,0,97,4,407,1,95,0,0,0,610
TACACOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,1,0,1,0,2,0,0,1,0,0,5
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,0,0,2,0,1,0,0,0,3
TACOPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,1,0,0,1,3,1,0,0,6
TAPACARI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,3,0,9,1,1,0,0,0,14
TARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,1,0,1,0,11,3,1,1,0,0,18
TARACO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,0,0,3,0,0,0,0,0,3
TARATA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,3,0,9,0,1,0,0,0,13
TARIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,7,0,42,0,214,4,55,0,1,0,323
TARVITA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,1,0,2,0,6,2,2,0,0,0,13
TEOPONTE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,1,0,7,1,9,0,0,0,0,0,18
TIAWANACU,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,2,0,4,0,0,0,0,0,6
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,2,1,2,0,5,3,0,0,13
TIPUANI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,4,0,7,0,3,0,0,0,14
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,1,0,15,0,52,3,10,2,0,0,83
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,4,0,7,0,2,0,0,0,13
TOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,0,0,4,0,0,0,0,0,4
TOLATA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,1,0,3,0,0,0,0,0,4
TOLEDO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,2,0,3,0,2,0,0,0,7
TOMAVE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,3,1,5,0,1,1,0,0,11
TOMINA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,6,1,6,2,3,0,0,0,18
TORO TORO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,1,2,5,2,1,0,0,0,11
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,4,1,3,0,1,0,0,0,9
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,2,0,2,1,0,0,0,0,5
TRINIDAD,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,7,0,47,1,124,2,17,0,0,0,198
TUPIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,15,3,37,2,8,0,0,0,65
TURCO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,0,0,2,0,0,0,0,0,2
UMALA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,0,0,0,0,0,1,0,0,1
UNCIA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,2,4,24,3,2,0,0,0,35
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,5,0,12,0,2,0,0,0,19
URUBICHA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,1,0,4,0,2,0,0,0,7
UYUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,8,0,36,0,6,0,0,0,50
VACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,5,0,5,1,1,0,0,0,12
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,3,1,10,1,0,0,0,0,15
VIACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,5,0,51,0,2,0,0,0,58
VILA VILA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,1,0,1,0,0,0,0,0,2
VILLA CHARCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,4,1,5,1,2,1,0,0,14
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,1,0,23,0,62,2,18,0,0,0,106
VILLA NUEVA (LOMA ALTA),consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,1,0,1,0,2,0,0,0,0,0,4
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,3,0,4,0,0,0,0,0,7
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,1,0,8,0,1,2,0,0,12
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,1,1,24,0,60,1,14,0,0,0,101
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,1,0,2,0,4,4,1,0,0,0,12
VILLAZON,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,13,1,44,0,5,0,0,0,63
VINTO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,15,0,35,0,6,0,0,0,56
VITICHI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,1,0,2,0,1,1,0,0,5
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,0,0,0,0,2,0,0,0,2
WARNES,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,4,0,51,0,136,1,15,0,0,0,207
YACO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,0,0,0,1,0,0,0,0,1
YACUIBA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,29,0,85,5,19,0,0,0,138
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,3,0,4,1,2,0,0,0,10
YANACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,0,0,2,0,1,0,0,0,3
YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,1,1,75,22,16,3,37,8,0,0,163
YOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,0,0,6,1,0,0,0,0,7
YOTALA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,5,0,8,0,3,0,0,0,16
YUNCHARA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,0,1,2,1,0,2,0,0,6
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2015-02-01,0,0,2,0,4,0,4,0,0,0,10
ACACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,2,0,0,0,0,0,0,0,2
ACHACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,2,1,5,0,22,5,3,0,0,0,38
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,3,3,3,0,0,0,0,10
AIQUILE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,2,0,16,1,4,0,0,0,23
ALCALA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,1,0,1,0,0,0,2
ALTO BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,8,0,1,0,0,0,10
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,2,0,4,0,1,1,0,0,9
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,2,1,1,0,0,0,4
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,2,1,0,0,0,0,4
ANZALDO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,1,3,1,0,0,0,5
APOLO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,4,0,4,3,2,1,0,0,14
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,1,1,1,0,0,0,3
ARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,4,1,0,0,0,0,6
ARBIETO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,8,1,16,1,1,0,0,0,27
ARQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,5,0,1,0,0,0,7
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,18,0,33,1,4,0,0,0,56
ATOCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,12,0,0,1,0,0,14
AUCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,2,0,0,0,0,0,3
AYATA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,0,1,1,0,0,0,3
AYO AYO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,4,0,1,0,0,0,5
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,8,1,16,1,4,0,0,0,30
AZURDUY,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,1,2,3,3,1,0,0,10
BATALLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,2,0,8,3,0,0,0,0,13
BAURES,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,3,0,5,0,1,0,0,0,10
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,1,0,0,0,0,0,1
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,2,0,0,2,0,0,0,0,4
BERMEJO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,16,0,39,0,10,0,0,0,66
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,4,0,24,1,3,0,0,0,32
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,2,0,0,0,0,0,2
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,1,0,0,0,0,0,1
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,2,0,0,0,0,0,3
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,12,2,6,0,1,0,0,0,21
CABEZAS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,8,0,10,2,1,0,0,0,21
CAIROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,2,0,7,0,1,0,0,0,10
"CAIZA ""D""",consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,4,0,6,0,0,0,0,0,10
CAJUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,6,3,8,0,1,0,0,0,18
CALACOTO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,1,0,0,0,0,0,2
CALAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,2,2,10,0,0,0,0,0,14
CAMARGO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,4,0,13,1,4,0,0,0,22
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,0,1,1,0,0,0,3
CAMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,17,1,39,7,16,0,0,0,80
CAPINOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,4,0,19,0,4,0,0,0,27
CAQUIAVIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,3,2,1,0,0,0,6
CARACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,10,0,14,0,6,0,0,0,30
CARANAVI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,21,1,59,4,13,0,0,0,98
CARAPARI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,3,0,9,0,3,0,0,0,15
CARIPUYO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,1,2,1,1,1,0,0,7
CARMEN RIVERO TORREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,2,0,1,0,0,0,3
CHALLAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,8,0,7,3,7,1,0,0,26
CHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,2,0,4,1,1,0,0,0,8
CHARAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,8,1,30,1,3,0,0,0,44
CHARAÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,1,1,1,0,0,0,3
CHAYANTA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,3,1,8,3,4,1,0,0,20
CHIMORE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,10,0,14,0,5,1,0,0,30
CHIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,2,0,0,0,0,0,2
CHUA COCANI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,2,0,0,0,0,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,6,0,25,0,3,0,0,0,34
CHUMA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,1,1,0,0,0,0,2
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,2,0,1,0,1,0,0,0,4
CKOCHAS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,1,0,6,1,4,0,0,0,13
CLIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,4,0,14,0,4,0,0,0,22
COBIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,4,0,27,0,67,1,11,0,0,0,110
COCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,4,0,3,4,2,1,0,0,14
COCHABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,18,1,172,26,696,2,215,1,1,0,1132
COLCAPIRHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,3,13,2,69,2,15,0,0,0,104
"COLCHA ""K""",consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,6,1,11,0,1,0,0,0,19
COLLANA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,0,0,0,0,0,0,1
COLOMI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,8,0,18,0,1,0,0,0,28
COLPA BELGICA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,7,0,10,0,0,0,0,0,17
COLQUECHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,11,1,18,5,3,0,0,0,38
COLQUENCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,2,0,6,0,1,0,0,0,9
COLQUIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,5,0,5,3,4,1,0,0,18
COMANCHE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,4,0,0,0,0,0,4
COMARAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,5,0,21,0,3,0,0,0,29
COMBAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,0,0,1,0,0,0,2
CONCEPCION,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,4,13,7,0,0,0,0,0,25
COPACABANA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,2,1,0,0,0,0,4
CORIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,2,0,11,0,3,0,0,0,16
CORO CORO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,0,0,2,0,0,0,2
COROICO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,16,0,1,0,0,0,18
CORQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,2,0,1,1,0,0,0,0,4
COTAGAITA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,5,0,12,1,0,2,0,0,21
COTOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,24,0,43,0,6,0,0,0,74
CUATRO CAÑADAS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,9,0,16,0,3,0,0,0,28
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,2,0,0,0,0,0,2
CUEVO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,6,0,1,0,0,0,0,0,7
CULPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,1,9,2,14,2,6,2,0,0,37
CURAHUARA DE CARANGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,2,0,0,0,0,0,0,0,2
CURVA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,2,0,0,0,0,0,2
DESAGUADERO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,9,0,0,0,0,0,10
EL ALTO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,3,0,210,12,877,93,136,15,0,0,1346
EL CHORO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,3,0,1,1,0,0,5
EL PUENTE(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,9,0,13,0,2,0,0,0,24
EL PUENTE(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,6,0,11,2,3,0,0,0,22
EL TORNO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,26,0,46,0,80,0,21,0,0,0,173
EL VILLAR,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,2,2,0,2,0,0,0,6
ENTRE RIOS TRJ,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,9,0,12,0,7,0,0,0,29
ENTRE RIOS CBBA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,23,0,64,0,6,0,0,0,94
ESCOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,3,0,2,0,0,0,0,0,5
EUCALIPTUS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,2,0,0,0,0,0,3
EUREKA (SANTOS MERCADO),consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,2,0,0,0,0,0,3
EXALTACION,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,2,0,1,1,0,0,0,0,4
FERNANDEZ ALONSO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,6,1,8,0,1,0,0,0,16
FILADELFIA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,4,0,1,0,0,0,5
GENERAL SAAVEDRA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,15,0,2,0,0,0,18
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,3,0,4,0,2,1,0,0,10
GUANAY,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,10,1,10,1,0,0,0,0,22
GUAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,1,0,2,0,0,0,0,4
GUAYARAMERIN,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,4,0,27,0,67,0,7,0,0,0,105
GUTIERREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,4,0,7,0,1,0,0,0,13
HUACARETA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,2,0,2,4,1,0,0,0,9
HUACAYA (VILLA DE HUACAYA),consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,2,0,1,0,0,0,4
HUACHACALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,1,0,0,0,0,0,2
HUANUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,8,0,28,0,3,0,0,0,39
HUARACAJE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,3,0,1,0,0,0,0,0,4
HUARINA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,5,0,0,0,0,0,5
HUATAJATA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,1,0,0,0,0,0,1
HUAYLLAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,0,0,1,0,0,0,0,0,2
HUMANATA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,2,0,0,0,0,0,2
ICHOCA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,1,0,1,0,0,0,3
ICLA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,3,1,2,0,0,0,7
INCAHUASI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,0,1,4,2,3,1,0,0,12
INGAVI (HUMAITA),consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,1,0,0,0,0,0,2
INQUISIVI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,3,0,5,0,1,0,0,0,9
IRUPANA (VILLA DE LANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,5,0,2,0,3,0,0,0,10
IXIAMAS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,2,1,3,0,5,0,0,0,0,0,11
JESUS DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,5,1,0,0,0,0,6
LA ASUNTA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,18,0,52,0,9,0,0,0,80
LA GUARDIA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,2,0,30,0,102,0,13,0,0,0,147
LA PAZ,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,133,0,1090,0,227,0,0,0,1451
LAGUNILLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,2,0,1,1,0,0,5
LAJA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,5,0,13,0,0,0,0,0,18
LAS CARRERAS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,2,1,0,0,0,0,3
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,16,0,45,8,12,0,0,0,81
LLICA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,2,1,2,0,0,0,0,0,5
LORETO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,1,0,0,2,3,0,0,0,0,7
LURIBAY,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,0,1,0,1,0,1,0,4
MACHARETI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,5,0,4,1,1,0,0,0,11
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,11,0,7,0,0,0,0,0,19
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,2,0,6,0,1,0,0,0,10
MALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,0,1,0,0,0,0,1
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,6,0,19,0,0,0,0,0,25
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,4,1,1,0,0,0,6
MINEROS,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,6,0,14,0,3,0,0,0,24
MIZQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,5,0,18,0,3,0,0,0,27
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,1,5,3,2,0,0,0,12
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,3,2,7,0,0,0,0,0,12
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,4,0,13,0,9,1,0,0,27
MONTERO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,37,0,233,0,17,1,0,0,288
MORO MORO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,1,0,0,0,0,0,1
MOROCHATA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,2,0,3,0,2,0,0,0,7
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,2,0,3,0,0,0,0,0,6
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,1,1,2,1,0,0,0,0,5
OCURI,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,2,0,5,4,1,0,0,0,12
OKINAWA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,6,0,7,1,2,0,0,0,16
OMEREQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,0,0,2,0,1,0,0,0,3
ORURO,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,53,1,330,4,80,0,0,0,469
PADCAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,0,0,4,1,19,4,0,0,0,0,28
PADILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,3,0,4,0,0,0,0,0,8
PAILON,consultas prenatales,mujeres con 4ta consulta prenatal,2015-03-01,1,0,8,0,18,0,2,0,0,0,29
