municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
HUACARETA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,25,25
HUACHACALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,6,6
HUANUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,183,183
HUATAJATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,4,4
HUAYLLAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,50,50
HUMANATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,38,38
ICHOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,10,10
ICLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,110,110
INCAHUASI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,191,191
INGAVI (HUMAITA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,6,6
INQUISIVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,142,142
IXIAMAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,5,5
JESUS DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,9,9
LA ASUNTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,1,1
LA GUARDIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,99,99
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,587,587
LA RIVERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,2,2
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,36,36
LAJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,165,165
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,40,40
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,31,31
LLALLAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,24,24
LLICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,58,58
LORETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,10,10
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,102,102
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,54,54
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,63,63
MAGDALENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,109,109
MAIRANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,26,26
MALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,41,41
MAPIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,18,18
MECAPACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,2,2
MINEROS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,5,5
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,387,387
MOCOMOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,161,161
MOJINETE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,12,12
MOJOCOYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,107,107
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,380,380
MONTERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,75,75
MORO MORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,34,34
MOROCHATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,184,184
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,15,15
OCURI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,240,240
ORURO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,2901,2901
PADCAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,259,259
PADILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,175,175
PAILON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,32,32
PALCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,69,69
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,166,166
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,39,39
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,4,4
PASORAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,40,40
PATACAMAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,188,188
PAZÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,55,55
PELECHUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,60,60
POCOATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,336,336
POCONA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,180,180
POJO (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,131,131
POOPO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,67,67
PORCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,185,185
POROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,253,253
PORONGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,4,4
PORVENIR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,105,105
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,13,13
POTOSI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,2517,2517
PRESTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,143,143
PUCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,20,20
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,96,96
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,95,95
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,133,133
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,55,55
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,190,190
PUNA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,322,322
PUNATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,31,31
QUIABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,2,2
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,219,219
QUIME,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,94,94
RAVELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,261,261
REYES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,12,12
RIBERALTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,334,334
ROBORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,217,217
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,7,7
SABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,28,28
SACABA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,1687,1687
SACABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,52,52
SACACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,230,230
SAIPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,86,86
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,201,201
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,22,22
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,32,32
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,16,16
SAN BENITO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,134,134
SAN BORJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,10,10
SAN CARLOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,17,17
SAN IGNACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,6,6
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,740,740
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,1,1
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,160,160
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,68,68
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,158,158
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,53,53
SAN JULIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,528,528
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,27,27
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,88,88
SAN LUCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,502,502
SAN MATIAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,71,71
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,29,29
SAN PEDRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,133,133
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,479,479
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,63,63
SAN PEDRO DE TIQUINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,52,52
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,87,87
SANTA ANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,20,20
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,3449,3449
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,123,123
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,15,15
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,60,60
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,23,23
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,71,71
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,65,65
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,96,96
SENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,61,61
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,29,29
SICAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,59,59
SIPE SIPE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,35,35
SOPACHUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,103,103
SORACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,167,167
SORATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,168,168
SUCRE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,3112,3112
TACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,7,7
TACACOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,2,2
TACOBAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,132,132
TACOPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,139,139
TAHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,20,20
TAPACARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,388,388
TARACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,52,52
TARATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,83,83
TARIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,1721,1721
TARVITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,213,213
TEOPONTE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,85,85
TIAWANACU,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,137,137
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,78,78
TIPUANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,81,81
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,4,4
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,221,221
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,6,6
TOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,27,27
TODOS SANTOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,1,1
TOLATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,77,77
TOLEDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,14,14
TOMAVE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,176,176
TOMINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,148,148
TORO TORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,208,208
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,25,25
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,49,49
TRIGAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,5,5
TRINIDAD,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,283,283
TUPIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,234,234
TURCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,19,19
UMALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,7,7
UNCIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,362,362
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,158,158
UYUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,278,278
VACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,109,109
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,65,65
VIACHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,277,277
VILA VILA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,71,71
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,36,36
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,33,33
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,123,123
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,158,158
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,745,745
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,156,156
VILLAZON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,641,641
VINTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,274,274
VITICHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,140,140
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,18,18
YACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,80,80
YACUIBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,11,11
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,80,80
YANACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,21,21
YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,2,2
YOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,106,106
YOTALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,93,93
YUNCHARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,68,68
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-03-01,103,103
ACACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,92,92
ACHACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,291,291
AIQUILE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,232,232
ALALAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,35,35
ALCALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,39,39
ANCORAIMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,16,16
ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,13,13
ANTEQUERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,37,37
ANZALDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,79,79
APOLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,142,142
ARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,120,120
ARBIETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,183,183
ARQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,204,204
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,1,1
ATOCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,85,85
AUCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,3,3
AYATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,134,134
AYO AYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,64,64
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,433,433
AZURDUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,108,108
BATALLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,61,61
BAURES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,63,63
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,21,21
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,21,21
BELLA FLOR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,55,55
BERMEJO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,243,243
BETANZOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,420,420
BOLIVAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,111,111
BOLPEBRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,19,19
BOYUIBE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,43,43
CABEZAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,15,15
CAIROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,128,128
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,163,163
CAJUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,1,1
CALAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,6,6
CAMARGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,232,232
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,39,39
CAMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,18,18
CAPINOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,206,206
CAQUIAVIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,113,113
CARACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,313,313
CARANAVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,4,4
CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,4,4
CARAPARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,218,218
CARIPUYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,82,82
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,46,46
CATACORA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,10,10
CHACARILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,11,11
CHALLAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,453,453
CHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,114,114
CHARAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,59,59
CHARAÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,24,24
CHAYANTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,228,228
CHIMORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,78,78
CHIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,1,1
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,14,14
CHUA COCANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,23,23
CHUMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,98,98
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,95,95
CKOCHAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,268,268
CLIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,179,179
COBIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,599,599
COCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,273,273
COCHABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,2462,2462
COIPASA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,9,9
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,264,264
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,154,154
COLLANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,38,38
COLOMI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,319,319
COLQUECHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,594,594
COLQUENCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,149,149
COLQUIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,136,136
COMANCHE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,32,32
COMARAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,73,73
COMBAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,25,25
CONCEPCION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,85,85
COPACABANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,58,58
CORIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,127,127
CORO CORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,85,85
COROICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,1,1
CORQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,76,76
COTAGAITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,215,215
COTOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,1,1
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,195,195
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,17,17
CUEVO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,4,4
CULPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,294,294
CURAHUARA DE CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,48,48
CURVA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,45,45
DESAGUADERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,32,32
EL ALTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,132,132
EL CHORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2015-04-01,19,19
