municipality,group,variable,month,Mujeres embarazadas con dosis completa de hierro,TOTAL
TIRAQUE (CBBA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,92,92
TITO YUPANQUI (PARQUIPUJIO),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,1,1
TOCO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,13,13
TODOS SANTOS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,2,2
TOLATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,8,8
TOLEDO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,14,14
TOMAVE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,29,29
TOMINA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,30,30
TORO TORO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,30,30
TOTORA(CBBA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,30,30
TOTORA(ORR),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,10,10
TRIGAL,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,3,3
TRINIDAD,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,222,222
TUPIZA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,42,42
TURCO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,13,13
UMALA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,14,14
UNCIA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,85,85
URIONDO (A. CONCEPCION),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,15,15
URUBICHA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,14,14
UYUNI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,61,61
VACAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,26,26
VALLEGRANDE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,32,32
VIACHA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,86,86
VILA VILA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,12,12
VILLA MONTES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,79,79
VILLA NUEVA (LOMA ALTA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,6,6
VILLA RIVERO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,5,5
VILLA SERRANO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,25,25
VILLA TUNARI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,187,187
VILLA VACA GUZMAN (MUYUPAMPA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,20,20
VILLAZON,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,142,142
VINTO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,141,141
VITICHI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,21,21
WALDO BALLIVIAN,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,5,5
WARNES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,185,185
YACO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,23,23
YACUIBA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,195,195
YAMPARAEZ,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,9,9
YANACACHI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,4,4
YAPACANI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,124,124
YOCALLA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,7,7
YOTALA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,18,18
YUNCHARA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,7,7
ZUDAÑEZ,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-03-01,21,21
ACACIO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,17,17
ACHACACHI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,129,129
ACHOCALLA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,34,34
AIQUILE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,40,40
ALALAY,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,8,8
ALCALA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,9,9
ANCORAIMES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,30,30
ANDAMARCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,9,9
ANTEQUERA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,5,5
ANZALDO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,16,16
APOLO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,33,33
ARAMPAMPA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,6,6
ARANI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,25,25
ARBIETO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,28,28
ARQUE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,39,39
ASCENCION DE GUARAYOS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,67,67
ATOCHA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,25,25
AUCAPATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,1,1
AYATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,12,12
AYO AYO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,16,16
AYOPAYA (V. DE INDEPENDENCIA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,49,49
AZURDUY,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,31,31
BATALLAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,44,44
BAURES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,5,5
BELEN DE ANDAMARCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,3,3
BELEN DE URMIRI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,2,2
BERMEJO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,84,84
BETANZOS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,56,56
BOLIVAR,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,14,14
BOLPEBRA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,6,6
BOYUIBE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,5,5
BUENA VISTA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,20,20
CABEZAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,36,36
CAIROMA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,14,14
"CAIZA ""D""",nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,22,22
CAJUATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,22,22
CALACOTO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,8,8
CALAMARCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,25,25
CAMARGO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,31,31
CAMATAQUI (C. VILLA ABECIA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,8,8
CAMIRI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,106,106
CAPINOTA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,56,56
CAQUIAVIRI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,23,23
CARACOLLO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,46,46
CARANAVI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,113,113
CARAPARI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,22,22
CARIPUYO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,22,22
CATACORA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,3,3
CHACARILLA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,2,2
CHALLAPATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,46,46
CHAQUI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,16,16
CHARAGUA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,69,69
CHARAÑA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,5,5
CHAYANTA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,34,34
CHIMORE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,44,44
CHIPAYA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,7,7
CHOQUE COTA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,3,3
CHULUMANI (V. DE LA LIBERTAD),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,38,38
CHUMA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,17,17
CLIZA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,73,73
COBIJA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,129,129
COCHABAMBA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,2059,2059
COLCAPIRHUA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,77,77
COLLANA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,4,4
COLOMI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,67,67
COLPA BELGICA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,6,6
COLQUECHACA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,90,90
COLQUENCHA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,15,15
COLQUIRI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,38,38
COMANCHE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,6,6
COMARAPA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,28,28
COMBAYA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,6,6
CONCEPCION,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,40,40
COPACABANA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,28,28
CORIPATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,42,42
CORO CORO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,17,17
COROICO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,7,7
CORQUE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,12,12
COTAGAITA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,33,33
COTOCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,83,83
CUATRO CAÑADAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,38,38
CUCHUMUELA (V. G. VILLARROEL),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,6,6
CUEVO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,15,15
CULPINA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,39,39
CURAHUARA DE CARANGAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,6,6
CURVA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,8,8
DESAGUADERO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,13,13
EL ALTO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,1834,1834
EL CHORO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,15,15
EL PUENTE(STC),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,22,22
EL PUENTE(TJA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,29,29
EL TORNO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,76,76
EL VILLAR,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,4,4
ENTRE RIOS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,89,89
ENTRE RIOS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,42,42
ESCARA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,1,1
EUCALIPTUS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,17,17
EUREKA (SANTOS MERCADO),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,6,6
EXALTACION,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,4,4
FERNANDEZ ALONSO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,18,18
FILADELFIA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,6,6
GENERAL SAAVEDRA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,31,31
GRAL. J.J. PEREZ (CHARAZANI),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,31,31
GUANAY,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,27,27
GUAQUI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,13,13
GUAYARAMERIN,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,138,138
GUTIERREZ,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,27,27
HUACARETA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,16,16
HUACAYA (VILLA DE HUACAYA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,7,7
HUANUNI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,13,13
HUARACAJE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,6,6
HUAYLLAMARCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,7,7
ICHOCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,8,8
ICLA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,22,22
INCAHUASI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,74,74
INGAVI (HUMAITA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,1,1
INQUISIVI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,33,33
IRUPANA (VILLA DE LANZA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,14,14
IXIAMAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,25,25
JESUS DE MACHACA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,23,23
LA ASUNTA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,92,92
LA GUARDIA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,154,154
LA PAZ,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,1400,1400
LAGUNILLAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,5,5
LAJA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,21,21
LAS CARRERAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,9,9
LICOMA PAMPA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,6,6
LLALLAGUA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,93,93
LLICA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,11,11
LORETO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,5,5
LURIBAY,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,15,15
MACHACAMARCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,2,2
MACHARETI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,14,14
MAGDALENA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,33,33
MAIRANA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,40,40
MALLA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,1,1
MAPIRI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,51,51
MECAPACA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,21,21
MINEROS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,30,30
MIZQUE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,65,65
MOCOMOCO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,15,15
MOJOCOYA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,20,20
MONTEAGUDO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,89,89
MONTERO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,162,162
MORO MORO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,3,3
MOROCHATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,92,92
NACEBE (SANTA ROSA DEL ABUNA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,13,13
NAZACARA DE PACAJES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,6,6
OCURI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,51,51
OKINAWA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,24,24
OMEREQUE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,17,17
ORURO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,368,368
PADCAYA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,26,26
PADILLA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,29,29
PAILON,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,63,63
PALCA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,9,9
PALOS BLANCOS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,89,89
PAMPA AULLAGAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,12,12
PAMPA GRANDE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,6,6
PAPEL PAMPA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,12,12
PASORAPA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,4,4
PATACAMAYA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,58,58
PAZÑA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,10,10
PELECHUCO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,14,14
POCOATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,50,50
POCONA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,31,31
POJO (CBBA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,38,38
PORCO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,11,11
POROMA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,53,53
PORONGO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,19,19
PORTACHUELO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,35,35
PORVENIR,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,12,12
POSTRER VALLE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,5,5
POTOSI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,353,353
PRESTO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,23,23
PUCARA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,2,2
PUCARANI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,58,58
PUERTO ACOSTA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,23,23
PUERTO CARABUCO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,19,19
PUERTO GONZALO MORENO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,17,17
PUERTO PEREZ,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,10,10
PUERTO QUIJARRO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,35,35
PUERTO RICO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,14,14
PUERTO SILES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,2,2
PUERTO SUAREZ,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,18,18
PUERTO VILLARROEL,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,148,148
PUNA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,49,49
PUNATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,50,50
QUIABAYA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,3,3
QUILLACOLLO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,335,335
QUIME,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,14,14
QUIRUSILLAS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,2,2
RAVELO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,34,34
REYES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,53,53
RIBERALTA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,307,307
ROBORE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,34,34
RURRENABAQUE,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,48,48
SABAYA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,7,7
SACABA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,280,280
SACABAMBA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,15,15
SACACA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,48,48
SAIPINA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,20,20
SALINAS DE GARCI MENDOZA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,19,19
SAMAIPATA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,5,5
SAN AGUSTIN,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,1,1
SAN ANDRES,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,26,26
SAN ANDRES DE MACHACA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,11,11
SAN ANTONIO DE ESMORUCO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,2,2
SAN ANTONIO DE LOMERIO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,3,3
SAN BENITO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,21,21
SAN BORJA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,116,116
SAN BUENA VENTURA,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,34,34
SAN CARLOS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,58,58
SAN IGNACIO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,33,33
SAN IGNACIO DE VELASCO,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,135,135
SAN JAVIER(BNI),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,18,18
SAN JAVIER(STC),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,13,13
SAN JOAQUIN,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,14,14
SAN JOSE DE CHIQUITOS,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,17,17
SAN JUAN DE YAPACANI,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,19,19
SAN JULIAN,nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,56,56
SAN LORENZO(PND),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,6,6
SAN LORENZO(TJA),nutricion y micronutrientes,mujeres embarazadas con dosis completa de hierro,2009-04-01,36,36
