,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,2,1,2,1,3
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,3,9,3,9,12
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,11,20,11,20,31
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,167,108,167,108,275
NACEBE (SANTA ROSA DEL ABUNA),internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,0,2,0,2,2
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,1,2,1,2,3
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,48,58,48,58,106
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,7,14,7,14,21
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,6,5,6,5,11
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,2,8,2,8,10
PAZÑA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,0,1,0,1,1
POCOATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,2,0,2,0,2
POJO (CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,1,0,1,0,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,2,2,2,2,4
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,14,19,14,19,33
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,0,1,0,1,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,3,5,3,5,8
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,9,27,9,27,36
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,14,37,14,37,51
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,12,14,12,14,26
RAVELO,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,1,0,1,0,1
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,0,2,0,2,2
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,5,98,5,98,103
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,0,1,0,1,1
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,9,11,9,11,20
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,1,1,1,1,2
SACACA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,0,3,0,3,3
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,1,1,1,1,2
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,2,0,2,0,2
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,1,6,1,6,7
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,1,14,1,14,15
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,1,0,1,0,1
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,6,24,6,24,30
SAN JAVIER(STC),internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,1,0,1,0,1
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,2,2,2,2,4
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,6,7,6,7,13
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,1,5,1,5,6
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,5,3,5,3,8
SAN RAFAEL,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,1,0,1,0,1
SAN RAMON SCZ,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,4,0,4,0,4
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,123,349,123,349,472
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,13,14,13,14,27
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,0,1,0,1,1
SICA SICA (VILLA AROMA),internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,0,1,0,1,1
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,1,1,1,1,2
SORATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,2,2,2,2,4
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,10,60,10,60,70
TACACOMA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,0,1,0,1,1
TACOPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,1,0,1,0,1
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,3,12,3,12,15
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,49,70,49,70,119
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,0,8,0,8,8
TIPUANI,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,1,1,1,1,2
TOLATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,1,0,1,0,1
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,1,0,1,0,1
TORO TORO,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,2,0,2,0,2
TRINIDAD,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,19,39,19,39,58
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,16,51,16,51,67
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,3,1,3,1,4
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,4,8,4,8,12
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,0,20,0,20,20
VILLA CHARCAS,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,0,6,0,6,6
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,5,41,5,41,46
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,1,2,1,2,3
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,11,19,11,19,30
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,0,2,0,2,2
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,2,2,2,2,4
VITICHI,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,1,0,1,0,1
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,0,2,0,2,2
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,2,2,2,2,4
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2010-03-01,13,15,13,15,28
ACHOCALLA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,4,0,4,4
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,2,1,2,3
ALTO BENI,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,0,1,0,1
ANTEQUERA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,1,0,1,1
APOLO,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,4,11,4,11,15
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,9,9,9,9,18
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,4,1,4,5
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,3,2,3,2,5
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,2,0,2,2
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,2,0,2,0,2
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,1,0,1,1
CAJUATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,2,0,2,2
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,4,2,4,2,6
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,1,0,1,1
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,4,6,4,6,10
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,5,20,5,20,25
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,1,0,1,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,3,0,3,0,3
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,1,0,1,1
CHAYANTA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,0,1,0,1
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,22,82,22,82,104
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,17,244,17,244,261
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,15,0,15,15
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,2,0,2,0,2
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,2,7,2,7,9
COTAGAITA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,0,1,0,1
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,2,8,2,8,10
CUATRO CAÑADAS,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,0,1,0,1
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,5,0,5,5
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,32,225,32,225,257
EL PUENTE(STC),internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,0,1,0,1
EL VILLAR,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,1,0,1,1
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,2,1,2,3
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,1,1,1,2
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,6,16,6,16,22
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,2,0,2,2
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,11,72,11,72,83
JESUS DE MACHACA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,3,1,3,1,4
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1470,1428,1470,1428,2898
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,12,2,12,2,14
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,0,1,0,1
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,2,0,2,2
MAPIRI,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,4,0,4,4
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,4,3,4,3,7
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,11,18,11,18,29
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,41,82,41,82,123
NACEBE (SANTA ROSA DEL ABUNA),internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,0,1,0,1
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,62,55,62,55,117
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,4,20,4,20,24
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,2,6,2,6,8
PAMPA GRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,1,0,1,1
POCONA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,1,0,1,1
POJO (CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,1,0,1,1
POOPO,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,2,0,2,2
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,1,0,1,1
POSTRER VALLE,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,1,0,1,1
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,19,25,19,25,44
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,15,0,15,0,15
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,2,12,2,12,14
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,4,11,4,11,15
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,2,34,2,34,36
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,13,25,13,25,38
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,4,1,4,5
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,8,91,8,91,99
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,6,10,6,10,16
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,1,0,1,1
SACABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,0,1,0,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,6,0,6,6
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,3,5,3,5,8
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,8,19,8,19,27
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,9,21,9,21,30
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,3,5,3,5,8
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,8,1,8,1,9
SAN LORENZO(PND),internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,0,1,0,1
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,6,0,6,6
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,1,0,1,1
SAN RAMON BENI,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,2,1,2,1,3
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,40,235,40,235,275
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,6,10,6,10,16
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,2,0,2,2
SICA SICA (VILLA AROMA),internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,2,1,2,3
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,2,1,2,3
SORATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,1,1,1,2
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,16,37,16,37,53
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,7,5,7,5,12
TARATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,11,1,11,12
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,72,81,72,81,153
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,11,1,11,12
TEOPONTE,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,1,0,1,1
TINGUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,0,1,0,1
TOMAVE,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,1,0,1,1
TOMINA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,2,0,2,2
TORO TORO,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,1,0,1,1
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,2,0,2,2
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,16,44,16,44,60
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,5,6,5,6,11
VACAS,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,2,0,2,2
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,6,1,6,7
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,8,11,8,11,19
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,6,30,6,30,36
VILLA SERRANO,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,1,1,1,2
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,9,12,9,12,21
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,0,5,0,5,5
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,2,4,2,4,6
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,3,1,3,4
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,4,1,4,1,5
YAMPARAEZ,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,1,2,1,2,3
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2010-04-01,30,27,30,27,57
ACHOCALLA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,4,0,4,4
AIQUILE,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,1,0,1,1
ALTO BENI,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,0,1,0,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,11,1,11,12
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,2,4,2,4,6
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,5,1,5,6
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,3,1,3,4
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,12,23,12,23,35
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,1,0,1,1
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,2,1,2,1,3
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,1,1,1,2
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,5,46,5,46,51
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,6,17,6,17,23
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,4,5,4,5,9
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,1,0,1,1
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,35,116,35,116,151
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,19,259,19,259,278
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,5,3,5,3,8
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,1,0,1,1
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,5,11,5,11,16
COTAGAITA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,2,0,2,2
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,3,10,3,10,13
CUEVO,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,2,1,2,3
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,4,1,4,5
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,31,215,31,215,246
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,0,1,0,1
ENTRE RIOS CBBA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,2,0,2,2
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,4,17,4,17,21
EUCALIPTUS,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,1,0,1,1
GUANAY,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,4,1,4,5
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,60,155,60,155,215
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,1,1,1,2
INCAHUASI,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,2,0,2,2
JESUS DE MACHACA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,1,1,1,2
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1336,1524,1336,1524,2860
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,12,2,12,2,14
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,2,0,2,2
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,3,0,3,3
MAPIRI,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,1,0,1,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,6,1,6,7
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,7,14,7,14,21
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,56,27,56,27,83
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,4,8,4,8,12
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,92,72,92,72,164
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,8,2,8,2,10
PAILON,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,1,0,1,1
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,2,3,2,3,5
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,5,1,5,6
POCONA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,1,0,1,1
POOPO,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,1,0,1,1
POROMA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,0,1,0,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,3,1,3,4
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,14,23,14,23,37
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,1,0,1,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,12,1,12,13
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,4,22,4,22,26
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,9,38,9,38,47
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,10,16,10,16,26
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,1,1,1,2
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,5,88,5,88,93
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,0,1,0,1
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,5,12,5,12,17
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,0,1,0,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,3,0,3,3
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,2,8,2,8,10
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,3,13,3,13,16
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,4,0,4,4
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,8,28,8,28,36
SAN JAVIER(BNI),internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,1,0,1,1
SAN JOAQUIN,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,0,1,0,1
SAN JUAN DE YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,6,1,6,1,7
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,4,3,4,3,7
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,4,8,4,8,12
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,1,0,1,1
SAN RAMON BENI,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,3,2,3,2,5
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,42,36,42,36,78
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,2,5,2,5,7
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,2,0,2,2
SENA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,4,5,4,5,9
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,1,1,1,2
SORATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,2,0,2,2
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,7,59,7,59,66
TACACOMA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,2,0,2,2
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,9,13,9,13,22
TARATA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,7,1,7,8
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,43,35,43,35,78
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,6,0,6,6
TINGUIPAYA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,1,1,1,1,2
TOCO,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,1,0,1,1
TORO TORO,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,1,0,1,1
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,17,46,17,46,63
TURCO,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,0,5,0,5,5
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2010-05-01,7,3,7,3,10
