,group,variable,month,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,TOTALES
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,0,2,2,4
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,0,9,14,23
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,0,1,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,1,1,0,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,2,0,0,0,2
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,1,0,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,0,1,1,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,2,1,0,2,5
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,1,0,0,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,1,0,1,2
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,1,2,4,7
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,1,0,7,0,8
POOPO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,2,5,0,0,7
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,1,1,0,2
REYES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,1,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,0,109,115,224
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,2,0,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,0,0,1,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,0,4,4,8
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,0,0,1,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,1,2,1,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,8,2,0,1,11
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,0,0,1,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,2,3,0,0,5
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,1,1,0,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,1,0,0,1
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,1,0,2,3
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,1,0,0,1,2
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,0,0,1,1,2
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-07-01,1,0,0,0,1
ACACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,0,0,1,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,1,1,0,0,2
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,0,0,1,1
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,3,0,17,9,29
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,1,1,2,4
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,1,1,0,0,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,1,0,2,0,3
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,0,1,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,1,0,0,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,2,1,1,2,6
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,0,0,1,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,0,1,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,4,1,0,0,5
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,1,2,0,0,3
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,2,2,2,5,11
MACHARETI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,0,1,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,4,3,4,5,16
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,0,0,1,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,2,0,0,0,2
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,2,0,0,0,2
PUNATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,1,1,0,0,2
ROBORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,1,2
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,2,0,0,0,2
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,0,0,1,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,0,1,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,17,10,22,13,62
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,1,1,0,2
SORATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,0,0,1,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,2,0,0,0,2
TARVITA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,0,0,1,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,3,2,0,0,5
TURCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,2,1,0,3
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,0,0,1,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,0,1,0,1
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,0,1,1,2
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-08-01,0,1,0,0,1
ACACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,0,1,2,3
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,1,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,2,0,2,0,4
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,2,0,0,2
BAURES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,2,2,0,3,7
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,0,3,3,6
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,2,0,0,2
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,0,1,1,2
CARAPARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,1,1,0,2
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,1,2,1,0,4
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,0,0,1,1
CORO CORO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,0,1,1,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,0,4,2,6
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,2,2,2,1,7
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,1,0,0,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,1,0,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,0,1,1,2
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,0,2,0,2
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,1,0,36,29,66
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,0,1,1,2
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,0,4,1,5
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,0,2,2,4
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,7,5,7,8,27
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,2,1,0,0,3
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,1,0,1,1,3
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,4,0,0,0,4
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,1,1,0,2
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,0,1,1,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,2,1,0,3
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,0,0,2,2
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,3,0,0,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,12,7,20,17,56
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,1,0,0,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,1,0,0,0,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,1,0,3,4
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,3,2,0,0,5
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,2,0,0,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,1,1,2,1,5
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,1,0,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,0,0,3,3
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,1,1,2,4
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,0,2,1,3
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-09-01,0,0,12,1,13
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,1,0,0,1
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,1,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,0,0,1,1
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,1,1,0,1,3
BAURES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,2,0,1,3
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,0,0,1,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,1,0,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,1,0,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,0,3,0,3
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,5,5,9,7,26
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,1,0,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,0,1,1,2
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,0,0,2,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,1,2,1,4
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,1,5,3,6,15
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,0,0,1,1
ESCARA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,0,0,2,2
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,2,1,0,0,3
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,1,0,0,0,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,1,2,0,0,3
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,1,0,0,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,0,1,3,4
NAZACARA DE PACAJES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,1,0,0,1
OCURI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,1,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,1,2,3,2,8
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,2,0,0,0,2
PORONGO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,1,1,0,0,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,1,1,4,1,7
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,1,1,0,0,2
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,1,0,2,0,3
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,1,1,2,1,5
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,1,2,0,0,3
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,1,1,1,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,0,7,5,12
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,0,0,1,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,4,11,22,11,48
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,1,1,0,0,2
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,1,0,0,0,1
TAHUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,0,2,0,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,4,6,0,4,14
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,2,3,0,0,5
UYUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,1,0,0,2,3
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,0,0,2,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,0,1,0,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,1,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,1,0,0,5,6
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-10-01,0,0,0,1,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,0,1,0,0,1
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,0,0,1,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,1,0,1,1,3
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,1,4,2,1,8
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,0,0,1,0,1
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,2,0,0,0,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,5,2,4,4,15
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,0,1,0,0,1
HUACARETA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,0,0,0,1,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,1,0,0,0,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,2,0,0,0,2
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,1,0,0,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,1,1,0,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,0,1,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,0,1,7,8,16
POCOATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,0,0,0,1,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,2,4,1,0,7
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,0,1,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,0,1,1,1,3
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,0,0,2,0,2
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,1,1,0,0,2
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,1,0,1,2,4
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,0,3,1,0,4
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,0,0,4,0,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 1ra dosis,2021-11-01,9,5,1,2,17
