,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,1,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,3,2,1,0,6
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,1,1,0,0,2
AYATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,1,0,0,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,1,0,1,0,2
BAURES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,2,2,4
BELEN DE URMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,2,0,2
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,1,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,1,0,0,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,1,7,0,0,8
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,0,2,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,1,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,1,0,3,2,6
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,1,0,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,1,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,2,0,0,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,29,23,4,6,62
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,1,1,1,0,3
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,2,0,0,0,2
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,1,0,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,5,2,7
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,0,1,1
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,2,0,1,1,4
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,5,2,1,0,8
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,26,29,16,7,78
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,5,4,0,0,9
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,1,0,0,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,1,1,1,0,3
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,2,0,0,2
HUACARETA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,1,1,0,2
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,0,1,1
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,1,0,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,0,1,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,1,2,0,3
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,2,0,0,2
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,2,2,1,1,6
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,32,28,1,7,68
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,1,3,10,14
MACHARETI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,3,0,0,3
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,0,2,2
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,1,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,1,2,1,4
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,3,4,7,1,15
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,1,0,0,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,1,0,1,0,2
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,7,12,1,0,20
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,5,3,8
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,0,1,1
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,1,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,1,0,1
POROMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,1,0,0,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,1,1,0,0,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,13,17,7,7,44
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,1,1,0,0,2
PUERTO PEREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,1,0,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,2,0,0,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,1,0,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,2,6,2,2,12
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,2,0,0,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,3,1,8,8,20
RAVELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,1,0,0,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,1,2,0,0,3
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,6,5,1,1,13
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,2,0,1,0,3
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,1,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,6,5,5,1,17
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,1,1,2
SAIPINA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,1,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,7,4,11
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,2,1,2,1,6
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,1,1,0,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,0,1,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,2,0,0,2
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,2,0,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,2,5,2,0,9
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,1,0,0,1,2
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,1,0,1
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,1,1,0,2
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,5,2,0,0,7
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,1,0,0,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,2,2,3,2,9
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,0,4,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,59,51,41,29,180
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,1,0,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,2,2,0,2,6
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,1,1,0,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,3,2,0,0,5
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,1,2,3
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,5,8,0,0,13
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,1,0,1
TARATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,3,2,1,2,8
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,2,2,1,4,9
TOMAVE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,1,0,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,12,12,0,0,24
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,3,0,3,5,11
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,0,1,1,0,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,4,1,0,0,5
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,1,0,0,1,2
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,2,2,0,0,4
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,5,4,0,0,9
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,2,2,1,2,7
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,3,7,1,1,12
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,2,2,2,0,6
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,1,0,1,0,2
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-03-01,2,0,0,0,2
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,0,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,0,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,7,3,1,1,12
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,0,0,1,2
BAURES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,1,1,2
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,2,0,3
BOLPEBRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,0,0,1
BOYUIBE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,1,0,0,2
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,2,0,0,3
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,1,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,1,1,2
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,2,0,4,2,8
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,1,3,4
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,4,4,0,0,8
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,2,4,0,0,6
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,1,0,1,3
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,0,1,0,2
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,1,1,1,4
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,30,34,4,1,69
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,1,1,0,3
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,1,1,2
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,1,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,5,2,0,8
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,0,0,1
CUEVO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,0,2,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,23,14,12,13,62
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,2,1,0,1,4
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,2,0,0,0,2
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,2,3,5
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,2,0,1,0,3
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,2,0,0,0,2
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,0,1,2
HUAYLLAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,2,1,0,0,3
HUMANATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,0,1,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,1,0,0,2
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,2,1,0,0,3
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,3,8,1,2,14
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,27,29,4,1,61
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,1,0,2
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,4,2,7
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,0,0,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,1,1,2
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,2,1,4
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,2,7,6,2,17
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,1,0,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,0,3,3
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,9,7,8,5,29
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,3,1,5,1,10
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,1,0,1
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,2,0,0,2
PAZÑA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,0,2,2
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,0,0,0,1
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,2,0,0,0,2
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,0,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,0,0,0,1
PORVENIR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,0,1,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,5,5,6,2,18
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,0,0,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,2,8,10
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,6,8,0,4,18
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,6,2,3,6,17
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,2,1,0,1,4
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,3,4,7
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,6,6,1,5,18
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,2,1,1,5
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,0,0,1
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,11,10,4,1,26
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,0,1,2
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,0,0,1,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,1,0,2,4
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,2,2,0,0,4
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,0,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,2,2,1,1,6
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,0,1,2
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,0,1,1,3
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,0,2,3
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,2,1,0,0,3
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,3,0,0,3,6
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,0,3,4
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,7,4,4,2,17
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,0,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,3,0,0,0,3
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,2,0,1,2,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,60,63,25,15,163
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,0,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,0,0,0,1
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,2,0,3
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,0,2,2
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,2,0,0,3
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,3,0,1,5
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,1,1,3
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,7,8,0,0,15
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,0,0,1
TARATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,6,9,10,8,33
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,0,0,1,2
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,1,2,3
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,2,2,2,3,9
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,2,0,0,2
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,1,0,0,1
TOTORA(ORR),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,9,7,0,0,16
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,0,1,0,2
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,0,1,0,2
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,0,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,2,1,0,0,3
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,0,0,1,0,1
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,1,0,0,2
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,1,1,0,3
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,4,3,3,0,10
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,5,3,0,0,8
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,1,1,1,4
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,8,3,3,5,19
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,2,2,0,1,5
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2021-04-01,1,0,0,0,1
