,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-04-01,1,0,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-04-01,2,2,0,0,4
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-04-01,0,1,0,1,2
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-04-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-04-01,2,0,0,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-04-01,11,11,6,6,34
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-04-01,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-04-01,1,1,0,0,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-04-01,0,1,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-04-01,0,2,2,1,5
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-04-01,1,0,3,2,6
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-04-01,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-04-01,1,3,0,0,4
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-04-01,0,1,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-04-01,0,1,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-04-01,5,2,3,0,10
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-04-01,0,0,0,1,1
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-04-01,1,3,0,1,5
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-04-01,0,0,1,1,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,3,0,0,0,3
BATALLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,0,0,1,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,1,0,2,0,3
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,0,1,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,1,0,2,1,4
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,1,0,0,1
COCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,5,3,0,1,9
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,1,0,0,0,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,3,11,14,11,39
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,3,1,0,0,4
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,1,1,0,0,2
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,0,2,1,3
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,1,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,0,1,0,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,1,6,4,2,13
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,3,0,1,1,5
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,2,2,0,1,5
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,1,12,8,21
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,0,1,0,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,2,3,2,0,7
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,0,1,1,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,0,0,2,2
QUIME,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,1,0,0,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,2,0,0,0,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,0,0,1,1
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,0,2,0,2
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,3,1,2,1,7
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,0,1,1,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,1,2,0,0,3
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,2,1,1,4,8
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,0,1,1,2
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,1,0,0,0,1
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,0,6,5,11
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,8,13,3,7,31
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,1,0,0,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,1,0,0,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,0,1,0,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,1,1,0,0,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,1,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,1,0,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,1,1,0,2
TARVITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,1,0,2,0,3
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,1,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,0,1,1,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,0,0,1,1
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,1,0,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,1,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,2,1,1,0,4
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,0,1,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,0,1,0,0,1
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,1,0,1,1,3
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-05-01,1,0,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,0,4,1,5
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,1,5,3,7,16
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,0,1,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,1,1,0,0,2
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,0,3,0,3
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,10,11,8,5,34
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,1,2,1,0,4
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,0,0,1,1
HUARINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,1,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,2,1,0,2,5
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,6,11,2,1,20
MOCOMOCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,1,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,1,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,1,1,1,3
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,3,2,2,7
PALCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,1,1,6,9,17
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,0,1,1,2
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,3,2,1,0,6
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,1,2,1,4
REYES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,1,2,1,4
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,1,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,2,0,1,2,5
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,1,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,1,0,3,1,5
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,2,1,0,0,3
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,0,5,5,10
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,1,0,0,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,20,18,78,73,189
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,0,0,4,4
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,1,0,1,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,1,0,0,1,2
TAPACARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,1,0,0,0,1
TARVITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,2,1,0,0,3
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,1,0,4,4,9
UNCIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,0,1,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,0,1,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,1,1,1,4,7
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-06-01,0,0,1,2,3
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,0,1,2,3
BATALLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,0,1,0,1
BELEN DE URMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,0,0,1,1
CAIROMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,0,0,1,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,1,0,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,0,5,0,5
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,1,1,2,4
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,1,0,1,0,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,9,8,0,3,20
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,2,0,0,0,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,1,0,2,2,5
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,4,8,10,10,32
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,0,2,2,4
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,1,0,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,1,2,1,4
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,1,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,1,1,0,0,2
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,3,0,1,1,5
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,16,9,0,0,25
LAJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,2,0,0,0,2
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,3,1,2,6,12
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,1,0,10,11,22
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,2,4,2,0,8
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,2,1,1,0,4
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,0,4,3,7
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,2,2,1,1,6
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,1,0,0,1
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,1,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,1,1,0,2,4
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,1,0,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,2,0,1,0,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,2,0,3,4,9
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,1,0,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,22,19,5,4,50
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,0,1,0,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,1,0,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,2,0,0,0,2
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,0,0,1,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,0,0,2,2
TARVITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,1,1,0,2
TUPIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,0,0,1,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,3,0,1,1,5
VILLAZON,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,1,0,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,1,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,3,1,1,0,5
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-07-01,0,1,0,1,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,0,0,1,1
AIQUILE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,1,1,0,0,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,2,1,0,0,3
ATOCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,0,5,4,9
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,1,0,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,0,5,1,6
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,2,0,0,1,3
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,5,2,2,2,11
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,1,0,0,1,2
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,1,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,1,0,0,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,0,1,0,1
COROICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,4,0,0,4
CUEVO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,8,12,11,18,49
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,0,0,1,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,1,1,1,0,3
EXALTACION,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,1,0,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,0,0,1,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,1,0,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,1,2,0,0,3
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,1,3,2,2,8
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,4,9,10,22,45
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,1,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,1,1,0,1,3
OKINAWA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,1,0,1,2
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,1,2,0,1,4
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,1,0,3,4,8
POCONA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,0,0,1,1
PORCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,1,1,0,0,2
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,1,1,0,1,3
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,6,5,0,1,12
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,1,0,0,1,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,2,2,1,2,7
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,1,4,1,2,8
RAVELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,1,0,0,1
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,1,0,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,1,2,0,2,5
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,3,1,3,0,7
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,0,1,1,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,4,1,2,0,7
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,0,0,2,2
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,0,2,4,6
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,26,42,63,58,189
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 3ra dosis,2021-08-01,0,1,1,1,3
