municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
ICHOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,25,25
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,51,51
INCAHUASI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,4,4
INQUISIVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,58,58
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,16,16
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,5,5
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,63,63
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,10,10
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,49,49
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,101,101
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,3,3
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,19,19
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,5,5
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,202,202
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,36,36
LURIBAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,17,17
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,8,8
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,24,24
MAIRANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,29,29
MALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,6,6
MAPIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,2,2
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,11,11
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,9,9
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,62,62
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,7,7
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,11,11
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,41,41
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,23,23
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,138,138
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,2,2
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,8,8
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,2,2
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,35,35
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,1,1
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,18,18
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,979,979
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,42,42
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,41,41
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,5,5
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,56,56
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,17,17
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,8,8
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,2,2
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,19,19
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,7,7
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,15,15
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,103,103
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,23,23
POJO (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,1,1
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,31,31
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,66,66
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,6,6
PORTACHUELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,4,4
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,3,3
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,124,124
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,53,53
PUCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,14,14
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,53,53
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,5,5
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,6,6
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,15,15
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,34,34
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,107,107
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,81,81
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,1658,1658
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,114,114
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,9,9
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,30,30
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,2,2
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,57,57
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,7,7
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,29,29
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,40,40
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,219,219
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,17,17
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,42,42
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,37,37
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,125,125
SAMAIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,52,52
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,2,2
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,93,93
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,3,3
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,1,1
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,28,28
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,22,22
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,4,4
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,85,85
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,15,15
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,5,5
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,3,3
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,93,93
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,28,28
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,88,88
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,28,28
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,18,18
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,78,78
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,109,109
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,25,25
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,100,100
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,13,13
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,37,37
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,1,1
SANTA ANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,6,6
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,661,661
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,4,4
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,12,12
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,64,64
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,6,6
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,8,8
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,19,19
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,15,15
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,18,18
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,38,38
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,30,30
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,9,9
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,89,89
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,97,97
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,12,12
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,111,111
TACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,2,2
TACACOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,19,19
TACOBAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,4,4
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,60,60
TAHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,5,5
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,24,24
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,75,75
TARACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,7,7
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,78,78
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,56,56
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,3,3
TIAHUANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,12,12
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,21,21
TIPUANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,70,70
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,137,137
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,1,1
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,35,35
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,25,25
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,21,21
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,37,37
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,6,6
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,21,21
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,176,176
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,39,39
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,50,50
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,27,27
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,46,46
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,65,65
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,29,29
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,34,34
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,68,68
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,38,38
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,192,192
VILA VILA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,8,8
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,23,23
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,18,18
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,9,9
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,21,21
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,159,159
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,20,20
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,57,57
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,116,116
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,22,22
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,3,3
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,65,65
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,10,10
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,115,115
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,57,57
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,10,10
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,380,380
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,53,53
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,12,12
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-03-01,37,37
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,9,9
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,33,33
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,96,96
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,82,82
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,14,14
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,23,23
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,6,6
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,7,7
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,56,56
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,3,3
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,46,46
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,23,23
ARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,10,10
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,13,13
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,20,20
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,19,19
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,21,21
AUCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,11,11
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,22,22
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,8,8
BAURES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,20,20
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,39,39
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,3,3
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,18,18
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,91,91
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,5,5
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,7,7
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,4,4
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,19,19
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,45,45
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,13,13
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,16,16
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,25,25
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,58,58
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,5,5
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,54,54
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,15,15
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,40,40
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,66,66
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,31,31
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,16,16
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,31,31
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,4,4
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,224,224
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,46,46
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,23,23
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,29,29
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,74,74
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,18,18
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,9,9
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,15,15
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,59,59
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,42,42
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,59,59
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,5,5
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,146,146
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,35,35
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,10,10
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,19,19
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,135,135
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,6,6
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,30,30
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,3,3
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,69,69
COMBAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,36,36
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,2,2
COPACABANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,5,5
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,2,2
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,50,50
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,207,207
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,5,5
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,2,2
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,9,9
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,31,31
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,47,47
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,8,8
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,732,732
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,31,31
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,12,12
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,191,191
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,37,37
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,25,25
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,64,64
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,77,77
ESCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,11,11
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,35,35
EXALTACION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,91,91
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,30,30
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,8,8
GUANAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,9,9
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,5,5
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,9,9
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2021-04-01,3,3
