municipality,group,variable,month,N° de CAI de establecimiento,TOTAL
HUACHACALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,4,4
INQUISIVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,2,2
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,7,7
LA ASUNTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,3,3
LA GUARDIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,7,7
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,34,34
LA RIVERA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
LAJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,3,3
LICOMA PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,2,2
LURIBAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,5,5
MALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,3,3
MECAPACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,3,3
MOJINETE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,3,3
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,3,3
OCURI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,4,4
ORURO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,2,2
PADCAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
PADILLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
PALCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,7,7
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,2,2
PAPEL PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,5,5
PATACAMAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,4,4
PELECHUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,7,7
POCOATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,18,18
POROMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,3,3
POTOSI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,3,3
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,5,5
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,2,2
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,3,3
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
PUNA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,17,17
PUNATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
QUIABAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,10,10
QUIME,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,2,2
RAVELO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,4,4
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,6,6
ROBORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
SACABA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,4,4
SACACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,3,3
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,9,9
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,3,3
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,4,4
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
SAN JOAQUIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,5,5
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,8,8
SAN PEDRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,2,2
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,15,15
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,3,3
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,4,4
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,3,3
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,2,2
SANTA ANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,27,27
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,3,3
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,3,3
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,4,4
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,3,3
SORATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,3,3
SUCRE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,5,5
TACOBAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,2,2
TACOPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
TAHUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,2,2
TAPACARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,4,4
TARVITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,3,3
TIAHUANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
TODOS SANTOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
TUPIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,14,14
TURCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,4,4
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,2,2
UNCIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,2,2
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,2,2
UYUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,8,8
VILLA SERRANO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,3,3
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,2,2
VILLAZON,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
VITICHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,10,10
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,12,12
YACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,7,7
YAMPARAEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-04-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,5,5
ACHOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,10,10
AIQUILE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
ALCALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
ALTO BENI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
APOLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,3,3
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
ARQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,11,11
ATOCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,7,7
AYATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,4,4
AYO AYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
AZURDUY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,3,3
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
BERMEJO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,29,29
CAIROMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,7,7
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,10,10
CALAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,6,6
CAPINOTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
CARANAVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
CHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
CHARAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
CHAYANTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,5,5
CHIMORE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
CKOCHAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,9,9
CLIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
COBIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,6,6
COLLANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,3,3
COLOMI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
COLQUIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
COMBAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,3,3
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
COROICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,4,4
CORQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,6,6
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,38,38
EL CHORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
ESCOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,4,4
GUANAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,3,3
GUTIERREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
HUACARETA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
HUANUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,3,3
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,4,4
HUMANATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
ICLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,4,4
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,6,6
LA ASUNTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
LA GUARDIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,5,5
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,32,32
LICOMA PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
LLICA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,3,3
LURIBAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,4,4
MALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
MECAPACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,4,4
MIZQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,4,4
MOCOMOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
MOJINETE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
OCURI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
ORURO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,3,3
PADCAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,4,4
PADILLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
PAILON,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
PALCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,7,7
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,10,10
PATACAMAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
PELECHUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,7,7
POCOATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,15,15
PORCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,3,3
POTOSI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,6,6
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
PUNA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,7,7
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,6,6
QUIME,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,3,3
SABAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
SACABA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
SACABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
SACACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,3,3
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,3,3
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,4,4
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
SAN JOAQUIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,5,5
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,7,7
SAN PEDRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,10,10
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,3,3
SANTA ANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,25,25
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,3,3
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,4,4
SHINAOTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,3,3
SORACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
SORATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,4,4
SUCRE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
TACACOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
TAHUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,3,3
TARABUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
TARVITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,3,3
TIAHUANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
TIPUANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
TOTORA(ORR),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,7,7
TURCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,7,7
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
VITICHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,11,11
YACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,6,6
YANACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,1,1
YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,2,2
ZUDAÑEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-05-01,12,12
ACHACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,4,4
ACHOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,7,7
AIQUILE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,2,2
ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,2,2
APOLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,4,4
ARAMPAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,1,1
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,2,2
ATOCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,8,8
AYATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,2,2
AYO AYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,3,3
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,2,2
BETANZOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,25,25
BOLIVAR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,1,1
CAIROMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,3,3
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,8,8
CALAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,6,6
CAPINOTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,1,1
CHAYANTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,7,7
COBIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,6,6
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,2,2
COLLANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,2,2
COLOMI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,1,1
COLPA BELGICA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,3,3
COLQUIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,1,1
COMARAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2021-06-01,1,1
