municipality,group,variable,month,Nº de quejas y reclamos realizadas por los usuarios,TOTAL
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-08-01,51,51
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-08-01,9,9
SUCRE,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-08-01,32,32
TARIJA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-08-01,3,3
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-08-01,2,2
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-08-01,2,2
WARNES,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-08-01,51,51
ACHACACHI,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,1,1
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,3,3
CAJUATA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,3,3
CALAMARCA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,3,3
CHUMA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,4,4
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,28,28
ESCOMA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,1,1
ICLA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,11,11
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,49,49
LURIBAY,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,1,1
MAGDALENA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,8,8
MALLA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,1,1
PUNA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,8,8
RAVELO,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,1,1
SABAYA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,2,2
SACABA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,2,2
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,2,2
SANTA ANA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,3,3
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,15,15
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,1,1
SORATA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,3,3
SUCRE,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,33,33
TACACOMA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,1,1
TIAHUANACU,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,3,3
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,1,1
TUPIZA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,2,2
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,1,1
VINTO,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,1,1
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,2,2
WARNES,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-09-01,6,6
ACHOCALLA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,2,2
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,3,3
CAJUATA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,3,3
CALAMARCA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,3,3
CHUMA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,3,3
COBIJA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,32,32
COCHABAMBA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,44,44
HUMANATA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,32,32
MAGDALENA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,8,8
MALLA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,3,3
RAVELO,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,1,1
SAN MATIAS,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,35,35
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,4,4
SUCRE,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,45,45
TIAHUANACU,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,2,2
TUPIZA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,3,3
UNCIA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,1,1
VACAS,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,2,2
VIACHA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,2,2
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,5,5
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-10-01,1,1
ATOCHA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,5,5
CAJUATA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,2,2
CHUMA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,2,2
COBIJA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,10,10
COCHABAMBA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,1,1
COLLANA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,1,1
COTOCA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,6,6
LA PAZ,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,46,46
MAGDALENA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,11,11
MALLA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,1,1
ORURO,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,8,8
POTOSI,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,18,18
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,4,4
QUIABAYA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,7,7
RAVELO,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,2,2
ROBORE,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,70,70
SORATA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,32,32
TARIJA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,5,5
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,5,5
UNCIA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,2,2
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,1,1
VINTO,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,1,1
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,2,2
WARNES,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-11-01,6,6
ACHOCALLA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,2,2
CAJUATA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,4,4
CHUMA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,5,5
COCHABAMBA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,25,25
HUANUNI,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,1,1
HUMANATA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,2,2
ICLA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,16,16
LA PAZ,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,9,9
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,1,1
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,1,1
MAGDALENA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,13,13
MALLA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,1,1
MECAPACA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,3,3
ORURO,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,2,2
PALCA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,3,3
PUCARANI,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,1,1
QUIABAYA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,3,3
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,17,17
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,1,1
SORATA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,23,23
TARABUCO,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,2,2
TIAHUANACU,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,2,2
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de quejas y reclamos realizadas por los usuarios,2021-12-01,1,1
