,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,9,11,0,0,9,11,20
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,0,0,3,2,3,2,5
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,0,1,0,0,0,1,1
POCOATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,0,0,0,1,0,1,1
PORVENIR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,8,3,4,2,12,5,17
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,0,0,0,1,0,1,1
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,1,0,0,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,1,0,1,0,2,0,2
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,1,1,3,1,4,2,6
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,1,1,0,0,1,1,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,0,6,2,1,2,7,9
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,0,2,1,0,1,2,3
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,6,0,0,0,6,0,6
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,1,3,0,0,1,3,4
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,0,1,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,2,2,1,1,3,3,6
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,0,0,0,1,0,1,1
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,0,0,1,0,1,0,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,3,1,1,0,4,1,5
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,3,5,0,0,3,5,8
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,1,0,2,0,3,0,3
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,1,0,0,4,1,4,5
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,0,0,0,1,0,1,1
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,1,1,1,0,2,1,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,98,66,1,1,99,67,166
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,0,2,0,1,0,3,3
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,2,1,0,0,2,1,3
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,0,0,1,0,1,0,1
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,0,1,0,0,0,1,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,2,4,0,0,2,4,6
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,0,0,1,0,1,0,1
SICAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,0,1,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,1,2,1,0,2,2,4
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,2,1,0,0,2,1,3
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,0,0,0,1,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,1,2,0,0,1,2,3
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,9,4,0,0,9,4,13
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,1,0,1,0,2,0,2
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,1,0,0,0,1,0,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,2,1,0,0,2,1,3
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,0,1,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,3,0,0,0,3,0,3
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,0,0,0,1,0,1,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,3,3,0,0,3,3,6
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,2,3,1,2,3,5,8
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-03-01,0,0,0,1,0,1,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,0,0,0,1,0,1
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,4,1,0,0,4,1,5
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,2,2,0,0,2,2,4
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,0,1,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,0,1,0,1,0,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,1,0,1,0,2,2
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,2,3,0,0,2,3,5
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,2,2,0,2,2,4,6
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,3,2,2,1,5,3,8
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,0,0,0,1,0,1
CHUMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,0,0,1,0,1,1
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,0,1,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,0,1,1,1,1,2
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,1,0,0,1,1,2
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,16,19,1,0,17,19,36
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,3,1,0,0,3,1,4
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,2,0,1,0,3,0,3
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,15,16,6,4,21,20,41
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,0,1,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,1,0,0,1,1,2
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,0,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,1,0,1,0,2,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,0,0,0,1,0,1
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,0,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,1,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,0,0,0,1,0,1
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,8,8,2,0,10,8,18
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,0,0,0,1,0,1
LLICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,0,0,0,1,0,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,0,1,0,2,0,2
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,1,0,0,0,1,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,1,0,0,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,3,4,1,0,4,4,8
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,0,1,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,7,8,0,2,7,10,17
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,1,4,1,4,2,6
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,0,0,1,0,1,1
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,1,0,0,0,1,1
POCONA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,0,0,1,0,1,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,1,0,0,0,1,1
POOPO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,0,0,1,0,1,1
PORVENIR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,0,0,1,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,2,4,0,1,2,5,7
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,1,0,0,1,1,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,2,1,2,2,4,6
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,0,1,0,2,0,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,2,0,3,1,5,1,6
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,3,0,0,1,3,4
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,3,1,1,2,4,6
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,4,3,1,5,5,8,13
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,1,2,3,2,4,6
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,0,0,0,1,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,0,5,6,6,6,12
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,2,0,0,0,2,2
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,0,1,0,1,0,1
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,0,1,3,1,3,4
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,0,1,0,1,0,1
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,0,1,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,2,1,0,1,2,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,50,54,0,1,50,55,105
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,1,3,4,4,5,9
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,0,1,0,1,0,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,0,0,0,1,0,1
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,1,1,0,1,1,2
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,1,0,0,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,1,0,0,0,1,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,0,0,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,1,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,2,2,0,1,2,3,5
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,2,0,0,0,2,2
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,0,1,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,5,7,1,0,6,7,13
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,1,0,0,0,1,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,1,0,0,0,1,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,2,0,0,1,2,1,3
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,1,0,0,0,1,1
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,0,0,0,1,0,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,1,0,1,0,2,2
VITICHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,0,0,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,5,1,0,0,5,1,6
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,0,1,0,0,0,1,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-04-01,1,0,0,0,1,0,1
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,1,0,0,0,1,1
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,0,0,1,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,3,1,0,0,3,1,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,1,0,0,0,1,1
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,1,0,0,1,1,2
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,0,2,0,2,0,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,0,0,1,0,1,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,0,1,1,1,1,2
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,4,2,0,0,4,2,6
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,0,1,2,1,2,3
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,1,2,0,3,1,4
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,3,0,3,1,6,1,7
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,0,0,0,1,0,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,2,1,0,0,2,1,3
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,16,15,2,0,18,15,33
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,1,0,0,0,1,1
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,1,0,0,1,1,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,4,2,1,1,5,3,8
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,17,17,2,6,19,23,42
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,2,0,0,1,2,3
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,0,1,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,0,2,1,2,1,3
HUACARETA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,0,0,1,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,1,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,2,3,1,4,3,7,10
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,8,9,0,0,8,9,17
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,2,1,0,0,2,1,3
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,0,1,1,1,1,2
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,3,6,0,0,3,6,9
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,0,0,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,11,8,2,0,13,8,21
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,0,1,1,1,1,2
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,1,0,0,0,1,1
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,0,1,0,1,0,1
POCONA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,0,0,0,1,0,1
POOPO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,0,1,1,1,1,2
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,0,0,0,1,0,1
PORVENIR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,2,4,0,2,2,6,8
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,1,0,2,0,3,3
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,1,2,0,2,1,3
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,5,2,2,0,7,2,9
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,1,0,0,1,1,2
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,0,0,1,1,1,2
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,1,0,0,1,1,2
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,3,1,0,0,3,1,4
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,0,0,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,4,7,1,1,5,8,13
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,0,0,1,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,9,7,1,0,10,7,17
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,1,0,0,0,1,1
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,0,1,0,1,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,2,0,0,0,2,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,0,5,8,5,8,13
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,1,0,0,0,1,1
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,2,0,2,0,4,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,24,33,0,1,24,34,58
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,0,0,0,1,0,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,1,0,0,1,1,2
SICAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,0,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,4,7,0,0,4,7,11
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,0,2,0,3,0,3
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,2,0,1,1,3,1,4
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,5,4,1,0,6,4,10
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,0,0,0,1,0,1
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,0,2,4,2,4,6
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,3,2,0,0,3,2,5
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,0,1,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,3,4,0,0,3,4,7
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,0,1,0,1,0,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,1,0,0,0,1,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,0,0,1,1,1,2
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,0,1,1,2,1,3
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,1,1,1,1,2,3
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,1,0,0,0,1,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,2,1,0,2,2,4
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,8,1,2,2,10,3,13
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,2,0,0,0,2,0,2
YANACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,1,0,0,0,1,0,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-05-01,0,0,0,1,0,1,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2017-06-01,0,0,1,0,1,0,1
