,group,variable,month,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,4,4,3,6,7,10,17
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,1,0,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,4,5,0,2,4,7,11
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,1,0,1,1,2,1,3
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,1,1,0,1,1,2,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,0,0,9,13,9,13,22
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,0,2,0,0,0,2,2
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,1,0,0,0,1,0,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,1,0,0,0,1,0,1
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,0,0,0,1,0,1,1
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,61,56,15,11,76,67,143
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,0,1,0,0,0,1,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,0,0,1,0,1,0,1
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,0,1,0,0,0,1,1
SENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,1,0,4,2,5,2,7
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,1,3,0,0,1,3,4
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,1,1,0,0,1,1,2
SICAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,0,0,1,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,1,2,0,0,1,2,3
SORATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,0,1,0,0,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,8,4,0,0,8,4,12
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,0,0,1,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,5,7,0,0,5,7,12
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,0,0,1,1,1,1,2
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,4,0,2,1,6,1,7
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,0,0,0,1,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,2,2,0,0,2,2,4
TRIGAL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,1,0,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,9,3,0,0,9,3,12
UNCIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,0,0,1,0,1,0,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,0,2,1,0,1,2,3
VIACHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,5,0,1,1,6,1,7
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,2,3,2,0,4,3,7
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,1,0,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,7,6,0,2,7,8,15
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,0,0,1,0,1,0,1
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,1,0,1,0,2,0,2
VINTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,2,2,1,1,3,3,6
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,6,9,0,1,6,10,16
YACO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,2,0,0,0,2,0,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,3,3,1,0,4,3,7
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,0,0,0,2,0,2,2
YOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-02-01,0,1,0,0,0,1,1
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,1,0,0,1,1,2
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,1,0,2,0,2
ALALAY,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,0,2,0,2,2
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,0,1,0,1,1
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,1,0,1,0,1
APOLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,0,0,0,1,1
ARANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,1,0,0,1,1,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,6,13,0,0,6,13,19
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,0,0,0,1,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,1,1,1,1,2
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,0,2,0,2,2
CAJUATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,1,1,1,1,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,1,1,1,2,3
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,2,1,1,0,3,1,4
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,0,2,0,2,2
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,2,2,4,8,6,10,16
CHIMORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,4,5,1,0,5,5,10
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
CLIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,0,0,0,1,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,2,0,0,1,2,3
COCAPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,0,1,0,2,2
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,31,34,0,0,31,34,65
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,5,1,0,0,5,1,6
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,0,0,0,1,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,1,0,0,1,1,2
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,0,1,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,2,3,1,4,3,7,10
COROICO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,2,8,0,0,2,8,10
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,1,0,1,0,1
CUEVO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,1,0,1,0,1
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,40,33,20,14,60,47,107
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,1,0,1,0,1
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,2,0,0,1,2,3
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,1,0,2,0,2
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,3,0,0,1,3,1,4
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,0,1,0,1,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,1,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,1,0,1,0,1
GUANAY,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,4,0,1,1,5,6
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,1,2,2,2,4
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,2,0,0,0,2,0,2
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,1,0,1,1,2
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,2,0,0,1,2,3
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,7,8,3,2,10,10,20
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,23,27,0,0,23,27,50
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,0,0,0,1,1
LAJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,2,2,0,0,2,2,4
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,1,0,1,0,1
LLICA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,0,0,0,1,1
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,1,0,1,0,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,2,0,0,1,2,3
MAIRANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,1,1,1,2
MAPIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
MECAPACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,2,0,0,0,2,0,2
MINEROS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,4,3,1,1,5,4,9
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,1,0,1,1,2
MONTERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,11,4,1,3,12,7,19
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
OKINAWA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,1,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,33,25,2,1,35,26,61
PAILON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,5,0,0,0,5,0,5
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,1,2,1,3,4
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,0,1,0,1,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,2,0,0,0,2,2
PORCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,1,0,1,0,1
PORONGO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,2,3,0,0,2,3,5
POTOSI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,16,10,2,5,18,15,33
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,1,0,1,0,1
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,0,0,0,1,1
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,2,2,1,2,3,4,7
PUNATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,2,1,2,0,4,1,5
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,7,4,10,14,17,18,35
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
REYES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,2,3,0,0,2,3,5
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,2,2,1,0,3,2,5
ROBORE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,1,0,0,1,1,2
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,7,4,1,6,8,10,18
SACACA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,0,0,0,1,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,3,0,0,1,3,4
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,0,1,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,6,6,1,0,7,6,13
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,2,0,0,0,2,0,2
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,2,0,0,1,2,3
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,3,3,3,3,6,9
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,3,1,3,5,6,6,12
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,4,0,0,0,4,0,4
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,0,1,0,1,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,0,1,0,1,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,1,1,1,1,2
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,2,1,0,0,2,1,3
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,2,0,1,0,3,3
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,0,0,0,1,1
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,3,0,0,1,3,1,4
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,75,72,9,9,84,81,165
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,2,0,0,0,2,0,2
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,2,1,0,0,2,1,3
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,3,2,0,0,3,2,5
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,2,2,1,1,3,3,6
SORACACHI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,0,0,0,1,1
SORATA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,0,0,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,11,6,0,2,11,8,19
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
TARACO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,0,0,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,9,12,1,1,10,13,23
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,0,0,0,1,1
TIPUANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,2,2,0,2,2,4,6
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,2,0,3,0,3
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,3,5,2,0,5,5,10
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,11,11,0,0,11,11,22
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,1,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,2,5,2,3,4,8,12
VILA VILA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,0,1,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,2,2,0,1,2,3,5
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,0,0,0,1,1
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,6,9,0,1,6,10,16
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
VINTO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,2,2,3,3,5,8
WARNES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,3,11,2,2,5,13,18
YACO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,1,0,0,0,1,0,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,3,3,0,0,3,3,6
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,2,1,2,2,4
YOTALA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-03-01,0,1,0,0,0,1,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-04-01,1,1,0,0,1,1,2
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-04-01,0,1,1,0,1,1,2
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-04-01,1,1,1,0,2,1,3
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-04-01,0,0,0,1,0,1,1
ARANI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-04-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-04-01,1,3,0,0,1,3,4
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-04-01,1,0,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-04-01,1,1,0,0,1,1,2
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-04-01,2,1,0,0,2,1,3
BAURES,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-04-01,0,0,1,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-04-01,1,1,0,0,1,1,2
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-04-01,1,0,0,0,1,0,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-04-01,0,1,0,0,0,1,1
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-04-01,0,1,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-04-01,0,1,1,2,1,3,4
CAIROMA,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-04-01,0,0,0,1,0,1,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antipoliomielitica 3ra dosis,2021-04-01,0,1,0,0,0,1,1
