municipality,group,variable,month,Curaciones y/o suturas,TOTAL
EL PUENTE(TJA),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,71,71
EL TORNO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,3402,3402
EL VILLAR,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,126,126
ENTRE RIOS TRJ,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,366,366
ENTRE RIOS CBBA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,589,589
ESCARA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,1,1
ESCOMA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,5,5
ESMERALDA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,4,4
EUCALIPTUS,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,16,16
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,15,15
EXALTACION,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,21,21
FERNANDEZ ALONSO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,131,131
FILADELFIA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,39,39
GAIOC JATUN AYLLU YURA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,40,40
GENERAL SAAVEDRA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,225,225
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,41,41
GUANAY,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,120,120
GUAQUI,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,73,73
GUAYARAMERIN,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,1444,1444
GUTIERREZ,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,70,70
HUACARAJE,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,84,84
HUACARETA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,89,89
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,20,20
HUACHACALLA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,35,35
HUANUNI,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,704,704
HUARINA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,68,68
HUATAJATA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,25,25
HUAYLLAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,15,15
HUMANATA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,10,10
ICHOCA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,9,9
ICLA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,42,42
INCAHUASI,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,63,63
INGAVI (HUMAITA),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,11,11
INQUISIVI,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,141,141
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,141,141
IXIAMAS,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,83,83
JESUS DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,131,131
LA ASUNTA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,213,213
LA GUARDIA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,3322,3322
LA PAZ,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,32900,32900
LA RIVERA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,16,16
LAGUNILLAS,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,83,83
LAJA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,126,126
LAS CARRERAS,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,36,36
LICOMA PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,17,17
LLALLAGUA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,1202,1202
LLICA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,20,20
LORETO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,32,32
LURIBAY,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,109,109
MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,58,58
MACHARETI,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,61,61
MAGDALENA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,285,285
MAIRANA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,241,241
MALLA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,14,14
MAPIRI,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,105,105
MECAPACA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,135,135
MINEROS,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,150,150
MIZQUE,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,397,397
MOCOMOCO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,75,75
MOJINETE,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,1,1
MOJOCOYA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,67,67
MONTEAGUDO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,297,297
MONTERO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,5475,5475
MORO MORO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,30,30
MOROCHATA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,42,42
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,20,20
NAZACARA DE PACAJES,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,12,12
OCURI,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,53,53
OKINAWA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,125,125
OMEREQUE,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,52,52
ORURO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,13916,13916
PADCAYA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,162,162
PADILLA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,135,135
PAILON,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,293,293
PALCA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,157,157
PALOS BLANCOS,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,292,292
PAMPA AULLAGAS,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,13,13
PAMPA GRANDE,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,72,72
PAPEL PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,59,59
PASORAPA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,23,23
PATACAMAYA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,229,229
PAZÑA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,40,40
PELECHUCO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,78,78
POCOATA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,146,146
POCONA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,106,106
POJO (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,87,87
POOPO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,119,119
PORCO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,55,55
POROMA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,39,39
PORONGO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,167,167
PORTACHUELO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,480,480
PORVENIR,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,46,46
POSTRER VALLE,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,18,18
POTOSI,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,6785,6785
PRESTO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,60,60
PUCARA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,20,20
PUCARANI,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,189,189
PUERTO ACOSTA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,62,62
PUERTO CARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,83,83
PUERTO GONZALO MORENO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,45,45
PUERTO PEREZ,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,33,33
PUERTO QUIJARRO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,263,263
PUERTO RICO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,99,99
PUERTO SILES,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,11,11
PUERTO SUAREZ,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,569,569
PUERTO VILLARROEL,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,1223,1223
PUNA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,157,157
PUNATA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,1396,1396
QUIABAYA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,11,11
QUILLACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,1549,1549
QUIME,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,76,76
QUIRUSILLAS,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,30,30
RAQAYPAMPA(ETA),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,30,30
RAVELO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,80,80
REYES,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,169,169
RIBERALTA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,37824,37824
ROBORE,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,377,377
RURRENABAQUE,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,345,345
SABAYA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,26,26
SACABA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,4468,4468
SACABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,22,22
SACACA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,48,48
SAIPINA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,147,147
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,76,76
SAMAIPATA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,144,144
SAN AGUSTIN,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,18,18
SAN ANDRES,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,106,106
SAN ANDRES DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,17,17
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,6,6
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,13,13
SAN BENITO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,18,18
SAN BORJA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,1100,1100
SAN BUENA VENTURA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,208,208
SAN CARLOS,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,604,604
SAN IGNACIO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,639,639
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,188,188
SAN JAVIER(BNI),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,17,17
SAN JAVIER(STC),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,126,126
SAN JOAQUIN,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,206,206
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,386,386
SAN JUAN DE YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,156,156
SAN JULIAN,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,632,632
SAN LORENZO(PND),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,7,7
SAN LORENZO(TJA),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,242,242
SAN LUCAS,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,372,372
SAN MATIAS,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,226,226
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,150,150
SAN PABLO DE LIPEZ,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,29,29
SAN PEDRO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,411,411
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,214,214
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,33,33
SAN PEDRO DE MACHA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,83,83
SAN PEDRO DE QUEMES,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,12,12
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,39,39
SAN PEDRO(PND),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,10,10
SAN RAFAEL,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,59,59
SAN RAMON BENI,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,2,2
SAN RAMON SCZ,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,177,177
SANTA ANA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,588,588
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,331565,331565
SANTA ROSA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,136,136
SANTA ROSA DEL SARA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,239,239
SANTIAGO DE CALLAPA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,16,16
SANTIAGO DE HUARI,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,57,57
SANTIAGO DE HUATA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,31,31
SANTIAGO DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,17,17
SANTIVAÑES,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,124,124
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,14,14
SAPAHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,81,81
SENA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,49,49
SHINAOTA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,463,463
SICA SICA (VILLA AROMA),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,130,130
SICAYA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,15,15
SIPE SIPE,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,633,633
SOPACHUY,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,45,45
SORACACHI,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,45,45
SORATA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,135,135
SUCRE,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,10558,10558
TACACHI,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,5,5
TACACOMA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,73,73
TACOBAMBA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,16,16
TACOPAYA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,22,22
TAHUA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,7,7
TAPACARI,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,80,80
TARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,3775,3775
TARACO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,73,73
TARATA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,110,110
TARIJA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,11210,11210
TARVITA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,59,59
TEOPONTE,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,124,124
TIAHUANACU,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,113,113
TINGUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,77,77
TIPUANI,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,68,68
TIQUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,736,736
TIRAQUE (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,112,112
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,17,17
TOCO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,87,87
TODOS SANTOS,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,3,3
TOLATA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,25,25
TOLEDO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,32,32
TOMAVE,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,59,59
TOMINA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,78,78
TORO TORO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,50,50
TOTORA(CBBA),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,47,47
TOTORA(ORR),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,21,21
TRIGAL,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,14,14
TRINIDAD,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,6144,6144
TUPIZA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,1033,1033
TURCO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,39,39
UMALA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,42,42
UNCIA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,368,368
URIONDO (A. CONCEPCION),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,127,127
URUBICHA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,42,42
UYUNI,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,854,854
VACAS,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,49,49
VALLEGRANDE,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,622,622
VIACHA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,472,472
VILA VILA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,15,15
VILLA CHARCAS,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,70,70
VILLA MONTES,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,680,680
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,17,17
VILLA RIVERO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,26,26
VILLA SERRANO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,95,95
VILLA TUNARI,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,910,910
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,105,105
VILLAZON,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,852,852
VINTO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,509,509
VITICHI,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,62,62
WALDO BALLIVIAN,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,9,9
WARNES,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,1462,1462
YACO,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,34,34
YACUIBA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,7112,7112
YAMPARAEZ,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,66,66
YANACACHI,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,41,41
YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,1405,1405
YOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,41,41
YOTALA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,72,72
YUNCHARA,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,42,42
YUNGUYO DE LITORAL,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,1,1
ZUDAÑEZ,otras actividades de enfermeria,curaciones y/o suturas,2023-03-01,152,152
ACACIO,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,132,132
ACHACACHI,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,219,219
ACHOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,87,87
AIQUILE,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,316,316
ALALAY,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,17,17
ALCALA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,60,60
ALTO BENI,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,119,119
ANCORAIMES,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,38,38
ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,55,55
ANTEQUERA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,5,5
ANZALDO,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,54,54
APOLO,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,96,96
ARAMPAMPA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,33,33
ARANI,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,103,103
ARBIETO,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,148,148
ARQUE,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,78,78
ASCENCION DE GUARAYOS,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,871,871
ATOCHA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,376,376
AUCAPATA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,39,39
AYATA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,77,77
AYO AYO,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,75,75
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,126,126
AZURDUY,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,128,128
BATALLAS,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,82,82
BAURES,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,333,333
BELEN DE ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,6,6
BELEN DE URMIRI,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,8,8
BELLA FLOR,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,17,17
BERMEJO,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,1158,1158
BETANZOS,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,197,197
BOLIVAR,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,8,8
BOLPEBRA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,23,23
BOYUIBE,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,10,10
BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,132,132
CABEZAS,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,325,325
CAIROMA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,104,104
"CAIZA ""D""",otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,112,112
CAJUATA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,98,98
CALACOTO,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,35,35
CALAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,104,104
CAMARGO,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,211,211
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,16,16
CAMIRI,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,356,356
CAPINOTA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,46,46
CAQUIAVIRI,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,76,76
CARACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,193,193
CARANAVI,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,546,546
CARAPARI,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,108,108
CARIPUYO,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,24,24
CARMEN RIVERO TORREZ,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,168,168
CATACORA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,1,1
CHACARILLA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,14,14
CHALLAPATA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,764,764
CHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,51,51
CHARAGUA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,105,105
CHARAÑA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,17,17
CHAYANTA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,95,95
CHIMORE,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,188,188
CHIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,8,8
CHOQUE COTA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,16,16
CHUA COCANI,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,53,53
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,174,174
CHUMA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,79,79
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,119,119
CKOCHAS,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,52,52
CLIZA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,218,218
COBIJA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,1643,1643
COCAPATA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,71,71
COCHABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,17742,17742
COIPASA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,1,1
COLCAPIRHUA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,2190,2190
"COLCHA ""K""",otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,74,74
COLLANA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,48,48
COLOMI,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,148,148
COLPA BELGICA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,194,194
COLQUECHACA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,105,105
COLQUENCHA,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,119,119
COLQUIRI,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,351,351
COMANCHE,otras actividades de enfermeria,curaciones y/o suturas,2023-04-01,18,18
