,group,variable,month,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,INGRESOS REFERIDOS DE OTROS ESTABLECIMIENTOS DE SALUD CANTIDAD,TOTALES,TOTALES,TOTALES
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,2,0,2,0,2
POCOATA,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,0,1,0,1,1
POJO (CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,0,1,0,1,1
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,4,11,4,11,15
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,5,2,5,2,7
PRESTO,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,0,1,0,1,1
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,1,1,1,1,2
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,4,23,4,23,27
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,4,17,4,17,21
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,3,21,3,21,24
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,2,32,2,32,34
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,2,3,2,3,5
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,5,97,5,97,102
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,1,3,1,3,4
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,8,11,8,11,19
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,2,22,2,22,24
SACABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,1,4,1,4,5
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,4,2,4,2,6
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,4,10,4,10,14
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,4,7,4,7,11
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,1,2,1,2,3
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,12,26,12,26,38
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,2,1,2,1,3
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,0,2,0,2,2
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,0,2,0,2,2
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,0,2,0,2,2
SAN PEDRO,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,0,1,0,1,1
SAN RAMON BENI,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,1,1,1,1,2
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,72,190,72,190,262
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,4,4,4,4,8
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,1,3,1,3,4
SORATA,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,0,2,0,2,2
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,20,47,20,47,67
TACACOMA,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,0,1,0,1,1
TAPACARI,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,0,1,0,1,1
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,1,9,1,9,10
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,135,152,135,152,287
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,1,6,1,6,7
TIPUANI,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,0,2,0,2,2
TOMAVE,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,0,2,0,2,2
TRIGAL,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,0,1,0,1,1
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,11,17,11,17,28
UNCIA,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,31,63,31,63,94
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,0,5,0,5,5
VACAS,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,0,1,0,1,1
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,8,11,8,11,19
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,28,56,28,56,84
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,6,25,6,25,31
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,7,12,7,12,19
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,0,1,0,1,1
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,2,1,2,1,3
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,2,1,2,1,3
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,1,22,1,22,23
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,11,7,11,7,18
YAMPARAEZ,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,0,1,0,1,1
YANACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,0,1,0,1,1
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2013-03-01,20,51,20,51,71
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,2,8,2,8,10
ARBIETO,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,2,0,2,2
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,7,22,7,22,29
ATOCHA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,4,0,4,4
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,2,4,2,4,6
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,4,0,4,4
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,4,0,4,4
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,1,1,1,2
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,0,1,0,1
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,23,4,23,4,27
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,2,1,2,3
CARACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,1,0,1,1
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,4,24,4,24,28
CARAPARI,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,4,17,4,17,21
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,2,4,2,4,6
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,6,11,6,11,17
CHAYANTA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,2,3,2,3,5
CHIMORE,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,5,1,5,6
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,2,6,2,6,8
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,43,111,43,111,154
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,21,268,21,268,289
"COLCHA ""K""",internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,1,0,1,1
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,2,1,2,3
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,2,6,2,6,8
COTAGAITA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,7,13,7,13,20
COTOCA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,0,1,0,1
CUEVO,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,2,0,2,2
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,4,2,4,2,6
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,56,291,56,291,347
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,5,0,5,5
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,2,1,2,3
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,1,1,1,2
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,5,39,5,39,44
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,2,0,2,2
ICLA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,2,0,2,2
INQUISIVI,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,3,0,3,3
JESUS DE MACHACA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,0,1,0,1
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,544,828,544,828,1372
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,4,11,4,11,15
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,5,0,5,5
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,3,2,3,2,5
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,3,1,3,4
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,2,1,2,3
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,13,16,13,16,29
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,33,150,33,150,183
MOROCHATA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,1,1,1,2
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,2,8,2,8,10
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,92,201,92,201,293
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,17,24,17,24,41
PAILON,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,2,1,2,1,3
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,2,5,2,5,7
PASORAPA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,1,0,1,1
PATACAMAYA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,10,47,10,47,57
PORONGO,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,2,0,2,2
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,2,3,2,3,5
POSTRER VALLE,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,1,0,1,1
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,2,1,2,3
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,2,2,2,2,4
PUERTO QUIJARRO,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,0,1,0,1
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,3,15,3,15,18
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,5,17,5,17,22
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,17,1,17,18
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,7,24,7,24,31
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,3,5,3,5,8
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,94,1,94,95
ROBORE,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,3,8,3,8,11
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,8,21,8,21,29
SABAYA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,1,0,1,1
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,5,35,5,35,40
SACACA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,0,1,0,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,2,5,2,5,7
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,6,1,6,1,7
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,5,10,5,10,15
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,4,0,4,4
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,11,16,11,16,27
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,4,0,4,4
SAN JULIAN,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,2,1,2,1,3
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,1,1,1,2
SAN MATIAS,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,2,1,2,3
SAN RAFAEL,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,1,0,1,1
SAN RAMON BENI,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,2,1,2,1,3
SAN RAMON SCZ,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,29,74,29,74,103
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,3,3,3,3,6
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,3,3,3,3,6
SORATA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,2,0,2,2
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,14,31,14,31,45
TACACOMA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,1,0,1,1
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,6,4,6,4,10
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,95,138,95,138,233
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,2,1,2,3
TOTORA(CBBA),internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,1,0,1,1
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,9,43,9,43,52
UNCIA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,49,67,49,67,116
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,8,1,8,9
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,6,7,6,7,13
VIACHA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,35,55,35,55,90
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,13,34,13,34,47
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,3,25,3,25,28
VILLA VACA GUZMAN (MUYUPAMPA),internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,1,0,1,1
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,5,6,5,6,11
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,0,1,0,1
VITICHI,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,0,1,0,1,1
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,2,11,2,11,13
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,11,12,11,12,23
YAPACANI,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,20,42,20,42,62
ZUDAÑEZ,internaciones,ingresos referidos de otros establecimientos de salud,2013-04-01,1,1,1,1,2
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,1,6,1,6,7
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,5,23,5,23,28
AYOPAYA (V. DE INDEPENDENCIA),internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,2,0,2,2
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,2,0,2,2
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,2,5,2,5,7
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,4,0,4,4
BOYUIBE,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,2,0,2,0,2
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,1,0,1,0,1
CAMATAQUI (C. VILLA ABECIA),internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,1,0,1,1
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,2,10,2,10,12
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,8,29,8,29,37
CARMEN RIVERO TORREZ,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,1,0,1,1
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,1,2,1,2,3
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,4,11,4,11,15
CHULUMANI (V. DE LA LIBERTAD),internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,2,21,2,21,23
CHUMA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,1,0,1,1
CLIZA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,1,3,1,3,4
COBIJA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,46,132,46,132,178
COCHABAMBA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,19,252,19,252,271
COMARAPA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,1,7,1,7,8
CONCEPCION,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,2,2,2,2,4
COROICO,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,4,12,4,12,16
COTAGAITA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,1,3,1,3,4
CUEVO,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,1,0,1,1
CULPINA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,2,3,2,3,5
EL ALTO,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,38,292,38,292,330
EL PUENTE(STC),internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,1,0,1,0,1
EL TORNO,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,19,17,19,17,36
ENTRE RIOS TRJ,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,1,4,1,4,5
ESCOMA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,2,8,2,8,10
EXALTACION,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,1,0,1,1
FERNANDEZ ALONSO,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,1,0,1,0,1
GENERAL SAAVEDRA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,2,0,2,2
GUAYARAMERIN,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,2,29,2,29,31
GUTIERREZ,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,4,0,4,4
HUACAYA (VILLA DE HUACAYA),internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,1,0,1,0,1
INCAHUASI,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,3,0,3,3
IXIAMAS,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,1,0,1,1
LA GUARDIA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,5,2,5,2,7
LA PAZ,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,386,751,386,751,1137
LAS CARRERAS,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,1,0,1,1
LLALLAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,1,4,1,4,5
MACHARETI,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,2,0,2,2
MAGDALENA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,4,1,4,1,5
MAIRANA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,1,0,1,1
MIZQUE,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,2,0,2,2
MONTEAGUDO,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,8,16,8,16,24
MONTERO,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,48,118,48,118,166
OCURI,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,2,2,2,2,4
ORURO,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,34,88,34,88,122
PADILLA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,15,27,15,27,42
PAILON,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,5,4,5,4,9
PALOS BLANCOS,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,3,3,3,3,6
POROMA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,1,0,1,1
PORONGO,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,2,0,2,2
PORTACHUELO,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,1,4,1,4,5
POTOSI,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,11,12,11,12,23
PUERTO CARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,1,0,1,1
PUERTO GONZALO MORENO,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,2,3,2,3,5
PUERTO RICO,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,2,8,2,8,10
PUERTO SUAREZ,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,13,19,13,19,32
PUERTO VILLARROEL,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,4,26,4,26,30
PUNATA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,27,25,27,25,52
QUILLACOLLO,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,6,38,6,38,44
REYES,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,2,2,2,2,4
RIBERALTA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,7,62,7,62,69
RURRENABAQUE,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,9,13,9,13,22
SACABA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,1,10,1,10,11
SAMAIPATA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,1,0,1,0,1
SAN BORJA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,1,2,1,2,3
SAN BUENA VENTURA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,1,2,1,2,3
SAN CARLOS,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,5,5,5,5,10
SAN IGNACIO,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,1,0,1,1
SAN IGNACIO DE VELASCO,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,6,11,6,11,17
SAN JOSE DE CHIQUITOS,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,2,4,2,4,6
SAN LUCAS,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,4,0,4,4
SAN RAMON BENI,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,3,3,3,3,6
SANTA CRUZ DE LA SIERRA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,71,159,71,159,230
SANTA ROSA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,2,7,2,7,9
SANTA ROSA DEL SARA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,5,0,5,5
SOPACHUY,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,1,2,1,2,3
SORATA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,1,0,1,0,1
SUCRE,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,14,32,14,32,46
TACACOMA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,1,0,1,1
TARABUCO,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,1,5,1,5,6
TARIJA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,117,190,117,190,307
TARVITA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,4,9,4,9,13
TIPUANI,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,1,0,1,1
TUPIZA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,22,60,22,60,82
UYUNI,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,4,9,4,9,13
VALLEGRANDE,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,6,7,6,7,13
VILLA MONTES,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,30,27,30,27,57
VILLA TUNARI,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,1,7,1,7,8
VILLAZON,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,0,9,0,9,9
VINTO,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,1,2,1,2,3
WARNES,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,4,10,4,10,14
YACUIBA,internaciones,ingresos referidos de otros establecimientos de salud,2013-05-01,8,23,8,23,31
ACHACACHI,internaciones,ingresos referidos de otros establecimientos de salud,2013-06-01,2,10,2,10,12
ARQUE,internaciones,ingresos referidos de otros establecimientos de salud,2013-06-01,0,1,0,1,1
ASCENCION DE GUARAYOS,internaciones,ingresos referidos de otros establecimientos de salud,2013-06-01,7,16,7,16,23
AZURDUY,internaciones,ingresos referidos de otros establecimientos de salud,2013-06-01,0,1,0,1,1
BERMEJO,internaciones,ingresos referidos de otros establecimientos de salud,2013-06-01,3,6,3,6,9
BETANZOS,internaciones,ingresos referidos de otros establecimientos de salud,2013-06-01,0,2,0,2,2
BUENA VISTA,internaciones,ingresos referidos de otros establecimientos de salud,2013-06-01,0,2,0,2,2
CABEZAS,internaciones,ingresos referidos de otros establecimientos de salud,2013-06-01,0,2,0,2,2
CAMARGO,internaciones,ingresos referidos de otros establecimientos de salud,2013-06-01,2,3,2,3,5
CAMIRI,internaciones,ingresos referidos de otros establecimientos de salud,2013-06-01,3,4,3,4,7
CAPINOTA,internaciones,ingresos referidos de otros establecimientos de salud,2013-06-01,0,1,0,1,1
CARANAVI,internaciones,ingresos referidos de otros establecimientos de salud,2013-06-01,5,37,5,37,42
CHALLAPATA,internaciones,ingresos referidos de otros establecimientos de salud,2013-06-01,3,0,3,0,3
CHARAGUA,internaciones,ingresos referidos de otros establecimientos de salud,2013-06-01,2,14,2,14,16
