,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,1,0,23,0,54,0,10,0,0,0,88
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,1,0,0,0,0,0,1
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,1,0,3,2,6,2,2,1,0,0,17
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,0,0,1,0,0,0,1
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,1,0,29,2,162,5,30,1,0,0,230
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,0,0,0,0,0,0,1
RAQAYPAMPA(ETA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,2,0,2,0,0,0,4
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,1,1,0,0,0,0,2
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,1,0,0,0,4,0,1,0,0,0,6
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,2,0,21,0,33,3,9,0,0,0,68
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,14,0,0,0,0,0,14
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,4,0,1,0,0,0,5
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,2,0,14,3,51,6,22,3,0,0,101
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,1,0,0,0,0,0,1
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,3,0,3,1,2,1,0,0,10
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,2,0,0,0,0,0,0,0,2
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,3,0,0,0,0,0,3
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,0,0,0,1,0,0,1
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,4,0,0,0,0,0,4
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,1,0,0,0,0,0,1
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,0,0,0,0,0,0,1
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,0,0,0,0,0,0,1
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,1,0,0,0,0,0,1
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,10,0,21,1,3,0,0,0,35
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,1,0,2,0,0,0,3
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,4,0,10,0,0,0,0,0,14
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,4,0,11,0,2,0,0,0,17
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,5,1,20,2,4,1,0,0,33
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,4,1,3,1,4,0,1,0,0,0,14
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,5,0,0,0,0,0,6
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,3,0,3,0,1,0,0,0,7
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,3,0,17,0,2,0,0,0,22
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,2,0,0,0,0,0,3
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,1,0,5,0,12,0,5,0,0,0,23
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,1,0,0,0,0,0,0,0,0,0,1
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,2,0,0,0,0,0,2
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,3,1,1,2,1,0,0,0,8
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,5,0,4,0,0,0,0,0,9
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,2,0,0,0,0,0,0,0,2
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,0,0,0,0,0,0,1
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,1,1,1,0,0,0,4
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,3,3,4,1,0,0,12
SAN PEDRO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,2,0,0,0,0,0,0,2
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,2,0,0,0,0,0,3
SAN RAMON BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,4,0,0,0,0,0,4
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,7,0,0,0,0,0,8
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,7,0,274,44,1400,151,207,29,0,0,2112
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,4,1,0,0,0,0,6
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,2,0,0,0,0,0,2
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,2,0,0,0,0,0,2
SANTIAGO DE HUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,1,0,0,0,0,0,1
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,1,0,1,0,0,0,1,0,0,0,3
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,2,0,0,1,1,0,0,0,4
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,4,0,1,2,3,0,0,0,10
SHINAOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,4,0,0,0,0,0,5
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,2,0,6,1,1,0,0,0,10
SICAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,0,1,1,0,0,0,2
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,3,0,17,3,4,0,0,0,27
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,0,0,1,0,0,0,1
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,2,0,1,0,0,0,0,0,3
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,3,0,0,0,0,0,0,0,3
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,1,0,10,0,22,0,18,0,0,0,51
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,1,0,0,0,0,0,2
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,0,1,1,0,0,0,3
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,2,0,0,1,0,0,0,0,3
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,4,0,6,0,7,0,0,0,17
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,2,1,0,0,0,0,3
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,1,0,0,1,0,0,2
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,1,1,9,0,115,0,36,2,0,0,164
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,0,0,1,0,0,0,1
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,1,0,0,0,0,0,1
TIAHUANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,3,1,0,0,0,0,4
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,2,1,3,1,0,0,7
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,4,0,1,0,0,0,5
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,3,0,16,1,5,0,0,0,25
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,3,0,5,0,1,1,0,0,10
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,1,1,0,0,0,0,0,2
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,1,0,0,0,0,0,2
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,0,0,0,0,0,0,1
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,2,0,1,0,1,0,0,0,4
TOMINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,0,0,1,0,0,0,1
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,0,2,0,0,0,0,3
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,4,0,1,0,0,0,6
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,1,0,0,0,0,0,2
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,3,0,52,0,128,1,27,0,0,0,211
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,3,0,3,0,3,0,0,0,9
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,1,0,1,0,0,0,2
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,2,5,5,3,5,0,0,0,20
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,0,1,1,0,0,0,3
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,0,0,1,0,0,0,2
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,2,0,9,1,2,0,0,0,14
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,2,0,0,0,0,0,3
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,2,0,0,0,0,0,0,0,2
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,7,0,15,0,1,0,0,0,23
VILLA CHARCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,2,0,0,0,1,0,0,0,3
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,3,0,6,0,0,0,0,0,9
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,0,0,1,0,0,0,1
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,1,2,0,0,0,0,0,4
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,1,0,0,0,2,0,0,0,0,0,3
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,1,0,7,3,14,4,9,0,0,0,38
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,1,0,0,0,0,0,1
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,2,0,2,1,0,0,0,0,5
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,11,0,28,3,5,72,0,0,119
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,0,1,0,0,0,0,1
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,1,0,0,0,0,0,1
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,19,0,37,1,5,0,0,0,62
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,1,0,1,0,0,0,0,0,2
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,10,0,31,1,10,1,0,0,53
YAMPARAEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,0,0,1,0,0,0,1
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,1,0,0,0,0,0,1
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,8,2,20,1,2,0,0,0,33
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,2,0,1,0,0,0,3
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-02-01,0,0,0,0,0,1,0,0,0,0,1
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,4,0,2,0,0,0,6
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,2,0,8,1,1,0,0,0,12
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,2,1,0,0,0,0,3
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,2,0,1,0,0,0,0,0,3
ALTO BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,0,0,1,0,0,0,1
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,4,1,0,0,0,0,6
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,0,1,0,0,0,0,2
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,1,0,0,0,0,0,2
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,3,1,3,0,0,1,0,0,8
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,0,1,1,0,0,0,3
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,1,0,1,0,0,0,3
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,1,0,0,0,0,0,1
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,2,0,2,0,1,0,0,0,5
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,2,0,2,0,0,0,5
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,11,1,5,0,0,0,18
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,1,0,0,0,0,0,1
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,0,0,2,0,0,0,2
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,2,0,2,1,0,0,6
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,1,0,2,1,2,0,0,0,0,0,6
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,0,0,0,0,0,0,1
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,4,1,8,2,0,0,0,0,15
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,0,1,0,0,0,0,1
BELEN DE ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,0,0,0,0,0,0,1
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,3,0,11,0,3,0,0,0,17
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,1,0,1,1,0,0,3
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,2,0,0,0,0,0,2
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,3,0,2,0,1,0,0,0,6
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,4,1,7,0,2,0,0,0,14
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,1,1,0,0,0,0,3
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,1,1,0,0,0,0,0,3
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,3,0,1,0,0,0,5
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,1,1,0,0,1,0,0,3
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,2,0,0,0,0,0,3
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,2,0,0,0,0,0,2
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,7,0,12,0,2,0,0,0,21
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,0,0,2,0,0,0,3
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,0,0,1,0,0,0,1
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,1,0,0,0,2,1,0,0,0,0,4
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,4,0,8,1,5,0,0,0,18
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,1,0,0,0,0,0,1
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,1,0,0,0,0,0,2
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,3,0,0,0,0,0,3
CHACARILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,0,0,0,0,0,0,1
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,1,0,1,0,10,2,2,0,0,0,16
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,1,0,1,0,0,0,3
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,6,0,20,1,5,0,0,0,32
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,2,0,2,0,0,0,4
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,1,0,4,0,4,0,2,0,0,0,11
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,1,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,2,0,6,0,1,0,2,0,0,0,11
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,2,0,0,0,0,0,3
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,1,0,0,0,0,0,1
CKOCHAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,3,1,0,0,2,0,0,0,6
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,6,0,8,0,2,0,0,0,16
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,6,1,20,0,1,0,0,0,28
COCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,0,2,0,0,0,0,3
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,6,0,58,0,529,13,112,0,0,0,718
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,3,0,17,1,5,0,0,0,26
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,4,0,7,0,0,0,11
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,0,0,0,0,0,0,1
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,3,0,4,0,0,0,0,0,7
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,1,0,0,0,0,0,2
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,2,1,12,2,2,0,0,0,19
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,1,0,0,0,0,0,2
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,1,1,1,0,2,0,0,5
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,0,0,1,0,0,0,2
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,2,0,2,0,0,0,0,0,4
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,2,2,7,0,1,0,0,0,12
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,1,0,0,0,0,0,2
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,2,0,6,0,1,0,0,0,9
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,2,0,0,0,0,0,2
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,0,1,1,0,0,0,0,3
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,3,1,1,1,0,0,6
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,2,0,5,0,0,0,0,0,7
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,5,0,22,1,6,0,0,0,34
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,1,0,0,1,5,3,0,1,0,0,11
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,1,0,0,0,0,0,1
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,1,1,0,0,0,0,2
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,1,1,1,0,1,0,0,4
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,2,0,1,0,0,0,3
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,68,13,372,60,86,14,0,0,613
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,2,0,0,0,0,0,2
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,1,0,0,0,0,0,1
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,1,0,2,0,7,2,4,1,0,0,17
ENTRE RIOS TRJ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,3,1,0,0,0,0,4
ENTRE RIOS CBBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,2,0,12,1,1,0,0,0,16
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,2,0,0,0,0,0,2
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,2,0,1,0,0,0,0,0,3
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,2,0,1,0,1,0,0,0,4
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,2,0,1,0,0,0,0,0,3
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,2,8,0,0,0,0,0,10
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,1,1,3,0,0,0,0,0,5
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,0,0,0,1,0,0,1
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2019-03-01,0,0,0,0,3,0,0,0,0,0,3
