,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
ESCOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,1,0,0,0,0,0,1
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,2,0,0,0,0,0,2
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,0,0,1,0,1,0,0,0,3
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,0,0,0,0,0,0,1
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,3,0,6,2,1,0,0,0,12
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,2,1,8,0,0,0,0,0,12
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,6,1,11,0,1,0,0,0,19
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,3,0,1,0,0,0,4
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,6,0,12,0,0,0,0,0,19
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,4,0,0,0,0,0,5
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,18,0,59,1,5,0,0,0,83
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,4,0,9,1,1,0,0,0,15
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,1,2,1,5,1,1,0,0,0,11
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,0,2,0,0,0,0,2
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,4,0,17,1,1,0,0,0,23
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,3,0,1,0,0,0,5
HUARINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,6,0,0,0,0,0,7
HUATAJATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,0,0,1,0,0,0,1
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,0,0,1,0,0,0,2
HUMANATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,2,0,0,0,0,0,3
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,3,1,1,0,1,0,0,0,6
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,1,3,0,3,0,0,0,8
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,4,4,0,1,0,0,11
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,2,0,5,0,1,1,0,0,10
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,5,0,7,0,1,0,0,0,13
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,4,0,11,0,1,0,0,0,16
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,4,0,7,0,0,0,0,0,11
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,6,0,0,0,0,0,7
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,16,1,44,1,4,0,0,0,67
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,3,0,36,0,135,2,33,1,0,0,210
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,5,1,105,24,842,1,244,0,0,0,1222
LA RIVERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,0,0,1,0,0,0,1
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,3,0,1,0,0,0,5
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,2,0,18,0,1,0,0,0,22
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,1,0,1,0,0,0,2
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,1,0,0,0,0,0,1
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,13,0,66,0,12,0,0,0,91
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,3,0,0,0,0,0,3
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,1,1,1,0,0,0,0,3
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,3,0,1,0,0,0,6
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,1,0,0,0,0,0,2
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,0,0,7,0,0,0,0,0,8
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,15,0,4,0,0,0,21
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,6,0,8,0,2,0,0,0,16
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,0,1,0,0,0,0,1
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,9,1,14,1,6,0,0,0,31
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,3,1,9,1,3,0,0,0,17
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,2,0,8,1,17,0,2,0,0,0,30
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,9,0,20,2,1,0,0,0,32
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,4,0,2,0,0,0,7
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,0,0,0,0,0,0,1
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,3,0,2,0,0,0,0,0,5
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,8,0,30,0,7,0,0,0,45
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,45,1,194,2,27,0,0,0,270
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,2,1,1,0,0,0,4
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,5,1,1,2,1,0,0,0,10
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,1,0,1,1,1,0,0,0,5
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,2,0,0,0,0,0,2
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,5,0,8,2,2,0,0,0,17
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,5,0,16,0,2,0,0,0,23
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,3,0,0,0,0,0,4
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,4,0,101,5,539,17,141,1,1,0,809
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,2,0,4,0,10,0,4,0,0,0,20
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,8,0,2,0,0,0,10
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,4,1,15,3,2,0,0,0,25
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,3,0,23,4,2,1,0,0,33
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,9,0,33,0,4,0,0,0,47
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,1,0,1,0,0,0,2
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,7,0,0,0,0,0,8
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,3,0,1,0,0,0,4
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,0,0,1,0,0,0,2
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,10,0,18,1,2,0,0,0,32
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,3,0,3,0,0,0,0,0,6
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,7,0,0,0,0,0,9
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,6,1,8,3,4,2,0,0,24
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,1,0,7,1,1,0,0,0,11
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,6,0,2,0,0,0,9
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,4,1,1,0,0,0,7
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,5,0,12,2,0,0,0,0,19
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,6,1,3,0,0,0,11
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,3,0,7,3,1,0,0,0,14
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,6,0,18,0,0,0,0,0,25
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,6,0,3,0,0,0,11
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,1,1,0,0,0,0,0,3
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,2,1,49,7,224,19,68,2,0,0,372
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,3,1,1,0,0,0,6
PUCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,1,0,0,0,0,0,1
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,10,1,23,0,2,0,0,0,36
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,0,1,2,0,0,0,0,0,4
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,3,0,5,0,0,0,0,0,8
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,3,0,0,0,0,0,4
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,6,1,0,0,0,0,7
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,3,0,9,0,17,0,5,0,0,0,34
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,3,0,5,0,12,0,1,0,0,0,21
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,2,0,0,0,0,0,2
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,2,0,22,0,1,0,0,0,26
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,3,0,19,0,55,0,10,0,0,0,87
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,3,0,7,2,3,0,0,0,15
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,4,0,33,1,7,0,0,0,45
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,1,0,0,0,0,0,3
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,31,5,143,25,33,8,0,0,245
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,0,0,0,0,0,0,2
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,1,0,1,0,0,0,4
RAQAYPAMPA(ETA),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,3,0,0,0,0,0,3
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,4,0,1,1,4,0,0,0,10
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,10,2,4,0,0,0,17
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,5,0,49,0,119,1,16,0,0,0,190
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,13,0,1,0,0,0,16
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,2,0,21,0,31,0,3,0,0,0,57
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,3,0,2,0,0,0,0,0,5
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,2,0,44,4,167,21,30,7,0,1,276
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,4,1,1,0,0,0,8
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,3,0,8,1,3,0,0,0,15
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,6,0,2,0,0,0,9
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,1,0,11,1,1,0,0,0,15
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,4,0,15,0,2,0,0,0,21
SAN AGUSTIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,4,0,0,0,0,0,4
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,1,0,6,0,1,0,0,0,9
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,0,1,0,0,0,0,1
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,2,0,0,0,0,0,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,2,0,3,3,0,0,0,0,9
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,11,0,3,0,0,0,16
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,2,0,8,0,42,0,5,0,0,0,57
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,3,0,8,0,1,0,0,0,12
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,4,0,6,0,26,0,8,0,0,0,44
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,6,0,21,1,3,0,0,0,32
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,3,0,21,0,68,4,7,1,0,0,104
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,2,1,0,0,0,0,4
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,4,0,20,0,0,0,0,0,24
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,2,0,6,0,0,0,0,0,9
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,8,0,21,1,3,0,0,0,33
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,2,1,3,0,2,0,0,0,9
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,3,0,11,0,56,1,6,0,0,0,77
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,4,0,2,2,0,0,0,0,8
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,4,0,15,1,1,1,0,0,22
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,5,1,15,4,6,0,0,0,32
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,3,0,7,0,2,0,0,0,12
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,3,0,12,2,0,1,0,0,19
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,3,0,1,0,0,0,4
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,5,0,12,0,2,0,0,0,19
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,2,0,7,3,9,3,7,0,0,0,31
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,1,0,1,0,0,0,4
SAN PEDRO DE QUEMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,0,1,0,0,0,0,1
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,4,0,1,0,0,0,6
SAN PEDRO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,0,1,0,0,0,0,2
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,6,0,2,0,0,0,10
SAN RAMON BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,7,0,0,0,0,0,8
SAN RAMON SCZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,10,0,3,0,0,0,15
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,8,0,23,0,2,0,0,0,33
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,24,6,359,26,1910,54,264,16,2,0,2661
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,6,0,13,0,2,0,0,0,21
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,2,0,4,0,10,0,2,0,0,0,18
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,1,0,0,0,0,0,1
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,0,1,4,2,2,0,0,0,10
SANTIAGO DE HUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,3,0,2,0,1,0,0,0,6
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,2,0,0,0,0,0,3
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,2,0,5,0,0,0,0,0,8
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,1,0,0,0,0,0,3
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,5,2,2,0,0,0,9
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,4,0,1,0,0,0,6
SHINAOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,9,0,41,1,6,0,0,0,58
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,5,0,12,2,2,0,0,0,21
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,2,0,0,0,0,0,4
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,16,1,50,2,8,0,0,0,78
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,3,0,4,0,1,0,0,0,8
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,2,0,1,0,0,0,4
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,6,0,11,0,0,0,0,0,17
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,2,0,68,1,357,2,77,1,0,0,508
TACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,0,0,0,0,0,0,1
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,6,0,13,0,0,0,0,0,19
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,2,2,0,1,0,0,0,6
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,3,1,3,2,0,1,0,0,10
TAHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,1,0,0,0,0,0,1
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,9,0,8,0,5,1,0,0,23
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,4,0,10,1,0,0,0,0,15
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,0,0,0,0,0,0,1
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,3,0,8,0,1,0,1,0,13
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,2,0,55,5,284,14,63,3,0,0,426
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,5,2,2,1,0,0,12
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,5,0,19,1,1,0,0,0,26
TIAHUANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,4,0,0,0,0,0,6
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,3,3,4,6,4,2,0,0,22
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,6,0,0,0,0,0,7
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,16,2,59,5,13,2,0,0,97
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,5,0,14,0,0,0,0,0,19
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,0,0,2,0,0,0,2
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,5,0,4,0,1,0,0,0,10
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,0,0,7,0,1,0,0,0,9
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,1,0,0,0,0,0,3
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,1,3,3,3,0,0,0,11
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,3,1,2,1,0,0,0,0,7
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,1,0,5,0,1,1,0,0,8
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,3,4,6,2,1,0,0,0,16
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,2,0,0,0,0,0,4
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,3,0,0,0,0,0,3
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,2,0,48,0,131,0,17,0,0,0,198
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,1,12,0,39,2,10,1,0,0,65
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,3,0,0,0,0,0,3
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,1,1,1,0,0,0,5
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,4,0,16,1,3,0,0,0,24
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,4,1,18,1,1,0,0,0,25
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,6,0,1,0,0,0,9
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,8,0,34,0,7,0,0,0,49
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,3,0,2,0,0,0,5
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,2,0,14,0,0,0,0,0,16
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,22,0,82,0,15,0,0,0,119
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,0,0,1,0,0,0,0,0,1
VILLA CHARCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,4,0,6,3,2,0,0,0,15
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,0,0,14,1,59,2,6,1,0,0,83
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,0,0,4,0,0,0,0,0,5
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2019-04-01,1,0,3,0,4,0,0,0,0,0,8
