,group,variable,month,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL A. < 15,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL B. 15 A 19,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL C. 20 - 34,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL D. 35 - 49,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,MUJERES CON 4TA CONSULTA PRENATAL E. 50 Y +,TOTALES
LLALLAGUA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,1,0,18,0,40,1,19,1,0,0,80
LLICA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,2,0,4,0,0,0,0,0,6
LORETO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,1,2,1,2,0,0,0,7
LURIBAY,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,1,0,0,0,0,0,1
MACHACAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,2,0,1,0,0,0,4
MACHARETI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,1,4,0,0,0,0,0,6
MAGDALENA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,4,0,12,0,1,0,0,0,17
MAIRANA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,1,0,5,0,15,0,0,0,0,0,21
MAPIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,8,0,19,1,4,0,0,0,32
MECAPACA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,5,0,9,0,1,0,0,0,15
MINEROS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,8,0,11,1,2,0,0,0,22
MIZQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,9,1,16,0,6,0,0,0,32
MOCOMOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,1,3,2,4,3,1,1,0,0,15
MOJOCOYA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,3,0,4,0,1,0,0,0,8
MONTEAGUDO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,5,0,18,0,5,1,0,0,29
MONTERO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,1,0,57,0,172,0,52,1,0,0,283
MORO MORO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,2,0,1,0,0,0,4
MOROCHATA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,4,2,1,1,0,0,8
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,6,0,1,0,0,0,0,0,7
OCURI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,6,0,5,0,4,1,0,0,16
OKINAWA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,1,0,2,0,6,0,3,0,0,0,12
OMEREQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,2,0,1,0,0,0,4
ORURO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,4,0,65,1,357,6,62,3,0,0,498
PADCAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,2,0,15,0,3,1,0,0,21
PADILLA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,3,0,7,0,3,1,0,0,14
PAILON,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,6,2,14,3,3,0,0,0,28
PALCA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,1,0,2,0,6,3,1,0,0,0,13
PALOS BLANCOS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,1,0,8,0,16,1,3,0,0,0,29
PAMPA AULLAGAS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,1,0,1,0,0,0,3
PAMPA GRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,1,0,2,0,8,0,0,0,0,0,11
PAPEL PAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,0,0,1,0,0,0,2
PASORAPA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,0,0,1,0,0,0,1
PATACAMAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,5,1,24,2,0,0,0,0,32
PAZÑA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,1,2,0,2,0,0,0,5
PELECHUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,2,0,4,1,0,0,0,0,7
POCOATA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,5,1,4,3,0,1,0,0,14
POCONA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,1,0,1,0,9,1,2,0,0,0,14
POJO (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,3,0,4,0,2,0,0,0,9
POOPO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,4,0,0,0,0,0,4
PORCO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,3,0,11,1,0,0,0,0,15
POROMA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,4,2,5,3,4,4,0,0,22
PORONGO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,1,0,6,1,15,0,4,0,0,0,27
PORTACHUELO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,7,0,18,0,4,0,0,0,29
PORVENIR,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,2,0,6,0,0,0,0,0,8
POTOSI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,52,7,317,18,70,5,0,0,469
PRESTO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,4,2,4,2,0,0,12
PUCARA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,1,0,0,0,0,0,2
PUCARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,6,0,15,0,2,0,0,0,23
PUERTO ACOSTA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,2,0,3,0,1,0,0,0,6
PUERTO CARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,4,0,5,2,0,0,0,0,11
PUERTO GONZALO MORENO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,6,0,1,0,0,0,8
PUERTO PEREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,3,0,1,0,0,0,5
PUERTO QUIJARRO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,2,0,6,0,2,0,0,0,10
PUERTO RICO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,6,0,7,0,0,0,0,0,13
PUERTO SILES,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,2,0,0,0,0,0,2
PUERTO SUAREZ,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,2,0,23,0,2,0,0,0,27
PUERTO VILLARROEL,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,25,0,54,0,7,0,0,0,86
PUNA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,2,3,8,2,1,0,0,0,16
PUNATA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,2,0,11,0,43,2,5,1,0,0,64
QUIABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,4,0,1,0,0,0,6
QUILLACOLLO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,1,0,25,6,134,15,25,2,0,0,208
QUIME,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,0,0,1,0,0,0,1
RAQAYPAMPA(ETA),consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,2,0,3,0,0,0,5
RAVELO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,2,1,5,1,1,1,0,0,11
REYES,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,2,0,15,0,1,0,0,0,18
RIBERALTA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,4,0,50,0,140,1,21,0,0,0,216
ROBORE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,3,0,12,0,4,0,0,0,19
RURRENABAQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,9,0,20,0,4,0,0,0,33
SABAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,2,0,0,0,0,0,2
SACABA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,1,0,44,1,190,4,39,1,0,0,280
SACABAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,2,0,1,0,1,0,0,0,4
SACACA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,4,3,9,3,1,1,0,0,21
SAIPINA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,2,0,2,0,1,0,0,0,5
SALINAS DE GARCI MENDOZA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,3,0,6,2,3,0,0,0,14
SAMAIPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,4,0,9,0,1,0,0,0,14
SAN AGUSTIN,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,0,0,0,0,0,0,1
SAN ANDRES,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,6,0,5,0,1,0,0,0,12
SAN ANDRES DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,4,1,0,0,0,0,5
SAN ANTONIO DE ESMORUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,2,0,0,0,0,0,3
SAN ANTONIO DE LOMERIO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,2,0,2,0,0,0,5
SAN BENITO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,5,0,1,0,0,0,7
SAN BORJA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,12,0,40,1,14,0,0,0,67
SAN BUENA VENTURA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,3,0,6,0,1,0,0,0,10
SAN CARLOS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,4,0,20,0,3,0,0,0,27
SAN IGNACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,6,0,13,1,3,0,0,0,23
SAN IGNACIO DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,22,0,57,0,7,0,0,0,86
SAN JAVIER(BNI),consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,1,0,0,0,0,0,2
SAN JAVIER(STC),consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,2,0,18,0,0,0,0,0,20
SAN JOAQUIN,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,5,0,0,0,0,0,5
SAN JOSE DE CHIQUITOS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,2,0,2,0,14,0,6,0,0,0,24
SAN JUAN DE YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,2,0,10,0,1,0,0,0,13
SAN JULIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,9,0,60,1,9,3,0,0,82
SAN LORENZO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,1,0,1,0,3,0,0,0,0,0,5
SAN LORENZO(TJA),consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,1,0,5,0,12,0,0,0,0,0,18
SAN LUCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,13,1,22,6,11,4,0,0,57
SAN MATIAS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,7,0,16,0,2,0,0,0,25
SAN MIGUEL DE VELASCO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,3,0,6,2,2,0,0,0,13
SAN PABLO DE LIPEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,2,0,0,0,0,0,3
SAN PEDRO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,7,0,11,0,3,0,0,0,21
SAN PEDRO DE BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,3,1,6,4,3,0,0,0,17
SAN PEDRO DE CURAHUARA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,1,1,1,0,0,0,3
SAN PEDRO DE TIQUINA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO(PND),consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,0,1,0,0,0,0,1
SAN RAFAEL,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,4,0,6,0,1,0,0,0,11
SAN RAMON BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,3,0,0,0,0,0,4
SAN RAMON SCZ,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,3,0,9,0,0,0,0,0,12
SANTA ANA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,8,0,16,0,3,0,0,0,27
SANTA CRUZ DE LA SIERRA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,5,0,314,4,1779,29,234,2,0,0,2367
SANTA ROSA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,11,0,0,0,0,0,12
SANTA ROSA DEL SARA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,1,0,5,0,8,1,1,0,0,0,16
SANTIAGO DE HUARI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,0,0,0,1,0,0,1
SANTIAGO DE HUATA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,3,1,0,0,0,0,5
SANTIAGO DE MACHACA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,2,0,0,0,0,0,3
SANTIVAÑES,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,1,0,2,0,0,0,4
SANTUARIO DE QUILLACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,1,2,2,0,0,0,0,5
SAPAHAQUI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,4,0,1,0,0,0,5
SENA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,3,0,8,0,1,0,0,0,12
SHINAOTA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,10,0,31,0,4,0,0,0,45
SICA SICA (VILLA AROMA),consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,4,0,11,1,2,0,0,0,18
SICAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,3,0,2,1,0,0,0,0,6
SIPE SIPE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,14,0,25,1,1,0,0,0,41
SOPACHUY,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,4,1,2,0,0,0,8
SORACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,3,0,5,0,2,0,0,0,10
SORATA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,4,0,32,0,1,0,0,0,37
SUCRE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,3,0,78,1,378,3,74,3,0,0,540
TACACOMA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,11,0,0,0,0,0,11
TACOBAMBA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,6,2,0,1,0,0,10
TACOPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,6,0,0,0,0,0,7
TAHUA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,0,1,0,0,0,0,1
TAPACARI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,4,0,12,0,5,0,0,0,21
TARABUCO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,1,11,1,3,1,0,0,17
TARACO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,3,0,1,0,0,0,4
TARATA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,4,0,9,0,2,0,0,0,15
TARIJA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,1,0,30,4,223,16,55,3,0,0,332
TARVITA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,11,1,5,0,0,0,17
TEOPONTE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,2,0,4,0,1,0,0,0,7
TIAHUANACU,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,3,0,6,0,1,0,0,0,10
TINGUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,2,0,3,6,1,3,0,0,15
TIPUANI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,4,4,4,0,2,0,0,0,14
TIQUIPAYA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,8,3,46,6,11,0,0,0,74
TIRAQUE (CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,3,0,12,1,2,1,0,0,19
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,0,0,0,0,0,0,1
TOCO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,4,0,0,0,0,0,5
TOLATA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,8,0,1,0,0,0,10
TOLEDO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,2,0,1,0,0,0,3
TOMAVE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,6,1,4,1,2,0,0,0,14
TOMINA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,4,0,8,0,1,1,0,0,14
TORO TORO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,4,0,4,1,0,3,0,0,12
TOTORA(CBBA),consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,3,1,3,3,1,0,0,0,11
TOTORA(ORR),consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,6,0,5,0,0,0,0,0,11
TRIGAL,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,2,0,0,0,0,0,2
TRINIDAD,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,6,0,55,0,172,0,29,0,0,0,262
TUPIZA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,6,0,46,1,6,0,0,0,59
TURCO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,1,0,2,0,0,0,3
UMALA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,1,0,1,0,0,0,3
UNCIA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,1,27,1,5,0,0,0,35
URIONDO (A. CONCEPCION),consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,9,0,1,0,0,0,11
URUBICHA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,8,0,1,0,0,0,9
UYUNI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,7,1,28,0,9,0,0,0,45
VACAS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,5,0,6,0,1,0,0,0,12
VALLEGRANDE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,6,0,14,0,3,1,0,0,24
VIACHA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,14,0,78,0,7,0,0,0,99
VILA VILA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,1,1,2,0,0,0,0,4
VILLA CHARCAS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,1,0,5,1,9,2,1,2,0,0,21
VILLA MONTES,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,1,0,9,0,50,2,5,0,0,0,67
VILLA RIVERO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,0,0,1,0,0,0,1
VILLA SERRANO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,1,2,1,5,3,0,1,0,0,13
VILLA TUNARI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,1,0,20,2,82,1,16,0,0,0,122
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,5,0,8,0,3,0,0,0,16
VILLAZON,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,9,1,30,1,6,0,0,0,47
VINTO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,19,1,71,7,8,1,0,0,107
VITICHI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,2,0,4,0,1,0,0,0,7
WALDO BALLIVIAN,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,3,0,3,0,0,0,0,0,6
WARNES,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,5,0,45,0,171,1,29,0,0,0,251
YACO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,4,0,0,0,0,0,5
YACUIBA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,3,0,23,2,91,4,10,0,0,0,133
YAMPARAEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,1,3,0,4,0,0,0,9
YANACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,4,0,0,0,0,0,5
YAPACANI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,17,5,34,16,10,2,0,0,84
YOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,0,0,9,0,1,0,0,0,10
YOTALA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,4,0,4,0,1,0,0,0,9
YUNCHARA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,2,0,4,0,0,0,0,7
ZUDAÑEZ,consultas prenatales,mujeres con 4ta consulta prenatal,2019-04-01,0,0,1,0,1,1,0,0,0,0,3
ACACIO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,2,0,0,0,0,0,0,0,2
ACHACACHI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,4,0,16,0,11,0,0,0,31
ACHOCALLA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,1,1,22,0,5,0,0,0,29
AIQUILE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,6,0,22,0,5,1,0,0,34
ALCALA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,1,0,0,0,0,0,0,0,1
ALTO BENI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,2,1,6,0,2,0,0,0,11
ANCORAIMES,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,0,0,3,1,2,0,0,0,6
ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,1,0,1,0,0,0,0,0,2
ANTEQUERA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,0,0,0,0,1,0,0,0,1
ANZALDO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,3,0,1,0,1,0,0,0,5
APOLO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,8,2,11,1,3,1,0,0,26
ARAMPAMPA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,0,0,2,2,1,3,0,0,8
ARANI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,0,0,2,0,0,0,0,0,2
ARBIETO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,4,0,10,0,2,0,0,0,16
ARQUE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,4,0,5,0,4,1,0,0,14
ASCENCION DE GUARAYOS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,1,0,10,0,35,0,5,0,0,0,51
ATOCHA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,1,1,3,1,0,0,0,0,6
AUCAPATA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,1,0,2,0,1,0,0,0,4
AYATA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,1,0,1,0,1,0,0,0,3
AYO AYO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,0,0,3,0,1,0,0,0,4
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,7,0,13,0,5,0,0,0,25
AZURDUY,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,3,2,5,3,2,2,0,0,17
BATALLAS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,1,0,6,0,0,0,0,0,7
BAURES,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,1,0,3,0,0,0,0,0,4
BELEN DE ANDAMARCA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,0,0,3,0,0,0,0,0,3
BELEN DE URMIRI,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,0,0,0,1,0,0,0,0,1
BELLA FLOR,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,2,0,3,1,0,0,0,0,6
BERMEJO,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,11,0,36,0,4,0,0,0,51
BETANZOS,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,9,0,22,7,7,2,0,0,47
BOLIVAR,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,3,0,1,1,0,0,0,0,5
BOLPEBRA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,0,0,2,0,1,0,0,0,3
BOYUIBE,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,0,0,1,0,2,0,3,0,0,0,6
BUENA VISTA,consultas prenatales,mujeres con 4ta consulta prenatal,2019-05-01,2,0,5,0,8,1,1,0,0,0,17
