municipality,group,variable,month,N° de CAI de establecimiento,TOTAL
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,6,6
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,3,3
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,8,8
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,2,2
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,2,2
SAN PEDRO(PND),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,1,1
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,1,1
SANTA ANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,38,38
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,2,2
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,5,5
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,8,8
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,3,3
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,4,4
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,6,6
SORACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,11,11
SORATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,3,3
SUCRE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,1,1
TARACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,1,1
TARVITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,1,1
TIAHUANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,4,4
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,2,2
TIPUANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,1,1
TOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,2,2
TOMINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,1,1
TORO TORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,2,2
TUPIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,2,2
TURCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,2,2
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,7,7
VACAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,7,7
VILLA MONTES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,3,3
VILLAZON,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,2,2
VITICHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,3,3
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,9,9
YACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,8,8
YAMPARAEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,1,1
YANACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-02-01,3,3
ACHACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,10,10
ACHOCALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,5,5
AIQUILE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
ALTO BENI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,3,3
ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
APOLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,6,6
ARAMPAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,3,3
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
ATOCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,5,5
AUCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,4,4
AYATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,5,5
AYO AYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,3,3
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
BELLA FLOR,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,23,23
BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
CAIROMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,11,11
CALACOTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,6,6
CAQUIAVIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
CARANAVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
CARIPUYO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
CHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,4,4
CHAYANTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
CHIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,7,7
CKOCHAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,15,15
CLIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
COBIJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,4,4
COIPASA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
COLLANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
COLOMI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
COLPA BELGICA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,4,4
COMBAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,4,4
COPACABANA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
COROICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
CORQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,3,3
COTAGAITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,6,6
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,50,50
EL CHORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
EL PUENTE(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
ESCARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
ESCOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
ESMERALDA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,6,6
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,3,3
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,4,4
INQUISIVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,6,6
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,3,3
IXIAMAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,7,7
LA ASUNTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,5,5
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,40,40
LA RIVERA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
LAJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,7,7
LLICA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
LURIBAY,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,4,4
MALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,3,3
MECAPACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
MOCOMOCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
MOJINETE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,4,4
OCURI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,3,3
PADCAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
PADILLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
PALCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,9,9
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,3,3
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
PATACAMAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,4,4
PELECHUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,7,7
POCOATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,9,9
PORONGO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,6,6
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,3,3
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,4,4
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
PUNA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,13,13
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,3,3
QUIME,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
QUIRUSILLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,8,8
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,5,5
SABAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
SACABA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
SACABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
SACACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,6,6
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,5,5
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,4,4
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,3,3
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
SAN JOAQUIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,8,8
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
SAN LUCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,4,4
SAN PEDRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,3,3
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,10,10
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,37,37
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,5,5
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,3,3
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,5,5
SIPE SIPE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
SORATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
TACACOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
TAHUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
TARVITA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
TEOPONTE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
TIAHUANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,4,4
TIPUANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
TODOS SANTOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
TUPIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
TURCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
VILLAZON,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
VITICHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,2,2
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,8,8
YACO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,5,5
YANACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
YAPACANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-03-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,9,9
ANCORAIMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
ANZALDO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,3,3
APOLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,3,3
ARBIETO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,3,3
ATOCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,2,2
AUCAPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,2,2
AYATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
BATALLAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,2,2
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,17,17
CABEZAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,9,9
CALAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,5,5
CAQUIAVIRI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
CARANAVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,3,3
CHARAGUA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,7,7
CKOCHAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,10,10
CLIZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,2,2
COLQUENCHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
COMBAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
CORIPATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
COROICO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,2,2
CORQUE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,2,2
COTOCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,5,5
CUEVO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
CURVA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,30,30
EL CHORO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,4,4
GUAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,3,3
INQUISIVI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,6,6
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,5,5
LA ASUNTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,26,26
LAJA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,4,4
MACHACAMARCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
MALLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,3,3
MECAPACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,2,2
MONTERO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,5,5
PADILLA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
PALCA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,8,8
PALOS BLANCOS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
PELECHUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,7,7
POCOATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,6,6
PUCARANI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,2,2
PUNA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,4,4
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,2,2
QUIME,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,2,2
RIBERALTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,6,6
SACABA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
SACACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,2,2
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,4,4
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
SAN JOAQUIN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,4,4
SAN LUCAS,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,2,2
SAN PEDRO,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,2,2
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,10,10
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,3,3
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,3,3
SORATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
TACACOMA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
TEOPONTE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
TIAHUANACU,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,2,2
TOMAVE,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,1,1
UMALA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,2,2
VIACHA,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,3,3
VITICHI,actividades del establecimiento y con la comunidad,n de cai de establecimiento,2020-04-01,2,2
