municipality,group,variable,month,Nº de CAI de establecimiento,TOTAL
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,8,8
EL TORNO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,4,4
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,3,3
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,4,4
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,2,2
GUAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
GUTIERREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
HUMANATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
IXIAMAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,23,23
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,2,2
LAJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,3,3
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
MAIRANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,8,8
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,2,2
MOROCHATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,2,2
PALCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,4,4
PATACAMAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
PELECHUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
POCONA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,6,6
POROMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,5,5
PORONGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,3,3
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,2,2
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,2,2
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,7,7
QUIABAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
QUIME,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,2,2
RIBERALTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
ROBORE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
SACABA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,5,5
SACABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
SAIPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,2,2
SAN BENITO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
SAN BORJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,3,3
SAN CARLOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,4,4
SAN PEDRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,5,5
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,2,2
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,5,5
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,16,16
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,6,6
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,2,2
SHINAOTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,2,2
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
SICAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
SORATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,13,13
TACOPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,5,5
TAPACARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,4,4
TARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
TARACO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
TARATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
TEOPONTE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,2,2
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,3,3
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,6,6
TOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
TRIGAL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
UMALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
UNCIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
URUBICHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
VACAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,3,3
VILA VILA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,11,11
VINTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,2,2
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,7,7
YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,2,2
YOCALLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-04-01,9,9
ACHACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,6,6
ACHOCALLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
ALALAY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,7,7
ANCORAIMES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
APOLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
ARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
ARQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,3,3
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
AUCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
AZURDUY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
CALAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
CARANAVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
CARAPARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,3,3
CARIPUYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
CHACARILLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,4,4
CHIMORE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
CLIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,4,4
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,9,9
COLLANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,3,3
COLQUENCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,4,4
COMBAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
CORQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,3,3
CUEVO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,28,28
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
EL TORNO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,9,9
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,4,4
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
GUAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
GUTIERREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
ICHOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
ICLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,3,3
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,38,38
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
LAJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
MIZQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,3,3
MONTERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,9,9
MORO MORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
MOROCHATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
OKINAWA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
ORURO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
PADILLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
PAILON,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
PALCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
PATACAMAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
PELECHUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
POCONA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,12,12
PORONGO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
POTOSI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,4,4
PUCARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,5,5
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
PUNA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
QUIABAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
QUIME,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,3,3
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
SACABA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,3,3
SAIPINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
SAN BENITO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,4,4
SAN BORJA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,10,10
SAN CARLOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,8,8
SAN JULIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,8,8
SAN PEDRO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,4,4
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,5,5
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,22,22
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,4,4
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,3,3
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,4,4
SIPE SIPE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
SORACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
SORATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,5,5
TACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
TAPACARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,5,5
TARABUCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,6,6
TOCO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
TOMINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
TORO TORO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
TRIGAL,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
UMALA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,4,4
VACAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,3,3
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
VINTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,5,5
YACUIBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
YAPACANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,2,2
YUNCHARA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-05-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,4,4
ACHOCALLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
APOLO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
ARANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,4,4
ARQUE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
ATOCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
AYATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,3,3
BETANZOS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,3,3
BOLIVAR,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
BOYUIBE,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
CALAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
CAPINOTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
CARANAVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
CHACARILLA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
CHAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,3,3
CHARAGUA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
CHAYANTA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
CHIPAYA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
CHUMA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
CLIZA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
COCAPATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,3,3
COCHABAMBA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,3,3
COLLANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
COLOMI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
COLQUENCHA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,4,4
COMARAPA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
COPACABANA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
COTOCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
CUEVO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
DESAGUADERO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,40,40
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,3,3
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,3,3
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
GUANAY,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
GUAQUI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,4,4
GUTIERREZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
HUARINA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
HUMANATA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
LA GUARDIA,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
LA PAZ,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,45,45
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de cai de establecimiento,2012-06-01,2,2
