municipality,group,variable,month,N° de autoevaluciones para acreditación del establecimiento,TOTAL
CONCEPCION,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,9,9
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,1,1
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,1,1
GUANAY,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,2,2
LA PAZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,20,20
LAJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,1,1
LAS CARRERAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,8,8
MONTERO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,18,18
PAZÑA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,3,3
POCOATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,1,1
SACABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,2,2
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,1,1
SAN JULIAN,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,2,2
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,5,5
SAN LUCAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,1,1
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,2,2
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,1,1
SORATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,9,9
TAPACARI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,1,1
TARACO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,1,1
TARVITA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,10,10
TOMINA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,1,1
TUPIZA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,1,1
UMALA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,3,3
VALLEGRANDE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,1,1
VIACHA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,2,2
YACUIBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,2,2
YAPACANI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,902,902
YOTALA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-08-01,1,1
ARQUE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
AZURDUY,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,3,3
BETANZOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,3,3
CAMARGO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,2,2
CARANAVI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
CHARAGUA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
CLIZA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
COBIJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,3,3
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,2,2
CORIPATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
DESAGUADERO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,5,5
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
GUANAY,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
LA ASUNTA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,4,4
LORETO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
MACHACAMARCA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,2,2
MAPIRI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
MOJOCOYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,6,6
MOROCHATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,2,2
ORURO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
POCOATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
POROMA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
PUERTO RICO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
PUNATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,2,2
SACABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,2,2
SAN CARLOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,2,2
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,2,2
SAN LUCAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,2,2
SAN RAMON BENI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,4,4
SHINAOTA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
SORACACHI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,6,6
SUCRE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,5,5
TAPACARI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
TORO TORO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
TRIGAL,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
TUPIZA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
VILLA CHARCAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
VILLA RIVERO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
VILLA TUNARI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-09-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,2,2
AZURDUY,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
CAMARGO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,2,2
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,2,2
CARANAVI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
CHOQUE COTA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
CKOCHAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,2,2
COTAGAITA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,3,3
EL ALTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,4,4
EL CHORO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
EL VILLAR,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,2,2
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
INCAHUASI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,12,12
LAJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
LAS CARRERAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,2,2
LLALLAGUA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
MAGDALENA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
MAPIRI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
MOCOMOCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,2,2
MOJOCOYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
MONTEAGUDO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
MOROCHATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
PADILLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,2,2
PAZÑA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
POJO (CBBA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
POOPO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,6,6
POROMA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,3,3
PRESTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,5,5
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,14,14
SACABA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,2,2
SACABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,7,7
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,6,6
SANTIVAÑES,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
SHINAOTA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
SOPACHUY,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
SORACACHI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,3,3
TARABUCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,2,2
TEOPONTE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,2,2
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
TIQUIPAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,2,2
TRINIDAD,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,2,2
VILLA SERRANO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
YACUIBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
YAMPARAEZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,7,7
YAPACANI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,2,2
YOCALLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,1,1
YUNCHARA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-10-01,4,4
ANTEQUERA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
ANZALDO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,2,2
AZURDUY,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,2,2
BERMEJO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
CABEZAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,3,3
CAMARGO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,2,2
CARAPARI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,7,7
CHARAGUA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,2,2
CHOQUE COTA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,2,2
COLQUECHACA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,52,52
HUARINA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,2,2
HUMANATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
INCAHUASI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,2,2
INQUISIVI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,2,2
LA PAZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,6,6
LAJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,40,40
OMEREQUE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,7,7
PADILLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,2,2
PATACAMAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,39,39
PAZÑA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,2,2
POROMA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
PORONGO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
PRESTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,2,2
RAVELO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
SACABA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,2,2
SACABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
SAN IGNACIO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
SAN LUCAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,6,6
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
SHINAOTA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
SIPE SIPE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,5,5
TARABUCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,10,10
TARIJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,2,2
TARVITA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,3,3
TINGUIPAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,2,2
TORO TORO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
VILLA CHARCAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
YAMPARAEZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,2,2
ZUDAÑEZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-11-01,1,1
ANTEQUERA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,2,2
ANZALDO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
ARAMPAMPA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
ARANI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
BAURES,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
CAMARGO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,2,2
CARAPARI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,2,2
CKOCHAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
COCHABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,67,67
COTAGAITA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,6,6
EL TORNO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
HUANUNI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
HUMANATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
LA PAZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,4,4
MACHARETI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
MONTERO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,3,3
OCURI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
PAZÑA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,5,5
POOPO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
PUCARANI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
PUNA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,7,7
SABAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
SACABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
SAN ANDRES,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
SAN BENITO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,2,2
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2012-12-01,2,2
