,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
RIBERALTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,2,0,2,3,7
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,0,3,2,5
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,1,0,3,1,5
SACABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,0,1,0,1
SAN ANDRES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,0,0,3,3
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,1,0,0,0,1
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,1,0,10,5,16
SAN CARLOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,1,1,0,2
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,0,0,2,2
SAN JAVIER(BNI),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,2,1,0,0,3
SAN JAVIER(STC),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,1,0,1,2
SAN JOAQUIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
SAN JULIAN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,7,9,1,1,18
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
SAN MATIAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,1,1,2,0,4
SAN PEDRO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,2,1,0,3
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,0,2,5,7
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,1,0,1,3,5
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,9,12,107,111,239
SANTA ROSA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,3,1,7,0,11
SENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,0,0,1,1
SHINAOTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,1,0,1,2
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,1,3,5,6,15
TACACOMA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,1,0,1,2
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,4,5,0,0,9
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,0,1,0,1
TORO TORO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
TOTORA(CBBA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,1,1,0,2
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,3,3,12,4,22
TUPIZA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,0,0,1,1
UMALA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,0,1,1,2
UNCIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,1,0,0,0,1
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,1,0,0,0,1
UYUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,0,0,2,2
VALLEGRANDE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,0,1,1,2
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,1,0,0,1,2
VILLA MONTES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,2,0,1,3
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,1,1,1,0,3
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,1,1,5,4,11
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,0,4,1,5
YAPACANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,0,2,1,3
YOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-04-01,0,0,3,3,6
ACHACACHI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,0,0,0,1
ARAMPAMPA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,0,2,2
ARANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,1,0,0,1
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,1,0,0,1
ATOCHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,5,5,10
BERMEJO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,0,0,0,1
CABEZAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,0,0,0,1
"CAIZA ""D""",vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,0,1,1
CAMIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,1,0,0,1
CARANAVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,0,1,1
CARAPARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,0,0,0,1
CHALLAPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,1,2
CHARAGUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,2,0,2
CHIMORE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,1,2,0,4
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,0,1,1
COBIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
COCAPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,0,0,0,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,7,4,7,6,24
"COLCHA ""K""",vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,1,0,0,1
COLQUECHACA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,2,1,3
CONCEPCION,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,1,0,0,1
CORIPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,3,0,3
COROICO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,2,3
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,2,0,1,1,4
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,0,0,0,1
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,4,12,15,22,53
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,1,0,1,3
GUANAY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,6,4,10
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,0,0,0,1
LA ASUNTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,1,0,0,1
LA GUARDIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,1,0,1,3
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,13,4,2,8,27
LAJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,1,0,0,1
LURIBAY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
MAGDALENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,1,0,0,1
MAPIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,0,0,0,1
MECAPACA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,1,2
MINEROS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,0,0,0,1
MONTEAGUDO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,1,1,0,2
OCURI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
OKINAWA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,0,0,0,1
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,0,2,3,6
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,4,1,5
PELECHUCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,0,1,1
PORTACHUELO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,1,2
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,2,2,5,7,16
PUERTO CARABUCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,2,0,2
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,1,2
PUNATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,2,0,0,2,4
RAVELO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,0,1,1
REYES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,3,1,4
RIBERALTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,3,4,4,11
ROBORE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,0,0,0,1
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,2,4,6,4,16
SACACA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,2,3
SAN ANDRES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,0,1,0,2
SAN CARLOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,4,1,1,1,7
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,0,1,1
SAN JAVIER(BNI),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
SAN JOAQUIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,1,2
SAN MATIAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,0,0,1,2
SAN PEDRO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,0,0,1,2
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,1,2
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,0,0,0,1
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,1,2,1,4
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,18,15,2,5,40
SANTA ROSA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,0,0,0,1
SHINAOTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,1,0,0,1
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,2,3
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,0,0,0,1
SORACACHI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,0,1,1
TACOBAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
TARATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,3,0,3,5,11
TEOPONTE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,0,5,6,12
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,2,1,7,10,20
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,0,1,5,7
VILLA MONTES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,2,1,2,6
VILLA SERRANO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,1,1,0,2
VITICHI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,0,0,0,1
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,0,3,0,0,3
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,2,1,3,2,8
YOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-05-01,1,1,0,0,2
ACHACACHI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,0,0,0,1
ACHOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,0,0,0,1
ARBIETO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,2,1,0,3
BELLA FLOR,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,1,0,1
BERMEJO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,1,0,1
CABEZAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,5,8,11,10,34
CAMARGO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,0,0,0,1
CAMIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,1,0,0,1
CAPINOTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,0,0,0,1
CAQUIAVIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,1,2,3
CARANAVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,0,1,1
CHALLAPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,0,2,2
CHARAGUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,2,1,3
CHIMORE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,2,2,4
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,0,1,1,3
COBIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,1,0,0,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,8,4,29,29,70
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,1,1,0,2
COLOMI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,0,1,1,3
COLQUECHACA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,1,1,0,3
COLQUENCHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,1,0,1
CONCEPCION,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,0,0,0,1
CORIPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,1,1,2
CORO CORO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,0,1,1
COROICO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,1,0,1
COTOCA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,2,1,1,2,6
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,2,0,2
DESAGUADERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,1,2,3
EL ALTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,12,11,8,16,47
EL PUENTE(STC),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,1,2,0,3
EL TORNO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,0,0,0,1
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,1,0,0,1
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,2,8,4,15
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,1,0,1
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,0,2,0,3
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,4,1,5
HUANUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,1,0,1
INQUISIVI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,1,0,1
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,0,0,1,2
LA ASUNTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,1,0,3,4
LA GUARDIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,1,1,1,3
LA PAZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,6,4,5,3,18
LAJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,1,0,1
LLALLAGUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,0,1,1
LURIBAY,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,1,0,0,1
MAGDALENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,2,1,5,2,10
MAIRANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,0,1,0,2
MINEROS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,1,0,1,3
MONTERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,2,1,4,4,11
OCURI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,2,1,3
OKINAWA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,2,0,2
ORURO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,2,7,11,11,31
PAILON,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,4,0,4
PAPEL PAMPA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,1,0,0,1
PATACAMAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,0,1,1
POCONA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,1,0,0,1
POJO (CBBA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,3,0,3
PORTACHUELO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,1,0,0,1
PORVENIR,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,1,0,0,1
POTOSI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,2,3,9,5,19
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,5,5,10
PUNATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,1,1,1,4
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,1,3,2,7
REYES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,0,1,1
RIBERALTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,2,2,0,1,5
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,2,0,2
SACABA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,2,7,4,13
SACACA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,0,1,1
SAMAIPATA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,0,1,1
SAN ANDRES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,0,1,3,5
SAN BORJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,0,1,1
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,1,1,1,3
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,2,0,2,1,5
SAN JAVIER(BNI),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,2,1,3
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,3,2,1,2,8
SAN JULIAN,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,1,1,2
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,0,0,2,3
SAN MATIAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,1,3,4,9
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,2,0,0,2,4
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,1,0,0,1
SAN RAMON SCZ,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,4,1,5
SANTA ANA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,1,1,0,2
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,11,12,38,25,86
SANTA ROSA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,3,1,4
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,0,1,1
SAPAHAQUI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,3,2,5
SENA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,1,0,3,4
SHINAOTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,1,0,0,2
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,0,1,1
SIPE SIPE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,0,3,3,7
SORACACHI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,0,0,0,1
SUCRE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,0,2,4,7
TARIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,1,3,2,6
TIPUANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,0,1,1
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,2,1,2,5
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,1,1,2
TOMAVE,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,1,0,0,1
TOTORA(CBBA),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,0,1,1
TRINIDAD,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,2,3,14,22,41
TUPIZA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,1,0,0,2
UNCIA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,0,0,0,1
UYUNI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,1,2,3,6
VIACHA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,0,0,0,1
VILLA MONTES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,1,2,3
VILLA RIVERO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,1,0,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,1,3,0,4
VINTO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,1,1,0,3,5
WARNES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,2,5,5,4,16
YACUIBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,2,0,2,1,5
YAPACANI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-06-01,0,0,2,4,6
ACHOCALLA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,0,0,1,2
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,0,0,0,1
BATALLAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,1,0,0,1
BAURES,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,2,0,0,0,2
BUENA VISTA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,0,0,0,1
CABEZAS,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,0,2,1,4
CAMIRI,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,1,1,0,3
CARACOLLO,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,1,0,0,1
CLIZA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,0,0,0,1,1
COBIJA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,0,0,0,1
COCHABAMBA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,10,11,28,32,81
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 1ra. dosis,2023-07-01,1,0,0,0,1
