,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES
YACUIBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-02-01,3,1,1,2,7
YANACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-02-01,1,0,0,0,1
YOTALA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-02-01,1,0,0,0,1
ACACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,2,2,1,1,6
ACHOCALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,1,0,1,3
ANCORAIMES,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,1,0,1
BATALLAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,1,3,5,10
BELLA FLOR,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,0,0,0,1
BERMEJO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,0,0,1
BETANZOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,0,1,1
BOLPEBRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,0,0,1
BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,4,6,2,2,14
CAIROMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,0,0,0,1
CAJUATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,0,1,1
CALAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,1,0,0,2
CAMIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,2,0,0,0,2
CAPINOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,0,1,1
CAQUIAVIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,2,0,0,2
CARANAVI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,3,2,1,0,6
CARAPARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,1,1,0,3
CATACORA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,1,1,2
CHACARILLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,1,0,0,2
CHALLAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,1,0,0,2
CHAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,2,1,0,0,3
CHIMORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,3,7,2,3,15
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,3,3,7
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,2,0,0,2
CKOCHAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,2,0,2
CLIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,1,0,1
COBIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,3,0,1,5
COCHABAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,42,45,53,46,186
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,3,4,2,9
"COLCHA ""K""",vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,0,0,0,1
COLOMI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,2,1,0,2,5
COLQUECHACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,0,0,1
COLQUIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,0,0,1
COMANCHE,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,1,0,1
COMARAPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,0,0,1
CONCEPCION,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,2,0,0,2
COPACABANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,0,0,0,1
CORIPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,2,0,0,2
CORO CORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,2,0,3
COROICO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,0,0,0,1
CORQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,0,0,0,1
COTOCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,6,5,5,1,17
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,0,1,1
CUEVO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,2,1,4
DESAGUADERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,2,0,0,0,2
EL ALTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,77,64,168,159,468
EL TORNO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,0,0,1
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,5,5,2,1,13
EXALTACION,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,0,0,1
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,0,0,1
GUANAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,3,2,1,7
GUAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,0,0,0,1
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,2,0,0,1,3
HUANUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,2,1,0,2,5
HUARINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,0,0,0,1
ICHOCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,1,1,2
INGAVI (HUMAITA),vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,0,1,1
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,2,2,4
IXIAMAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,1,0,1
LA ASUNTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,3,4,2,9
LA GUARDIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,2,0,5,6,13
LA PAZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,45,28,18,19,110
LAGUNILLAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,1,0,1
LURIBAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,1,0,2
MAPIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,3,4,11,2,20
MECAPACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,1,0,0,2
MINEROS,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,0,1,0,2
MIZQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,2,0,0,0,2
MONTERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,2,6,1,10
NUEVO MANOA (NUEVA ESPERANZA),vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,1,0,1
OKINAWA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,3,0,3
ORURO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,7,8,2,0,17
PADILLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,0,0,1
PAILON,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,7,6,14
PALCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,2,1,0,1,4
PALOS BLANCOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,1,0,0,2
PORONGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,0,0,1
PORTACHUELO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,1,0,0,2
POSTRER VALLE,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,1,0,0,2
POTOSI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,2,6,14,6,28
PUCARA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,0,0,1
PUERTO CARABUCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,1,0,1
PUERTO QUIJARRO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,2,0,3
PUERTO RICO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,0,0,0,1
PUERTO SUAREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,2,0,0,0,2
PUERTO VILLARROEL,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,0,18,24,43
QUILLACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,15,17,50,34,116
QUIME,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,1,2,3
RAQAYPAMPA(ETA),vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,4,1,1,0,6
REYES,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,3,2,5
RIBERALTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,3,7,21,19,50
RURRENABAQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,0,0,1
SACABA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,5,5,2,3,15
SACABAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,0,1,1
SAMAIPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,1,0,2
SAN ANDRES,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,2,0,0,0,2
SAN ANTONIO DE LOMERIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,3,4,0,0,7
SAN BORJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,2,0,1,1,4
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,1,1,2
SAN IGNACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,3,0,0,3
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,3,0,0,3
SAN JAVIER(STC),vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,3,4,0,2,9
SAN JOAQUIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,3,1,1,0,5
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,1,0,1
SAN JULIAN,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,8,7,5,3,23
SAN LORENZO(PND),vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,1,0,1
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,3,1,2,0,6
SAN MATIAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,2,0,0,0,2
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,1,0,1
SAN RAMON SCZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,3,1,4,2,10
SANTA ANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,2,1,0,1,4
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,78,86,39,36,239
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,2,2,0,0,4
SAPAHAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,0,0,1
SENA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,2,3,5,11
SHINAOTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,0,10,5,16
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,0,0,1
SIPE SIPE,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,0,1,1
SOPACHUY,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,0,0,1
SUCRE,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,8,8,6,9,31
TACACOMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,2,0,0,2
TACOBAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,7,5,12
TAHUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,0,1,1
TAPACARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,2,2,1,0,5
TARACO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,1,0,0,2
TARIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,8,7,12,11,38
TEOPONTE,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,3,1,0,1,5
TIAHUANACU,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,2,0,2
TIPUANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,0,2,1,4
TIQUIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,7,4,6,3,20
TORO TORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,1,0,1
TOTORA(CBBA),vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,4,1,0,6
TRINIDAD,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,5,8,21,16,50
TUPIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,0,2,2
UMALA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,1,0,1
UNCIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,1,4,5
URUBICHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,2,0,1,1,4
VIACHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,7,5,2,3,17
VILLA MONTES,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,2,3,5
VILLA SERRANO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,0,1,1
VILLA TUNARI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,4,3,22,18,47
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,2,0,3
VILLAZON,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,2,1,0,1,4
VINTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,2,0,3,2,7
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,8,3,11
WARNES,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,6,5,5,3,19
YACUIBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,3,1,0,1,5
YANACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,1,0,0,0,1
YAPACANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,0,1,2,3
YUNCHARA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-03-01,0,1,0,0,1
ACACIO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,0,0,0,1
ACHACACHI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,1,0,1
ACHOCALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,1,4,1,7
ALCALA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,0,1,1
ANCORAIMES,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,4,6,10
ANDAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,1,0,1
ANZALDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,1,1,2
ARANI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,0,2,2
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,7,3,10
ATOCHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,11,9,20
AYATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,2,0,0,2
AYO AYO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,9,8,17
AZURDUY,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,0,1,0,2
BATALLAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,2,3,2,7
BERMEJO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,2,1,8,6,17
BETANZOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,2,0,5,5,12
BOYUIBE,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,1,0,1
BUENA VISTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,1,0,1,3
CABEZAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,4,2,2,2,10
CAIROMA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,1,0,1,3
"CAIZA ""D""",vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,0,1,1
CALAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,1,3,4
CAMARGO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,2,0,0,0,2
CAMIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,1,0,3,5
CAQUIAVIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,1,1,0,2
CARACOLLO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,3,7,4,14
CARANAVI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,2,4,4,3,13
CHACARILLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,1,0,0,1
CHALLAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,13,11,24
CHAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,1,0,2,3
CHARAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,1,1,2
CHAYANTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,1,1,2
CHIMORE,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,3,0,12,4,19
CHIPAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,4,11,8,24
CLIZA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,0,0,1,2
COBIJA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,2,8,14,24
COCAPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,1,1,0,2
COCHABAMBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,45,42,122,126,335
COLCAPIRHUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,1,3,2,7
"COLCHA ""K""",vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,2,0,0,0,2
COLLANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,0,0,0,1
COLOMI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,1,1,0,3
COLPA BELGICA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,1,1,1,4
COLQUECHACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,2,1,5,2,10
COLQUENCHA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,1,0,0,1
COLQUIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,2,0,0,2
COMANCHE,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,0,3,3
COMARAPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,1,3,6,10
COMBAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,1,1,0,2
CONCEPCION,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,3,2,5
COPACABANA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,3,5,7,16
CORIPATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,4,4,0,0,8
CORO CORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,3,1,2,1,7
COROICO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,2,3,3,9
CORQUE,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,1,0,0,1
COTAGAITA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,2,0,2
COTOCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,8,5,19,8,40
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,1,1,2
CUEVO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,0,0,0,1
EL ALTO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,55,73,372,340,840
EL CHORO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,0,9,6,16
EL PUENTE(STC),vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,0,1,1
EL PUENTE(TJA),vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,0,2,2
EL TORNO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,2,1,1,4
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,1,0,1,2
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,3,1,4,1,9
EUREKA (SANTOS MERCADO),vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,4,3,7
EXALTACION,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,0,6,2,9
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,1,0,1
GAIOC JATUN AYLLU YURA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,1,0,0,2
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,1,0,1
GUANAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,1,3,9,13
GUAQUI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,6,2,4,5,17
GUAYARAMERIN,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,2,2,1,1,6
GUTIERREZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,1,0,1
HUACARAJE,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,2,0,0,3
HUACARETA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,0,1,1
HUACAYA (VILLA DE HUACAYA),vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,0,0,0,1
HUANUNI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,1,0,1
HUARINA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,0,5,3,9
INCAHUASI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,1,0,1
INGAVI (HUMAITA),vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,2,0,2
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,1,3,5,9
IXIAMAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,0,8,7,16
LA ASUNTA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,4,1,1,4,10
LA GUARDIA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,5,4,22,16,47
LA PAZ,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,55,42,115,109,321
LAGUNILLAS,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,1,1,2
LICOMA PAMPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,0,1,1
LLALLAGUA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,1,0,1
LLICA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,0,1,1
LURIBAY,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,0,1,1
MACHACAMARCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,1,1,2
MACHARETI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,4,0,2,0,6
MAGDALENA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,1,0,1
MALLA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,1,3,2,6
MAPIRI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,2,1,4,3,10
MECAPACA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,1,0,0,2
MINEROS,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,1,4,2,8
MOCOMOCO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,2,0,1,3
MONTEAGUDO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,1,0,1,3
MONTERO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,5,3,19,21,48
OCURI,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,4,6,10
OKINAWA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,1,3,4
ORURO,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,4,9,57,52,122
PADCAYA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,1,0,2,3
PAILON,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,3,1,14,10,28
PALCA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,1,6,6,14
PALOS BLANCOS,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,4,2,6,10,22
PAPEL PAMPA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,1,0,0,0,1
POCOATA,vacunacion en ninos de 4 anos,srp 2da. dosis,2023-04-01,0,0,0,7,7
