municipality,group,variable,month,Inyectables,TOTAL
SAN IGNACIO,otras actividades de enfermeria,inyectables,2018-03-01,3109,3109
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,inyectables,2018-03-01,12120,12120
SAN JAVIER(BNI),otras actividades de enfermeria,inyectables,2018-03-01,186,186
SAN JAVIER(STC),otras actividades de enfermeria,inyectables,2018-03-01,489,489
SAN JOAQUIN,otras actividades de enfermeria,inyectables,2018-03-01,429,429
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,inyectables,2018-03-01,5606,5606
SAN JUAN DE YAPACANI,otras actividades de enfermeria,inyectables,2018-03-01,762,762
SAN JULIAN,otras actividades de enfermeria,inyectables,2018-03-01,2575,2575
SAN LORENZO(PND),otras actividades de enfermeria,inyectables,2018-03-01,851,851
SAN LORENZO(TJA),otras actividades de enfermeria,inyectables,2018-03-01,1602,1602
SAN LUCAS,otras actividades de enfermeria,inyectables,2018-03-01,2618,2618
SAN MATIAS,otras actividades de enfermeria,inyectables,2018-03-01,2130,2130
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,inyectables,2018-03-01,1069,1069
SAN PABLO DE LIPEZ,otras actividades de enfermeria,inyectables,2018-03-01,161,161
SAN PEDRO,otras actividades de enfermeria,inyectables,2018-03-01,1389,1389
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,inyectables,2018-03-01,451,451
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,inyectables,2018-03-01,163,163
SAN PEDRO DE QUEMES,otras actividades de enfermeria,inyectables,2018-03-01,89,89
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,inyectables,2018-03-01,228,228
SAN PEDRO(PND),otras actividades de enfermeria,inyectables,2018-03-01,223,223
SAN RAFAEL,otras actividades de enfermeria,inyectables,2018-03-01,1088,1088
SAN RAMON BENI,otras actividades de enfermeria,inyectables,2018-03-01,1308,1308
SAN RAMON SCZ,otras actividades de enfermeria,inyectables,2018-03-01,1316,1316
SANTA ANA,otras actividades de enfermeria,inyectables,2018-03-01,2388,2388
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,inyectables,2018-03-01,429218,429218
SANTA ROSA,otras actividades de enfermeria,inyectables,2018-03-01,379,379
SANTA ROSA DEL SARA,otras actividades de enfermeria,inyectables,2018-03-01,1123,1123
SANTIAGO DE CALLAPA,otras actividades de enfermeria,inyectables,2018-03-01,71,71
SANTIAGO DE HUARI,otras actividades de enfermeria,inyectables,2018-03-01,275,275
SANTIAGO DE HUATA,otras actividades de enfermeria,inyectables,2018-03-01,148,148
SANTIAGO DE MACHACA,otras actividades de enfermeria,inyectables,2018-03-01,105,105
SANTIVAÑES,otras actividades de enfermeria,inyectables,2018-03-01,466,466
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,inyectables,2018-03-01,78,78
SAPAHAQUI,otras actividades de enfermeria,inyectables,2018-03-01,281,281
SENA,otras actividades de enfermeria,inyectables,2018-03-01,384,384
SHINAOTA,otras actividades de enfermeria,inyectables,2018-03-01,1711,1711
SICA SICA (VILLA AROMA),otras actividades de enfermeria,inyectables,2018-03-01,602,602
SICAYA,otras actividades de enfermeria,inyectables,2018-03-01,94,94
SIPE SIPE,otras actividades de enfermeria,inyectables,2018-03-01,1230,1230
SOPACHUY,otras actividades de enfermeria,inyectables,2018-03-01,505,505
SORACACHI,otras actividades de enfermeria,inyectables,2018-03-01,113,113
SORATA,otras actividades de enfermeria,inyectables,2018-03-01,510,510
SUCRE,otras actividades de enfermeria,inyectables,2018-03-01,50257,50257
TACACHI,otras actividades de enfermeria,inyectables,2018-03-01,15,15
TACACOMA,otras actividades de enfermeria,inyectables,2018-03-01,430,430
TACOBAMBA,otras actividades de enfermeria,inyectables,2018-03-01,313,313
TACOPAYA,otras actividades de enfermeria,inyectables,2018-03-01,289,289
TAHUA,otras actividades de enfermeria,inyectables,2018-03-01,131,131
TAPACARI,otras actividades de enfermeria,inyectables,2018-03-01,377,377
TARABUCO,otras actividades de enfermeria,inyectables,2018-03-01,1863,1863
TARACO,otras actividades de enfermeria,inyectables,2018-03-01,126,126
TARATA,otras actividades de enfermeria,inyectables,2018-03-01,264,264
TARIJA,otras actividades de enfermeria,inyectables,2018-03-01,91021,91021
TARVITA,otras actividades de enfermeria,inyectables,2018-03-01,998,998
TEOPONTE,otras actividades de enfermeria,inyectables,2018-03-01,494,494
TIAWANACU,otras actividades de enfermeria,inyectables,2018-03-01,179,179
TINGUIPAYA,otras actividades de enfermeria,inyectables,2018-03-01,1027,1027
TIPUANI,otras actividades de enfermeria,inyectables,2018-03-01,424,424
TIQUIPAYA,otras actividades de enfermeria,inyectables,2018-03-01,1374,1374
TIRAQUE (CBBA),otras actividades de enfermeria,inyectables,2018-03-01,1110,1110
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,inyectables,2018-03-01,44,44
TOCO,otras actividades de enfermeria,inyectables,2018-03-01,221,221
TODOS SANTOS,otras actividades de enfermeria,inyectables,2018-03-01,43,43
TOLATA,otras actividades de enfermeria,inyectables,2018-03-01,105,105
TOLEDO,otras actividades de enfermeria,inyectables,2018-03-01,118,118
TOMAVE,otras actividades de enfermeria,inyectables,2018-03-01,840,840
TOMINA,otras actividades de enfermeria,inyectables,2018-03-01,956,956
TORO TORO,otras actividades de enfermeria,inyectables,2018-03-01,556,556
TOTORA(CBBA),otras actividades de enfermeria,inyectables,2018-03-01,532,532
TOTORA(ORR),otras actividades de enfermeria,inyectables,2018-03-01,172,172
TRIGAL,otras actividades de enfermeria,inyectables,2018-03-01,121,121
TRINIDAD,otras actividades de enfermeria,inyectables,2018-03-01,211095,211095
TUPIZA,otras actividades de enfermeria,inyectables,2018-03-01,11991,11991
TURCO,otras actividades de enfermeria,inyectables,2018-03-01,171,171
UMALA,otras actividades de enfermeria,inyectables,2018-03-01,157,157
UNCIA,otras actividades de enfermeria,inyectables,2018-03-01,7315,7315
URIONDO (A. CONCEPCION),otras actividades de enfermeria,inyectables,2018-03-01,565,565
URUBICHA,otras actividades de enfermeria,inyectables,2018-03-01,435,435
UYUNI,otras actividades de enfermeria,inyectables,2018-03-01,7052,7052
VACAS,otras actividades de enfermeria,inyectables,2018-03-01,225,225
VALLEGRANDE,otras actividades de enfermeria,inyectables,2018-03-01,6846,6846
VIACHA,otras actividades de enfermeria,inyectables,2018-03-01,4737,4737
VILA VILA,otras actividades de enfermeria,inyectables,2018-03-01,105,105
VILLA CHARCAS,otras actividades de enfermeria,inyectables,2018-03-01,898,898
VILLA MONTES,otras actividades de enfermeria,inyectables,2018-03-01,10520,10520
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,inyectables,2018-03-01,115,115
VILLA RIVERO,otras actividades de enfermeria,inyectables,2018-03-01,226,226
VILLA SERRANO,otras actividades de enfermeria,inyectables,2018-03-01,880,880
VILLA TUNARI,otras actividades de enfermeria,inyectables,2018-03-01,2174,2174
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,inyectables,2018-03-01,783,783
VILLAZON,otras actividades de enfermeria,inyectables,2018-03-01,6310,6310
VINTO,otras actividades de enfermeria,inyectables,2018-03-01,1406,1406
VITICHI,otras actividades de enfermeria,inyectables,2018-03-01,643,643
WALDO BALLIVIAN,otras actividades de enfermeria,inyectables,2018-03-01,23,23
WARNES,otras actividades de enfermeria,inyectables,2018-03-01,7404,7404
YACO,otras actividades de enfermeria,inyectables,2018-03-01,612,612
YACUIBA,otras actividades de enfermeria,inyectables,2018-03-01,32367,32367
YAMPARAEZ,otras actividades de enfermeria,inyectables,2018-03-01,674,674
YANACACHI,otras actividades de enfermeria,inyectables,2018-03-01,284,284
YAPACANI,otras actividades de enfermeria,inyectables,2018-03-01,7769,7769
YOCALLA,otras actividades de enfermeria,inyectables,2018-03-01,342,342
YOTALA,otras actividades de enfermeria,inyectables,2018-03-01,837,837
YUNCHARA,otras actividades de enfermeria,inyectables,2018-03-01,395,395
YUNGUYO DE LITORAL,otras actividades de enfermeria,inyectables,2018-03-01,13,13
ZUDAÑEZ,otras actividades de enfermeria,inyectables,2018-03-01,685,685
ACACIO,otras actividades de enfermeria,inyectables,2018-04-01,218,218
ACHACACHI,otras actividades de enfermeria,inyectables,2018-04-01,820,820
ACHOCALLA,otras actividades de enfermeria,inyectables,2018-04-01,293,293
AIQUILE,otras actividades de enfermeria,inyectables,2018-04-01,1201,1201
ALALAY,otras actividades de enfermeria,inyectables,2018-04-01,80,80
ALCALA,otras actividades de enfermeria,inyectables,2018-04-01,449,449
ALTO BENI,otras actividades de enfermeria,inyectables,2018-04-01,659,659
ANCORAIMES,otras actividades de enfermeria,inyectables,2018-04-01,270,270
ANDAMARCA,otras actividades de enfermeria,inyectables,2018-04-01,250,250
ANTEQUERA,otras actividades de enfermeria,inyectables,2018-04-01,134,134
ANZALDO,otras actividades de enfermeria,inyectables,2018-04-01,195,195
APOLO,otras actividades de enfermeria,inyectables,2018-04-01,717,717
ARAMPAMPA,otras actividades de enfermeria,inyectables,2018-04-01,287,287
ARANI,otras actividades de enfermeria,inyectables,2018-04-01,423,423
ARBIETO,otras actividades de enfermeria,inyectables,2018-04-01,563,563
ARQUE,otras actividades de enfermeria,inyectables,2018-04-01,294,294
ASCENCION DE GUARAYOS,otras actividades de enfermeria,inyectables,2018-04-01,8089,8089
ATOCHA,otras actividades de enfermeria,inyectables,2018-04-01,3073,3073
AUCAPATA,otras actividades de enfermeria,inyectables,2018-04-01,234,234
AYATA,otras actividades de enfermeria,inyectables,2018-04-01,189,189
AYO AYO,otras actividades de enfermeria,inyectables,2018-04-01,74,74
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,inyectables,2018-04-01,1290,1290
AZURDUY,otras actividades de enfermeria,inyectables,2018-04-01,723,723
BATALLAS,otras actividades de enfermeria,inyectables,2018-04-01,181,181
BAURES,otras actividades de enfermeria,inyectables,2018-04-01,655,655
BELEN DE ANDAMARCA,otras actividades de enfermeria,inyectables,2018-04-01,75,75
BELEN DE URMIRI,otras actividades de enfermeria,inyectables,2018-04-01,30,30
BELLA FLOR,otras actividades de enfermeria,inyectables,2018-04-01,147,147
BERMEJO,otras actividades de enfermeria,inyectables,2018-04-01,12263,12263
BETANZOS,otras actividades de enfermeria,inyectables,2018-04-01,1916,1916
BOLIVAR,otras actividades de enfermeria,inyectables,2018-04-01,182,182
BOLPEBRA,otras actividades de enfermeria,inyectables,2018-04-01,103,103
BOYUIBE,otras actividades de enfermeria,inyectables,2018-04-01,806,806
BUENA VISTA,otras actividades de enfermeria,inyectables,2018-04-01,912,912
CABEZAS,otras actividades de enfermeria,inyectables,2018-04-01,2722,2722
CAIROMA,otras actividades de enfermeria,inyectables,2018-04-01,351,351
"CAIZA ""D""",otras actividades de enfermeria,inyectables,2018-04-01,873,873
CAJUATA,otras actividades de enfermeria,inyectables,2018-04-01,614,614
CALACOTO,otras actividades de enfermeria,inyectables,2018-04-01,124,124
CALAMARCA,otras actividades de enfermeria,inyectables,2018-04-01,206,206
CAMARGO,otras actividades de enfermeria,inyectables,2018-04-01,2704,2704
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,inyectables,2018-04-01,323,323
CAMIRI,otras actividades de enfermeria,inyectables,2018-04-01,9713,9713
CAPINOTA,otras actividades de enfermeria,inyectables,2018-04-01,506,506
CAQUIAVIRI,otras actividades de enfermeria,inyectables,2018-04-01,204,204
CARACOLLO,otras actividades de enfermeria,inyectables,2018-04-01,843,843
CARANAVI,otras actividades de enfermeria,inyectables,2018-04-01,3462,3462
CARAPARI,otras actividades de enfermeria,inyectables,2018-04-01,1576,1576
CARIPUYO,otras actividades de enfermeria,inyectables,2018-04-01,138,138
CARMEN RIVERO TORREZ,otras actividades de enfermeria,inyectables,2018-04-01,542,542
CATACORA,otras actividades de enfermeria,inyectables,2018-04-01,20,20
CHACARILLA,otras actividades de enfermeria,inyectables,2018-04-01,44,44
CHALLAPATA,otras actividades de enfermeria,inyectables,2018-04-01,650,650
CHAQUI,otras actividades de enfermeria,inyectables,2018-04-01,520,520
CHARAGUA,otras actividades de enfermeria,inyectables,2018-04-01,2681,2681
CHARAÑA,otras actividades de enfermeria,inyectables,2018-04-01,47,47
CHAYANTA,otras actividades de enfermeria,inyectables,2018-04-01,1102,1102
CHIMORE,otras actividades de enfermeria,inyectables,2018-04-01,1659,1659
CHIPAYA,otras actividades de enfermeria,inyectables,2018-04-01,36,36
CHOQUE COTA,otras actividades de enfermeria,inyectables,2018-04-01,43,43
CHUA COCANI,otras actividades de enfermeria,inyectables,2018-04-01,145,145
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,inyectables,2018-04-01,994,994
CHUMA,otras actividades de enfermeria,inyectables,2018-04-01,242,242
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,inyectables,2018-04-01,370,370
CKOCHAS,otras actividades de enfermeria,inyectables,2018-04-01,591,591
CLIZA,otras actividades de enfermeria,inyectables,2018-04-01,437,437
COBIJA,otras actividades de enfermeria,inyectables,2018-04-01,12094,12094
COCAPATA,otras actividades de enfermeria,inyectables,2018-04-01,539,539
COCHABAMBA,otras actividades de enfermeria,inyectables,2018-04-01,100696,100696
COIPASA,otras actividades de enfermeria,inyectables,2018-04-01,35,35
COLCAPIRHUA,otras actividades de enfermeria,inyectables,2018-04-01,2252,2252
"COLCHA ""K""",otras actividades de enfermeria,inyectables,2018-04-01,1018,1018
COLLANA,otras actividades de enfermeria,inyectables,2018-04-01,100,100
COLOMI,otras actividades de enfermeria,inyectables,2018-04-01,496,496
COLPA BELGICA,otras actividades de enfermeria,inyectables,2018-04-01,985,985
COLQUECHACA,otras actividades de enfermeria,inyectables,2018-04-01,1170,1170
COLQUENCHA,otras actividades de enfermeria,inyectables,2018-04-01,190,190
COLQUIRI,otras actividades de enfermeria,inyectables,2018-04-01,831,831
COMANCHE,otras actividades de enfermeria,inyectables,2018-04-01,49,49
COMARAPA,otras actividades de enfermeria,inyectables,2018-04-01,1183,1183
COMBAYA,otras actividades de enfermeria,inyectables,2018-04-01,26,26
CONCEPCION,otras actividades de enfermeria,inyectables,2018-04-01,1897,1897
COPACABANA,otras actividades de enfermeria,inyectables,2018-04-01,167,167
CORIPATA,otras actividades de enfermeria,inyectables,2018-04-01,621,621
CORO CORO,otras actividades de enfermeria,inyectables,2018-04-01,128,128
COROICO,otras actividades de enfermeria,inyectables,2018-04-01,1600,1600
CORQUE,otras actividades de enfermeria,inyectables,2018-04-01,214,214
COTAGAITA,otras actividades de enfermeria,inyectables,2018-04-01,4535,4535
COTOCA,otras actividades de enfermeria,inyectables,2018-04-01,7463,7463
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,inyectables,2018-04-01,21,21
CUATRO CAÑADAS,otras actividades de enfermeria,inyectables,2018-04-01,1215,1215
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,inyectables,2018-04-01,95,95
CUEVO,otras actividades de enfermeria,inyectables,2018-04-01,272,272
CULPINA,otras actividades de enfermeria,inyectables,2018-04-01,1082,1082
CURAHUARA DE CARANGAS,otras actividades de enfermeria,inyectables,2018-04-01,174,174
CURVA,otras actividades de enfermeria,inyectables,2018-04-01,48,48
DESAGUADERO,otras actividades de enfermeria,inyectables,2018-04-01,122,122
EL ALTO,otras actividades de enfermeria,inyectables,2018-04-01,50607,50607
EL CHORO,otras actividades de enfermeria,inyectables,2018-04-01,118,118
EL PUENTE(STC),otras actividades de enfermeria,inyectables,2018-04-01,693,693
EL PUENTE(TJA),otras actividades de enfermeria,inyectables,2018-04-01,725,725
EL TORNO,otras actividades de enfermeria,inyectables,2018-04-01,6751,6751
EL VILLAR,otras actividades de enfermeria,inyectables,2018-04-01,481,481
ENTRE RIOS TRJ,otras actividades de enfermeria,inyectables,2018-04-01,1868,1868
ENTRE RIOS CBBA,otras actividades de enfermeria,inyectables,2018-04-01,1017,1017
ESCARA,otras actividades de enfermeria,inyectables,2018-04-01,8,8
ESCOMA,otras actividades de enfermeria,inyectables,2018-04-01,272,272
ESMERALDA,otras actividades de enfermeria,inyectables,2018-04-01,39,39
EUCALIPTUS,otras actividades de enfermeria,inyectables,2018-04-01,249,249
EXALTACION,otras actividades de enfermeria,inyectables,2018-04-01,112,112
FERNANDEZ ALONSO,otras actividades de enfermeria,inyectables,2018-04-01,1054,1054
FILADELFIA,otras actividades de enfermeria,inyectables,2018-04-01,575,575
GENERAL SAAVEDRA,otras actividades de enfermeria,inyectables,2018-04-01,979,979
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,inyectables,2018-04-01,142,142
GUANAY,otras actividades de enfermeria,inyectables,2018-04-01,557,557
GUAQUI,otras actividades de enfermeria,inyectables,2018-04-01,125,125
GUAYARAMERIN,otras actividades de enfermeria,inyectables,2018-04-01,19115,19115
GUTIERREZ,otras actividades de enfermeria,inyectables,2018-04-01,600,600
HUACARETA,otras actividades de enfermeria,inyectables,2018-04-01,1046,1046
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,inyectables,2018-04-01,234,234
HUACHACALLA,otras actividades de enfermeria,inyectables,2018-04-01,187,187
HUANUNI,otras actividades de enfermeria,inyectables,2018-04-01,9305,9305
HUARACAJE,otras actividades de enfermeria,inyectables,2018-04-01,290,290
HUARINA,otras actividades de enfermeria,inyectables,2018-04-01,280,280
HUATAJATA,otras actividades de enfermeria,inyectables,2018-04-01,170,170
HUAYLLAMARCA,otras actividades de enfermeria,inyectables,2018-04-01,271,271
HUMANATA,otras actividades de enfermeria,inyectables,2018-04-01,62,62
ICHOCA,otras actividades de enfermeria,inyectables,2018-04-01,101,101
ICLA,otras actividades de enfermeria,inyectables,2018-04-01,450,450
INCAHUASI,otras actividades de enfermeria,inyectables,2018-04-01,1072,1072
INGAVI (HUMAITA),otras actividades de enfermeria,inyectables,2018-04-01,12,12
INQUISIVI,otras actividades de enfermeria,inyectables,2018-04-01,199,199
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,inyectables,2018-04-01,787,787
IXIAMAS,otras actividades de enfermeria,inyectables,2018-04-01,697,697
JESUS DE MACHACA,otras actividades de enfermeria,inyectables,2018-04-01,302,302
LA ASUNTA,otras actividades de enfermeria,inyectables,2018-04-01,1272,1272
LA GUARDIA,otras actividades de enfermeria,inyectables,2018-04-01,6977,6977
LA PAZ,otras actividades de enfermeria,inyectables,2018-04-01,208320,208320
LA RIVERA,otras actividades de enfermeria,inyectables,2018-04-01,16,16
LAGUNILLAS,otras actividades de enfermeria,inyectables,2018-04-01,441,441
LAJA,otras actividades de enfermeria,inyectables,2018-04-01,168,168
LAS CARRERAS,otras actividades de enfermeria,inyectables,2018-04-01,268,268
LICOMA PAMPA,otras actividades de enfermeria,inyectables,2018-04-01,50,50
LLALLAGUA,otras actividades de enfermeria,inyectables,2018-04-01,6571,6571
LLICA,otras actividades de enfermeria,inyectables,2018-04-01,188,188
LORETO,otras actividades de enfermeria,inyectables,2018-04-01,77,77
LURIBAY,otras actividades de enfermeria,inyectables,2018-04-01,439,439
MACHACAMARCA,otras actividades de enfermeria,inyectables,2018-04-01,438,438
MACHARETI,otras actividades de enfermeria,inyectables,2018-04-01,690,690
MAGDALENA,otras actividades de enfermeria,inyectables,2018-04-01,1577,1577
MAIRANA,otras actividades de enfermeria,inyectables,2018-04-01,1174,1174
MALLA,otras actividades de enfermeria,inyectables,2018-04-01,32,32
MAPIRI,otras actividades de enfermeria,inyectables,2018-04-01,950,950
MECAPACA,otras actividades de enfermeria,inyectables,2018-04-01,210,210
MINEROS,otras actividades de enfermeria,inyectables,2018-04-01,1866,1866
MIZQUE,otras actividades de enfermeria,inyectables,2018-04-01,1439,1439
MOCOMOCO,otras actividades de enfermeria,inyectables,2018-04-01,208,208
MOJINETE,otras actividades de enfermeria,inyectables,2018-04-01,61,61
MOJOCOYA,otras actividades de enfermeria,inyectables,2018-04-01,921,921
MONTEAGUDO,otras actividades de enfermeria,inyectables,2018-04-01,8580,8580
MONTERO,otras actividades de enfermeria,inyectables,2018-04-01,41032,41032
MORO MORO,otras actividades de enfermeria,inyectables,2018-04-01,150,150
MOROCHATA,otras actividades de enfermeria,inyectables,2018-04-01,334,334
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,inyectables,2018-04-01,276,276
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,inyectables,2018-04-01,166,166
OCURI,otras actividades de enfermeria,inyectables,2018-04-01,633,633
OKINAWA,otras actividades de enfermeria,inyectables,2018-04-01,421,421
OMEREQUE,otras actividades de enfermeria,inyectables,2018-04-01,739,739
ORURO,otras actividades de enfermeria,inyectables,2018-04-01,87682,87682
PADCAYA,otras actividades de enfermeria,inyectables,2018-04-01,1340,1340
PADILLA,otras actividades de enfermeria,inyectables,2018-04-01,2936,2936
PAILON,otras actividades de enfermeria,inyectables,2018-04-01,1152,1152
PALCA,otras actividades de enfermeria,inyectables,2018-04-01,319,319
PALOS BLANCOS,otras actividades de enfermeria,inyectables,2018-04-01,2042,2042
PAMPA AULLAGAS,otras actividades de enfermeria,inyectables,2018-04-01,118,118
PAMPA GRANDE,otras actividades de enfermeria,inyectables,2018-04-01,588,588
PAPEL PAMPA,otras actividades de enfermeria,inyectables,2018-04-01,257,257
PASORAPA,otras actividades de enfermeria,inyectables,2018-04-01,249,249
PATACAMAYA,otras actividades de enfermeria,inyectables,2018-04-01,533,533
PAZÑA,otras actividades de enfermeria,inyectables,2018-04-01,328,328
PELECHUCO,otras actividades de enfermeria,inyectables,2018-04-01,450,450
POCOATA,otras actividades de enfermeria,inyectables,2018-04-01,437,437
POCONA,otras actividades de enfermeria,inyectables,2018-04-01,522,522
POJO (CBBA),otras actividades de enfermeria,inyectables,2018-04-01,374,374
POOPO,otras actividades de enfermeria,inyectables,2018-04-01,642,642
PORCO,otras actividades de enfermeria,inyectables,2018-04-01,331,331
POROMA,otras actividades de enfermeria,inyectables,2018-04-01,1356,1356
PORONGO,otras actividades de enfermeria,inyectables,2018-04-01,505,505
PORTACHUELO,otras actividades de enfermeria,inyectables,2018-04-01,3431,3431
PORVENIR,otras actividades de enfermeria,inyectables,2018-04-01,1095,1095
POSTRER VALLE,otras actividades de enfermeria,inyectables,2018-04-01,60,60
POTOSI,otras actividades de enfermeria,inyectables,2018-04-01,56774,56774
PRESTO,otras actividades de enfermeria,inyectables,2018-04-01,705,705
PUCARA,otras actividades de enfermeria,inyectables,2018-04-01,221,221
PUCARANI,otras actividades de enfermeria,inyectables,2018-04-01,591,591
PUERTO ACOSTA,otras actividades de enfermeria,inyectables,2018-04-01,203,203
PUERTO CARABUCO,otras actividades de enfermeria,inyectables,2018-04-01,275,275
PUERTO GONZALO MORENO,otras actividades de enfermeria,inyectables,2018-04-01,470,470
PUERTO PEREZ,otras actividades de enfermeria,inyectables,2018-04-01,126,126
PUERTO QUIJARRO,otras actividades de enfermeria,inyectables,2018-04-01,1525,1525
PUERTO RICO,otras actividades de enfermeria,inyectables,2018-04-01,1071,1071
PUERTO SILES,otras actividades de enfermeria,inyectables,2018-04-01,102,102
PUERTO SUAREZ,otras actividades de enfermeria,inyectables,2018-04-01,2537,2537
PUERTO VILLARROEL,otras actividades de enfermeria,inyectables,2018-04-01,8200,8200
PUNA,otras actividades de enfermeria,inyectables,2018-04-01,1149,1149
PUNATA,otras actividades de enfermeria,inyectables,2018-04-01,9478,9478
QUIABAYA,otras actividades de enfermeria,inyectables,2018-04-01,128,128
QUILLACOLLO,otras actividades de enfermeria,inyectables,2018-04-01,10309,10309
QUIME,otras actividades de enfermeria,inyectables,2018-04-01,192,192
QUIRUSILLAS,otras actividades de enfermeria,inyectables,2018-04-01,119,119
RAQAYPAMPA(ETA),otras actividades de enfermeria,inyectables,2018-04-01,209,209
RAVELO,otras actividades de enfermeria,inyectables,2018-04-01,1390,1390
REYES,otras actividades de enfermeria,inyectables,2018-04-01,846,846
RIBERALTA,otras actividades de enfermeria,inyectables,2018-04-01,19332,19332
ROBORE,otras actividades de enfermeria,inyectables,2018-04-01,3992,3992
RURRENABAQUE,otras actividades de enfermeria,inyectables,2018-04-01,2149,2149
SABAYA,otras actividades de enfermeria,inyectables,2018-04-01,451,451
SACABA,otras actividades de enfermeria,inyectables,2018-04-01,9758,9758
SACABAMBA,otras actividades de enfermeria,inyectables,2018-04-01,181,181
SACACA,otras actividades de enfermeria,inyectables,2018-04-01,305,305
SAIPINA,otras actividades de enfermeria,inyectables,2018-04-01,421,421
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,inyectables,2018-04-01,912,912
SAMAIPATA,otras actividades de enfermeria,inyectables,2018-04-01,724,724
SAN AGUSTIN,otras actividades de enfermeria,inyectables,2018-04-01,161,161
SAN ANDRES,otras actividades de enfermeria,inyectables,2018-04-01,648,648
SAN ANDRES DE MACHACA,otras actividades de enfermeria,inyectables,2018-04-01,154,154
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,inyectables,2018-04-01,112,112
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,inyectables,2018-04-01,483,483
SAN BENITO,otras actividades de enfermeria,inyectables,2018-04-01,163,163
SAN BORJA,otras actividades de enfermeria,inyectables,2018-04-01,1756,1756
SAN BUENA VENTURA,otras actividades de enfermeria,inyectables,2018-04-01,1335,1335
SAN CARLOS,otras actividades de enfermeria,inyectables,2018-04-01,5117,5117
SAN IGNACIO,otras actividades de enfermeria,inyectables,2018-04-01,3674,3674
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,inyectables,2018-04-01,14308,14308
SAN JAVIER(BNI),otras actividades de enfermeria,inyectables,2018-04-01,204,204
SAN JAVIER(STC),otras actividades de enfermeria,inyectables,2018-04-01,524,524
SAN JOAQUIN,otras actividades de enfermeria,inyectables,2018-04-01,366,366
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,inyectables,2018-04-01,2737,2737
SAN JUAN DE YAPACANI,otras actividades de enfermeria,inyectables,2018-04-01,478,478
SAN JULIAN,otras actividades de enfermeria,inyectables,2018-04-01,2936,2936
SAN LORENZO(PND),otras actividades de enfermeria,inyectables,2018-04-01,352,352
SAN LORENZO(TJA),otras actividades de enfermeria,inyectables,2018-04-01,1578,1578
SAN LUCAS,otras actividades de enfermeria,inyectables,2018-04-01,2408,2408
SAN MATIAS,otras actividades de enfermeria,inyectables,2018-04-01,2267,2267
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,inyectables,2018-04-01,1118,1118
SAN PABLO DE LIPEZ,otras actividades de enfermeria,inyectables,2018-04-01,150,150
SAN PEDRO,otras actividades de enfermeria,inyectables,2018-04-01,1145,1145
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,inyectables,2018-04-01,491,491
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,inyectables,2018-04-01,153,153
SAN PEDRO DE QUEMES,otras actividades de enfermeria,inyectables,2018-04-01,82,82
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,inyectables,2018-04-01,176,176
SAN PEDRO(PND),otras actividades de enfermeria,inyectables,2018-04-01,210,210
SAN RAFAEL,otras actividades de enfermeria,inyectables,2018-04-01,912,912
SAN RAMON BENI,otras actividades de enfermeria,inyectables,2018-04-01,1692,1692
SAN RAMON SCZ,otras actividades de enfermeria,inyectables,2018-04-01,1455,1455
SANTA ANA,otras actividades de enfermeria,inyectables,2018-04-01,1984,1984
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,inyectables,2018-04-01,334371,334371
SANTA ROSA,otras actividades de enfermeria,inyectables,2018-04-01,872,872
SANTA ROSA DEL SARA,otras actividades de enfermeria,inyectables,2018-04-01,708,708
SANTIAGO DE CALLAPA,otras actividades de enfermeria,inyectables,2018-04-01,46,46
