municipality,group,variable,month,Otras actividades,TOTAL
VILLA CHARCAS,otras actividades de enfermeria,otras actividades,2018-03-01,43,43
VILLA MONTES,otras actividades de enfermeria,otras actividades,2018-03-01,22588,22588
VILLA RIVERO,otras actividades de enfermeria,otras actividades,2018-03-01,2,2
VILLA SERRANO,otras actividades de enfermeria,otras actividades,2018-03-01,31,31
VILLA TUNARI,otras actividades de enfermeria,otras actividades,2018-03-01,379,379
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,otras actividades,2018-03-01,52,52
VILLAZON,otras actividades de enfermeria,otras actividades,2018-03-01,17405,17405
VINTO,otras actividades de enfermeria,otras actividades,2018-03-01,242,242
VITICHI,otras actividades de enfermeria,otras actividades,2018-03-01,8,8
WARNES,otras actividades de enfermeria,otras actividades,2018-03-01,329,329
YACO,otras actividades de enfermeria,otras actividades,2018-03-01,1,1
YACUIBA,otras actividades de enfermeria,otras actividades,2018-03-01,76380,76380
YAMPARAEZ,otras actividades de enfermeria,otras actividades,2018-03-01,11,11
YANACACHI,otras actividades de enfermeria,otras actividades,2018-03-01,29,29
YAPACANI,otras actividades de enfermeria,otras actividades,2018-03-01,679,679
YOCALLA,otras actividades de enfermeria,otras actividades,2018-03-01,4,4
YOTALA,otras actividades de enfermeria,otras actividades,2018-03-01,18,18
YUNCHARA,otras actividades de enfermeria,otras actividades,2018-03-01,4,4
ZUDAÑEZ,otras actividades de enfermeria,otras actividades,2018-03-01,108,108
ACACIO,otras actividades de enfermeria,otras actividades,2018-04-01,5,5
ACHACACHI,otras actividades de enfermeria,otras actividades,2018-04-01,10,10
ACHOCALLA,otras actividades de enfermeria,otras actividades,2018-04-01,11,11
AIQUILE,otras actividades de enfermeria,otras actividades,2018-04-01,51,51
ALALAY,otras actividades de enfermeria,otras actividades,2018-04-01,2,2
ALCALA,otras actividades de enfermeria,otras actividades,2018-04-01,32,32
ALTO BENI,otras actividades de enfermeria,otras actividades,2018-04-01,2,2
ANCORAIMES,otras actividades de enfermeria,otras actividades,2018-04-01,12,12
ANDAMARCA,otras actividades de enfermeria,otras actividades,2018-04-01,7,7
ANTEQUERA,otras actividades de enfermeria,otras actividades,2018-04-01,19,19
ANZALDO,otras actividades de enfermeria,otras actividades,2018-04-01,31,31
APOLO,otras actividades de enfermeria,otras actividades,2018-04-01,1025,1025
ARAMPAMPA,otras actividades de enfermeria,otras actividades,2018-04-01,3,3
ARANI,otras actividades de enfermeria,otras actividades,2018-04-01,35,35
ARBIETO,otras actividades de enfermeria,otras actividades,2018-04-01,6,6
ARQUE,otras actividades de enfermeria,otras actividades,2018-04-01,3,3
ASCENCION DE GUARAYOS,otras actividades de enfermeria,otras actividades,2018-04-01,1005,1005
ATOCHA,otras actividades de enfermeria,otras actividades,2018-04-01,2653,2653
AUCAPATA,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
AYATA,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
AYO AYO,otras actividades de enfermeria,otras actividades,2018-04-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,otras actividades,2018-04-01,23,23
AZURDUY,otras actividades de enfermeria,otras actividades,2018-04-01,4,4
BATALLAS,otras actividades de enfermeria,otras actividades,2018-04-01,10,10
BAURES,otras actividades de enfermeria,otras actividades,2018-04-01,138,138
BELEN DE ANDAMARCA,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
BELLA FLOR,otras actividades de enfermeria,otras actividades,2018-04-01,43,43
BERMEJO,otras actividades de enfermeria,otras actividades,2018-04-01,40211,40211
BETANZOS,otras actividades de enfermeria,otras actividades,2018-04-01,51,51
BOLIVAR,otras actividades de enfermeria,otras actividades,2018-04-01,2,2
BOLPEBRA,otras actividades de enfermeria,otras actividades,2018-04-01,21,21
BOYUIBE,otras actividades de enfermeria,otras actividades,2018-04-01,81,81
BUENA VISTA,otras actividades de enfermeria,otras actividades,2018-04-01,192,192
CABEZAS,otras actividades de enfermeria,otras actividades,2018-04-01,283,283
CAIROMA,otras actividades de enfermeria,otras actividades,2018-04-01,6,6
"CAIZA ""D""",otras actividades de enfermeria,otras actividades,2018-04-01,718,718
CAJUATA,otras actividades de enfermeria,otras actividades,2018-04-01,10,10
CALACOTO,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
CALAMARCA,otras actividades de enfermeria,otras actividades,2018-04-01,6,6
CAMARGO,otras actividades de enfermeria,otras actividades,2018-04-01,642,642
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,otras actividades,2018-04-01,11,11
CAMIRI,otras actividades de enfermeria,otras actividades,2018-04-01,23908,23908
CAPINOTA,otras actividades de enfermeria,otras actividades,2018-04-01,157,157
CAQUIAVIRI,otras actividades de enfermeria,otras actividades,2018-04-01,8,8
CARACOLLO,otras actividades de enfermeria,otras actividades,2018-04-01,23,23
CARANAVI,otras actividades de enfermeria,otras actividades,2018-04-01,11280,11280
CARAPARI,otras actividades de enfermeria,otras actividades,2018-04-01,570,570
CARIPUYO,otras actividades de enfermeria,otras actividades,2018-04-01,7,7
CHALLAPATA,otras actividades de enfermeria,otras actividades,2018-04-01,11,11
CHAQUI,otras actividades de enfermeria,otras actividades,2018-04-01,7,7
CHARAGUA,otras actividades de enfermeria,otras actividades,2018-04-01,169,169
CHARAÑA,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
CHAYANTA,otras actividades de enfermeria,otras actividades,2018-04-01,258,258
CHIMORE,otras actividades de enfermeria,otras actividades,2018-04-01,981,981
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,otras actividades,2018-04-01,50,50
CHUMA,otras actividades de enfermeria,otras actividades,2018-04-01,12,12
CHUQUIHUTA AYLLU JUCUMANI,otras actividades de enfermeria,otras actividades,2018-04-01,9,9
CKOCHAS,otras actividades de enfermeria,otras actividades,2018-04-01,15,15
CLIZA,otras actividades de enfermeria,otras actividades,2018-04-01,78,78
COBIJA,otras actividades de enfermeria,otras actividades,2018-04-01,794,794
COCAPATA,otras actividades de enfermeria,otras actividades,2018-04-01,10,10
COCHABAMBA,otras actividades de enfermeria,otras actividades,2018-04-01,79605,79605
COIPASA,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
COLCAPIRHUA,otras actividades de enfermeria,otras actividades,2018-04-01,2733,2733
"COLCHA ""K""",otras actividades de enfermeria,otras actividades,2018-04-01,123,123
COLLANA,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
COLOMI,otras actividades de enfermeria,otras actividades,2018-04-01,43,43
COLPA BELGICA,otras actividades de enfermeria,otras actividades,2018-04-01,41,41
COLQUECHACA,otras actividades de enfermeria,otras actividades,2018-04-01,32,32
COLQUENCHA,otras actividades de enfermeria,otras actividades,2018-04-01,6,6
COLQUIRI,otras actividades de enfermeria,otras actividades,2018-04-01,7,7
COMARAPA,otras actividades de enfermeria,otras actividades,2018-04-01,4,4
COMBAYA,otras actividades de enfermeria,otras actividades,2018-04-01,3,3
CONCEPCION,otras actividades de enfermeria,otras actividades,2018-04-01,109,109
COPACABANA,otras actividades de enfermeria,otras actividades,2018-04-01,2,2
CORIPATA,otras actividades de enfermeria,otras actividades,2018-04-01,9,9
CORO CORO,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
COROICO,otras actividades de enfermeria,otras actividades,2018-04-01,9258,9258
CORQUE,otras actividades de enfermeria,otras actividades,2018-04-01,115,115
COTAGAITA,otras actividades de enfermeria,otras actividades,2018-04-01,1575,1575
COTOCA,otras actividades de enfermeria,otras actividades,2018-04-01,4584,4584
CRUZ DE MACHACAMARCA,otras actividades de enfermeria,otras actividades,2018-04-01,14,14
CUATRO CAÑADAS,otras actividades de enfermeria,otras actividades,2018-04-01,376,376
CUEVO,otras actividades de enfermeria,otras actividades,2018-04-01,7,7
CULPINA,otras actividades de enfermeria,otras actividades,2018-04-01,309,309
CURAHUARA DE CARANGAS,otras actividades de enfermeria,otras actividades,2018-04-01,76,76
CURVA,otras actividades de enfermeria,otras actividades,2018-04-01,11,11
EL ALTO,otras actividades de enfermeria,otras actividades,2018-04-01,260353,260353
EL CHORO,otras actividades de enfermeria,otras actividades,2018-04-01,2,2
EL PUENTE(STC),otras actividades de enfermeria,otras actividades,2018-04-01,495,495
EL PUENTE(TJA),otras actividades de enfermeria,otras actividades,2018-04-01,3,3
EL TORNO,otras actividades de enfermeria,otras actividades,2018-04-01,12862,12862
EL VILLAR,otras actividades de enfermeria,otras actividades,2018-04-01,31,31
ENTRE RIOS TRJ,otras actividades de enfermeria,otras actividades,2018-04-01,567,567
ENTRE RIOS CBBA,otras actividades de enfermeria,otras actividades,2018-04-01,116,116
ESCOMA,otras actividades de enfermeria,otras actividades,2018-04-01,80,80
EXALTACION,otras actividades de enfermeria,otras actividades,2018-04-01,10,10
FERNANDEZ ALONSO,otras actividades de enfermeria,otras actividades,2018-04-01,180,180
FILADELFIA,otras actividades de enfermeria,otras actividades,2018-04-01,86,86
GENERAL SAAVEDRA,otras actividades de enfermeria,otras actividades,2018-04-01,126,126
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,otras actividades,2018-04-01,3,3
GUANAY,otras actividades de enfermeria,otras actividades,2018-04-01,34,34
GUAQUI,otras actividades de enfermeria,otras actividades,2018-04-01,4,4
GUAYARAMERIN,otras actividades de enfermeria,otras actividades,2018-04-01,54941,54941
GUTIERREZ,otras actividades de enfermeria,otras actividades,2018-04-01,33,33
HUACARETA,otras actividades de enfermeria,otras actividades,2018-04-01,163,163
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,otras actividades,2018-04-01,5,5
HUACHACALLA,otras actividades de enfermeria,otras actividades,2018-04-01,2,2
HUANUNI,otras actividades de enfermeria,otras actividades,2018-04-01,26559,26559
HUARACAJE,otras actividades de enfermeria,otras actividades,2018-04-01,6,6
HUARINA,otras actividades de enfermeria,otras actividades,2018-04-01,6,6
HUATAJATA,otras actividades de enfermeria,otras actividades,2018-04-01,6,6
HUAYLLAMARCA,otras actividades de enfermeria,otras actividades,2018-04-01,52,52
HUMANATA,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
ICLA,otras actividades de enfermeria,otras actividades,2018-04-01,819,819
INCAHUASI,otras actividades de enfermeria,otras actividades,2018-04-01,11,11
INGAVI (HUMAITA),otras actividades de enfermeria,otras actividades,2018-04-01,2,2
INQUISIVI,otras actividades de enfermeria,otras actividades,2018-04-01,9,9
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,otras actividades,2018-04-01,42,42
IXIAMAS,otras actividades de enfermeria,otras actividades,2018-04-01,45,45
JESUS DE MACHACA,otras actividades de enfermeria,otras actividades,2018-04-01,10,10
LA ASUNTA,otras actividades de enfermeria,otras actividades,2018-04-01,86,86
LA GUARDIA,otras actividades de enfermeria,otras actividades,2018-04-01,1858,1858
LA PAZ,otras actividades de enfermeria,otras actividades,2018-04-01,53297,53297
LAGUNILLAS,otras actividades de enfermeria,otras actividades,2018-04-01,25,25
LAJA,otras actividades de enfermeria,otras actividades,2018-04-01,3,3
LAS CARRERAS,otras actividades de enfermeria,otras actividades,2018-04-01,39,39
LICOMA PAMPA,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
LLALLAGUA,otras actividades de enfermeria,otras actividades,2018-04-01,5024,5024
LORETO,otras actividades de enfermeria,otras actividades,2018-04-01,16,16
LURIBAY,otras actividades de enfermeria,otras actividades,2018-04-01,24,24
MACHACAMARCA,otras actividades de enfermeria,otras actividades,2018-04-01,52,52
MACHARETI,otras actividades de enfermeria,otras actividades,2018-04-01,135,135
MAGDALENA,otras actividades de enfermeria,otras actividades,2018-04-01,102,102
MAIRANA,otras actividades de enfermeria,otras actividades,2018-04-01,755,755
MAPIRI,otras actividades de enfermeria,otras actividades,2018-04-01,11,11
MECAPACA,otras actividades de enfermeria,otras actividades,2018-04-01,7,7
MINEROS,otras actividades de enfermeria,otras actividades,2018-04-01,535,535
MIZQUE,otras actividades de enfermeria,otras actividades,2018-04-01,2558,2558
MOCOMOCO,otras actividades de enfermeria,otras actividades,2018-04-01,31,31
MOJOCOYA,otras actividades de enfermeria,otras actividades,2018-04-01,12,12
MONTEAGUDO,otras actividades de enfermeria,otras actividades,2018-04-01,10114,10114
MONTERO,otras actividades de enfermeria,otras actividades,2018-04-01,99685,99685
MORO MORO,otras actividades de enfermeria,otras actividades,2018-04-01,17,17
MOROCHATA,otras actividades de enfermeria,otras actividades,2018-04-01,5,5
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,otras actividades,2018-04-01,4,4
OCURI,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
OKINAWA,otras actividades de enfermeria,otras actividades,2018-04-01,87,87
OMEREQUE,otras actividades de enfermeria,otras actividades,2018-04-01,71,71
ORURO,otras actividades de enfermeria,otras actividades,2018-04-01,345847,345847
PADCAYA,otras actividades de enfermeria,otras actividades,2018-04-01,97,97
PADILLA,otras actividades de enfermeria,otras actividades,2018-04-01,1188,1188
PAILON,otras actividades de enfermeria,otras actividades,2018-04-01,237,237
PALCA,otras actividades de enfermeria,otras actividades,2018-04-01,5,5
PALOS BLANCOS,otras actividades de enfermeria,otras actividades,2018-04-01,219,219
PAMPA AULLAGAS,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
PAMPA GRANDE,otras actividades de enfermeria,otras actividades,2018-04-01,47,47
PAPEL PAMPA,otras actividades de enfermeria,otras actividades,2018-04-01,24,24
PASORAPA,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
PATACAMAYA,otras actividades de enfermeria,otras actividades,2018-04-01,42,42
PAZÑA,otras actividades de enfermeria,otras actividades,2018-04-01,36,36
PELECHUCO,otras actividades de enfermeria,otras actividades,2018-04-01,9,9
POCOATA,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
POCONA,otras actividades de enfermeria,otras actividades,2018-04-01,56,56
POJO (CBBA),otras actividades de enfermeria,otras actividades,2018-04-01,7,7
POOPO,otras actividades de enfermeria,otras actividades,2018-04-01,153,153
PORCO,otras actividades de enfermeria,otras actividades,2018-04-01,29,29
POROMA,otras actividades de enfermeria,otras actividades,2018-04-01,21,21
PORONGO,otras actividades de enfermeria,otras actividades,2018-04-01,94,94
PORTACHUELO,otras actividades de enfermeria,otras actividades,2018-04-01,1885,1885
PORVENIR,otras actividades de enfermeria,otras actividades,2018-04-01,2274,2274
POSTRER VALLE,otras actividades de enfermeria,otras actividades,2018-04-01,23,23
POTOSI,otras actividades de enfermeria,otras actividades,2018-04-01,43593,43593
PRESTO,otras actividades de enfermeria,otras actividades,2018-04-01,23,23
PUCARA,otras actividades de enfermeria,otras actividades,2018-04-01,9,9
PUCARANI,otras actividades de enfermeria,otras actividades,2018-04-01,31,31
PUERTO ACOSTA,otras actividades de enfermeria,otras actividades,2018-04-01,79,79
PUERTO CARABUCO,otras actividades de enfermeria,otras actividades,2018-04-01,3,3
PUERTO GONZALO MORENO,otras actividades de enfermeria,otras actividades,2018-04-01,17,17
PUERTO PEREZ,otras actividades de enfermeria,otras actividades,2018-04-01,8,8
PUERTO QUIJARRO,otras actividades de enfermeria,otras actividades,2018-04-01,456,456
PUERTO RICO,otras actividades de enfermeria,otras actividades,2018-04-01,2060,2060
PUERTO SUAREZ,otras actividades de enfermeria,otras actividades,2018-04-01,426,426
PUERTO VILLARROEL,otras actividades de enfermeria,otras actividades,2018-04-01,132,132
PUNA,otras actividades de enfermeria,otras actividades,2018-04-01,240,240
PUNATA,otras actividades de enfermeria,otras actividades,2018-04-01,1100,1100
QUIABAYA,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
QUILLACOLLO,otras actividades de enfermeria,otras actividades,2018-04-01,1489,1489
QUIRUSILLAS,otras actividades de enfermeria,otras actividades,2018-04-01,71,71
RAVELO,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
REYES,otras actividades de enfermeria,otras actividades,2018-04-01,469,469
RIBERALTA,otras actividades de enfermeria,otras actividades,2018-04-01,3755,3755
ROBORE,otras actividades de enfermeria,otras actividades,2018-04-01,4430,4430
RURRENABAQUE,otras actividades de enfermeria,otras actividades,2018-04-01,602,602
SACABA,otras actividades de enfermeria,otras actividades,2018-04-01,9429,9429
SACABAMBA,otras actividades de enfermeria,otras actividades,2018-04-01,2,2
SACACA,otras actividades de enfermeria,otras actividades,2018-04-01,5,5
SAIPINA,otras actividades de enfermeria,otras actividades,2018-04-01,107,107
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,otras actividades,2018-04-01,390,390
SAMAIPATA,otras actividades de enfermeria,otras actividades,2018-04-01,57,57
SAN ANDRES,otras actividades de enfermeria,otras actividades,2018-04-01,42,42
SAN ANDRES DE MACHACA,otras actividades de enfermeria,otras actividades,2018-04-01,2,2
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,otras actividades,2018-04-01,29,29
SAN BENITO,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
SAN BORJA,otras actividades de enfermeria,otras actividades,2018-04-01,833,833
SAN BUENA VENTURA,otras actividades de enfermeria,otras actividades,2018-04-01,52,52
SAN CARLOS,otras actividades de enfermeria,otras actividades,2018-04-01,13287,13287
SAN IGNACIO,otras actividades de enfermeria,otras actividades,2018-04-01,1950,1950
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,otras actividades,2018-04-01,31862,31862
SAN JAVIER(BNI),otras actividades de enfermeria,otras actividades,2018-04-01,43,43
SAN JAVIER(STC),otras actividades de enfermeria,otras actividades,2018-04-01,277,277
SAN JOAQUIN,otras actividades de enfermeria,otras actividades,2018-04-01,422,422
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,otras actividades,2018-04-01,2815,2815
SAN JUAN DE YAPACANI,otras actividades de enfermeria,otras actividades,2018-04-01,192,192
SAN JULIAN,otras actividades de enfermeria,otras actividades,2018-04-01,912,912
SAN LORENZO(PND),otras actividades de enfermeria,otras actividades,2018-04-01,5,5
SAN LORENZO(TJA),otras actividades de enfermeria,otras actividades,2018-04-01,115,115
SAN LUCAS,otras actividades de enfermeria,otras actividades,2018-04-01,455,455
SAN MATIAS,otras actividades de enfermeria,otras actividades,2018-04-01,781,781
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,otras actividades,2018-04-01,119,119
SAN PABLO DE LIPEZ,otras actividades de enfermeria,otras actividades,2018-04-01,2,2
SAN PEDRO,otras actividades de enfermeria,otras actividades,2018-04-01,127,127
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,otras actividades,2018-04-01,6,6
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,otras actividades,2018-04-01,9,9
SAN PEDRO DE QUEMES,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
SAN PEDRO(PND),otras actividades de enfermeria,otras actividades,2018-04-01,4,4
SAN RAFAEL,otras actividades de enfermeria,otras actividades,2018-04-01,91,91
SAN RAMON BENI,otras actividades de enfermeria,otras actividades,2018-04-01,684,684
SAN RAMON SCZ,otras actividades de enfermeria,otras actividades,2018-04-01,508,508
SANTA ANA,otras actividades de enfermeria,otras actividades,2018-04-01,1487,1487
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,otras actividades,2018-04-01,694967,694967
SANTA ROSA,otras actividades de enfermeria,otras actividades,2018-04-01,16,16
SANTA ROSA DEL SARA,otras actividades de enfermeria,otras actividades,2018-04-01,138,138
SANTIAGO DE CALLAPA,otras actividades de enfermeria,otras actividades,2018-04-01,111,111
SANTIAGO DE HUARI,otras actividades de enfermeria,otras actividades,2018-04-01,31,31
SANTIAGO DE HUATA,otras actividades de enfermeria,otras actividades,2018-04-01,25,25
SANTIAGO DE MACHACA,otras actividades de enfermeria,otras actividades,2018-04-01,2,2
SANTIVAÑES,otras actividades de enfermeria,otras actividades,2018-04-01,5,5
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,otras actividades,2018-04-01,3,3
SAPAHAQUI,otras actividades de enfermeria,otras actividades,2018-04-01,97,97
SENA,otras actividades de enfermeria,otras actividades,2018-04-01,470,470
SHINAOTA,otras actividades de enfermeria,otras actividades,2018-04-01,101,101
SICA SICA (VILLA AROMA),otras actividades de enfermeria,otras actividades,2018-04-01,30,30
SIPE SIPE,otras actividades de enfermeria,otras actividades,2018-04-01,26,26
SOPACHUY,otras actividades de enfermeria,otras actividades,2018-04-01,10,10
SORACACHI,otras actividades de enfermeria,otras actividades,2018-04-01,3,3
SORATA,otras actividades de enfermeria,otras actividades,2018-04-01,1104,1104
SUCRE,otras actividades de enfermeria,otras actividades,2018-04-01,218251,218251
TACACOMA,otras actividades de enfermeria,otras actividades,2018-04-01,3,3
TACOBAMBA,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
TACOPAYA,otras actividades de enfermeria,otras actividades,2018-04-01,2,2
TAPACARI,otras actividades de enfermeria,otras actividades,2018-04-01,5,5
TARABUCO,otras actividades de enfermeria,otras actividades,2018-04-01,44,44
TARACO,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
TARATA,otras actividades de enfermeria,otras actividades,2018-04-01,16,16
TARIJA,otras actividades de enfermeria,otras actividades,2018-04-01,563827,563827
TARVITA,otras actividades de enfermeria,otras actividades,2018-04-01,380,380
TEOPONTE,otras actividades de enfermeria,otras actividades,2018-04-01,214,214
TIAWANACU,otras actividades de enfermeria,otras actividades,2018-04-01,2,2
TINGUIPAYA,otras actividades de enfermeria,otras actividades,2018-04-01,8,8
TIPUANI,otras actividades de enfermeria,otras actividades,2018-04-01,86,86
TIQUIPAYA,otras actividades de enfermeria,otras actividades,2018-04-01,110,110
TIRAQUE (CBBA),otras actividades de enfermeria,otras actividades,2018-04-01,12,12
TOCO,otras actividades de enfermeria,otras actividades,2018-04-01,30,30
TOLATA,otras actividades de enfermeria,otras actividades,2018-04-01,4,4
TOLEDO,otras actividades de enfermeria,otras actividades,2018-04-01,61,61
TOMAVE,otras actividades de enfermeria,otras actividades,2018-04-01,13,13
TOMINA,otras actividades de enfermeria,otras actividades,2018-04-01,1184,1184
TORO TORO,otras actividades de enfermeria,otras actividades,2018-04-01,4,4
TOTORA(CBBA),otras actividades de enfermeria,otras actividades,2018-04-01,1383,1383
TOTORA(ORR),otras actividades de enfermeria,otras actividades,2018-04-01,12,12
TRIGAL,otras actividades de enfermeria,otras actividades,2018-04-01,4,4
TRINIDAD,otras actividades de enfermeria,otras actividades,2018-04-01,529261,529261
TUPIZA,otras actividades de enfermeria,otras actividades,2018-04-01,5108,5108
TURCO,otras actividades de enfermeria,otras actividades,2018-04-01,29,29
UMALA,otras actividades de enfermeria,otras actividades,2018-04-01,4,4
UNCIA,otras actividades de enfermeria,otras actividades,2018-04-01,3,3
URIONDO (A. CONCEPCION),otras actividades de enfermeria,otras actividades,2018-04-01,125,125
URUBICHA,otras actividades de enfermeria,otras actividades,2018-04-01,128,128
UYUNI,otras actividades de enfermeria,otras actividades,2018-04-01,250,250
VACAS,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
VALLEGRANDE,otras actividades de enfermeria,otras actividades,2018-04-01,1697,1697
VIACHA,otras actividades de enfermeria,otras actividades,2018-04-01,226,226
VILA VILA,otras actividades de enfermeria,otras actividades,2018-04-01,17,17
VILLA CHARCAS,otras actividades de enfermeria,otras actividades,2018-04-01,9,9
VILLA MONTES,otras actividades de enfermeria,otras actividades,2018-04-01,17852,17852
VILLA RIVERO,otras actividades de enfermeria,otras actividades,2018-04-01,2,2
VILLA SERRANO,otras actividades de enfermeria,otras actividades,2018-04-01,38,38
VILLA TUNARI,otras actividades de enfermeria,otras actividades,2018-04-01,504,504
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,otras actividades,2018-04-01,21,21
VILLAZON,otras actividades de enfermeria,otras actividades,2018-04-01,13741,13741
VINTO,otras actividades de enfermeria,otras actividades,2018-04-01,326,326
VITICHI,otras actividades de enfermeria,otras actividades,2018-04-01,5,5
WALDO BALLIVIAN,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
WARNES,otras actividades de enfermeria,otras actividades,2018-04-01,4922,4922
YACO,otras actividades de enfermeria,otras actividades,2018-04-01,3,3
YACUIBA,otras actividades de enfermeria,otras actividades,2018-04-01,43253,43253
YAMPARAEZ,otras actividades de enfermeria,otras actividades,2018-04-01,8,8
YANACACHI,otras actividades de enfermeria,otras actividades,2018-04-01,21,21
YAPACANI,otras actividades de enfermeria,otras actividades,2018-04-01,2155,2155
YOCALLA,otras actividades de enfermeria,otras actividades,2018-04-01,2,2
YOTALA,otras actividades de enfermeria,otras actividades,2018-04-01,29,29
YUNCHARA,otras actividades de enfermeria,otras actividades,2018-04-01,1,1
ZUDAÑEZ,otras actividades de enfermeria,otras actividades,2018-04-01,124,124
ACACIO,otras actividades de enfermeria,otras actividades,2018-05-01,3,3
ACHACACHI,otras actividades de enfermeria,otras actividades,2018-05-01,37,37
ACHOCALLA,otras actividades de enfermeria,otras actividades,2018-05-01,14,14
AIQUILE,otras actividades de enfermeria,otras actividades,2018-05-01,81,81
ALALAY,otras actividades de enfermeria,otras actividades,2018-05-01,4,4
ALCALA,otras actividades de enfermeria,otras actividades,2018-05-01,15,15
ALTO BENI,otras actividades de enfermeria,otras actividades,2018-05-01,2,2
ANCORAIMES,otras actividades de enfermeria,otras actividades,2018-05-01,11,11
ANDAMARCA,otras actividades de enfermeria,otras actividades,2018-05-01,38,38
ANTEQUERA,otras actividades de enfermeria,otras actividades,2018-05-01,23,23
APOLO,otras actividades de enfermeria,otras actividades,2018-05-01,1021,1021
ARANI,otras actividades de enfermeria,otras actividades,2018-05-01,35,35
ARBIETO,otras actividades de enfermeria,otras actividades,2018-05-01,5,5
ARQUE,otras actividades de enfermeria,otras actividades,2018-05-01,13,13
ASCENCION DE GUARAYOS,otras actividades de enfermeria,otras actividades,2018-05-01,1146,1146
ATOCHA,otras actividades de enfermeria,otras actividades,2018-05-01,1663,1663
AUCAPATA,otras actividades de enfermeria,otras actividades,2018-05-01,1,1
AYATA,otras actividades de enfermeria,otras actividades,2018-05-01,2,2
AYO AYO,otras actividades de enfermeria,otras actividades,2018-05-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,otras actividades,2018-05-01,18,18
AZURDUY,otras actividades de enfermeria,otras actividades,2018-05-01,8,8
BATALLAS,otras actividades de enfermeria,otras actividades,2018-05-01,6,6
BAURES,otras actividades de enfermeria,otras actividades,2018-05-01,128,128
BELEN DE ANDAMARCA,otras actividades de enfermeria,otras actividades,2018-05-01,1,1
BELLA FLOR,otras actividades de enfermeria,otras actividades,2018-05-01,70,70
BERMEJO,otras actividades de enfermeria,otras actividades,2018-05-01,13789,13789
BETANZOS,otras actividades de enfermeria,otras actividades,2018-05-01,83,83
BOLIVAR,otras actividades de enfermeria,otras actividades,2018-05-01,2,2
BOLPEBRA,otras actividades de enfermeria,otras actividades,2018-05-01,6,6
BOYUIBE,otras actividades de enfermeria,otras actividades,2018-05-01,56,56
BUENA VISTA,otras actividades de enfermeria,otras actividades,2018-05-01,316,316
CABEZAS,otras actividades de enfermeria,otras actividades,2018-05-01,264,264
"CAIZA ""D""",otras actividades de enfermeria,otras actividades,2018-05-01,618,618
CAJUATA,otras actividades de enfermeria,otras actividades,2018-05-01,14,14
CALACOTO,otras actividades de enfermeria,otras actividades,2018-05-01,1,1
CALAMARCA,otras actividades de enfermeria,otras actividades,2018-05-01,6,6
CAMARGO,otras actividades de enfermeria,otras actividades,2018-05-01,1355,1355
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,otras actividades,2018-05-01,7,7
CAMIRI,otras actividades de enfermeria,otras actividades,2018-05-01,21488,21488
CAPINOTA,otras actividades de enfermeria,otras actividades,2018-05-01,194,194
