municipality,group,variable,month,Adultos(as) mayores de 60 años que reciben Complemento Nutricional,TOTAL
TOMAVE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,514,514
TORO TORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,491,491
TOTORA(CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,445,445
TOTORA(ORR),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,6,6
TRIGAL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,7,7
TRINIDAD,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,547,547
TUPIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,894,894
TURCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,289,289
UMALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,342,342
UNCIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,729,729
URIONDO (A. CONCEPCION),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,332,332
URUBICHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,126,126
UYUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,716,716
VACAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,445,445
VALLEGRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,1078,1078
VILA VILA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,393,393
VILLA CHARCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,539,539
VILLA MONTES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,946,946
VILLA RIVERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,279,279
VILLA TUNARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,1393,1393
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,9,9
VILLAZON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,575,575
VINTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,984,984
VITICHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,8,8
WALDO BALLIVIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,45,45
YACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,212,212
YACUIBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,2740,2740
YAMPARAEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,605,605
YANACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,127,127
YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,787,787
YOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,400,400
YOTALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,411,411
YUNCHARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,341,341
YUNGUYO DE LITORAL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,7,7
ZUDAÑEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-03-01,447,447
ACACIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,570,570
ACHACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,47,47
ACHOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,651,651
AIQUILE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,911,911
ALALAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,192,192
ALCALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,269,269
ALTO BENI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,309,309
ANCORAIMES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,689,689
ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,256,256
ANTEQUERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,75,75
ANZALDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,636,636
APOLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,299,299
ARAMPAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,54,54
ARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,454,454
ARBIETO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,607,607
ARQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,156,156
ASCENCION DE GUARAYOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,61,61
ATOCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,111,111
AUCAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,118,118
AYATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,217,217
AYO AYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,344,344
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,1572,1572
BATALLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,172,172
BAURES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,35,35
BELEN DE ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,131,131
BELEN DE URMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,135,135
BELLA FLOR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,67,67
BERMEJO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,55,55
BETANZOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,1701,1701
BOLIVAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,369,369
BOLPEBRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,52,52
BOYUIBE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,176,176
CABEZAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,380,380
CAIROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,372,372
"CAIZA ""D""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,844,844
CAJUATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,153,153
CALACOTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,516,516
CALAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,225,225
CAMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,544,544
CAPINOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,563,563
CAQUIAVIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,687,687
CARACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,610,610
CARANAVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,692,692
CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,23,23
CARAPARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,394,394
CARIPUYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,336,336
CARMEN RIVERO TORREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,166,166
CATACORA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,120,120
CHACARILLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,139,139
CHALLAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,1006,1006
CHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,864,864
CHARAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,432,432
CHARAÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,203,203
CHAYANTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,1034,1034
CHIMORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,415,415
CHIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,53,53
CHOQUE COTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,78,78
CHUA COCANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,16,16
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,80,80
CHUMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,516,516
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,84,84
CKOCHAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,979,979
CLIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,441,441
COBIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,565,565
COCAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,855,855
COCHABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,7309,7309
COIPASA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,30,30
COLCAPIRHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,779,779
"COLCHA ""K""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,575,575
COLLANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,65,65
COLOMI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,509,509
COLPA BELGICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,95,95
COLQUECHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,640,640
COLQUENCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,212,212
COLQUIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,368,368
COMANCHE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,93,93
COMARAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,79,79
COMBAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,192,192
CONCEPCION,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,125,125
COPACABANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,229,229
CORIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,141,141
CORO CORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,337,337
COROICO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,125,125
CORQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,204,204
COTAGAITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,1551,1551
COTOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,512,512
CRUZ DE MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,38,38
CUATRO CAÑADAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,411,411
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,119,119
CUEVO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,163,163
CULPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,235,235
CURAHUARA DE CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,204,204
CURVA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,7,7
DESAGUADERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,77,77
EL ALTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,1226,1226
EL CHORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,234,234
EL PUENTE(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,324,324
EL PUENTE(TJA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,565,565
EL TORNO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,544,544
EL VILLAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,262,262
ENTRE RIOS TRJ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,174,174
ENTRE RIOS CBBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,526,526
ESCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,100,100
ESCOMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,133,133
ESMERALDA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,73,73
EUCALIPTUS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,11,11
FERNANDEZ ALONSO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,189,189
FILADELFIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,106,106
GAIOC JATUN AYLLU YURA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,276,276
GENERAL SAAVEDRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,216,216
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,307,307
GUANAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,98,98
GUAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,250,250
GUAYARAMERIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,8,8
GUTIERREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,34,34
HUACARETA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,10,10
HUACAYA (VILLA DE HUACAYA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,109,109
HUACHACALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,56,56
HUANUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,309,309
HUARINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,265,265
HUATAJATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,57,57
HUAYLLAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,156,156
HUMANATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,184,184
ICHOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,282,282
ICLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,205,205
INCAHUASI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,117,117
INGAVI (HUMAITA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,35,35
INQUISIVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,354,354
IRUPANA (VILLA DE LANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,242,242
IXIAMAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,19,19
JESUS DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,493,493
LA ASUNTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,120,120
LA GUARDIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,1350,1350
LA PAZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,5455,5455
LA RIVERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,12,12
LAJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,374,374
LAS CARRERAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,93,93
LICOMA PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,37,37
LLALLAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,663,663
LLICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,219,219
LURIBAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,203,203
MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,155,155
MACHARETI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,315,315
MAGDALENA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,30,30
MAIRANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,177,177
MALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,136,136
MAPIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,221,221
MECAPACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,54,54
MINEROS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,288,288
MIZQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,898,898
MOCOMOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,696,696
MOJINETE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,41,41
MOJOCOYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,472,472
MONTEAGUDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,49,49
MONTERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,945,945
MOROCHATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,687,687
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,65,65
NAZACARA DE PACAJES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,20,20
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,34,34
OCURI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,803,803
OKINAWA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,220,220
OMEREQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,288,288
ORURO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,1826,1826
PAILON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,308,308
PALCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,375,375
PALOS BLANCOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,287,287
PAMPA AULLAGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,56,56
PAMPA GRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,192,192
PAPEL PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,324,324
PASORAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,321,321
PATACAMAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,418,418
PAZÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,114,114
PELECHUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,125,125
POCOATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,1699,1699
POCONA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,943,943
POJO (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,242,242
POOPO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,101,101
PORCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,81,81
POROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,979,979
PORONGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,398,398
PORTACHUELO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,299,299
PORVENIR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,161,161
POTOSI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,1802,1802
PRESTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,544,544
PUCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,61,61
PUCARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,840,840
PUERTO ACOSTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,394,394
PUERTO CARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,374,374
PUERTO PEREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,208,208
PUERTO QUIJARRO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,229,229
PUERTO RICO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,5,5
PUERTO SUAREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,300,300
PUERTO VILLARROEL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,582,582
PUNA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,1844,1844
PUNATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,186,186
QUIABAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,71,71
QUILLACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,2565,2565
QUIME,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,246,246
QUIRUSILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,77,77
RAQAYPAMPA(ETA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,263,263
RAVELO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,1775,1775
REYES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,69,69
RIBERALTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,963,963
ROBORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,361,361
RURRENABAQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,361,361
SABAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,178,178
SACABA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,3252,3252
SACABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,318,318
SACACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,1133,1133
SAIPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,221,221
SALINAS DE GARCI MENDOZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,493,493
SAMAIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,269,269
SAN AGUSTIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,86,86
SAN ANDRES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,124,124
SAN ANDRES DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,276,276
SAN ANTONIO DE ESMORUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,34,34
SAN ANTONIO DE LOMERIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,123,123
SAN BENITO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,767,767
SAN BUENA VENTURA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,20,20
SAN CARLOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,102,102
SAN IGNACIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,16,16
SAN IGNACIO DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2022-04-01,487,487
