,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-05-01,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-05-01,6,2,7,6,21
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-05-01,0,1,0,1,2
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-05-01,0,0,1,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-05-01,0,0,2,1,3
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-05-01,3,5,0,1,9
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-05-01,0,1,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-05-01,2,2,18,12,34
URUBICHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-05-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-05-01,0,0,0,2,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-05-01,0,1,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-05-01,0,1,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-05-01,1,0,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,1,0,0,0,1
AZURDUY,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,0,0,1,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,0,1,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,1,0,1,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,1,1,0,0,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,1,1,2,1,5
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,1,0,1,2
COPACABANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,0,0,1,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,7,2,3,2,14
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,2,0,0,2
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,0,1,0,1
HUARINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,1,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,0,1,0,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,4,0,0,4
MECAPACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,1,1,0,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,1,1,2,4
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,1,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,1,0,6,5,12
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,1,0,0,2,3
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,3,0,1,4
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,0,0,1,1
REYES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,1,0,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,1,0,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,1,1,0,0,2
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,1,8,1,10
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,1,0,0,0,1
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,1,4,1,6
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,1,0,0,0,1
SAN PEDRO DE MACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,1,0,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,2,0,0,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,8,7,1,0,16
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,1,0,1,0,2
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,0,0,1,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,1,0,0,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,0,0,3,3
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,1,0,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,1,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,4,1,0,0,5
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-06-01,3,1,0,0,4
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,1,1,0,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,1,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,1,0,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,1,0,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,1,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,0,2,1,3
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,0,0,1,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,1,0,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,3,0,2,1,6
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,1,0,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,10,0,0,10
COPACABANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,0,0,2,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,1,1,0,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,1,1,4,3,9
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,1,0,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,1,0,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,0,1,0,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,3,2,0,5
LAJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,1,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,1,0,3,4,8
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,1,0,2,2,5
PORCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,0,0,1,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,1,1,0,0,2
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,0,1,4,5
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,0,1,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,2,0,0,0,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,1,0,1,0,2
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,0,0,1,1
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,1,0,1,0,2
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,1,0,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,1,0,1,0,2
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,1,1,0,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,1,2,3,2,8
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,7,7,9,6,29
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,0,1,1,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,3,0,0,3
TAPACARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,1,0,0,0,1
TARATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,1,1,0,0,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,0,1,1,2
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,0,3,2,5
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,2,0,0,0,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,1,0,0,0,1
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,0,1,3,4
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,0,0,2,0,2
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-07-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,1,0,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,0,1,1,2
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,2,2,0,4
COCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,1,2,4,1,8
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,0,0,1,1
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,0,1,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,1,0,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,0,1,1,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,3,5,5,2,15
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,1,0,0,1
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,0,0,1,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,1,3,0,0,4
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,2,2,0,0,4
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,1,1,0,0,2
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,1,0,0,0,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,2,1,1,0,4
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,0,1,2,3
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,0,0,2,2
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,1,0,2,0,3
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,2,1,0,3
PUCARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,1,0,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,1,1,2,1,5
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,2,0,1,3
REYES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,0,1,1,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,2,0,0,0,2
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,0,0,1,1
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,1,2,0,0,3
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,0,1,2,3
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,1,1,2,0,4
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,1,3,0,4
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,1,0,1,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,5,7,3,1,16
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,0,2,2,4
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,1,0,1,2
TACACOMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,1,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,1,9,0,2,12
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,0,0,3,3
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,1,0,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,0,0,2,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,1,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,0,0,1,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,1,0,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,1,0,1,0,2
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-08-01,0,2,1,0,3
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,0,0,1,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,1,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,1,0,1,2
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,0,1,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,1,2,1,1,5
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,0,5,6,11
COCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,4,4,3,4,15
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,2,0,0,2
COPACABANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,1,0,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,5,5,2,9,21
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,1,0,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,2,0,1,0,3
GUAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,1,0,0,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,8,10,2,1,21
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,1,0,0,1,2
MIZQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,1,0,0,3,4
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,1,3,0,0,4
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,0,7,10,17
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,1,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,2,2,0,0,4
PUCARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,1,0,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,1,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,4,0,1,0,5
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,1,1,0,1,3
REYES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,0,4,1,5
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,1,1,2,4
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,3,0,0,3
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,2,0,0,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,1,1,0,0,2
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,1,0,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,8,5,1,4,18
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,1,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,0,1,2,3
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,0,0,1,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,1,0,0,0,1
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,1,0,1,0,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,1,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,1,0,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,0,1,0,1
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-09-01,0,0,0,1,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,1,0,1,0,2
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,1,0,1
APOLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,1,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,1,0,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,1,0,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,0,1,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,1,1,0,4,6
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,2,2,4
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,6,2,1,1,10
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,0,1,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,1,0,1,0,2
COMARAPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,0,1,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,1,1,0,0,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,1,5,6,8,20
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,0,1,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2022-10-01,1,0,0,1,2
