,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES
TORO TORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,2,0,1,2,5
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,3,3,1,0,7
TOTORA(ORR),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,0,1,0,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,18,15,0,1,34
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,1,2,0,0,3
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,2,1,2,5,10
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,3,5,2,0,10
URUBICHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,2,0,0,0,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,3,3,8,2,16
VACAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,0,0,1,0,1
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,1,1,0,0,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,5,2,4,8,19
VILA VILA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,0,0,0,1,1
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,0,0,3,0,3
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,3,10,7,14,34
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,0,0,2,1,3
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,10,19,12,11,52
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,2,0,0,0,2
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,2,1,2,1,6
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,2,3,8,1,14
VITICHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,0,1,0,0,1
WALDO BALLIVIAN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,1,2,0,0,3
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,18,13,4,2,37
YACO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,0,1,0,0,1
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,7,6,3,5,21
YANACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,0,1,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,6,2,1,2,11
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-03-01,3,0,0,1,4
ACACIO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,1,3,4
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,3,3,1,8
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,4,5,1,2,12
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,1,0,2,5
ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,2,0,1,3
ANTEQUERA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,0,0,0,1
ANZALDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,3,4,0,0,7
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,1,2,3,7
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,0,1,0,3
ARANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,2,0,2
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,2,3,2,9
ARQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,0,1,2,4
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,5,10,10,14,39
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,0,2,6,9
AYATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,0,1,1
AYO AYO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,1,0,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,1,1,0,4
BATALLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,0,0,3,5
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,0,0,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,5,1,9,11,26
BETANZOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,0,4,3,9
BOYUIBE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,1,1,0,2
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,18,12,22,16,68
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,0,15,17,34
CAIROMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,10,4,0,0,14
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,1,3,3,9
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,3,1,2,4,10
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,1,0,0,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,6,8,16,10,40
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,2,1,3,8
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,4,1,1,0,6
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,2,3,3,9
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,8,3,3,6,20
CARAPARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,1,5,1,7
CARIPUYO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,1,0,0,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,1,7,6,15
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,3,19,17,39
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,7,4,22,23,56
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,3,2,1,7
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,3,2,24,25,54
CHIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,9,9,13,18,49
CHUMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,0,2,0,3
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,4,2,8,2,16
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,1,3,0,6
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,2,1,1,6
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,3,2,10,14,29
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,2,0,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,106,114,116,159,495
COIPASA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,5,5,38,22,70
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,2,0,0,4
COLLANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,1,2,0,3
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,3,0,4,3,10
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,5,2,1,0,8
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,5,2,3,1,11
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,0,5,4,10
COMANCHE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,1,1,2
COMARAPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,11,13,2,5,31
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,3,0,5,2,10
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,1,3,2,6
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,6,2,11,5,24
CORO CORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,2,0,1,3
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,4,11,3,3,21
CORQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,1,0,0,3
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,3,0,1,4
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,7,12,41,36,96
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,1,9,9,19
CUEVO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,2,1,0,3
CULPINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,1,0,0,1
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,182,190,695,624,1691
EL CHORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,1,1,0,3
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,0,1,1,4
EL PUENTE(TJA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,1,0,1,2
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,21,16,6,5,48
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,0,3,3,8
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,4,0,0,6
ESMERALDA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,1,0,0,1
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,2,0,2
EXALTACION,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,0,1,2,4
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,5,3,8
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,1,2,0,4
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,4,25,21,50
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,1,0,0,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,4,6,6,17
GUAQUI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,2,0,5,7
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,6,4,20,19,49
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,8,4,5,10,27
HUACARETA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,1,0,1
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,1,10,5,17
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,1,0,0,1
HUARINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,15,11,26
HUATAJATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,1,1,2
HUAYLLAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,1,1,1,3
ICHOCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,3,1,4
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,1,1,1,5
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,0,0,0,2
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,3,1,0,2,6
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,6,6,4,18
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,2,1,4,7
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,0,1,0,3
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,17,14,18,16,65
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,10,9,77,68,164
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,109,90,197,210,606
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,2,1,3
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,3,0,0,3
LAS CARRERAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,0,0,0,2
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,0,12,12,25
LORETO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,3,2,5
LURIBAY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,0,6,7,14
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,1,3,1,5
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,1,5,3,11
MALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,1,6,4,13
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,8,5,15,11,39
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,5,1,3,6,15
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,5,7,23,29,64
MOCOMOCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,2,2,4
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,0,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,3,5,6,6,20
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,19,10,54,55,138
MORO MORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,0,1,1
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,1,0,0,2
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,3,0,3
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,1,8,7,18
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,39,21,159,166,385
PADCAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,2,0,0,4
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,3,7,18,18,46
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,7,0,1,10
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,6,5,10,21
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,1,2,4,8
PAPEL PAMPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,1,0,0,2
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,0,4,3,8
PAZÑA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,1,0,1,4
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,1,1,0,3
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,5,2,1,1,9
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,0,2,2
POOPO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,1,0,1
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,5,8,9,24
POROMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,2,0,1,3
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,6,6,12
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,5,5,4,7,21
PORVENIR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,0,1,0,2
POSTRER VALLE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,0,1,0,3
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,23,23,57,61,164
PRESTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,0,3,3
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,3,4,12,7,26
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,1,0,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,0,2,2
PUERTO PEREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,1,0,1,2
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,5,8,139,207,359
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,4,4,8
PUERTO SILES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,1,1,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,9,15,11,36
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,8,5,13,28
PUNA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,2,0,2
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,1,2,1,5
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,15,18,24,17,74
QUIRUSILLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,0,1,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,3,4,0,0,7
REYES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,2,1,1,5
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,14,8,126,118,266
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,3,1,9,10,23
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,8,10,26,24,68
SABAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,1,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,7,10,14,18,49
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,5,2,5,14
SAIPINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,1,1,1,4
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,1,2,1,5
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,2,0,1,4
SAN AGUSTIN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,6,1,0,1,8
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,2,10,9,23
SAN ANDRES DE MACHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,0,2,0,3
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,3,1,1,3,8
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,1,0,3,6
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,6,10,25,30,71
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,2,6,7,15
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,9,11,19,13,52
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,1,3,4,8
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,19,11,21,26,77
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,1,0,1
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,1,2,3,7
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,13,7,20
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,5,13,10,30
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,4,2,10,9,25
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,24,24,154,152,354
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,1,2,2,7
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,4,4,2,1,11
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,0,0,1,2
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,8,11,23,28,70
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,1,2,3
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,2,6,2,11
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,3,3,10,5,21
SAN PEDRO DE MACHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,2,0,0,2
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,0,0,1,3
SAN PEDRO(PND),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,1,1,2
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,1,5,3,11
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,0,0,1,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,2,11,6,21
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,3,5,5,15
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,187,197,609,534,1527
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,5,0,0,0,5
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,5,11,8,6,30
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,2,2,2,8
SANTIAGO DE MACHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,1,0,1,2
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,3,0,0,3
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,2,0,0,2
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,2,3,0,0,5
SENA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,1,1,3,9,14
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,4,1,1,2,8
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,4,1,1,0,6
SICAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2022-04-01,0,1,0,0,1
