,group,variable,month,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 3RA DOSIS FUERA,TOTALES
COMARAPA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,1,1,2
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,2,0,0,0,2
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,1,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,2,0,9,8,19
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,0,2,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,23,34,65,89,211
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,0,2,2
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,1,0,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,0,2,2
GUANAY,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,1,0,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,2,0,1,0,3
HUACARETA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,0,1,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,1,1,0,0,2
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,3,0,4,3,10
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,4,3,20,22,49
MACHARETI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,1,0,0,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,2,1,3
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,1,0,1,2,4
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,1,0,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,1,3,4
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,1,3,5,6,15
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,1,0,0,1,2
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,3,0,3
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,4,11,17,11,43
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,6,2,8
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,1,0,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,1,0,1
POCONA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,0,1,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,1,0,0,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,1,1,0,3,5
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,6,5,9,10,30
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,1,1,4,4,10
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,5,1,6
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,1,0,1,2,4
PUNATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,1,0,1,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,1,0,1
ROBORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,1,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,1,0,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,2,5,2,3,12
SACACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,2,0,2
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,0,2,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,9,1,5,4,19
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,1,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,2,3,5
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,1,2,5,8
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,1,1,0,0,2
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,2,0,2,0,4
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,1,6,7,14
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,1,0,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,1,1,2,1,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,22,31,170,162,385
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,0,1,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,1,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,0,1,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,0,2,2
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,1,1,0,0,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,2,1,1,4
SORATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,1,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,1,1,1,1,4
TACACOMA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,1,0,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,2,1,7,3,13
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,1,1,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,1,26,33,60
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,1,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,0,1,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,1,1,0,2
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,2,0,1,0,3
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,1,1,2
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,1,0,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,2,0,4,11,17
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,1,0,0,4,5
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-04-01,0,0,0,2,2
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,1,0,0,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,1,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,3,1,0,0,4
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,0,1,1,3
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,0,0,0,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,0,0,2,3
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,1,0,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,1,0,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,1,0,0,1
CARAPARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,0,1,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,3,1,4
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,0,0,0,1
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,0,1,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,0,0,0,1
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,21,15,12,15,63
COLOMI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,1,1,0,2
COROICO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,2,0,1,3
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,2,3,0,1,6
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,10,8,35,55,108
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,1,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,3,1,0,1,5
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,4,4,8
HUACARETA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,1,0,1
ICLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,1,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,0,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,0,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,2,2,0,0,4
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,9,4,12,2,27
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,1,0,1
LORETO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,0,2,1,4
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,0,0,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,0,0,0,1
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,0,0,0,1
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,1,0,1
MOCOMOCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,0,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,0,1,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,2,1,2,3,8
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,2,3,13,11,29
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,15,20,35
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,1,0,0,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,1,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,1,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,2,0,1,3
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,0,0,0,1
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,4,6,2,1,13
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,1,0,0,1
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,0,0,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,1,1,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,1,1,1,4
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,1,3,0,5
PUNATA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,0,0,2,3
QUIME,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,1,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,2,1,3
ROBORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,1,1,1,3
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,1,0,1,3
SACABA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,3,3,3,6,15
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,0,1,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,3,1,4
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,2,4,2,2,10
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,1,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,1,0,3,5
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,1,0,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,0,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,2,1,1,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,24,30,31,38,123
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,1,0,0,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,0,1,1
SENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,0,1,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,1,1,2,5
TARIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,2,1,4,7
TOTORA(ORR),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,3,4,14,22,43
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,1,0,0,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,0,1,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,1,0,1,2
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,0,0,1,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,2,1,2,0,5
VINTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,0,2,0,3
WARNES,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,4,1,2,1,8
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,1,0,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-05-01,0,0,1,1,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,2,0,0,2
ALTO BENI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,1,0,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,0,1,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,1,1,0,2
BATALLAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,0,1,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,0,0,1,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,1,0,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,0,0,3,3
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,0,3,2,5
CHARAÑA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,0,0,1,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,1,0,0,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,1,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,1,1,2,0,4
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,8,7,1,3,19
COMARAPA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,0,0,1,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,3,0,0,3
COROICO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,1,2,1,0,4
COTOCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,1,0,0,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,8,8,7,11,34
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,1,0,0,0,1
EL PUENTE(TJA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,1,1,1,0,3
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,0,0,2,2
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,1,0,0,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,1,0,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,1,0,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,1,0,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,1,0,2,3
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,4,4,2,2,12
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,0,0,1,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,0,1,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,1,0,0,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,2,2,3,5,12
ORURO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,2,3,0,0,5
PAILON,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,1,0,8,10,19
PALCA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,1,0,0,1
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,2,1,0,2,5
PAPEL PAMPA,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,0,1,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,0,0,1,1
POOPO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,0,1,0,1
PORCO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,1,0,0,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,4,2,0,0,6
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,1,0,1,1,3
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,1,0,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,1,2,2,3,8
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,3,2,2,7
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,antipoliomielitica 3ra dosis,2022-06-01,0,1,0,0,1
