,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,2,0,0,0,0,0,3
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,6,0,7,1,5,0,0,0,19
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,1,0,1,0,0,0,2
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,1,3,4,0,1,0,0,10
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,1,0,0,0,1,0,0,0,0,0,2
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,3,0,4,5,2,0,0,0,14
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,4,0,1,1,0,0,6
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,4,0,2,0,0,0,0,0,6
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,0,0,1,0,0,0,1
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,2,1,2,0,1,0,0,0,6
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,5,0,5,1,0,0,0,0,11
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,1,0,12,5,16,17,4,3,0,0,58
CRUZ DE MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,1,0,0,0,0,0,1
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,1,7,1,0,1,0,0,11
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,0,0,1,0,0,0,1
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,2,0,0,0,0,0,2
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,1,0,0,0,0,0,1
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,0,0,1,0,0,0,1
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,1,0,0,0,0,0,2
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,2,2,84,8,522,56,125,16,0,0,815
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,1,0,0,0,0,0,0,1
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,1,0,1,0,0,0,3
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,1,0,0,0,0,0,2
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,5,1,2,0,0,0,8
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,0,0,0,0,0,0,1
ENTRE RIOS TRJ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,3,0,3,0,0,1,0,0,7
ENTRE RIOS CBBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,5,0,2,0,0,0,8
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,2,0,0,0,0,0,2
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,2,0,0,0,0,0,3
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,1,0,1,0,0,0,3
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,2,0,1,0,0,0,4
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,1,1,1,0,0,0,4
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,1,1,0,0,0,0,3
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,0,0,0,0,0,0,1
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,1,0,14,0,37,0,10,0,0,0,62
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,1,0,4,0,2,0,2,0,0,0,9
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,2,0,0,0,0,0,3
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,1,0,0,0,1,0,0,0,0,0,2
HUACHACALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,0,0,1,0,0,0,1
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,2,0,6,1,1,0,0,0,10
HUARINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,0,1,0,1,0,0,2
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,1,0,0,1,0,0,0,2
HUMANATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,1,0,1,0,0,0,2
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,0,1,1,0,0,0,3
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,1,1,0,0,0,0,2
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,2,1,0,0,0,0,4
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,2,0,3,0,0,0,0,0,5
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,2,3,0,1,0,0,0,6
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,3,0,0,0,0,0,4
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,3,0,11,0,2,0,0,0,16
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,2,0,7,0,29,0,5,0,0,0,43
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,57,0,599,2,178,1,0,0,837
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,2,0,1,1,0,0,5
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,3,0,0,0,0,0,3
LAS CARRERAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,0,1,0,0,0,0,1
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,6,0,15,1,2,0,0,0,24
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,0,1,0,0,0,0,1
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,1,0,1,0,0,0,3
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,1,0,0,0,0,0,1
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,1,0,1,0,2,0,0,0,0,0,4
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,2,0,7,1,2,0,0,0,12
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,3,0,0,0,0,0,3
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,0,0,1,0,0,0,1
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,3,0,0,0,0,0,3
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,3,1,1,0,0,0,5
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,7,0,11,2,2,0,0,0,22
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,3,0,4,0,2,0,0,0,9
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,2,0,2,0,2,1,0,0,7
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,2,0,0,0,0,0,3
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,2,0,3,0,0,0,0,0,5
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,19,2,37,3,8,0,0,0,69
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,1,1,0,0,0,0,0,2
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,4,0,0,0,0,0,4
NAZACARA DE PACAJES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,0,0,0,0,0,0,1
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,2,1,0,0,0,0,4
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,2,0,1,0,0,0,4
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,0,0,0,0,0,0,1
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,7,0,64,0,232,2,77,1,0,0,383
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,1,0,0,0,0,0,2
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,4,0,7,0,0,0,0,0,11
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,5,1,5,3,1,0,0,0,15
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,2,0,3,2,4,0,0,0,0,0,11
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,3,0,1,0,0,0,4
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,4,0,6,0,2,0,0,0,12
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,2,0,0,0,0,0,2
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,1,0,0,0,0,0,1
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,1,1,0,4,3,0,0,0,0,9
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,3,0,1,1,1,0,0,0,6
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,1,2,0,2,0,0,0,6
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,2,0,0,0,0,0,2
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,1,0,1,0,5,0,1,1,0,0,9
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,3,1,0,1,0,0,5
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,6,0,1,1,0,0,8
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,2,0,0,0,0,0,2
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,1,0,0,0,0,0,1
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,0,1,0,0,0,0,2
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,1,0,33,1,85,6,17,2,0,0,145
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,1,0,0,0,0,0,1
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,1,0,3,0,8,0,0,0,0,0,12
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,4,2,0,0,0,0,7
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,2,3,0,0,0,0,6
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,1,1,0,0,0,0,0,2
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,2,0,0,0,0,0,3
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,5,0,10,0,16,0,3,0,0,0,34
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,3,0,2,0,0,0,0,0,5
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,1,0,0,1,13,0,4,0,0,0,19
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,2,0,24,0,43,0,6,0,0,0,75
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,1,0,0,0,2,1,0,1,0,0,5
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,2,0,45,1,2,0,0,0,50
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,0,0,1,0,0,0,1
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,25,2,71,10,11,0,0,0,119
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,2,0,0,0,0,0,2
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,2,0,2,0,1,0,0,0,5
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,1,0,2,0,7,1,0,0,0,0,11
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,12,2,50,1,8,0,0,0,73
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,5,0,9,0,1,0,0,0,15
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,1,0,3,0,5,1,3,0,0,0,13
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,1,0,9,0,36,5,8,0,0,0,59
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,7,1,6,0,2,2,0,0,18
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,1,1,0,0,0,0,0,2
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,1,0,2,1,0,0,0,4
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,2,0,0,0,0,0,3
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,2,0,0,0,0,0,3
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,1,0,0,0,0,0,1
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,2,0,2,0,2,0,0,0,6
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,1,25,3,3,3,0,0,36
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,3,0,0,0,0,0,0,0,3
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,2,0,2,0,0,0,4
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,2,0,1,1,12,6,0,0,0,0,22
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,2,0,13,1,20,0,8,0,0,0,44
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,2,0,1,0,1,0,2,0,6
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,1,0,3,0,5,0,0,0,0,0,9
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,1,0,0,0,0,0,1
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,2,0,13,0,1,0,0,0,16
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,4,0,2,0,0,0,7
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,1,0,11,0,6,0,1,0,0,0,19
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,0,0,0,0,0,0,1
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,2,0,2,0,1,0,0,0,5
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,1,4,2,2,0,0,0,0,0,9
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,0,0,1,0,0,0,2
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,1,0,0,0,0,0,1
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,1,0,0,0,0,0,1
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,1,0,1,0,0,0,3
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,4,2,4,4,2,2,0,0,18
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,2,0,0,0,0,0,2
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,0,0,1,0,0,0,1
SAN RAMON SCZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,1,0,1,0,0,0,3
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,1,0,2,0,8,1,2,0,0,0,14
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,18,2,355,18,1172,255,228,30,1,0,2079
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,1,0,1,0,2,0,1,0,0,0,5
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,4,0,2,0,0,0,0,0,6
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,0,2,0,0,0,0,2
SANTIAGO DE HUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,2,1,0,0,0,0,3
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,2,0,0,0,0,0,3
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,1,0,0,0,0,0,2
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,1,0,0,0,0,0,1
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,5,3,3,0,0,0,11
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,1,0,0,0,5,0,1,0,0,0,7
SHINAOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,2,0,0,0,0,0,3
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,4,0,4,0,0,0,9
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,5,0,10,1,3,1,0,0,20
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,2,0,1,0,0,0,4
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,1,4,2,1,0,0,0,9
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,5,0,28,0,10,0,0,0,43
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,1,0,0,0,0,0,1
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,1,1,1,0,0,0,4
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,4,0,0,0,1,0,0,0,5
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,2,0,5,1,3,0,0,0,11
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,1,2,1,3,0,1,0,0,0,8
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,0,0,0,0,0,0,1
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,2,0,0,0,0,0,0,0,2
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,1,0,22,0,150,2,33,0,0,0,208
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,1,0,0,0,0,0,1
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,3,0,0,0,0,0,3
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,4,0,0,0,0,0,5
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,2,2,3,5,1,1,0,0,14
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,0,0,1,0,0,0,1
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,1,5,0,24,3,4,0,0,0,37
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,5,0,1,0,1,1,0,0,8
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,1,0,0,0,0,0,1
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,0,0,0,0,0,0,1
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,1,0,1,0,0,0,0,3
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,3,0,4,0,0,3,0,0,10
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,1,3,0,6,2,1,0,0,0,13
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,0,0,0,0,0,0,1
TRIGAL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,1,0,0,0,0,0,1
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,5,0,66,0,151,0,22,0,0,0,244
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,10,1,22,2,0,1,0,0,36
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,0,0,1,0,0,0,1
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,2,1,8,0,3,0,0,0,14
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,2,0,5,0,0,0,0,0,7
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,2,0,3,0,0,0,0,0,5
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,2,0,28,8,1,0,0,0,39
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,3,0,0,0,0,0,4
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,2,0,0,0,0,0,3
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,11,0,35,0,11,0,0,0,57
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,1,0,0,1,0,0,3
VILLA CHARCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,1,0,1,0,0,0,0,0,2
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,3,0,11,0,2,0,0,0,16
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,2,0,0,0,0,0,2
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,2,0,1,0,0,0,0,0,3
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,1,1,0,0,0,0,0,2
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,1,0,6,1,10,1,0,0,0,0,19
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,1,1,0,0,0,0,2
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,2,0,7,0,2,0,0,0,11
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,9,0,18,0,3,1,0,0,31
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2018-04-01,0,0,0,0,0,1,0,0,0,0,1
