,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO A. < 15,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO B. 15 A 19,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO C. 20 - 34,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO D. 35 - 49,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,NUEVAS ANTES DEL 5TO MES DE EMBARAZO E. 50 Y +,TOTALES
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,4,0,2,0,2,0,0,0,8
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,6,0,14,0,4,1,0,0,25
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,2,0,10,0,2,0,0,0,14
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,2,0,0,0,0,0,0,0,2
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,4,0,10,0,3,0,0,0,17
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,3,0,50,2,345,18,77,3,0,0,498
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,4,0,4,1,4,2,0,0,15
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,1,0,16,0,2,0,0,0,19
TIAWANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,3,0,3,0,1,0,0,0,7
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,2,0,4,10,3,3,0,0,22
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,5,0,13,0,0,0,0,0,18
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,1,0,12,0,52,3,4,0,0,0,72
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,11,0,13,1,2,1,0,0,28
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,0,0,1,0,0,1,0,0,2
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,2,0,6,0,0,0,0,0,8
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,1,0,10,0,1,0,0,0,12
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,1,0,2,0,1,0,0,0,4
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,1,0,2,2,1,0,0,0,6
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,2,0,5,0,0,0,0,0,7
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,1,0,3,0,5,1,3,0,0,0,13
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,2,1,10,4,2,0,0,0,19
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,1,0,0,0,0,0,0,0,1
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,0,0,2,1,0,0,0,0,3
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,4,0,45,0,218,0,37,0,0,0,304
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,2,0,10,0,70,7,9,1,0,0,99
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,0,0,2,0,0,0,0,0,2
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,1,0,1,2,2,0,0,0,6
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,7,2,27,1,8,0,0,0,45
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,6,0,8,0,0,0,0,0,14
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,3,0,2,0,6,0,2,0,0,0,13
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,1,0,10,0,47,0,1,1,0,0,60
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,2,0,6,0,1,0,0,0,9
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,4,0,26,0,8,0,0,0,38
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,17,0,94,0,14,2,0,0,127
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,2,0,2,0,2,0,0,0,6
VILLA CHARCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,6,0,7,1,4,1,0,0,19
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,10,0,49,1,9,0,0,0,69
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,1,0,1,0,0,0,0,0,2
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,4,0,13,0,1,0,0,0,18
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,2,0,4,2,4,0,0,0,12
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,2,0,24,3,79,2,16,1,0,0,127
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,1,2,3,0,0,0,0,0,6
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,1,0,13,0,36,2,5,1,0,0,58
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,2,0,17,1,78,6,8,1,0,0,113
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,1,0,4,0,1,0,0,0,6
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,1,0,1,0,0,0,0,0,2
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,4,0,42,0,133,1,38,0,0,0,218
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,1,0,0,0,1,1,1,0,0,0,4
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,1,0,29,4,92,10,27,3,0,0,166
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,0,0,2,1,1,0,0,0,4
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,0,0,2,0,0,0,0,0,2
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,15,1,56,5,5,0,0,0,82
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,1,1,4,0,0,0,0,0,6
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,3,0,2,0,0,0,0,0,5
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,3,1,2,1,0,0,0,0,7
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-02-01,0,0,1,0,6,1,1,0,0,0,9
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,2,1,0,0,0,0,4
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,15,1,27,0,2,0,0,0,46
ACHOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,8,0,34,0,4,0,0,0,47
AIQUILE,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,6,0,20,1,6,1,0,0,35
ALALAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,1,0,0,2,0,0,0,0,0,4
ALCALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,2,0,2,0,1,0,0,0,5
ALTO BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,4,0,5,0,3,0,0,0,12
ANCORAIMES,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,3,0,9,0,1,0,0,0,13
ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,0,1,2,0,0,0,0,0,3
ANTEQUERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,0,1,1,0,0,0,0,0,2
ANZALDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,2,0,2,0,1,0,0,0,5
APOLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,4,0,17,2,2,1,0,0,26
ARAMPAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,2,0,1,2,0,2,0,0,7
ARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,3,0,4,0,2,0,0,0,9
ARBIETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,12,0,22,0,3,0,0,0,37
ARQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,4,0,12,0,3,0,0,0,19
ASCENCION DE GUARAYOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,10,0,21,0,35,0,7,0,0,0,73
ATOCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,4,0,15,1,3,0,0,0,23
AUCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,2,0,3,0,1,0,0,0,6
AYATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,0,0,3,0,0,0,0,0,3
AYO AYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,6,0,6,0,2,0,0,0,14
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,3,1,22,0,11,0,0,0,38
AZURDUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,1,2,2,8,5,3,2,0,0,23
BATALLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,6,0,7,1,1,0,0,0,15
BAURES,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,1,0,5,0,2,0,0,0,9
BELEN DE ANDAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,0,0,1,0,0,0,0,0,1
BELEN DE URMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,0,1,0,0,0,0,0,0,1
BELLA FLOR,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,0,0,3,0,0,0,0,0,4
BERMEJO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,13,0,43,1,11,0,0,0,68
BETANZOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,8,0,21,2,8,0,0,0,39
BOLIVAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,1,2,2,1,0,0,7
BOLPEBRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,1,0,0,0,0,0,2
BOYUIBE,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,2,0,3,0,1,0,0,0,6
BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,4,0,16,0,2,0,0,0,23
CABEZAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,12,0,43,1,5,0,0,0,62
CAIROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,1,0,14,0,0,0,0,0,16
"CAIZA ""D""",consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,2,0,6,0,0,0,0,0,8
CAJUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,5,0,19,0,2,0,0,0,26
CALACOTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,0,1,1,0,1,0,0,0,3
CALAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,2,0,3,0,0,0,0,0,5
CAMARGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,2,0,9,2,5,0,0,0,18
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,0,0,1,0,0,0,0,0,1
CAMIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,12,0,31,0,9,0,0,0,53
CAPINOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,7,0,20,0,4,0,0,0,31
CAQUIAVIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,3,0,4,0,2,0,0,0,9
CARACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,7,4,14,1,2,0,0,0,28
CARANAVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,20,1,56,3,13,0,0,0,93
CARAPARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,2,0,24,1,6,0,0,0,33
CARIPUYO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,4,2,5,1,0,0,0,0,12
CARMEN RIVERO TORREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,0,0,4,0,0,0,0,0,4
CATACORA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,2,0,0,1,0,0,0,0,3
CHACARILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,1,0,0,0,0,0,2
CHALLAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,9,2,30,1,5,0,0,0,47
CHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,1,0,8,0,0,0,0,0,10
CHARAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,8,0,28,0,4,0,1,0,41
CHAYANTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,6,0,9,1,2,1,0,0,19
CHIMORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,11,2,36,3,0,0,0,0,53
CHIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,0,0,1,0,0,0,0,0,1
CHOQUE COTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,0,0,2,0,0,0,0,0,2
CHUA COCANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,0,0,1,0,0,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,10,0,29,0,6,0,0,0,45
CHUMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,3,0,2,0,1,0,0,0,6
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,4,0,3,0,0,0,8
CKOCHAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,8,1,2,0,0,0,12
CLIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,14,0,30,2,4,0,0,0,50
COBIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,4,1,33,0,81,0,21,0,0,0,140
COCAPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,6,1,12,3,2,0,0,0,24
COCHABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,16,12,241,25,1273,32,244,2,1,0,1846
COIPASA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,0,0,0,0,0,0,1
COLCAPIRHUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,10,0,35,0,6,0,0,0,51
"COLCHA ""K""",consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,2,0,11,0,2,1,0,0,16
COLLANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,0,0,4,0,0,0,0,0,4
COLOMI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,13,0,20,1,5,0,0,0,39
COLPA BELGICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,4,0,3,0,0,0,0,0,7
COLQUECHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,7,1,31,0,13,1,0,0,53
COLQUENCHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,2,0,5,0,0,0,0,0,7
COLQUIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,7,1,8,0,5,0,0,0,21
COMARAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,10,0,22,0,4,1,0,0,38
COMBAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,0,0,2,1,0,0,0,0,3
CONCEPCION,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,9,0,17,3,5,1,0,0,36
COPACABANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,10,1,3,1,0,0,16
CORIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,6,0,11,0,5,0,0,0,22
CORO CORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,2,0,1,1,0,0,0,0,4
COROICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,4,0,18,1,3,0,0,0,26
CORQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,0,1,5,0,0,0,0,0,6
COTAGAITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,2,0,7,0,22,0,8,1,0,0,40
COTOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,2,0,28,7,87,14,8,1,0,0,147
CUATRO CAÑADAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,1,2,1,19,4,6,0,0,0,33
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,0,0,2,0,0,0,0,0,2
CUEVO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,2,0,1,0,0,0,4
CULPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,6,0,7,3,1,2,0,0,19
CURAHUARA DE CARANGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,2,0,2,0,1,0,0,0,5
CURVA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,2,0,1,0,2,0,0,0,5
DESAGUADERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,5,1,1,0,0,0,8
EL ALTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,5,0,214,25,1123,181,210,20,0,0,1778
EL CHORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,0,0,0,0,1,0,0,0,1
EL PUENTE(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,3,1,5,0,0,0,0,0,10
EL PUENTE(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,1,8,0,2,0,0,0,12
EL TORNO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,5,1,23,4,64,2,6,2,0,0,107
EL VILLAR,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,3,0,0,0,0,0,4
ENTRE RIOS TRJ,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,3,0,9,2,2,0,0,0,17
ENTRE RIOS CBBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,24,0,40,0,7,0,0,0,72
ESCARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,1,0,0,0,0,0,2
ESCOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,0,0,1,0,0,0,0,0,2
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,5,0,3,0,0,0,0,0,8
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,1,0,3,0,0,0,0,0,5
EXALTACION,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,2,0,1,0,0,0,0,0,3
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,8,0,2,0,0,0,11
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,2,0,11,0,1,0,0,0,15
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,3,0,7,1,6,3,2,0,0,0,22
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,2,0,7,2,0,0,0,0,11
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,8,0,13,1,5,1,0,0,28
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,3,0,2,1,1,0,0,0,7
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,12,0,61,0,11,0,0,0,84
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,9,1,10,0,4,0,0,0,24
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,6,0,6,0,0,0,0,0,12
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,10,0,22,2,5,0,0,0,39
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,8,0,0,0,0,0,9
HUARINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,0,0,0,0,0,0,1
HUATAJATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,1,0,1,0,0,0,3
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,3,0,1,0,0,0,0,0,4
HUMANATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,0,1,0,0,1,0,0,0,2
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,3,1,1,0,0,0,0,0,5
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,1,1,0,2,0,1,2,0,0,7
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,6,0,2,2,2,1,0,0,13
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,0,0,3,0,0,0,0,0,3
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,9,0,9,0,0,1,0,0,19
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,4,0,13,0,5,0,0,0,23
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,5,0,7,0,1,0,0,0,14
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,3,0,3,0,3,0,0,0,9
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,2,0,8,2,44,1,6,2,0,0,65
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,2,0,47,0,120,0,19,0,0,0,188
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,3,0,129,0,916,0,271,0,0,0,1319
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,3,1,0,0,0,0,5
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,6,0,9,0,0,0,0,0,15
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,0,0,1,0,1,0,0,0,2
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,0,0,2,0,0,0,0,0,2
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,7,0,47,7,10,0,0,0,71
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,1,0,1,0,0,0,3
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,1,3,0,0,0,0,5
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,0,0,7,0,2,0,0,0,9
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,4,0,0,0,0,0,5
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,2,0,0,0,0,0,3
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,2,0,5,0,6,0,2,0,0,0,15
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,6,0,17,0,3,0,0,0,26
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,1,0,3,0,0,0,5
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,15,0,21,0,1,0,0,0,37
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,4,1,10,0,0,0,0,0,15
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,9,1,17,1,0,1,0,0,30
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,12,0,15,0,4,0,0,0,31
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,5,0,6,1,1,2,0,0,15
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,2,1,3,0,0,0,7
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,1,0,14,1,22,0,5,0,1,0,44
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,4,0,49,1,168,8,39,0,0,0,269
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,1,0,0,0,0,0,0,0,1
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,2,0,3,2,1,4,2,0,0,0,14
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2018-03-01,0,0,3,0,5,0,1,0,0,0,9
