municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
EL PUENTE(STC),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,20,20
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,12,12
EL TORNO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,184,184
EL VILLAR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,19,19
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,6,6
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,70,70
ESCARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,1,1
ESCOMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,23,23
EUCALIPTUS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,7,7
EUREKA (SANTOS MERCADO),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,2,2
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,28,28
FILADELFIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,6,6
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,17,17
GRAL. J.J. PEREZ (CHARAZANI),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,1,1
GUANAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,4,4
GUAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,25,25
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,97,97
GUTIERREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,23,23
HUACARETA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,13,13
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,4,4
HUACHACALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,5,5
HUANUNI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,107,107
HUARINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,15,15
HUATAJATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,2,2
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,3,3
ICLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,28,28
INCAHUASI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,7,7
INQUISIVI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,2,2
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,37,37
IXIAMAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,10,10
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,12,12
LA ASUNTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,56,56
LA GUARDIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,327,327
LA PAZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,8344,8344
LAGUNILLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,14,14
LAJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,50,50
LAS CARRERAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,6,6
LLALLAGUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,54,54
LLICA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,3,3
LORETO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,3,3
MACHACAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,45,45
MACHARETI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,15,15
MAGDALENA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,8,8
MAIRANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,41,41
MAPIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,9,9
MECAPACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,7,7
MINEROS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,50,50
MIZQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,22,22
MOCOMOCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,4,4
MOJINETE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,1,1
MOJOCOYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,25,25
MONTEAGUDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,29,29
MONTERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,767,767
MORO MORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,2,2
MOROCHATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,17,17
NACEBE (SANTA ROSA DEL ABUNA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,2,2
OCURI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,14,14
OKINAWA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,25,25
OMEREQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,10,10
ORURO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,1023,1023
PADCAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,26,26
PADILLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,25,25
PAILON,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,68,68
PALCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,17,17
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,29,29
PAMPA AULLAGAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,1,1
PAMPA GRANDE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,22,22
PATACAMAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,16,16
PAZÑA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,5,5
POCOATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,7,7
POCONA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,3,3
POJO (CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,10,10
POOPO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,12,12
PORCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,12,12
POROMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,32,32
PORONGO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,21,21
PORTACHUELO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,9,9
PORVENIR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,1,1
POSTRER VALLE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,6,6
POTOSI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,325,325
PRESTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,21,21
PUCARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,3,3
PUCARANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,39,39
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,4,4
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,7,7
PUERTO PEREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,4,4
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,3,3
PUERTO RICO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,8,8
PUERTO SILES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,2,2
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,8,8
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,93,93
PUNA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,30,30
PUNATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,83,83
QUILLACOLLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,92,92
QUIME,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,7,7
QUIRUSILLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,5,5
RAVELO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,7,7
REYES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,2,2
RIBERALTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,97,97
ROBORE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,8,8
RURRENABAQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,40,40
SABAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,1,1
SACABA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,111,111
SACABAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,13,13
SACACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,10,10
SAIPINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,12,12
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,12,12
SAMAIPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,19,19
SAN ANDRES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,6,6
SAN ANDRES DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,8,8
SAN ANTONIO DE ESMORUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,2,2
SAN BENITO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,21,21
SAN BORJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,27,27
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,5,5
SAN CARLOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,69,69
SAN IGNACIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,20,20
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,45,45
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,13,13
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,19,19
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,30,30
SAN JULIAN,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,75,75
SAN LORENZO(PND),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,7,7
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,66,66
SAN LUCAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,36,36
SAN MATIAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,30,30
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,42,42
SAN PABLO DE LIPEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,1,1
SAN PEDRO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,38,38
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,1,1
SAN PEDRO DE CURAHUARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,1,1
SAN PEDRO DE TIQUINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,5,5
SAN PEDRO(PND),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,4,4
SAN RAFAEL,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,11,11
SAN RAMON BENI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,13,13
SAN RAMON SCZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,12,12
SANTA ANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,17,17
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,8028,8028
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,49,49
SANTIAGO DE CALLAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,1,1
SANTIAGO DE HUARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,5,5
SANTIAGO DE HUATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,3,3
SANTIAGO DE MACHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,1,1
SANTIVAÑES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,5,5
SAPAHAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,8,8
SENA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,14,14
SHINAOTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,31,31
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,28,28
SICAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,4,4
SIPE SIPE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,50,50
SOPACHUY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,31,31
SORACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,10,10
SORATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,27,27
SUCRE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,2197,2197
TACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,2,2
TACACOMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,7,7
TACOBAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,4,4
TACOPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,12,12
TAHUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,2,2
TAPACARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,13,13
TARABUCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,18,18
TARACO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,2,2
TARATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,28,28
TARIJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,343,343
TARVITA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,37,37
TEOPONTE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,4,4
TIAWANACU,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,20,20
TINGUIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,5,5
TIPUANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,13,13
TIQUIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,127,127
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,35,35
TOCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,12,12
TOLATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,26,26
TOLEDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,14,14
TOMAVE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,7,7
TOMINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,30,30
TOTORA(ORR),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,13,13
TRINIDAD,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,668,668
TUPIZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,133,133
TURCO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,3,3
UMALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,3,3
UNCIA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,50,50
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,5,5
URUBICHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,7,7
UYUNI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,20,20
VACAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,2,2
VALLEGRANDE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,36,36
VIACHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,542,542
VILA VILA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,2,2
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,28,28
VILLA MONTES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,36,36
VILLA RIVERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,14,14
VILLA SERRANO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,25,25
VILLA TUNARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,105,105
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,33,33
VILLAZON,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,206,206
VINTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,78,78
VITICHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,4,4
WARNES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,249,249
YACO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,3,3
YACUIBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,153,153
YAMPARAEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,12,12
YANACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,26,26
YAPACANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,209,209
YOTALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,60,60
YUNCHARA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,21,21
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-04-01,21,21
ACACIO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,5,5
ACHACACHI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,77,77
ACHOCALLA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,23,23
AIQUILE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,16,16
ALALAY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,3,3
ALCALA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,8,8
ALTO BENI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,3,3
ANCORAIMES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,6,6
ANDAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,1,1
ANTEQUERA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,1,1
ANZALDO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,6,6
APOLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,26,26
ARAMPAMPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,1,1
ARANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,6,6
ARBIETO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,45,45
ARQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,7,7
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,27,27
ATOCHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,168,168
AUCAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,1,1
AYATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,14,14
AZURDUY,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,9,9
BATALLAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,38,38
BAURES,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,7,7
BELEN DE URMIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,1,1
BELLA FLOR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,2,2
BERMEJO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,38,38
BETANZOS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,25,25
BOLIVAR,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,6,6
BOLPEBRA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,4,4
BOYUIBE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,4,4
BUENA VISTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,33,33
CABEZAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,59,59
CAIROMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,2,2
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,11,11
CAJUATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,5,5
CALAMARCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,17,17
CAMARGO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,65,65
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,3,3
CAMIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,233,233
CAPINOTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,41,41
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,3,3
CARACOLLO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,25,25
CARANAVI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,34,34
CARAPARI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,61,61
CATACORA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,2,2
CHALLAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,71,71
CHAQUI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,7,7
CHARAGUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,24,24
CHAYANTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,13,13
CHIMORE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,36,36
CHIPAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,6,6
CHOQUE COTA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,1,1
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,24,24
CHUMA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,4,4
CKOCHAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,11,11
CLIZA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,41,41
COBIJA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,216,216
COCAPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,11,11
COCHABAMBA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,836,836
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,48,48
"COLCHA ""K""",refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,96,96
COLOMI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,41,41
COLPA BELGICA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,28,28
COLQUECHACA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,20,20
COLQUENCHA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,1,1
COLQUIRI,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,23,23
COMANCHE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,2,2
COMARAPA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,23,23
COMBAYA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,2,2
CONCEPCION,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,2,2
COPACABANA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,8,8
CORIPATA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,47,47
CORO CORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,10,10
COROICO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,46,46
CORQUE,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,3,3
COTAGAITA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,50,50
COTOCA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,165,165
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,31,31
CUCHUMUELA (V. G. VILLARROEL),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,3,3
CUEVO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,10,10
CULPINA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,33,33
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,6,6
CURVA,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,1,1
DESAGUADERO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,7,7
EL ALTO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,5420,5420
EL CHORO,refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,5,5
EL PUENTE(STC),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,13,13
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos a otros establecimientos,2017-05-01,13,13
