,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,0,1,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,0,1,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,0,0,0,1,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,0,0,1,0,1,0,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,1,1,1,0,2,1,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,17,21,0,0,17,21,38
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,0,1,0,0,0,1,1
LLICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,1,0,0,0,1,0,1
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,0,0,1,0,1,0,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,2,2,2,2,4,4,8
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,0,0,1,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,3,5,1,1,4,6,10
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,1,0,4,5,5,5,10
PORVENIR,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,2,3,1,1,3,4,7
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,0,0,1,0,1,0,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,0,1,0,0,0,1,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,0,1,0,0,0,1,1
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,0,0,2,2,2,2,4
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,2,1,2,0,4,1,5
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,1,0,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,6,9,4,5,10,14,24
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,0,0,1,1,1,1,2
SACACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,2,0,0,0,2,0,2
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,1,2,0,0,1,2,3
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,2,1,1,2,3,3,6
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,0,0,2,2,2,2,4
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,0,0,1,2,1,2,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,18,16,3,1,21,17,38
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,0,0,1,1,1,1,2
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,1,0,1,0,2,0,2
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,0,0,0,1,0,1,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,0,0,0,1,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,0,1,0,0,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,1,0,1,0,2,0,2
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,1,0,0,0,1,0,1
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,1,0,0,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,1,0,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,2,0,0,0,2,0,2
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,1,0,0,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,1,5,0,1,1,6,7
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-05-01,1,2,0,0,1,2,3
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,1,0,0,0,1,1
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,1,3,0,0,1,3,4
BATALLAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,0,0,1,0,1,1
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,1,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,0,1,0,1,0,1
CARAPARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,0,0,1,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,0,1,1,1,1,2
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,0,0,1,0,1,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,1,0,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,3,0,0,0,3,0,3
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,1,0,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,0,0,1,0,1,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,1,1,0,0,1,1,2
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,4,3,2,4,6,7,13
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,0,1,0,1,0,1
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,1,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,0,0,1,0,1,1
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,5,2,0,0,5,2,7
MACHARETI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,1,0,0,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,1,1,0,1,1,2
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,1,0,1,0,2,0,2
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,1,0,0,1,1,1,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,0,0,2,0,2,2
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,0,0,1,0,1,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,1,0,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,5,5,1,2,6,7,13
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,0,1,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,1,0,1,0,2,2
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,1,0,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,5,3,0,0,5,3,8
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,0,1,0,1,0,1
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,1,0,0,0,1,1
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,1,0,0,0,1,1
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,0,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,30,20,0,1,30,21,51
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,0,0,1,0,1,1
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,1,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,1,0,0,1,1,1,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,0,1,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,0,1,0,1,0,1
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,1,0,0,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,0,1,1,1,1,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,0,1,0,1,0,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,0,0,1,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,1,1,0,0,1,1,2
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,1,2,0,0,1,2,3
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-06-01,1,1,0,0,1,1,2
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,3,0,0,0,3,0,3
ARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,0,1,0,0,0,1,1
ARQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,0,2,0,0,0,2,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,2,0,0,0,2,0,2
ATOCHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,0,2,0,0,0,2,2
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,0,0,1,1,1,1,2
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,0,1,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,2,0,0,0,2,0,2
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,1,0,0,0,1,0,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,0,2,0,0,0,2,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,3,1,0,0,3,1,4
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,3,3,3,2,6,5,11
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,0,0,0,1,0,1,1
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,1,2,0,0,1,2,3
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,1,0,0,0,1,0,1
OCURI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,0,1,0,0,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,13,9,2,2,15,11,26
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,3,2,0,0,3,2,5
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,1,0,0,0,1,0,1
POCONA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,0,0,0,1,0,1,1
PORONGO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,1,3,0,0,1,3,4
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,0,1,0,0,0,1,1
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,0,0,0,1,0,1,1
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,0,0,0,4,0,4,4
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,2,0,0,0,2,0,2
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,0,0,1,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,0,3,0,0,0,3,3
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,3,0,2,0,5,0,5
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,2,1,0,0,2,1,3
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,20,19,4,1,24,20,44
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,0,0,0,1,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,3,3,0,0,3,3,6
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,2,0,1,0,3,0,3
TARVITA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,0,1,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,10,0,0,1,10,1,11
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,0,0,1,2,1,2,3
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,0,0,1,1,1,1,2
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,1,1,0,0,1,1,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-07-01,0,1,1,0,1,1,2
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,1,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,1,9,6,9,7,16
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,1,1,0,0,1,1,2
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,0,1,2,1,2,3
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,3,0,1,1,4,1,5
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,1,0,0,0,1,1
CORIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,1,0,0,0,1,0,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,1,1,0,0,1,1,2
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,0,1,0,1,0,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,4,5,3,2,7,7,14
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,1,0,0,0,1,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,1,1,2,1,3,4
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,1,0,0,0,1,0,1
HUACARETA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,0,1,0,1,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,1,0,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,0,1,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,1,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,1,0,2,0,3,3
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,1,3,0,1,1,4,5
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,1,0,0,0,1,1
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,1,0,0,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,5,4,1,0,6,4,10
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,1,0,4,2,5,2,7
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,0,0,1,0,1,1
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,2,0,0,0,2,2
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,0,0,1,0,1,1
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,0,0,1,0,1,1
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,1,0,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,2,0,0,2,2,2,4
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,3,0,1,1,4,1,5
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,1,0,0,0,1,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,2,0,0,0,2,0,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,1,3,0,0,1,3,4
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,1,0,0,0,1,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,0,2,4,2,4,6
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,1,0,0,0,1,0,1
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,0,2,0,2,0,2
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,13,18,1,2,14,20,34
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,0,1,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,0,0,1,0,1,1
SORACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,1,0,0,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,1,0,0,0,1,1
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,0,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,1,0,0,0,1,0,1
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,1,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,1,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,3,1,0,1,3,2,5
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,0,1,0,1,0,1
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,1,0,0,0,1,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,1,0,0,0,1,0,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,0,1,0,0,0,1,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-08-01,4,1,0,0,4,1,5
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,1,0,0,0,1,0,1
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,1,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,1,0,0,1,1,1,2
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,1,0,1,0,2,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,2,1,0,0,2,1,3
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,1,0,0,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,1,0,0,0,1,0,1
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,1,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,1,1,1,0,2,1,3
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,1,0,0,0,1,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,1,0,0,0,1,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,2,8,1,1,3,9,12
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,0,1,1,1,1,2
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,0,0,1,0,1,1
ESCARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,0,1,0,0,0,1,1
ICHOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,1,0,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2019-09-01,1,0,0,0,1,0,1
