municipality,group,variable,month,Días camas disponibles maternidad,TOTAL
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2021-03-01,93,93
TRINIDAD,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,1463,1463
TUPIZA,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,403,403
UMALA,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,59,59
UNCIA,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,217,217
URUBICHA,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,62,62
UYUNI,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,403,403
VACAS,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,248,248
VALLEGRANDE,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,141,141
VIACHA,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,1178,1178
VILA VILA,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,155,155
VILLA CHARCAS,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,490,490
VILLA MONTES,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,372,372
VILLA RIVERO,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,186,186
VILLA SERRANO,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,465,465
VILLA TUNARI,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,1088,1088
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas disponibles maternidad,2021-03-01,93,93
VILLAZON,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,527,527
VINTO,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,496,496
WARNES,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,391,391
YACO,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,91,91
YACUIBA,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,943,943
YAMPARAEZ,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,341,341
YANACACHI,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,122,122
YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,585,585
YOCALLA,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,155,155
YOTALA,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,93,93
ZUDAÑEZ,internaciones dias camas,dias camas disponibles maternidad,2021-03-01,279,279
ACACIO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,90,90
ACHACACHI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,180,180
ACHOCALLA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
AIQUILE,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,542,542
ALALAY,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,88,88
ALCALA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,150,150
ALTO BENI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,180,180
ANCORAIMES,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
ANTEQUERA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,30,30
ANZALDO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
APOLO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,120,120
ARAMPAMPA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,58,58
ARANI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,240,240
ARBIETO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,150,150
ARQUE,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,390,390
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,420,420
ATOCHA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,155,155
AYATA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2021-04-01,1133,1133
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,330,330
BATALLAS,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,90,90
BAURES,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
BELEN DE ANDAMARCA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,30,30
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,444,444
BETANZOS,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,570,570
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,180,180
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,120,120
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,178,178
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,90,90
CAIROMA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,58,58
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2021-04-01,388,388
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,264,264
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,120,120
CAMARGO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,210,210
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2021-04-01,180,180
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,576,576
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,329,329
CAQUIAVIRI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,30,30
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,238,238
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,420,420
CARIPUYO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,30,30
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,140,140
CHALLAPATA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,150,150
CHAQUI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,240,240
CHARAGUA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,480,480
CHAYANTA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,90,90
CHIMORE,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,269,269
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas disponibles maternidad,2021-04-01,241,241
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,50,50
CKOCHAS,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,270,270
CLIZA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,330,330
COBIJA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,1475,1475
COCAPATA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,600,600
COCHABAMBA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,12000,12000
COLCAPIRHUA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,630,630
"COLCHA ""K""",internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
COLLANA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,30,30
COLOMI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,510,510
COLPA BELGICA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
COLQUECHACA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,300,300
COLQUENCHA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
COLQUIRI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,150,150
COMARAPA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,180,180
COMBAYA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,30,30
CONCEPCION,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,17,17
CORIPATA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,93,93
CORO CORO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,30,30
COROICO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,240,240
CORQUE,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,2,2
COTAGAITA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
COTOCA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,390,390
CUATRO CAÑADAS,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,240,240
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas disponibles maternidad,2021-04-01,150,150
CUEVO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
CULPINA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,180,180
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,90,90
DESAGUADERO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,31,31
EL ALTO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,7390,7390
EL PUENTE(STC),internaciones dias camas,dias camas disponibles maternidad,2021-04-01,180,180
EL TORNO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,570,570
EL VILLAR,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,240,240
ENTRE RIOS TRJ,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,180,180
ENTRE RIOS CBBA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,542,542
ESCOMA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,120,120
EUCALIPTUS,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,150,150
EXALTACION,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,30,30
FERNANDEZ ALONSO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,150,150
FILADELFIA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,29,29
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
GUANAY,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,210,210
GUAYARAMERIN,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,750,750
GUTIERREZ,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,138,138
HUACARETA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,100,100
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas disponibles maternidad,2021-04-01,85,85
HUANUNI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,240,240
HUARACAJE,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
HUARINA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
HUMANATA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,30,30
ICLA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,420,420
INCAHUASI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,448,448
INQUISIVI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,90,90
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas disponibles maternidad,2021-04-01,120,120
IXIAMAS,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,90,90
JESUS DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,213,213
LA ASUNTA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,450,450
LA GUARDIA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,870,870
LA PAZ,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,13222,13222
LAGUNILLAS,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,27,27
LAJA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,150,150
LAS CARRERAS,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,332,332
LICOMA PAMPA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
LLALLAGUA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,360,360
LLICA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
LORETO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,1,1
LURIBAY,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,120,120
MACHARETI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,150,150
MAGDALENA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,150,150
MAIRANA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,120,120
MALLA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,91,91
MAPIRI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,180,180
MECAPACA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,121,121
MINEROS,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,90,90
MIZQUE,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,202,202
MOCOMOCO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,58,58
MOJOCOYA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,300,300
MONTEAGUDO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,657,657
MONTERO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,3360,3360
MOROCHATA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,176,176
OCURI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,510,510
OMEREQUE,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,90,90
ORURO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,3960,3960
PADILLA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,330,330
PAILON,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,162,162
PALCA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,120,120
PALOS BLANCOS,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,300,300
PAMPA GRANDE,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,150,150
PAPEL PAMPA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,120,120
PASORAPA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
PATACAMAYA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,175,175
PAZÑA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,32,32
POCOATA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,690,690
POCONA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,480,480
POJO (CBBA),internaciones dias camas,dias camas disponibles maternidad,2021-04-01,300,300
POOPO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,90,90
PORCO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,165,165
POROMA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,961,961
PORTACHUELO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,360,360
POTOSI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,3030,3030
PRESTO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,270,270
PUCARANI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,220,220
PUERTO ACOSTA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
PUERTO GONZALO MORENO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,57,57
PUERTO PEREZ,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,88,88
PUERTO QUIJARRO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,420,420
PUERTO RICO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,139,139
PUERTO SUAREZ,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,150,150
PUERTO VILLARROEL,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,1229,1229
PUNA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,240,240
PUNATA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,780,780
QUIABAYA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,30,30
QUILLACOLLO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,1950,1950
QUIME,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,90,90
RAQAYPAMPA(ETA),internaciones dias camas,dias camas disponibles maternidad,2021-04-01,119,119
RAVELO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,568,568
REYES,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,90,90
RIBERALTA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,1300,1300
ROBORE,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,210,210
RURRENABAQUE,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,180,180
SABAYA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
SACABA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,2073,2073
SACACA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,90,90
SAIPINA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,26,26
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,209,209
SAMAIPATA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,90,90
SAN ANDRES DE MACHACA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,134,134
SAN BENITO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,180,180
SAN BORJA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,327,327
SAN BUENA VENTURA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,120,120
SAN CARLOS,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,126,126
SAN IGNACIO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,270,270
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,1290,1290
SAN JAVIER(BNI),internaciones dias camas,dias camas disponibles maternidad,2021-04-01,1,1
SAN JAVIER(STC),internaciones dias camas,dias camas disponibles maternidad,2021-04-01,75,75
SAN JOAQUIN,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,750,750
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,66,66
SAN JULIAN,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,788,788
SAN LUCAS,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,1668,1668
SAN MATIAS,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,280,280
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,150,150
SAN PEDRO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,1,1
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,136,136
SAN PEDRO DE MACHA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,540,540
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,89,89
SAN RAFAEL,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,150,150
SAN RAMON BENI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,210,210
SANTA ANA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,240,240
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,19405,19405
SANTA ROSA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,180,180
SANTA ROSA DEL SARA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,300,300
SANTIAGO DE HUARI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,3,3
SANTIAGO DE HUATA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,28,28
SANTIVAÑES,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,150,150
SAPAHAQUI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,90,90
SENA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,104,104
SHINAOTA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,409,409
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas disponibles maternidad,2021-04-01,150,150
SICAYA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,120,120
SIPE SIPE,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,307,307
SOPACHUY,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,300,300
SORACACHI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,30,30
SORATA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,120,120
SUCRE,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,3038,3038
TACACHI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,90,90
TACACOMA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,90,90
TACOBAMBA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,178,178
TACOPAYA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,330,330
TAPACARI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,240,240
TARABUCO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,540,540
TARACO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
TARATA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,90,90
TARIJA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,1672,1672
TARVITA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,651,651
TEOPONTE,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,120,120
TIAHUANACU,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,30,30
TINGUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
TIPUANI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
TIQUIPAYA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,992,992
TIRAQUE (CBBA),internaciones dias camas,dias camas disponibles maternidad,2021-04-01,630,630
TOCO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,114,114
TOLATA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,30,30
TOMAVE,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,58,58
TOMINA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,660,660
TORO TORO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,180,180
TOTORA(CBBA),internaciones dias camas,dias camas disponibles maternidad,2021-04-01,390,390
TOTORA(ORR),internaciones dias camas,dias camas disponibles maternidad,2021-04-01,122,122
TRINIDAD,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,1417,1417
TUPIZA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,393,393
UNCIA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,210,210
URUBICHA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,60,60
UYUNI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,390,390
VACAS,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,240,240
VALLEGRANDE,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,103,103
VIACHA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,1140,1140
VILA VILA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,120,120
VILLA CHARCAS,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,460,460
VILLA MONTES,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,360,360
VILLA NUEVA (LOMA ALTA),internaciones dias camas,dias camas disponibles maternidad,2021-04-01,2,2
VILLA RIVERO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,180,180
VILLA SERRANO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,450,450
VILLA TUNARI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,1112,1112
VILLAZON,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,512,512
VINTO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,480,480
WALDO BALLIVIAN,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,30,30
WARNES,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,439,439
YACO,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,89,89
YACUIBA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,1369,1369
YAMPARAEZ,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,331,331
YANACACHI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,120,120
YAPACANI,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,623,623
YOCALLA,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,152,152
ZUDAÑEZ,internaciones dias camas,dias camas disponibles maternidad,2021-04-01,270,270
ACACIO,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,93,93
ACHACACHI,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,186,186
ACHOCALLA,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,60,60
AIQUILE,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,558,558
ALALAY,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,92,92
ALCALA,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,155,155
ALTO BENI,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,155,155
ANCORAIMES,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,31,31
ANZALDO,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,62,62
APOLO,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,155,155
ARAMPAMPA,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,122,122
ARANI,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,248,248
ARBIETO,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,92,92
ARQUE,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,403,403
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,434,434
ATOCHA,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,217,217
AYATA,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,93,93
AYO AYO,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,62,62
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas disponibles maternidad,2021-05-01,1191,1191
AZURDUY,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,341,341
BATALLAS,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,31,31
BAURES,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,62,62
BELLA FLOR,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,27,27
BERMEJO,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,453,453
BETANZOS,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,589,589
BOLIVAR,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,186,186
BOYUIBE,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,4,4
BUENA VISTA,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,230,230
CABEZAS,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,90,90
CAIROMA,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,60,60
"CAIZA ""D""",internaciones dias camas,dias camas disponibles maternidad,2021-05-01,248,248
CAJUATA,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,276,276
CALAMARCA,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,93,93
CAMARGO,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,246,246
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas disponibles maternidad,2021-05-01,186,186
CAMIRI,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,612,612
CAPINOTA,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,341,341
CAQUIAVIRI,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,62,62
CARACOLLO,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,248,248
CARANAVI,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,527,527
CARIPUYO,internaciones dias camas,dias camas disponibles maternidad,2021-05-01,31,31
