municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,14,14
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,20,20
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,32,32
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,117,117
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,9280,9280
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,26,26
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,18,18
SANTIAGO DE CALLAPA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,1,1
SANTIAGO DE HUATA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,1,1
SANTIAGO DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,2,2
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,4,4
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,4,4
SENA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,8,8
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,108,108
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,12,12
SICAYA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,3,3
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,43,43
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,25,25
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,6,6
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,1132,1132
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,2,2
TACOPAYA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,3,3
TAPACARI,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,1,1
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,35,35
TARACO,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,1,1
TARATA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,1,1
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,1568,1568
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,37,37
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,9,9
TIAHUANACU,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,9,9
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,7,7
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,232,232
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,15,15
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,16,16
TORO TORO,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,7,7
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,40,40
TOTORA(ORR),internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,2,2
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,851,851
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,92,92
UMALA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,1,1
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,13,13
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,13,13
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,151,151
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,4,4
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,125,125
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,180,180
VILA VILA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,4,4
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,20,20
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,220,220
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,2,2
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,9,9
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,389,389
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,11,11
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,123,123
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,101,101
VITICHI,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,7,7
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,356,356
YACO,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,2,2
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,357,357
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,22,22
YANACACHI,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,2,2
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,210,210
YOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,3,3
YOTALA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,19,19
YUNCHARA,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,1,1
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas maternidad,2021-03-01,9,9
ACACIO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,4,4
ACHACACHI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,105,105
ACHOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,2,2
AIQUILE,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,44,44
ALCALA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,6,6
ALTO BENI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,10,10
ANCORAIMES,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1,1
ANDAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,6,6
ANZALDO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1,1
APOLO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,10,10
ARANI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,3,3
ARBIETO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,20,20
ARQUE,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1,1
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,258,258
ATOCHA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,65,65
AYATA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1,1
AYO AYO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,57,57
AZURDUY,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,20,20
BATALLAS,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,4,4
BAURES,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,7,7
BERMEJO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,104,104
BETANZOS,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,22,22
BOLIVAR,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,3,3
BOYUIBE,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,7,7
BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,2,2
CABEZAS,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,13,13
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,3,3
CAJUATA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,40,40
CALAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,7,7
CAMARGO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,53,53
CAMIRI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,249,249
CAPINOTA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,25,25
CAQUIAVIRI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,2,2
CARACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,43,43
CARANAVI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,126,126
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,10,10
CHALLAPATA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,58,58
CHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,5,5
CHARAGUA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,81,81
CHAYANTA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,33,33
CHIMORE,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,23,23
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,54,54
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,10,10
CKOCHAS,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,6,6
CLIZA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,65,65
COBIJA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,527,527
COCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,11,11
COCHABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,4500,4500
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,121,121
COLOMI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,34,34
COLPA BELGICA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,12,12
COLQUECHACA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,26,26
COLQUENCHA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,5,5
COLQUIRI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,6,6
COMARAPA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,114,114
CONCEPCION,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,133,133
COPACABANA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1,1
CORIPATA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,16,16
CORO CORO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,2,2
COROICO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,144,144
COTAGAITA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,16,16
COTOCA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,129,129
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,48,48
CUEVO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,2,2
CULPINA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,31,31
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,5,5
DESAGUADERO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,4,4
EL ALTO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,2477,2477
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,13,13
EL PUENTE(TJA),internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,2,2
EL TORNO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,235,235
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,18,18
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,48,48
ESCOMA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,25,25
EUCALIPTUS,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,2,2
EXALTACION,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1,1
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,14,14
FILADELFIA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1,1
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,2,2
GUANAY,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,13,13
GUAQUI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,6,6
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,263,263
GUTIERREZ,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,6,6
HUACARETA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,23,23
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,5,5
HUANUNI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,78,78
HUARACAJE,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,7,7
HUARINA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1,1
HUMANATA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1,1
ICLA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,6,6
INCAHUASI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,9,9
INQUISIVI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,4,4
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,39,39
IXIAMAS,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,10,10
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1,1
LA ASUNTA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,42,42
LA GUARDIA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,706,706
LA PAZ,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,4813,4813
LAGUNILLAS,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,3,3
LAJA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,3,3
LLALLAGUA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,154,154
LLICA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,10,10
LURIBAY,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,2,2
MACHARETI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,10,10
MAGDALENA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,28,28
MAIRANA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,91,91
MALLA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1,1
MAPIRI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,26,26
MECAPACA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,6,6
MINEROS,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,44,44
MIZQUE,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,11,11
MOCOMOCO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,2,2
MOJOCOYA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,5,5
MONTEAGUDO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,184,184
MONTERO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1989,1989
MOROCHATA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,3,3
OCURI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,23,23
OMEREQUE,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,7,7
ORURO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1263,1263
PADILLA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,106,106
PAILON,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,78,78
PALCA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,2,2
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,18,18
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,8,8
PAPEL PAMPA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,4,4
PASORAPA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1,1
PATACAMAYA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,65,65
POCOATA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,6,6
POCONA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,14,14
POJO (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,13,13
POOPO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,2,2
PORCO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,18,18
POROMA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,21,21
PORTACHUELO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,95,95
POTOSI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1038,1038
PRESTO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,9,9
PUCARANI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,14,14
PUERTO ACOSTA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,3,3
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,3,3
PUERTO QUIJARRO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,39,39
PUERTO RICO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,11,11
PUERTO SUAREZ,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,107,107
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,376,376
PUNA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,9,9
PUNATA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,233,233
QUIABAYA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,5,5
QUILLACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,294,294
QUIME,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,4,4
RAQAYPAMPA(ETA),internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,4,4
RAVELO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,8,8
REYES,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,54,54
RIBERALTA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,786,786
ROBORE,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,55,55
RURRENABAQUE,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,100,100
SACABA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,485,485
SACABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,2,2
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,16,16
SAIPINA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,34,34
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,8,8
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,5,5
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,17,17
SAN BENITO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,3,3
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,242,242
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,23,23
SAN CARLOS,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,24,24
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,130,130
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,486,486
SAN JAVIER(BNI),internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1,1
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,75,75
SAN JOAQUIN,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,40,40
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,213,213
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,24,24
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,112,112
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,65,65
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,38,38
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,29,29
SAN PEDRO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,14,14
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,22,22
SAN PEDRO DE MACHA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,11,11
SAN PEDRO DE TIQUINA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1,1
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,17,17
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,25,25
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,30,30
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,118,118
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,10186,10186
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,28,28
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,12,12
SANTIAGO DE HUATA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,2,2
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,8,8
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,5,5
SENA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,16,16
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,71,71
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,7,7
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,43,43
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,14,14
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,14,14
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1148,1148
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,6,6
TAPACARI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,3,3
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,53,53
TARACO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1,1
TARATA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,4,4
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1188,1188
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,37,37
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,8,8
TIAHUANACU,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,3,3
TINGUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1,1
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,2,2
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,206,206
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,13,13
TOLATA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,4,4
TOMAVE,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,6,6
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,11,11
TORO TORO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,15,15
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,56,56
TOTORA(ORR),internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1,1
TRIGAL,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,3,3
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,818,818
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,88,88
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,12,12
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,12,12
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,117,117
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,3,3
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,155,155
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,233,233
VILA VILA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,3,3
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,20,20
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,171,171
VILLA NUEVA (LOMA ALTA),internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,2,2
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,4,4
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,18,18
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,422,422
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,2,2
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,117,117
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,126,126
VITICHI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,2,2
WALDO BALLIVIAN,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,2,2
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,393,393
YACO,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,1,1
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,659,659
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,8,8
YANACACHI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,4,4
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,188,188
YOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,2,2
YOTALA,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,9,9
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas maternidad,2021-04-01,13,13
ACACIO,internaciones dias camas,dias camas ocupadas maternidad,2021-05-01,4,4
ACHACACHI,internaciones dias camas,dias camas ocupadas maternidad,2021-05-01,96,96
ACHOCALLA,internaciones dias camas,dias camas ocupadas maternidad,2021-05-01,2,2
AIQUILE,internaciones dias camas,dias camas ocupadas maternidad,2021-05-01,32,32
ALCALA,internaciones dias camas,dias camas ocupadas maternidad,2021-05-01,1,1
ALTO BENI,internaciones dias camas,dias camas ocupadas maternidad,2021-05-01,7,7
ANCORAIMES,internaciones dias camas,dias camas ocupadas maternidad,2021-05-01,2,2
ANDAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2021-05-01,1,1
ANZALDO,internaciones dias camas,dias camas ocupadas maternidad,2021-05-01,6,6
APOLO,internaciones dias camas,dias camas ocupadas maternidad,2021-05-01,13,13
ARAMPAMPA,internaciones dias camas,dias camas ocupadas maternidad,2021-05-01,1,1
