municipality,group,variable,month,Sueros,TOTAL
OKINAWA,otras actividades de enfermeria,sueros,2007-03-01,25,25
OMEREQUE,otras actividades de enfermeria,sueros,2007-03-01,7,7
ORURO,otras actividades de enfermeria,sueros,2007-03-01,10444,10444
PADCAYA,otras actividades de enfermeria,sueros,2007-03-01,85,85
PADILLA,otras actividades de enfermeria,sueros,2007-03-01,298,298
PAILON,otras actividades de enfermeria,sueros,2007-03-01,48,48
PALCA,otras actividades de enfermeria,sueros,2007-03-01,4,4
PALOS BLANCOS,otras actividades de enfermeria,sueros,2007-03-01,110,110
PAMPA AULLAGAS,otras actividades de enfermeria,sueros,2007-03-01,6,6
PAMPA GRANDE,otras actividades de enfermeria,sueros,2007-03-01,8,8
PAPEL PAMPA,otras actividades de enfermeria,sueros,2007-03-01,2,2
PASORAPA,otras actividades de enfermeria,sueros,2007-03-01,6,6
PATACAMAYA,otras actividades de enfermeria,sueros,2007-03-01,15,15
PAZÑA,otras actividades de enfermeria,sueros,2007-03-01,10,10
POCOATA,otras actividades de enfermeria,sueros,2007-03-01,19,19
POCONA,otras actividades de enfermeria,sueros,2007-03-01,9,9
POJO (CBBA),otras actividades de enfermeria,sueros,2007-03-01,16,16
POOPO,otras actividades de enfermeria,sueros,2007-03-01,7,7
PORCO,otras actividades de enfermeria,sueros,2007-03-01,5,5
POROMA,otras actividades de enfermeria,sueros,2007-03-01,23,23
PORONGO,otras actividades de enfermeria,sueros,2007-03-01,10,10
PORTACHUELO,otras actividades de enfermeria,sueros,2007-03-01,155,155
PORVENIR,otras actividades de enfermeria,sueros,2007-03-01,42,42
POSTRER VALLE,otras actividades de enfermeria,sueros,2007-03-01,3,3
POTOSI,otras actividades de enfermeria,sueros,2007-03-01,4953,4953
PRESTO,otras actividades de enfermeria,sueros,2007-03-01,23,23
PUCARA,otras actividades de enfermeria,sueros,2007-03-01,8,8
PUCARANI,otras actividades de enfermeria,sueros,2007-03-01,15,15
PUERTO ACOSTA,otras actividades de enfermeria,sueros,2007-03-01,135,135
PUERTO CARABUCO,otras actividades de enfermeria,sueros,2007-03-01,9,9
PUERTO GONZALO MORENO,otras actividades de enfermeria,sueros,2007-03-01,14,14
PUERTO PEREZ,otras actividades de enfermeria,sueros,2007-03-01,1,1
PUERTO QUIJARRO,otras actividades de enfermeria,sueros,2007-03-01,66,66
PUERTO RICO,otras actividades de enfermeria,sueros,2007-03-01,18,18
PUERTO SUAREZ,otras actividades de enfermeria,sueros,2007-03-01,199,199
PUERTO VILLARROEL,otras actividades de enfermeria,sueros,2007-03-01,1674,1674
PUNA,otras actividades de enfermeria,sueros,2007-03-01,74,74
PUNATA,otras actividades de enfermeria,sueros,2007-03-01,600,600
QUIABAYA,otras actividades de enfermeria,sueros,2007-03-01,4,4
QUILLACOLLO,otras actividades de enfermeria,sueros,2007-03-01,641,641
QUIME,otras actividades de enfermeria,sueros,2007-03-01,14,14
QUIRUSILLAS,otras actividades de enfermeria,sueros,2007-03-01,3,3
RAVELO,otras actividades de enfermeria,sueros,2007-03-01,29,29
REYES,otras actividades de enfermeria,sueros,2007-03-01,64,64
RIBERALTA,otras actividades de enfermeria,sueros,2007-03-01,2317,2317
ROBORE,otras actividades de enfermeria,sueros,2007-03-01,144,144
RURRENABAQUE,otras actividades de enfermeria,sueros,2007-03-01,15,15
SABAYA,otras actividades de enfermeria,sueros,2007-03-01,7,7
SACABA,otras actividades de enfermeria,sueros,2007-03-01,669,669
SACABAMBA,otras actividades de enfermeria,sueros,2007-03-01,19,19
SACACA,otras actividades de enfermeria,sueros,2007-03-01,23,23
SAIPINA,otras actividades de enfermeria,sueros,2007-03-01,69,69
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,sueros,2007-03-01,19,19
SAMAIPATA,otras actividades de enfermeria,sueros,2007-03-01,34,34
SAN AGUSTIN,otras actividades de enfermeria,sueros,2007-03-01,7,7
SAN ANDRES,otras actividades de enfermeria,sueros,2007-03-01,17,17
SAN ANDRES DE MACHACA,otras actividades de enfermeria,sueros,2007-03-01,14,14
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,sueros,2007-03-01,9,9
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,sueros,2007-03-01,33,33
SAN BENITO,otras actividades de enfermeria,sueros,2007-03-01,4,4
SAN BORJA,otras actividades de enfermeria,sueros,2007-03-01,420,420
SAN BUENA VENTURA,otras actividades de enfermeria,sueros,2007-03-01,45,45
SAN CARLOS,otras actividades de enfermeria,sueros,2007-03-01,445,445
SAN IGNACIO,otras actividades de enfermeria,sueros,2007-03-01,76,76
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,sueros,2007-03-01,732,732
SAN JAVIER(BNI),otras actividades de enfermeria,sueros,2007-03-01,3,3
SAN JAVIER(STC),otras actividades de enfermeria,sueros,2007-03-01,95,95
SAN JOAQUIN,otras actividades de enfermeria,sueros,2007-03-01,92,92
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,sueros,2007-03-01,166,166
SAN JUAN DE YAPACANI,otras actividades de enfermeria,sueros,2007-03-01,97,97
SAN JULIAN,otras actividades de enfermeria,sueros,2007-03-01,152,152
SAN LORENZO(PND),otras actividades de enfermeria,sueros,2007-03-01,32,32
SAN LORENZO(TJA),otras actividades de enfermeria,sueros,2007-03-01,56,56
SAN LUCAS,otras actividades de enfermeria,sueros,2007-03-01,117,117
SAN MATIAS,otras actividades de enfermeria,sueros,2007-03-01,725,725
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,sueros,2007-03-01,47,47
SAN PABLO DE LIPEZ,otras actividades de enfermeria,sueros,2007-03-01,17,17
SAN PEDRO,otras actividades de enfermeria,sueros,2007-03-01,120,120
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,sueros,2007-03-01,12,12
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,sueros,2007-03-01,10,10
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,sueros,2007-03-01,3,3
SAN PEDRO(PND),otras actividades de enfermeria,sueros,2007-03-01,2,2
SAN RAFAEL,otras actividades de enfermeria,sueros,2007-03-01,72,72
SAN RAMON,otras actividades de enfermeria,sueros,2007-03-01,50,50
SAN RAMON,otras actividades de enfermeria,sueros,2007-03-01,189,189
SANTA ANA,otras actividades de enfermeria,sueros,2007-03-01,245,245
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,sueros,2007-03-01,20857,20857
SANTA ROSA,otras actividades de enfermeria,sueros,2007-03-01,60,60
SANTA ROSA DEL SARA,otras actividades de enfermeria,sueros,2007-03-01,57,57
SANTIAGO DE CALLAPA,otras actividades de enfermeria,sueros,2007-03-01,3,3
SANTIAGO DE HUARI,otras actividades de enfermeria,sueros,2007-03-01,53,53
SANTIAGO DE MACHACA,otras actividades de enfermeria,sueros,2007-03-01,5,5
SANTIVAÑES,otras actividades de enfermeria,sueros,2007-03-01,11,11
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,sueros,2007-03-01,4,4
SAPAHAQUI,otras actividades de enfermeria,sueros,2007-03-01,15,15
SENA,otras actividades de enfermeria,sueros,2007-03-01,38,38
SICA SICA (VILLA AROMA),otras actividades de enfermeria,sueros,2007-03-01,3,3
SICAYA,otras actividades de enfermeria,sueros,2007-03-01,3,3
SIPE SIPE,otras actividades de enfermeria,sueros,2007-03-01,45,45
SOPACHUY,otras actividades de enfermeria,sueros,2007-03-01,22,22
SORACACHI,otras actividades de enfermeria,sueros,2007-03-01,7,7
SORATA,otras actividades de enfermeria,sueros,2007-03-01,9,9
SUCRE,otras actividades de enfermeria,sueros,2007-03-01,5858,5858
TACACOMA,otras actividades de enfermeria,sueros,2007-03-01,6,6
TACOBAMBA,otras actividades de enfermeria,sueros,2007-03-01,5,5
TACOPAYA,otras actividades de enfermeria,sueros,2007-03-01,12,12
TAHUA,otras actividades de enfermeria,sueros,2007-03-01,3,3
TAPACARI,otras actividades de enfermeria,sueros,2007-03-01,20,20
TARABUCO,otras actividades de enfermeria,sueros,2007-03-01,221,221
TARACO,otras actividades de enfermeria,sueros,2007-03-01,2,2
TARATA,otras actividades de enfermeria,sueros,2007-03-01,6,6
TARIJA,otras actividades de enfermeria,sueros,2007-03-01,15124,15124
TARVITA,otras actividades de enfermeria,sueros,2007-03-01,41,41
TEOPONTE,otras actividades de enfermeria,sueros,2007-03-01,4,4
TIAWANACU,otras actividades de enfermeria,sueros,2007-03-01,2,2
TINGUIPAYA,otras actividades de enfermeria,sueros,2007-03-01,30,30
TIPUANI,otras actividades de enfermeria,sueros,2007-03-01,32,32
TIQUIPAYA,otras actividades de enfermeria,sueros,2007-03-01,73,73
TIRAQUE (CBBA),otras actividades de enfermeria,sueros,2007-03-01,292,292
TOCO,otras actividades de enfermeria,sueros,2007-03-01,5,5
TOLATA,otras actividades de enfermeria,sueros,2007-03-01,2,2
TOLEDO,otras actividades de enfermeria,sueros,2007-03-01,12,12
TOMAVE,otras actividades de enfermeria,sueros,2007-03-01,23,23
TOMINA,otras actividades de enfermeria,sueros,2007-03-01,22,22
TORO TORO,otras actividades de enfermeria,sueros,2007-03-01,19,19
TOTORA(CBBA),otras actividades de enfermeria,sueros,2007-03-01,21,21
TOTORA(ORR),otras actividades de enfermeria,sueros,2007-03-01,2,2
TRIGAL,otras actividades de enfermeria,sueros,2007-03-01,3,3
TRINIDAD,otras actividades de enfermeria,sueros,2007-03-01,4262,4262
TUPIZA,otras actividades de enfermeria,sueros,2007-03-01,390,390
TURCO,otras actividades de enfermeria,sueros,2007-03-01,8,8
UMALA,otras actividades de enfermeria,sueros,2007-03-01,1,1
UNCIA,otras actividades de enfermeria,sueros,2007-03-01,713,713
URIONDO (A. CONCEPCION),otras actividades de enfermeria,sueros,2007-03-01,58,58
URUBICHA,otras actividades de enfermeria,sueros,2007-03-01,10,10
UYUNI,otras actividades de enfermeria,sueros,2007-03-01,851,851
VACAS,otras actividades de enfermeria,sueros,2007-03-01,21,21
VALLEGRANDE,otras actividades de enfermeria,sueros,2007-03-01,541,541
VIACHA,otras actividades de enfermeria,sueros,2007-03-01,154,154
VILA VILA,otras actividades de enfermeria,sueros,2007-03-01,9,9
VILLA MONTES,otras actividades de enfermeria,sueros,2007-03-01,828,828
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,sueros,2007-03-01,15,15
VILLA RIVERO,otras actividades de enfermeria,sueros,2007-03-01,8,8
VILLA SERRANO,otras actividades de enfermeria,sueros,2007-03-01,29,29
VILLA TUNARI,otras actividades de enfermeria,sueros,2007-03-01,196,196
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,sueros,2007-03-01,31,31
VILLAZON,otras actividades de enfermeria,sueros,2007-03-01,901,901
VINTO,otras actividades de enfermeria,sueros,2007-03-01,70,70
VITICHI,otras actividades de enfermeria,sueros,2007-03-01,13,13
WALDO BALLIVIAN,otras actividades de enfermeria,sueros,2007-03-01,1,1
WARNES,otras actividades de enfermeria,sueros,2007-03-01,169,169
YACO,otras actividades de enfermeria,sueros,2007-03-01,10,10
YACUIBA,otras actividades de enfermeria,sueros,2007-03-01,2145,2145
YAMPARAEZ,otras actividades de enfermeria,sueros,2007-03-01,40,40
YANACACHI,otras actividades de enfermeria,sueros,2007-03-01,2,2
YAPACANI,otras actividades de enfermeria,sueros,2007-03-01,35,35
YOCALLA,otras actividades de enfermeria,sueros,2007-03-01,3,3
YOTALA,otras actividades de enfermeria,sueros,2007-03-01,47,47
YUNCHARA,otras actividades de enfermeria,sueros,2007-03-01,40,40
ZUDAÑEZ,otras actividades de enfermeria,sueros,2007-03-01,22,22
ACACIO,otras actividades de enfermeria,sueros,2007-04-01,11,11
ACHACACHI,otras actividades de enfermeria,sueros,2007-04-01,78,78
ACHOCALLA,otras actividades de enfermeria,sueros,2007-04-01,3,3
AIQUILE,otras actividades de enfermeria,sueros,2007-04-01,74,74
ALALAY,otras actividades de enfermeria,sueros,2007-04-01,2,2
ALCALA,otras actividades de enfermeria,sueros,2007-04-01,13,13
ANCORAIMES,otras actividades de enfermeria,sueros,2007-04-01,15,15
ANDAMARCA,otras actividades de enfermeria,sueros,2007-04-01,17,17
ANTEQUERA,otras actividades de enfermeria,sueros,2007-04-01,9,9
ANZALDO,otras actividades de enfermeria,sueros,2007-04-01,5,5
APOLO,otras actividades de enfermeria,sueros,2007-04-01,54,54
ARAMPAMPA,otras actividades de enfermeria,sueros,2007-04-01,8,8
ARANI,otras actividades de enfermeria,sueros,2007-04-01,6,6
ARBIETO,otras actividades de enfermeria,sueros,2007-04-01,6,6
ARQUE,otras actividades de enfermeria,sueros,2007-04-01,21,21
ASCENCION DE GUARAYOS,otras actividades de enfermeria,sueros,2007-04-01,313,313
ATOCHA,otras actividades de enfermeria,sueros,2007-04-01,235,235
AUCAPATA,otras actividades de enfermeria,sueros,2007-04-01,4,4
AYATA,otras actividades de enfermeria,sueros,2007-04-01,2,2
AYO AYO,otras actividades de enfermeria,sueros,2007-04-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,sueros,2007-04-01,62,62
AZURDUY,otras actividades de enfermeria,sueros,2007-04-01,29,29
BATALLAS,otras actividades de enfermeria,sueros,2007-04-01,5,5
BAURES,otras actividades de enfermeria,sueros,2007-04-01,22,22
BELEN DE URMIRI,otras actividades de enfermeria,sueros,2007-04-01,2,2
BELLA FLOR,otras actividades de enfermeria,sueros,2007-04-01,4,4
BERMEJO,otras actividades de enfermeria,sueros,2007-04-01,612,612
BETANZOS,otras actividades de enfermeria,sueros,2007-04-01,95,95
BOLIVAR,otras actividades de enfermeria,sueros,2007-04-01,9,9
BOLPEBRA,otras actividades de enfermeria,sueros,2007-04-01,5,5
BOYUIBE,otras actividades de enfermeria,sueros,2007-04-01,20,20
BUENA VISTA,otras actividades de enfermeria,sueros,2007-04-01,41,41
CABEZAS,otras actividades de enfermeria,sueros,2007-04-01,102,102
CAIROMA,otras actividades de enfermeria,sueros,2007-04-01,29,29
"CAIZA ""D""",otras actividades de enfermeria,sueros,2007-04-01,23,23
CAJUATA,otras actividades de enfermeria,sueros,2007-04-01,17,17
CALACOTO,otras actividades de enfermeria,sueros,2007-04-01,3,3
CALAMARCA,otras actividades de enfermeria,sueros,2007-04-01,14,14
CAMARGO,otras actividades de enfermeria,sueros,2007-04-01,176,176
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,sueros,2007-04-01,11,11
CAMIRI,otras actividades de enfermeria,sueros,2007-04-01,435,435
CAPINOTA,otras actividades de enfermeria,sueros,2007-04-01,108,108
CAQUIAVIRI,otras actividades de enfermeria,sueros,2007-04-01,8,8
CARACOLLO,otras actividades de enfermeria,sueros,2007-04-01,15,15
CARANAVI,otras actividades de enfermeria,sueros,2007-04-01,226,226
CARAPARI,otras actividades de enfermeria,sueros,2007-04-01,47,47
CARIPUYO,otras actividades de enfermeria,sueros,2007-04-01,21,21
CARMEN RIVERO TORREZ,otras actividades de enfermeria,sueros,2007-04-01,28,28
CATACORA,otras actividades de enfermeria,sueros,2007-04-01,2,2
CHALLAPATA,otras actividades de enfermeria,sueros,2007-04-01,66,66
CHAQUI,otras actividades de enfermeria,sueros,2007-04-01,11,11
CHARAGUA,otras actividades de enfermeria,sueros,2007-04-01,94,94
CHAYANTA,otras actividades de enfermeria,sueros,2007-04-01,25,25
CHIMORE,otras actividades de enfermeria,sueros,2007-04-01,18,18
CHIPAYA,otras actividades de enfermeria,sueros,2007-04-01,3,3
CHOQUE COTA,otras actividades de enfermeria,sueros,2007-04-01,6,6
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,sueros,2007-04-01,96,96
CHUMA,otras actividades de enfermeria,sueros,2007-04-01,2,2
CLIZA,otras actividades de enfermeria,sueros,2007-04-01,11,11
COBIJA,otras actividades de enfermeria,sueros,2007-04-01,441,441
COCHABAMBA,otras actividades de enfermeria,sueros,2007-04-01,5669,5669
COLCAPIRHUA,otras actividades de enfermeria,sueros,2007-04-01,88,88
"COLCHA ""K""",otras actividades de enfermeria,sueros,2007-04-01,21,21
COLLANA,otras actividades de enfermeria,sueros,2007-04-01,1,1
COLOMI,otras actividades de enfermeria,sueros,2007-04-01,34,34
COLPA BELGICA,otras actividades de enfermeria,sueros,2007-04-01,13,13
COLQUECHACA,otras actividades de enfermeria,sueros,2007-04-01,17,17
COLQUENCHA,otras actividades de enfermeria,sueros,2007-04-01,7,7
COLQUIRI,otras actividades de enfermeria,sueros,2007-04-01,37,37
COMANCHE,otras actividades de enfermeria,sueros,2007-04-01,4,4
COMARAPA,otras actividades de enfermeria,sueros,2007-04-01,105,105
COMBAYA,otras actividades de enfermeria,sueros,2007-04-01,2,2
CONCEPCION,otras actividades de enfermeria,sueros,2007-04-01,72,72
COPACABANA,otras actividades de enfermeria,sueros,2007-04-01,18,18
CORIPATA,otras actividades de enfermeria,sueros,2007-04-01,8,8
CORO CORO,otras actividades de enfermeria,sueros,2007-04-01,8,8
COROICO,otras actividades de enfermeria,sueros,2007-04-01,264,264
CORQUE,otras actividades de enfermeria,sueros,2007-04-01,7,7
COTAGAITA,otras actividades de enfermeria,sueros,2007-04-01,161,161
COTOCA,otras actividades de enfermeria,sueros,2007-04-01,314,314
CUATRO CAÑADAS,otras actividades de enfermeria,sueros,2007-04-01,133,133
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,sueros,2007-04-01,8,8
CUEVO,otras actividades de enfermeria,sueros,2007-04-01,7,7
CULPINA,otras actividades de enfermeria,sueros,2007-04-01,77,77
CURAHUARA DE CARANGAS,otras actividades de enfermeria,sueros,2007-04-01,12,12
CURVA,otras actividades de enfermeria,sueros,2007-04-01,1,1
DESAGUADERO,otras actividades de enfermeria,sueros,2007-04-01,4,4
EL ALTO,otras actividades de enfermeria,sueros,2007-04-01,3534,3534
EL CHORO,otras actividades de enfermeria,sueros,2007-04-01,4,4
EL PUENTE(STC),otras actividades de enfermeria,sueros,2007-04-01,14,14
EL PUENTE(TJA),otras actividades de enfermeria,sueros,2007-04-01,48,48
EL TORNO,otras actividades de enfermeria,sueros,2007-04-01,93,93
EL VILLAR,otras actividades de enfermeria,sueros,2007-04-01,21,21
ENTRE RIOS,otras actividades de enfermeria,sueros,2007-04-01,84,84
ENTRE RIOS,otras actividades de enfermeria,sueros,2007-04-01,39,39
ESMERALDA,otras actividades de enfermeria,sueros,2007-04-01,1,1
EUCALIPTUS,otras actividades de enfermeria,sueros,2007-04-01,2,2
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,sueros,2007-04-01,3,3
EXALTACION,otras actividades de enfermeria,sueros,2007-04-01,14,14
FERNANDEZ ALONSO,otras actividades de enfermeria,sueros,2007-04-01,75,75
FILADELFIA,otras actividades de enfermeria,sueros,2007-04-01,27,27
GENERAL SAAVEDRA,otras actividades de enfermeria,sueros,2007-04-01,12,12
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,sueros,2007-04-01,6,6
GUANAY,otras actividades de enfermeria,sueros,2007-04-01,37,37
GUAQUI,otras actividades de enfermeria,sueros,2007-04-01,5,5
GUAYARAMERIN,otras actividades de enfermeria,sueros,2007-04-01,1366,1366
GUTIERREZ,otras actividades de enfermeria,sueros,2007-04-01,19,19
HUACARETA,otras actividades de enfermeria,sueros,2007-04-01,23,23
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,sueros,2007-04-01,10,10
HUACHACALLA,otras actividades de enfermeria,sueros,2007-04-01,7,7
HUANUNI,otras actividades de enfermeria,sueros,2007-04-01,98,98
HUARACAJE,otras actividades de enfermeria,sueros,2007-04-01,14,14
HUAYLLAMARCA,otras actividades de enfermeria,sueros,2007-04-01,6,6
ICHOCA,otras actividades de enfermeria,sueros,2007-04-01,7,7
ICLA,otras actividades de enfermeria,sueros,2007-04-01,9,9
INCAHUASI,otras actividades de enfermeria,sueros,2007-04-01,33,33
INGAVI (HUMAITA),otras actividades de enfermeria,sueros,2007-04-01,8,8
INQUISIVI,otras actividades de enfermeria,sueros,2007-04-01,9,9
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,sueros,2007-04-01,46,46
IXIAMAS,otras actividades de enfermeria,sueros,2007-04-01,38,38
JESUS DE MACHACA,otras actividades de enfermeria,sueros,2007-04-01,22,22
LA ASUNTA,otras actividades de enfermeria,sueros,2007-04-01,40,40
LA GUARDIA,otras actividades de enfermeria,sueros,2007-04-01,185,185
LA PAZ,otras actividades de enfermeria,sueros,2007-04-01,26255,26255
LAGUNILLAS,otras actividades de enfermeria,sueros,2007-04-01,9,9
LAJA,otras actividades de enfermeria,sueros,2007-04-01,9,9
LAS CARRERAS,otras actividades de enfermeria,sueros,2007-04-01,25,25
LICOMA PAMPA,otras actividades de enfermeria,sueros,2007-04-01,1,1
LLALLAGUA,otras actividades de enfermeria,sueros,2007-04-01,216,216
LLICA,otras actividades de enfermeria,sueros,2007-04-01,13,13
LORETO,otras actividades de enfermeria,sueros,2007-04-01,6,6
LURIBAY,otras actividades de enfermeria,sueros,2007-04-01,6,6
MACHACAMARCA,otras actividades de enfermeria,sueros,2007-04-01,5,5
MACHARETI,otras actividades de enfermeria,sueros,2007-04-01,32,32
MAGDALENA,otras actividades de enfermeria,sueros,2007-04-01,81,81
MAIRANA,otras actividades de enfermeria,sueros,2007-04-01,76,76
MALLA,otras actividades de enfermeria,sueros,2007-04-01,9,9
MAPIRI,otras actividades de enfermeria,sueros,2007-04-01,15,15
MECAPACA,otras actividades de enfermeria,sueros,2007-04-01,3,3
MINEROS,otras actividades de enfermeria,sueros,2007-04-01,9,9
MIZQUE,otras actividades de enfermeria,sueros,2007-04-01,44,44
MOCOMOCO,otras actividades de enfermeria,sueros,2007-04-01,6,6
MOJINETE,otras actividades de enfermeria,sueros,2007-04-01,2,2
MOJOCOYA,otras actividades de enfermeria,sueros,2007-04-01,15,15
MONTEAGUDO,otras actividades de enfermeria,sueros,2007-04-01,454,454
MONTERO,otras actividades de enfermeria,sueros,2007-04-01,4247,4247
MORO MORO,otras actividades de enfermeria,sueros,2007-04-01,15,15
MOROCHATA,otras actividades de enfermeria,sueros,2007-04-01,22,22
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,sueros,2007-04-01,11,11
NAZACARA DE PACAJES,otras actividades de enfermeria,sueros,2007-04-01,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,sueros,2007-04-01,4,4
OCURI,otras actividades de enfermeria,sueros,2007-04-01,13,13
OKINAWA,otras actividades de enfermeria,sueros,2007-04-01,18,18
OMEREQUE,otras actividades de enfermeria,sueros,2007-04-01,11,11
ORURO,otras actividades de enfermeria,sueros,2007-04-01,9113,9113
PADCAYA,otras actividades de enfermeria,sueros,2007-04-01,72,72
PADILLA,otras actividades de enfermeria,sueros,2007-04-01,325,325
PAILON,otras actividades de enfermeria,sueros,2007-04-01,54,54
PALCA,otras actividades de enfermeria,sueros,2007-04-01,8,8
PALOS BLANCOS,otras actividades de enfermeria,sueros,2007-04-01,52,52
PAMPA AULLAGAS,otras actividades de enfermeria,sueros,2007-04-01,3,3
PAMPA GRANDE,otras actividades de enfermeria,sueros,2007-04-01,10,10
PASORAPA,otras actividades de enfermeria,sueros,2007-04-01,8,8
PATACAMAYA,otras actividades de enfermeria,sueros,2007-04-01,38,38
PAZÑA,otras actividades de enfermeria,sueros,2007-04-01,4,4
PELECHUCO,otras actividades de enfermeria,sueros,2007-04-01,4,4
POCOATA,otras actividades de enfermeria,sueros,2007-04-01,12,12
POCONA,otras actividades de enfermeria,sueros,2007-04-01,14,14
POJO (CBBA),otras actividades de enfermeria,sueros,2007-04-01,5,5
POOPO,otras actividades de enfermeria,sueros,2007-04-01,9,9
PORCO,otras actividades de enfermeria,sueros,2007-04-01,7,7
POROMA,otras actividades de enfermeria,sueros,2007-04-01,21,21
PORONGO,otras actividades de enfermeria,sueros,2007-04-01,11,11
PORTACHUELO,otras actividades de enfermeria,sueros,2007-04-01,270,270
PORVENIR,otras actividades de enfermeria,sueros,2007-04-01,47,47
POTOSI,otras actividades de enfermeria,sueros,2007-04-01,7190,7190
PRESTO,otras actividades de enfermeria,sueros,2007-04-01,16,16
PUCARA,otras actividades de enfermeria,sueros,2007-04-01,2,2
PUCARANI,otras actividades de enfermeria,sueros,2007-04-01,11,11
PUERTO ACOSTA,otras actividades de enfermeria,sueros,2007-04-01,127,127
PUERTO CARABUCO,otras actividades de enfermeria,sueros,2007-04-01,11,11
PUERTO GONZALO MORENO,otras actividades de enfermeria,sueros,2007-04-01,8,8
PUERTO QUIJARRO,otras actividades de enfermeria,sueros,2007-04-01,46,46
PUERTO RICO,otras actividades de enfermeria,sueros,2007-04-01,12,12
PUERTO SILES,otras actividades de enfermeria,sueros,2007-04-01,1,1
PUERTO SUAREZ,otras actividades de enfermeria,sueros,2007-04-01,231,231
PUERTO VILLARROEL,otras actividades de enfermeria,sueros,2007-04-01,2166,2166
PUNA,otras actividades de enfermeria,sueros,2007-04-01,101,101
PUNATA,otras actividades de enfermeria,sueros,2007-04-01,606,606
QUIABAYA,otras actividades de enfermeria,sueros,2007-04-01,6,6
QUILLACOLLO,otras actividades de enfermeria,sueros,2007-04-01,798,798
QUIME,otras actividades de enfermeria,sueros,2007-04-01,17,17
QUIRUSILLAS,otras actividades de enfermeria,sueros,2007-04-01,6,6
RAVELO,otras actividades de enfermeria,sueros,2007-04-01,29,29
REYES,otras actividades de enfermeria,sueros,2007-04-01,78,78
RIBERALTA,otras actividades de enfermeria,sueros,2007-04-01,2243,2243
ROBORE,otras actividades de enfermeria,sueros,2007-04-01,110,110
RURRENABAQUE,otras actividades de enfermeria,sueros,2007-04-01,32,32
SABAYA,otras actividades de enfermeria,sueros,2007-04-01,6,6
SACABA,otras actividades de enfermeria,sueros,2007-04-01,403,403
SACABAMBA,otras actividades de enfermeria,sueros,2007-04-01,9,9
SACACA,otras actividades de enfermeria,sueros,2007-04-01,10,10
SAIPINA,otras actividades de enfermeria,sueros,2007-04-01,3,3
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,sueros,2007-04-01,20,20
SAMAIPATA,otras actividades de enfermeria,sueros,2007-04-01,35,35
SAN AGUSTIN,otras actividades de enfermeria,sueros,2007-04-01,7,7
SAN ANDRES,otras actividades de enfermeria,sueros,2007-04-01,10,10
SAN ANDRES DE MACHACA,otras actividades de enfermeria,sueros,2007-04-01,6,6
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,sueros,2007-04-01,4,4
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,sueros,2007-04-01,21,21
SAN BENITO,otras actividades de enfermeria,sueros,2007-04-01,1,1
SAN BORJA,otras actividades de enfermeria,sueros,2007-04-01,370,370
SAN BUENA VENTURA,otras actividades de enfermeria,sueros,2007-04-01,40,40
SAN CARLOS,otras actividades de enfermeria,sueros,2007-04-01,401,401
SAN IGNACIO,otras actividades de enfermeria,sueros,2007-04-01,102,102
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,sueros,2007-04-01,941,941
SAN JAVIER(BNI),otras actividades de enfermeria,sueros,2007-04-01,1,1
SAN JAVIER(STC),otras actividades de enfermeria,sueros,2007-04-01,91,91
SAN JOAQUIN,otras actividades de enfermeria,sueros,2007-04-01,62,62
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,sueros,2007-04-01,134,134
SAN JUAN DE YAPACANI,otras actividades de enfermeria,sueros,2007-04-01,123,123
SAN JULIAN,otras actividades de enfermeria,sueros,2007-04-01,181,181
SAN LORENZO(PND),otras actividades de enfermeria,sueros,2007-04-01,18,18
SAN LORENZO(TJA),otras actividades de enfermeria,sueros,2007-04-01,29,29
SAN LUCAS,otras actividades de enfermeria,sueros,2007-04-01,134,134
