municipality,group,variable,month,Curaciones y/o suturas,TOTAL
PORVENIR,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,118,118
POSTRER VALLE,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,90,90
POTOSI,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,2895,2895
PRESTO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,14,14
PUCARA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,5,5
PUCARANI,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,108,108
PUERTO ACOSTA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,179,179
PUERTO CARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,52,52
PUERTO GONZALO MORENO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,44,44
PUERTO PEREZ,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,37,37
PUERTO QUIJARRO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,187,187
PUERTO RICO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,99,99
PUERTO SUAREZ,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,308,308
PUERTO VILLARROEL,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,437,437
PUNA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,124,124
PUNATA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,601,601
QUIABAYA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,2,2
QUILLACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,901,901
QUIME,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,77,77
QUIRUSILLAS,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,37,37
RAVELO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,31,31
REYES,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,120,120
RIBERALTA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,1246,1246
ROBORE,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,222,222
RURRENABAQUE,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,88,88
SABAYA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,24,24
SACABA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,1097,1097
SACABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,27,27
SACACA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,107,107
SAIPINA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,64,64
SALINAS DE GARCI MENDOZA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,43,43
SAMAIPATA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,83,83
SAN AGUSTIN,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,14,14
SAN ANDRES,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,47,47
SAN ANDRES DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,14,14
SAN ANTONIO DE ESMORUCO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,24,24
SAN ANTONIO DE LOMERIO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,48,48
SAN BENITO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,84,84
SAN BORJA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,482,482
SAN BUENA VENTURA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,56,56
SAN CARLOS,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,248,248
SAN IGNACIO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,547,547
SAN IGNACIO DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,712,712
SAN JAVIER(BNI),otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,11,11
SAN JAVIER(STC),otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,95,95
SAN JOAQUIN,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,99,99
SAN JOSE DE CHIQUITOS,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,175,175
SAN JUAN DE YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,158,158
SAN JULIAN,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,654,654
SAN LORENZO(PND),otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,36,36
SAN LORENZO(TJA),otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,118,118
SAN LUCAS,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,114,114
SAN MATIAS,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,126,126
SAN MIGUEL DE VELASCO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,113,113
SAN PABLO DE LIPEZ,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,22,22
SAN PEDRO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,160,160
SAN PEDRO DE BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,27,27
SAN PEDRO DE CURAHUARA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,10,10
SAN PEDRO DE TIQUINA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,31,31
SAN PEDRO(PND),otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,11,11
SAN RAFAEL,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,77,77
SAN RAMON,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,24,24
SAN RAMON,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,230,230
SANTA ANA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,251,251
SANTA CRUZ DE LA SIERRA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,22187,22187
SANTA ROSA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,72,72
SANTA ROSA DEL SARA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,156,156
SANTIAGO DE CALLAPA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,10,10
SANTIAGO DE HUARI,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,48,48
SANTIAGO DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,15,15
SANTIVAÑES,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,56,56
SANTUARIO DE QUILLACAS,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,19,19
SAPAHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,56,56
SENA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,36,36
SICA SICA (VILLA AROMA),otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,42,42
SICAYA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,6,6
SIPE SIPE,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,258,258
SOPACHUY,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,54,54
SORACACHI,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,56,56
SORATA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,103,103
SUCRE,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,7931,7931
TACACHI,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,4,4
TACACOMA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,31,31
TACOBAMBA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,30,30
TACOPAYA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,13,13
TAPACARI,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,43,43
TARABUCO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,71,71
TARACO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,18,18
TARATA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,102,102
TARIJA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,10208,10208
TARVITA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,65,65
TEOPONTE,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,21,21
TIAWANACU,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,35,35
TINGUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,55,55
TIPUANI,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,36,36
TIQUIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,341,341
TIRAQUE (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,237,237
TITO YUPANQUI (PARQUIPUJIO),otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,10,10
TOCO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,104,104
TODOS SANTOS,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,1,1
TOLATA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,47,47
TOLEDO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,71,71
TOMAVE,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,82,82
TOMINA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,42,42
TORO TORO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,49,49
TOTORA(CBBA),otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,81,81
TOTORA(ORR),otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,13,13
TRIGAL,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,57,57
TRINIDAD,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,3844,3844
TUPIZA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,537,537
TURCO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,35,35
UMALA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,12,12
UNCIA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,395,395
URIONDO (A. CONCEPCION),otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,137,137
URUBICHA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,133,133
UYUNI,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,269,269
VACAS,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,121,121
VALLEGRANDE,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,742,742
VIACHA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,429,429
VILA VILA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,9,9
VILLA MONTES,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,964,964
VILLA NUEVA (LOMA ALTA),otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,36,36
VILLA RIVERO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,43,43
VILLA SERRANO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,56,56
VILLA TUNARI,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,279,279
VILLA VACA GUZMAN (MUYUPAMPA),otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,42,42
VILLAZON,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,707,707
VINTO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,329,329
VITICHI,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,55,55
WALDO BALLIVIAN,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,6,6
WARNES,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,328,328
YACO,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,21,21
YACUIBA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,3428,3428
YAMPARAEZ,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,33,33
YANACACHI,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,22,22
YAPACANI,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,373,373
YOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,17,17
YOTALA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,69,69
YUNCHARA,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,25,25
ZUDAÑEZ,otras actividades de enfermeria,curaciones y/o suturas,2007-03-01,50,50
ACACIO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,51,51
ACHACACHI,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,182,182
ACHOCALLA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,24,24
AIQUILE,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,238,238
ALALAY,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,14,14
ALCALA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,22,22
ANCORAIMES,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,82,82
ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,34,34
ANTEQUERA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,14,14
ANZALDO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,29,29
APOLO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,63,63
ARAMPAMPA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,38,38
ARANI,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,77,77
ARBIETO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,49,49
ARQUE,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,58,58
ASCENCION DE GUARAYOS,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,1825,1825
ATOCHA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,412,412
AUCAPATA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,17,17
AYATA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,37,37
AYO AYO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,25,25
AYOPAYA (V. DE INDEPENDENCIA),otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,123,123
AZURDUY,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,41,41
BATALLAS,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,31,31
BAURES,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,135,135
BELEN DE ANDAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,10,10
BELEN DE URMIRI,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,19,19
BELLA FLOR,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,11,11
BERMEJO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,725,725
BETANZOS,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,153,153
BOLIVAR,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,18,18
BOLPEBRA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,26,26
BOYUIBE,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,86,86
BUENA VISTA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,95,95
CABEZAS,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,104,104
CAIROMA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,40,40
"CAIZA ""D""",otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,21,21
CAJUATA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,35,35
CALACOTO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,18,18
CALAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,72,72
CAMARGO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,85,85
CAMATAQUI (C. VILLA ABECIA),otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,29,29
CAMIRI,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,849,849
CAPINOTA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,90,90
CAQUIAVIRI,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,30,30
CARACOLLO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,129,129
CARANAVI,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,625,625
CARANGAS,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,1,1
CARAPARI,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,101,101
CARIPUYO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,37,37
CARMEN RIVERO TORREZ,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,15,15
CHACARILLA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,1,1
CHALLAPATA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,227,227
CHAQUI,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,41,41
CHARAGUA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,89,89
CHARAÑA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,10,10
CHAYANTA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,59,59
CHIMORE,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,141,141
CHIPAYA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,4,4
CHOQUE COTA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,4,4
CHULUMANI (V. DE LA LIBERTAD),otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,75,75
CHUMA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,38,38
CLIZA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,233,233
COBIJA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,946,946
COCHABAMBA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,8728,8728
COIPASA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,3,3
COLCAPIRHUA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,319,319
"COLCHA ""K""",otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,23,23
COLLANA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,5,5
COLOMI,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,152,152
COLPA BELGICA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,263,263
COLQUECHACA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,97,97
COLQUENCHA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,43,43
COLQUIRI,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,72,72
COMANCHE,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,26,26
COMARAPA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,43,43
COMBAYA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,6,6
CONCEPCION,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,50,50
COPACABANA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,58,58
CORIPATA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,71,71
CORO CORO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,16,16
COROICO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,101,101
CORQUE,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,25,25
COTAGAITA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,555,555
COTOCA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,555,555
CUATRO CAÑADAS,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,174,174
CUCHUMUELA (V. G. VILLARROEL),otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,4,4
CUEVO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,29,29
CULPINA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,78,78
CURAHUARA DE CARANGAS,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,23,23
CURVA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,2,2
DESAGUADERO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,40,40
EL ALTO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,6181,6181
EL CHORO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,25,25
EL PUENTE(STC),otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,40,40
EL PUENTE(TJA),otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,82,82
EL TORNO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,1024,1024
EL VILLAR,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,33,33
ENTRE RIOS,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,194,194
ENTRE RIOS,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,140,140
ESMERALDA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,4,4
EUCALIPTUS,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,36,36
EUREKA (SANTOS MERCADO),otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,8,8
EXALTACION,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,13,13
FERNANDEZ ALONSO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,109,109
FILADELFIA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,60,60
GENERAL SAAVEDRA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,27,27
GRAL. J.J. PEREZ (CHARAZANI),otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,34,34
GUANAY,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,100,100
GUAQUI,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,15,15
GUAYARAMERIN,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,1402,1402
GUTIERREZ,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,54,54
HUACARETA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,30,30
HUACAYA (VILLA DE HUACAYA),otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,14,14
HUACHACALLA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,28,28
HUANUNI,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,630,630
HUARACAJE,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,47,47
HUAYLLAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,9,9
ICHOCA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,8,8
ICLA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,53,53
INCAHUASI,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,65,65
INGAVI (HUMAITA),otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,6,6
INQUISIVI,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,31,31
IRUPANA (VILLA DE LANZA),otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,65,65
IXIAMAS,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,105,105
JESUS DE MACHACA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,44,44
LA ASUNTA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,51,51
LA GUARDIA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,588,588
LA PAZ,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,30577,30577
LA RIVERA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,2,2
LAGUNILLAS,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,25,25
LAJA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,47,47
LAS CARRERAS,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,28,28
LICOMA PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,7,7
LLALLAGUA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,254,254
LLICA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,16,16
LORETO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,14,14
LURIBAY,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,25,25
MACHACAMARCA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,13,13
MACHARETI,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,43,43
MAGDALENA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,264,264
MAIRANA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,218,218
MALLA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,11,11
MAPIRI,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,43,43
MECAPACA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,67,67
MINEROS,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,82,82
MIZQUE,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,117,117
MOCOMOCO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,43,43
MOJINETE,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,3,3
MOJOCOYA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,34,34
MONTEAGUDO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,305,305
MONTERO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,1610,1610
MORO MORO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,24,24
MOROCHATA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,85,85
NACEBE (SANTA ROSA DEL ABUNA),otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,37,37
NAZACARA DE PACAJES,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,4,4
NUEVO MANOA (NUEVA ESPERANZA),otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,10,10
OCURI,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,64,64
OKINAWA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,64,64
OMEREQUE,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,34,34
ORURO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,5916,5916
PADCAYA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,136,136
PADILLA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,106,106
PAILON,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,62,62
PALCA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,46,46
PALOS BLANCOS,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,205,205
PAMPA AULLAGAS,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,8,8
PAMPA GRANDE,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,26,26
PAPEL PAMPA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,12,12
PASORAPA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,13,13
PATACAMAYA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,32,32
PAZÑA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,55,55
PELECHUCO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,14,14
POCOATA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,45,45
POCONA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,59,59
POJO (CBBA),otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,9,9
POOPO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,56,56
PORCO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,46,46
POROMA,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,68,68
PORONGO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,29,29
PORTACHUELO,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,394,394
PORVENIR,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,145,145
POSTRER VALLE,otras actividades de enfermeria,curaciones y/o suturas,2007-04-01,37,37
