municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
BETANZOS,referencias,pacientes referidos a otros establecimientos,2009-04-01,38,38
BOLIVAR,referencias,pacientes referidos a otros establecimientos,2009-04-01,4,4
BOLPEBRA,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
BOYUIBE,referencias,pacientes referidos a otros establecimientos,2009-04-01,12,12
BUENA VISTA,referencias,pacientes referidos a otros establecimientos,2009-04-01,15,15
CABEZAS,referencias,pacientes referidos a otros establecimientos,2009-04-01,22,22
CAIROMA,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
"CAIZA ""D""",referencias,pacientes referidos a otros establecimientos,2009-04-01,10,10
CAJUATA,referencias,pacientes referidos a otros establecimientos,2009-04-01,3,3
CALAMARCA,referencias,pacientes referidos a otros establecimientos,2009-04-01,15,15
CAMARGO,referencias,pacientes referidos a otros establecimientos,2009-04-01,14,14
CAMATAQUI (C. VILLA ABECIA),referencias,pacientes referidos a otros establecimientos,2009-04-01,3,3
CAMIRI,referencias,pacientes referidos a otros establecimientos,2009-04-01,49,49
CAPINOTA,referencias,pacientes referidos a otros establecimientos,2009-04-01,13,13
CARACOLLO,referencias,pacientes referidos a otros establecimientos,2009-04-01,3,3
CARANAVI,referencias,pacientes referidos a otros establecimientos,2009-04-01,36,36
CARAPARI,referencias,pacientes referidos a otros establecimientos,2009-04-01,5,5
CARIPUYO,referencias,pacientes referidos a otros establecimientos,2009-04-01,8,8
CARMEN RIVERO TORREZ,referencias,pacientes referidos a otros establecimientos,2009-04-01,8,8
CHALLAPATA,referencias,pacientes referidos a otros establecimientos,2009-04-01,28,28
CHAQUI,referencias,pacientes referidos a otros establecimientos,2009-04-01,3,3
CHARAGUA,referencias,pacientes referidos a otros establecimientos,2009-04-01,13,13
CHAYANTA,referencias,pacientes referidos a otros establecimientos,2009-04-01,4,4
CHIMORE,referencias,pacientes referidos a otros establecimientos,2009-04-01,18,18
CHIPAYA,referencias,pacientes referidos a otros establecimientos,2009-04-01,3,3
CHUMA,referencias,pacientes referidos a otros establecimientos,2009-04-01,7,7
CLIZA,referencias,pacientes referidos a otros establecimientos,2009-04-01,47,47
COBIJA,referencias,pacientes referidos a otros establecimientos,2009-04-01,48,48
COCHABAMBA,referencias,pacientes referidos a otros establecimientos,2009-04-01,410,410
COLCAPIRHUA,referencias,pacientes referidos a otros establecimientos,2009-04-01,23,23
COLLANA,referencias,pacientes referidos a otros establecimientos,2009-04-01,3,3
COLOMI,referencias,pacientes referidos a otros establecimientos,2009-04-01,34,34
COLPA BELGICA,referencias,pacientes referidos a otros establecimientos,2009-04-01,74,74
COLQUECHACA,referencias,pacientes referidos a otros establecimientos,2009-04-01,14,14
COLQUENCHA,referencias,pacientes referidos a otros establecimientos,2009-04-01,4,4
COLQUIRI,referencias,pacientes referidos a otros establecimientos,2009-04-01,3,3
COMANCHE,referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
COMARAPA,referencias,pacientes referidos a otros establecimientos,2009-04-01,13,13
CONCEPCION,referencias,pacientes referidos a otros establecimientos,2009-04-01,3,3
CORIPATA,referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
CORO CORO,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
COROICO,referencias,pacientes referidos a otros establecimientos,2009-04-01,27,27
CORQUE,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
COTAGAITA,referencias,pacientes referidos a otros establecimientos,2009-04-01,57,57
COTOCA,referencias,pacientes referidos a otros establecimientos,2009-04-01,50,50
CUATRO CAÑADAS,referencias,pacientes referidos a otros establecimientos,2009-04-01,37,37
CUCHUMUELA (V. G. VILLARROEL),referencias,pacientes referidos a otros establecimientos,2009-04-01,5,5
CUEVO,referencias,pacientes referidos a otros establecimientos,2009-04-01,7,7
CULPINA,referencias,pacientes referidos a otros establecimientos,2009-04-01,13,13
CURAHUARA DE CARANGAS,referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
CURVA,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
DESAGUADERO,referencias,pacientes referidos a otros establecimientos,2009-04-01,5,5
EL ALTO,referencias,pacientes referidos a otros establecimientos,2009-04-01,1613,1613
EL CHORO,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
EL PUENTE(STC),referencias,pacientes referidos a otros establecimientos,2009-04-01,20,20
EL PUENTE(TJA),referencias,pacientes referidos a otros establecimientos,2009-04-01,15,15
EL TORNO,referencias,pacientes referidos a otros establecimientos,2009-04-01,69,69
EL VILLAR,referencias,pacientes referidos a otros establecimientos,2009-04-01,8,8
ENTRE RIOS,referencias,pacientes referidos a otros establecimientos,2009-04-01,24,24
ENTRE RIOS,referencias,pacientes referidos a otros establecimientos,2009-04-01,22,22
EUCALIPTUS,referencias,pacientes referidos a otros establecimientos,2009-04-01,13,13
EUREKA (SANTOS MERCADO),referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
FERNANDEZ ALONSO,referencias,pacientes referidos a otros establecimientos,2009-04-01,17,17
FILADELFIA,referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
GENERAL SAAVEDRA,referencias,pacientes referidos a otros establecimientos,2009-04-01,27,27
GRAL. J.J. PEREZ (CHARAZANI),referencias,pacientes referidos a otros establecimientos,2009-04-01,3,3
GUANAY,referencias,pacientes referidos a otros establecimientos,2009-04-01,4,4
GUAQUI,referencias,pacientes referidos a otros establecimientos,2009-04-01,3,3
GUAYARAMERIN,referencias,pacientes referidos a otros establecimientos,2009-04-01,84,84
GUTIERREZ,referencias,pacientes referidos a otros establecimientos,2009-04-01,15,15
HUACARETA,referencias,pacientes referidos a otros establecimientos,2009-04-01,18,18
HUACAYA (VILLA DE HUACAYA),referencias,pacientes referidos a otros establecimientos,2009-04-01,6,6
HUANUNI,referencias,pacientes referidos a otros establecimientos,2009-04-01,18,18
ICLA,referencias,pacientes referidos a otros establecimientos,2009-04-01,8,8
INCAHUASI,referencias,pacientes referidos a otros establecimientos,2009-04-01,16,16
IRUPANA (VILLA DE LANZA),referencias,pacientes referidos a otros establecimientos,2009-04-01,7,7
IXIAMAS,referencias,pacientes referidos a otros establecimientos,2009-04-01,9,9
JESUS DE MACHACA,referencias,pacientes referidos a otros establecimientos,2009-04-01,5,5
LA ASUNTA,referencias,pacientes referidos a otros establecimientos,2009-04-01,8,8
LA GUARDIA,referencias,pacientes referidos a otros establecimientos,2009-04-01,119,119
LA PAZ,referencias,pacientes referidos a otros establecimientos,2009-04-01,5474,5474
LAGUNILLAS,referencias,pacientes referidos a otros establecimientos,2009-04-01,13,13
LAS CARRERAS,referencias,pacientes referidos a otros establecimientos,2009-04-01,7,7
LICOMA PAMPA,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
LLALLAGUA,referencias,pacientes referidos a otros establecimientos,2009-04-01,109,109
LORETO,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
LURIBAY,referencias,pacientes referidos a otros establecimientos,2009-04-01,4,4
MACHACAMARCA,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
MACHARETI,referencias,pacientes referidos a otros establecimientos,2009-04-01,13,13
MAGDALENA,referencias,pacientes referidos a otros establecimientos,2009-04-01,5,5
MAIRANA,referencias,pacientes referidos a otros establecimientos,2009-04-01,9,9
MECAPACA,referencias,pacientes referidos a otros establecimientos,2009-04-01,9,9
MINEROS,referencias,pacientes referidos a otros establecimientos,2009-04-01,20,20
MIZQUE,referencias,pacientes referidos a otros establecimientos,2009-04-01,13,13
MOCOMOCO,referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
MOJINETE,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
MOJOCOYA,referencias,pacientes referidos a otros establecimientos,2009-04-01,7,7
MONTEAGUDO,referencias,pacientes referidos a otros establecimientos,2009-04-01,34,34
MONTERO,referencias,pacientes referidos a otros establecimientos,2009-04-01,155,155
MORO MORO,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
MOROCHATA,referencias,pacientes referidos a otros establecimientos,2009-04-01,13,13
NACEBE (SANTA ROSA DEL ABUNA),referencias,pacientes referidos a otros establecimientos,2009-04-01,5,5
NUEVO MANOA (NUEVA ESPERANZA),referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
OCURI,referencias,pacientes referidos a otros establecimientos,2009-04-01,10,10
OKINAWA,referencias,pacientes referidos a otros establecimientos,2009-04-01,28,28
OMEREQUE,referencias,pacientes referidos a otros establecimientos,2009-04-01,8,8
ORURO,referencias,pacientes referidos a otros establecimientos,2009-04-01,665,665
PADCAYA,referencias,pacientes referidos a otros establecimientos,2009-04-01,7,7
PADILLA,referencias,pacientes referidos a otros establecimientos,2009-04-01,14,14
PAILON,referencias,pacientes referidos a otros establecimientos,2009-04-01,38,38
PALOS BLANCOS,referencias,pacientes referidos a otros establecimientos,2009-04-01,19,19
PAMPA GRANDE,referencias,pacientes referidos a otros establecimientos,2009-04-01,8,8
PASORAPA,referencias,pacientes referidos a otros establecimientos,2009-04-01,8,8
PELECHUCO,referencias,pacientes referidos a otros establecimientos,2009-04-01,6,6
POCOATA,referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
POCONA,referencias,pacientes referidos a otros establecimientos,2009-04-01,5,5
POJO (CBBA),referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
POOPO,referencias,pacientes referidos a otros establecimientos,2009-04-01,6,6
PORCO,referencias,pacientes referidos a otros establecimientos,2009-04-01,3,3
POROMA,referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
PORONGO,referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
PORTACHUELO,referencias,pacientes referidos a otros establecimientos,2009-04-01,15,15
PORVENIR,referencias,pacientes referidos a otros establecimientos,2009-04-01,9,9
POSTRER VALLE,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
POTOSI,referencias,pacientes referidos a otros establecimientos,2009-04-01,234,234
PRESTO,referencias,pacientes referidos a otros establecimientos,2009-04-01,8,8
PUCARA,referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
PUCARANI,referencias,pacientes referidos a otros establecimientos,2009-04-01,15,15
PUERTO ACOSTA,referencias,pacientes referidos a otros establecimientos,2009-04-01,24,24
PUERTO CARABUCO,referencias,pacientes referidos a otros establecimientos,2009-04-01,17,17
PUERTO GONZALO MORENO,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
PUERTO PEREZ,referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
PUERTO QUIJARRO,referencias,pacientes referidos a otros establecimientos,2009-04-01,15,15
PUERTO RICO,referencias,pacientes referidos a otros establecimientos,2009-04-01,5,5
PUERTO SILES,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
PUERTO SUAREZ,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
PUERTO VILLARROEL,referencias,pacientes referidos a otros establecimientos,2009-04-01,76,76
PUNA,referencias,pacientes referidos a otros establecimientos,2009-04-01,7,7
PUNATA,referencias,pacientes referidos a otros establecimientos,2009-04-01,54,54
QUIABAYA,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
QUILLACOLLO,referencias,pacientes referidos a otros establecimientos,2009-04-01,30,30
QUIME,referencias,pacientes referidos a otros establecimientos,2009-04-01,8,8
RAVELO,referencias,pacientes referidos a otros establecimientos,2009-04-01,8,8
REYES,referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
RIBERALTA,referencias,pacientes referidos a otros establecimientos,2009-04-01,148,148
ROBORE,referencias,pacientes referidos a otros establecimientos,2009-04-01,12,12
RURRENABAQUE,referencias,pacientes referidos a otros establecimientos,2009-04-01,3,3
SABAYA,referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
SACABA,referencias,pacientes referidos a otros establecimientos,2009-04-01,140,140
SACABAMBA,referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
SACACA,referencias,pacientes referidos a otros establecimientos,2009-04-01,8,8
SAIPINA,referencias,pacientes referidos a otros establecimientos,2009-04-01,10,10
SALINAS DE GARCI MENDOZA,referencias,pacientes referidos a otros establecimientos,2009-04-01,4,4
SAMAIPATA,referencias,pacientes referidos a otros establecimientos,2009-04-01,6,6
SAN ANDRES,referencias,pacientes referidos a otros establecimientos,2009-04-01,22,22
SAN ANDRES DE MACHACA,referencias,pacientes referidos a otros establecimientos,2009-04-01,4,4
SAN ANTONIO DE LOMERIO,referencias,pacientes referidos a otros establecimientos,2009-04-01,4,4
SAN BENITO,referencias,pacientes referidos a otros establecimientos,2009-04-01,17,17
SAN BORJA,referencias,pacientes referidos a otros establecimientos,2009-04-01,15,15
SAN BUENA VENTURA,referencias,pacientes referidos a otros establecimientos,2009-04-01,3,3
SAN CARLOS,referencias,pacientes referidos a otros establecimientos,2009-04-01,3,3
SAN IGNACIO,referencias,pacientes referidos a otros establecimientos,2009-04-01,8,8
SAN IGNACIO DE VELASCO,referencias,pacientes referidos a otros establecimientos,2009-04-01,42,42
SAN JAVIER(BNI),referencias,pacientes referidos a otros establecimientos,2009-04-01,3,3
SAN JAVIER(STC),referencias,pacientes referidos a otros establecimientos,2009-04-01,6,6
SAN JOAQUIN,referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
SAN JOSE DE CHIQUITOS,referencias,pacientes referidos a otros establecimientos,2009-04-01,6,6
SAN JUAN DE YAPACANI,referencias,pacientes referidos a otros establecimientos,2009-04-01,24,24
SAN JULIAN,referencias,pacientes referidos a otros establecimientos,2009-04-01,42,42
SAN LORENZO(PND),referencias,pacientes referidos a otros establecimientos,2009-04-01,13,13
SAN LORENZO(TJA),referencias,pacientes referidos a otros establecimientos,2009-04-01,20,20
SAN LUCAS,referencias,pacientes referidos a otros establecimientos,2009-04-01,24,24
SAN MIGUEL DE VELASCO,referencias,pacientes referidos a otros establecimientos,2009-04-01,20,20
SAN PABLO DE LIPEZ,referencias,pacientes referidos a otros establecimientos,2009-04-01,4,4
SAN PEDRO,referencias,pacientes referidos a otros establecimientos,2009-04-01,26,26
SAN PEDRO DE BUENA VISTA,referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
SAN PEDRO DE TIQUINA,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
SAN RAFAEL,referencias,pacientes referidos a otros establecimientos,2009-04-01,20,20
SAN RAMON,referencias,pacientes referidos a otros establecimientos,2009-04-01,3,3
SANTA ANA,referencias,pacientes referidos a otros establecimientos,2009-04-01,5,5
SANTA CRUZ DE LA SIERRA,referencias,pacientes referidos a otros establecimientos,2009-04-01,2135,2135
SANTA ROSA,referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
SANTA ROSA DEL SARA,referencias,pacientes referidos a otros establecimientos,2009-04-01,16,16
SANTIAGO DE CALLAPA,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
SANTIAGO DE HUARI,referencias,pacientes referidos a otros establecimientos,2009-04-01,13,13
SANTIVAÑES,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
SANTUARIO DE QUILLACAS,referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
SAPAHAQUI,referencias,pacientes referidos a otros establecimientos,2009-04-01,13,13
SENA,referencias,pacientes referidos a otros establecimientos,2009-04-01,10,10
SICA SICA (VILLA AROMA),referencias,pacientes referidos a otros establecimientos,2009-04-01,6,6
SICAYA,referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
SIPE SIPE,referencias,pacientes referidos a otros establecimientos,2009-04-01,18,18
SOPACHUY,referencias,pacientes referidos a otros establecimientos,2009-04-01,5,5
SORACACHI,referencias,pacientes referidos a otros establecimientos,2009-04-01,4,4
SORATA,referencias,pacientes referidos a otros establecimientos,2009-04-01,5,5
SUCRE,referencias,pacientes referidos a otros establecimientos,2009-04-01,1307,1307
TACACOMA,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
TACOBAMBA,referencias,pacientes referidos a otros establecimientos,2009-04-01,3,3
TACOPAYA,referencias,pacientes referidos a otros establecimientos,2009-04-01,8,8
TAPACARI,referencias,pacientes referidos a otros establecimientos,2009-04-01,15,15
TARABUCO,referencias,pacientes referidos a otros establecimientos,2009-04-01,35,35
TARACO,referencias,pacientes referidos a otros establecimientos,2009-04-01,3,3
TARATA,referencias,pacientes referidos a otros establecimientos,2009-04-01,6,6
TARIJA,referencias,pacientes referidos a otros establecimientos,2009-04-01,551,551
TARVITA,referencias,pacientes referidos a otros establecimientos,2009-04-01,14,14
TEOPONTE,referencias,pacientes referidos a otros establecimientos,2009-04-01,8,8
TINGUIPAYA,referencias,pacientes referidos a otros establecimientos,2009-04-01,7,7
TIPUANI,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
TIQUIPAYA,referencias,pacientes referidos a otros establecimientos,2009-04-01,37,37
TIRAQUE (CBBA),referencias,pacientes referidos a otros establecimientos,2009-04-01,59,59
TOCO,referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
TOLATA,referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
TOLEDO,referencias,pacientes referidos a otros establecimientos,2009-04-01,3,3
TOMAVE,referencias,pacientes referidos a otros establecimientos,2009-04-01,6,6
TOMINA,referencias,pacientes referidos a otros establecimientos,2009-04-01,17,17
TORO TORO,referencias,pacientes referidos a otros establecimientos,2009-04-01,6,6
TRIGAL,referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
TRINIDAD,referencias,pacientes referidos a otros establecimientos,2009-04-01,387,387
TUPIZA,referencias,pacientes referidos a otros establecimientos,2009-04-01,127,127
TURCO,referencias,pacientes referidos a otros establecimientos,2009-04-01,7,7
UNCIA,referencias,pacientes referidos a otros establecimientos,2009-04-01,8,8
URIONDO (A. CONCEPCION),referencias,pacientes referidos a otros establecimientos,2009-04-01,19,19
URUBICHA,referencias,pacientes referidos a otros establecimientos,2009-04-01,10,10
VACAS,referencias,pacientes referidos a otros establecimientos,2009-04-01,20,20
VALLEGRANDE,referencias,pacientes referidos a otros establecimientos,2009-04-01,23,23
VIACHA,referencias,pacientes referidos a otros establecimientos,2009-04-01,193,193
VILA VILA,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
VILLA MONTES,referencias,pacientes referidos a otros establecimientos,2009-04-01,18,18
VILLA NUEVA (LOMA ALTA),referencias,pacientes referidos a otros establecimientos,2009-04-01,3,3
VILLA RIVERO,referencias,pacientes referidos a otros establecimientos,2009-04-01,4,4
VILLA SERRANO,referencias,pacientes referidos a otros establecimientos,2009-04-01,4,4
VILLA TUNARI,referencias,pacientes referidos a otros establecimientos,2009-04-01,72,72
VILLA VACA GUZMAN (MUYUPAMPA),referencias,pacientes referidos a otros establecimientos,2009-04-01,2,2
VILLAZON,referencias,pacientes referidos a otros establecimientos,2009-04-01,93,93
VINTO,referencias,pacientes referidos a otros establecimientos,2009-04-01,34,34
VITICHI,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
WARNES,referencias,pacientes referidos a otros establecimientos,2009-04-01,64,64
YACO,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
YACUIBA,referencias,pacientes referidos a otros establecimientos,2009-04-01,101,101
YAMPARAEZ,referencias,pacientes referidos a otros establecimientos,2009-04-01,37,37
YANACACHI,referencias,pacientes referidos a otros establecimientos,2009-04-01,1,1
YAPACANI,referencias,pacientes referidos a otros establecimientos,2009-04-01,29,29
YOCALLA,referencias,pacientes referidos a otros establecimientos,2009-04-01,5,5
YOTALA,referencias,pacientes referidos a otros establecimientos,2009-04-01,13,13
YUNCHARA,referencias,pacientes referidos a otros establecimientos,2009-04-01,3,3
ZUDAÑEZ,referencias,pacientes referidos a otros establecimientos,2009-04-01,6,6
ACHACACHI,referencias,pacientes referidos a otros establecimientos,2009-05-01,36,36
ACHOCALLA,referencias,pacientes referidos a otros establecimientos,2009-05-01,4,4
AIQUILE,referencias,pacientes referidos a otros establecimientos,2009-05-01,27,27
ALALAY,referencias,pacientes referidos a otros establecimientos,2009-05-01,2,2
ANCORAIMES,referencias,pacientes referidos a otros establecimientos,2009-05-01,4,4
ANDAMARCA,referencias,pacientes referidos a otros establecimientos,2009-05-01,5,5
ANTEQUERA,referencias,pacientes referidos a otros establecimientos,2009-05-01,4,4
ANZALDO,referencias,pacientes referidos a otros establecimientos,2009-05-01,9,9
ARAMPAMPA,referencias,pacientes referidos a otros establecimientos,2009-05-01,1,1
ARANI,referencias,pacientes referidos a otros establecimientos,2009-05-01,3,3
ARBIETO,referencias,pacientes referidos a otros establecimientos,2009-05-01,2,2
ARQUE,referencias,pacientes referidos a otros establecimientos,2009-05-01,3,3
ASCENCION DE GUARAYOS,referencias,pacientes referidos a otros establecimientos,2009-05-01,19,19
ATOCHA,referencias,pacientes referidos a otros establecimientos,2009-05-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),referencias,pacientes referidos a otros establecimientos,2009-05-01,21,21
AZURDUY,referencias,pacientes referidos a otros establecimientos,2009-05-01,5,5
BAURES,referencias,pacientes referidos a otros establecimientos,2009-05-01,3,3
BERMEJO,referencias,pacientes referidos a otros establecimientos,2009-05-01,43,43
BETANZOS,referencias,pacientes referidos a otros establecimientos,2009-05-01,49,49
BOLIVAR,referencias,pacientes referidos a otros establecimientos,2009-05-01,5,5
BOYUIBE,referencias,pacientes referidos a otros establecimientos,2009-05-01,12,12
BUENA VISTA,referencias,pacientes referidos a otros establecimientos,2009-05-01,7,7
CABEZAS,referencias,pacientes referidos a otros establecimientos,2009-05-01,21,21
CAIROMA,referencias,pacientes referidos a otros establecimientos,2009-05-01,1,1
"CAIZA ""D""",referencias,pacientes referidos a otros establecimientos,2009-05-01,8,8
CAJUATA,referencias,pacientes referidos a otros establecimientos,2009-05-01,3,3
CALACOTO,referencias,pacientes referidos a otros establecimientos,2009-05-01,2,2
CALAMARCA,referencias,pacientes referidos a otros establecimientos,2009-05-01,8,8
CAMARGO,referencias,pacientes referidos a otros establecimientos,2009-05-01,6,6
CAMATAQUI (C. VILLA ABECIA),referencias,pacientes referidos a otros establecimientos,2009-05-01,2,2
CAMIRI,referencias,pacientes referidos a otros establecimientos,2009-05-01,32,32
CAPINOTA,referencias,pacientes referidos a otros establecimientos,2009-05-01,19,19
CARACOLLO,referencias,pacientes referidos a otros establecimientos,2009-05-01,1,1
CARANAVI,referencias,pacientes referidos a otros establecimientos,2009-05-01,38,38
CARAPARI,referencias,pacientes referidos a otros establecimientos,2009-05-01,17,17
CARIPUYO,referencias,pacientes referidos a otros establecimientos,2009-05-01,3,3
CHALLAPATA,referencias,pacientes referidos a otros establecimientos,2009-05-01,17,17
CHAQUI,referencias,pacientes referidos a otros establecimientos,2009-05-01,5,5
CHARAGUA,referencias,pacientes referidos a otros establecimientos,2009-05-01,7,7
CHAYANTA,referencias,pacientes referidos a otros establecimientos,2009-05-01,3,3
CHIMORE,referencias,pacientes referidos a otros establecimientos,2009-05-01,30,30
CHULUMANI (V. DE LA LIBERTAD),referencias,pacientes referidos a otros establecimientos,2009-05-01,10,10
CHUMA,referencias,pacientes referidos a otros establecimientos,2009-05-01,6,6
CLIZA,referencias,pacientes referidos a otros establecimientos,2009-05-01,32,32
COBIJA,referencias,pacientes referidos a otros establecimientos,2009-05-01,26,26
COCHABAMBA,referencias,pacientes referidos a otros establecimientos,2009-05-01,412,412
COIPASA,referencias,pacientes referidos a otros establecimientos,2009-05-01,1,1
COLCAPIRHUA,referencias,pacientes referidos a otros establecimientos,2009-05-01,36,36
"COLCHA ""K""",referencias,pacientes referidos a otros establecimientos,2009-05-01,1,1
COLOMI,referencias,pacientes referidos a otros establecimientos,2009-05-01,23,23
COLPA BELGICA,referencias,pacientes referidos a otros establecimientos,2009-05-01,64,64
COLQUECHACA,referencias,pacientes referidos a otros establecimientos,2009-05-01,18,18
COLQUIRI,referencias,pacientes referidos a otros establecimientos,2009-05-01,9,9
COMANCHE,referencias,pacientes referidos a otros establecimientos,2009-05-01,2,2
COMARAPA,referencias,pacientes referidos a otros establecimientos,2009-05-01,14,14
CONCEPCION,referencias,pacientes referidos a otros establecimientos,2009-05-01,5,5
COPACABANA,referencias,pacientes referidos a otros establecimientos,2009-05-01,11,11
CORO CORO,referencias,pacientes referidos a otros establecimientos,2009-05-01,3,3
COROICO,referencias,pacientes referidos a otros establecimientos,2009-05-01,19,19
CORQUE,referencias,pacientes referidos a otros establecimientos,2009-05-01,3,3
COTAGAITA,referencias,pacientes referidos a otros establecimientos,2009-05-01,15,15
COTOCA,referencias,pacientes referidos a otros establecimientos,2009-05-01,36,36
CUATRO CAÑADAS,referencias,pacientes referidos a otros establecimientos,2009-05-01,19,19
CUCHUMUELA (V. G. VILLARROEL),referencias,pacientes referidos a otros establecimientos,2009-05-01,2,2
CUEVO,referencias,pacientes referidos a otros establecimientos,2009-05-01,7,7
CULPINA,referencias,pacientes referidos a otros establecimientos,2009-05-01,5,5
CURAHUARA DE CARANGAS,referencias,pacientes referidos a otros establecimientos,2009-05-01,3,3
EL ALTO,referencias,pacientes referidos a otros establecimientos,2009-05-01,1530,1530
EL CHORO,referencias,pacientes referidos a otros establecimientos,2009-05-01,4,4
EL PUENTE(STC),referencias,pacientes referidos a otros establecimientos,2009-05-01,17,17
EL PUENTE(TJA),referencias,pacientes referidos a otros establecimientos,2009-05-01,9,9
EL TORNO,referencias,pacientes referidos a otros establecimientos,2009-05-01,69,69
EL VILLAR,referencias,pacientes referidos a otros establecimientos,2009-05-01,2,2
ENTRE RIOS,referencias,pacientes referidos a otros establecimientos,2009-05-01,25,25
ENTRE RIOS,referencias,pacientes referidos a otros establecimientos,2009-05-01,27,27
EUCALIPTUS,referencias,pacientes referidos a otros establecimientos,2009-05-01,9,9
EUREKA (SANTOS MERCADO),referencias,pacientes referidos a otros establecimientos,2009-05-01,2,2
FERNANDEZ ALONSO,referencias,pacientes referidos a otros establecimientos,2009-05-01,28,28
FILADELFIA,referencias,pacientes referidos a otros establecimientos,2009-05-01,4,4
GENERAL SAAVEDRA,referencias,pacientes referidos a otros establecimientos,2009-05-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),referencias,pacientes referidos a otros establecimientos,2009-05-01,4,4
GUANAY,referencias,pacientes referidos a otros establecimientos,2009-05-01,5,5
GUAQUI,referencias,pacientes referidos a otros establecimientos,2009-05-01,6,6
GUAYARAMERIN,referencias,pacientes referidos a otros establecimientos,2009-05-01,66,66
GUTIERREZ,referencias,pacientes referidos a otros establecimientos,2009-05-01,22,22
HUACARETA,referencias,pacientes referidos a otros establecimientos,2009-05-01,8,8
HUACAYA (VILLA DE HUACAYA),referencias,pacientes referidos a otros establecimientos,2009-05-01,1,1
HUACHACALLA,referencias,pacientes referidos a otros establecimientos,2009-05-01,1,1
HUANUNI,referencias,pacientes referidos a otros establecimientos,2009-05-01,21,21
HUAYLLAMARCA,referencias,pacientes referidos a otros establecimientos,2009-05-01,1,1
ICLA,referencias,pacientes referidos a otros establecimientos,2009-05-01,5,5
INCAHUASI,referencias,pacientes referidos a otros establecimientos,2009-05-01,18,18
IRUPANA (VILLA DE LANZA),referencias,pacientes referidos a otros establecimientos,2009-05-01,7,7
IXIAMAS,referencias,pacientes referidos a otros establecimientos,2009-05-01,1,1
JESUS DE MACHACA,referencias,pacientes referidos a otros establecimientos,2009-05-01,13,13
LA GUARDIA,referencias,pacientes referidos a otros establecimientos,2009-05-01,122,122
LA PAZ,referencias,pacientes referidos a otros establecimientos,2009-05-01,4244,4244
LAGUNILLAS,referencias,pacientes referidos a otros establecimientos,2009-05-01,7,7
LAJA,referencias,pacientes referidos a otros establecimientos,2009-05-01,14,14
LAS CARRERAS,referencias,pacientes referidos a otros establecimientos,2009-05-01,5,5
LICOMA PAMPA,referencias,pacientes referidos a otros establecimientos,2009-05-01,5,5
