,group,variable,month,DT 4TA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 4TA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 4TA. DOSIS DE 10 A 49 AÑOS FUERA,DT 4TA. DOSIS DE 10 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
PELECHUCO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,2,0,0,0,2,2
POCOATA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,1,0,0,0,1,1
POCONA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,4,3,4,3,8,11
POJO (CBBA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,4,4,3,1,7,5,12
POOPO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,0,3,0,3,3
PORCO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,2,0,0,0,2,2
POROMA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,1,3,3,1,4,4,8
PORONGO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,9,12,21,19,30,31,61
PORTACHUELO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,13,0,0,0,13,13
PORVENIR,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,1,3,9,3,10,13
POTOSI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,15,49,2,14,17,63,80
PRESTO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,1,4,51,52,52,56,108
PUCARANI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,11,8,24,8,35,43
PUERTO ACOSTA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,7,7,7,7,14
PUERTO CARABUCO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,0,6,0,6,6
PUERTO PEREZ,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,3,3,3,3,6
PUERTO RICO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,15,8,15,8,23
PUERTO SUAREZ,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,7,1,1,1,8,9
PUERTO VILLARROEL,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,5,24,16,23,21,47,68
PUNA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,4,1,15,8,19,9,28
PUNATA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,2,12,1,2,3,14,17
QUILLACOLLO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,11,18,10,12,21,30,51
QUIME,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,4,0,0,0,4,4
QUIRUSILLAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,3,1,0,1,3,4
RAVELO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,14,12,14,12,26
RIBERALTA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,4,21,15,21,19,40
ROBORE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,1,19,0,19,1,20
RURRENABAQUE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,8,0,1,0,9,9
SACABA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,23,8,29,8,52,60
SACABAMBA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,1,0,0,1,1,1,2
SACACA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,2,0,1,0,3,3
SAIPINA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,3,0,2,0,5,5
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,1,1,2,1,3,4
SAMAIPATA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,1,7,1,1,2,8,10
SAN ANDRES,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,3,2,6,2,9,11
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,1,2,2,1,3,3,6
SAN BENITO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,1,1,0,0,1,1,2
SAN BUENA VENTURA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,3,0,0,0,3,3
SAN CARLOS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,9,9,0,1,9,10,19
SAN IGNACIO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,7,8,3,3,10,11,21
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,9,41,3,19,12,60,72
SAN JAVIER(BNI),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,0,1,0,1,1
SAN JAVIER(STC),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,0,142,0,142,142
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,2,0,0,0,2,0,2
SAN JULIAN,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,1,5,7,10,8,15,23
SAN LORENZO(PND),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,1,1,0,4,1,5,6
SAN LORENZO(TJA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,3,3,6,3,9,12
SAN LUCAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,3,0,0,0,3,3
SAN MATIAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,3,4,38,1,41,5,46
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,17,0,1,0,18,18
SAN PEDRO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,3,12,6,12,9,21
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,1,0,0,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,0,2,0,2,2
SAN RAMON SCZ,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,0,2,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,160,493,519,656,679,1149,1828
SANTA ROSA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,4,16,4,16,20
SANTA ROSA DEL SARA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,9,0,3,0,12,12
SANTIAGO DE HUARI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,2,7,2,7,9
SANTIAGO DE MACHACA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,1,3,0,3,1,4
SANTIVAÑES,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,1,3,0,1,1,4,5
SENA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,2,4,0,4,2,6
SHINAOTA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,67,5,67,5,72
SICA SICA (VILLA AROMA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,4,3,4,3,7
SIPE SIPE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,4,13,24,41,28,54,82
SOPACHUY,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,1,0,0,0,1,0,1
SORACACHI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,1,0,0,0,1,1
SORATA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,2,4,1,1,3,5,8
SUCRE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,28,134,24,32,52,166,218
TACACHI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,0,1,0,1,1
TACACOMA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,1,1,0,0,1,1,2
TACOBAMBA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,0,1,0,1,1
TACOPAYA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,0,1,0,1,1
TAPACARI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,1,0,15,11,16,11,27
TARABUCO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,0,1,0,1,1
TARATA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,1,2,3,2,4,6
TARIJA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,9,44,9,14,18,58,76
TARVITA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,15,27,15,27,42
TIPUANI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,1,1,0,1,1,2
TIQUIPAYA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,3,2,3,4,6,6,12
TIRAQUE (CBBA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,10,0,1,0,11,11
TOCO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,2,3,4,3,6,9
TOLATA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,0,4,0,4,4
TOLEDO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,1,1,0,4,1,5,6
TOMAVE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,2,0,0,0,2,0,2
TOMINA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,3,0,0,7,3,7,10
TOTORA(CBBA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,1,6,12,6,13,19
TOTORA(ORR),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,2,0,2,0,2
TRIGAL,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,1,0,1,2,2,2,4
TRINIDAD,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,3,38,1,7,4,45,49
TUPIZA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,4,4,43,63,47,67,114
TURCO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,1,1,0,0,1,1,2
UMALA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,2,0,0,0,2,2
UNCIA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,1,8,0,1,1,9,10
URIONDO (A. CONCEPCION),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,1,12,23,12,24,36
URUBICHA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,7,9,7,9,16
UYUNI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,2,0,0,0,2,2
VACAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,1,1,0,1,1,2,3
VALLEGRANDE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,3,5,1,3,4,8,12
VIACHA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,2,4,0,1,2,5,7
VILA VILA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,0,0,1,0,1,1
VILLA CHARCAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,2,0,3,0,5,5
VILLA MONTES,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,1,3,5,2,6,5,11
VILLA RIVERO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,2,0,0,0,2,2
VILLA SERRANO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,1,0,0,0,1,0,1
VILLA TUNARI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,3,15,70,77,73,92,165
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,2,2,0,0,2,2,4
VILLAZON,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,2,24,21,14,23,38,61
VINTO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,3,10,36,25,39,35,74
WALDO BALLIVIAN,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,1,0,5,0,6,6
WARNES,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,13,27,3,0,16,27,43
YACUIBA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,21,6,2,4,23,10,33
YAMPARAEZ,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,1,0,0,0,1,0,1
YANACACHI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,7,0,0,0,7,7
YAPACANI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,10,14,31,43,41,57,98
YOTALA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,0,1,10,14,10,15,25
ZUDAÑEZ,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-03-01,1,0,0,7,1,7,8
ACACIO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
ACHACACHI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,2,1,0,3,2,4,6
ACHOCALLA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,3,10,4,10,7,17
AIQUILE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,2,6,1,3,3,9,12
ALALAY,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
ALCALA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,2,0,0,0,2,2
ALTO BENI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
ANCORAIMES,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,3,0,0,0,3,3
ANDAMARCA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,1,2,0,1,1,3,4
ANZALDO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,1,0,0,0,1,0,1
APOLO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,1,2,1,4,2,6,8
ARANI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,1,0,0,0,1,0,1
ARBIETO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,1,2,0,2,1,4,5
ARQUE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,7,4,7,4,11
ASCENCION DE GUARAYOS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,5,8,0,2,5,10,15
ATOCHA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,14,6,14,6,20
AYATA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,1,7,4,7,5,12
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,1,4,5,3,6,7,13
AZURDUY,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,2,1,0,5,2,6,8
BATALLAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,4,5,4,5,9
BAURES,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
BELEN DE ANDAMARCA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,1,0,1,0,1
BELEN DE URMIRI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
BELLA FLOR,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,2,2,2,2,4
BERMEJO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,1,0,1,0,1
BETANZOS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,2,1,2,1,3
BOLIVAR,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
BOLPEBRA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,2,5,2,5,7
BOYUIBE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,5,2,0,0,5,2,7
BUENA VISTA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,9,2,0,2,9,11
CABEZAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,15,10,6,21,21,31,52
CAIROMA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
CAJUATA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,6,0,0,0,6,6
CALAMARCA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,3,2,5,2,8,10
CAMARGO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,2,0,3,3
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,2,3,5,3,7,10
CAMIRI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,12,7,4,14,16,21,37
CAPINOTA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,3,4,1,0,4,4,8
CAQUIAVIRI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,2,0,7,24,9,24,33
CARANAVI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,1,5,3,9,4,14,18
CARANGAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,1,4,1,4,5
CARAPARI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,2,6,1,0,3,6,9
CARIPUYO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,5,0,0,0,5,5
CARMEN RIVERO TORREZ,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,1,0,0,0,1,0,1
CHALLAPATA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,1,2,1,4,2,6,8
CHARAGUA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,13,1,4,12,17,13,30
CHOQUE COTA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,2,9,2,9,11
CKOCHAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,1,2,1,2,3
CLIZA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,5,0,5,0,10,10
COBIJA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,4,16,3,7,7,23,30
COCAPATA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,1,1,3,11,4,12,16
COCHABAMBA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,44,157,12,45,56,202,258
COIPASA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,14,15,14,15,29
COLCAPIRHUA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,4,15,4,1,8,16,24
"COLCHA ""K""",otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,2,6,0,1,2,7,9
COLPA BELGICA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,3,0,0,0,3,0,3
COLQUIRI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
COMARAPA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
COMBAYA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
CONCEPCION,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,18,21,128,85,146,106,252
COPACABANA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,3,0,3,3
CORIPATA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
CORO CORO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,2,1,0,1,2,3
COROICO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,2,3,2,3,4,7
CORQUE,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,3,4,17,4,20,24
COTAGAITA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,9,15,6,6,15,21,36
COTOCA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,26,65,68,40,94,105,199
CUATRO CAÑADAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,1,0,0,0,1,0,1
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,1,0,0,1,1,1,2
CUEVO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
CULPINA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,1,16,0,8,1,24,25
CURAHUARA DE CARANGAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,20,0,20,20
CURVA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,30,19,30,19,49
EL ALTO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,25,283,129,155,154,438,592
EL PUENTE(STC),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,1,4,7,4,8,12
EL PUENTE(TJA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,2,2,2,2,4
EL TORNO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,92,96,10,8,102,104,206
EL VILLAR,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,4,12,4,12,16
ENTRE RIOS TRJ,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,2,1,2,1,4,5
ENTRE RIOS CBBA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,8,16,1,4,9,20,29
ESCOMA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,9,8,9,8,17
EUCALIPTUS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,1,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,2,0,3,3
FILADELFIA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,3,0,0,0,3,3
GENERAL SAAVEDRA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,5,0,2,0,7,7
GUANAY,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,8,7,9,7,17,24
GUAQUI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,2,0,0,0,2,2
GUAYARAMERIN,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,6,0,0,0,6,6
GUTIERREZ,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,1,0,0,0,1,0,1
HUACARETA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,2,6,3,2,5,8,13
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,2,0,0,0,2,2
HUANUNI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,6,0,3,0,9,9
HUARINA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
HUATAJATA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
HUAYLLAMARCA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,1,1,1,1,2
ICLA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,1,0,1,0,1
INCAHUASI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,1,2,1,0,2,2,4
INQUISIVI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,1,1,2,0,3,1,4
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,1,0,1,0,1
JESUS DE MACHACA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,1,2,4,2,5,7
LA ASUNTA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,1,4,0,0,1,4,5
LA GUARDIA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,19,41,43,59,62,100,162
LA PAZ,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,25,196,9,58,34,254,288
LAGUNILLAS,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,3,2,0,1,3,3,6
LAJA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,3,0,0,0,3,3
LLALLAGUA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,1,2,0,3,1,5,6
LORETO,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,5,0,5,5
MACHARETI,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,1,1,0,0,1,1,2
MAGDALENA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,2,3,4,20,6,23,29
MAIRANA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,3,0,2,0,5,5
MALLA,otras vacunaciones,dt 4ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
