,group,variable,month,DT 5TA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 5TA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 5TA. DOSIS DE 10 A 49 AÑOS FUERA,DT 5TA. DOSIS DE 10 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
AIQUILE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
ALCALA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,0,0,0,1,0,1
ANDAMARCA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
ANZALDO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,3,0,3,3
APOLO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,2,1,0,1,2,3
ARAMPAMPA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
ARBIETO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,4,0,4,1,8,9
ARQUE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,2,0,1,0,3,3
ASCENCION DE GUARAYOS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,16,17,0,0,16,17,33
ATOCHA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,4,0,1,0,5,5
AYATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,3,23,4,23,7,30
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,2,5,2,6,8
BAURES,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
BELLA FLOR,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,2,0,2,2
BERMEJO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,1,1,1,1,2
BOLPEBRA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,1,3,1,3,4
BOYUIBE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,3,0,0,0,3,0,3
BUENA VISTA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,7,0,3,0,10,10
CABEZAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,5,5,12,6,17,23
CALAMARCA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,2,1,0,2,2,4
CAMIRI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,9,3,0,2,9,5,14
CAPINOTA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,2,1,1,1,3,4
CARACOLLO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,6,10,6,11,17
CARANAVI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,6,10,7,10,13,23
CARANGAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,2,0,2,2
CARAPARI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,4,0,0,0,4,0,4
CARMEN RIVERO TORREZ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,1,0,0,1,1,2
CHALLAPATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,2,1,2,1,3
CHARAGUA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,2,0,1,11,3,11,14
CHIPAYA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,1,0,1,0,1
CHOQUE COTA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,2,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,1,2,1,2,3
CLIZA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,2,0,1,0,3,3
COBIJA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,8,2,1,3,9,12
COCAPATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
COCHABAMBA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,25,77,58,70,83,147,230
COIPASA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,5,4,5,4,9
COLCAPIRHUA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,2,7,0,0,2,7,9
"COLCHA ""K""",otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,10,2,0,3,10,13
COLOMI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,4,0,2,1,6,7
COLPA BELGICA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,0,0,1,1,1,2
COLQUIRI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
COMARAPA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,2,0,0,0,2,2
CONCEPCION,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,5,16,1,2,6,18,24
CORIPATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,0,0,3,1,3,4
CORQUE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,5,0,5,5
COTAGAITA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,5,5,2,3,7,8,15
COTOCA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,43,60,60,104,103,164,267
CRUZ DE MACHACAMARCA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
CUATRO CAÑADAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,0,0,0,1,0,1
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
CUEVO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,2,1,5,2,7,3,10
CULPINA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,4,0,0,0,4,4
CURAHUARA DE CARANGAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,2,11,2,11,13
CURVA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,2,3,2,4,6
EL ALTO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,8,169,95,101,103,270,373
EL PUENTE(STC),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,2,4,2,5,7
EL TORNO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,20,26,19,24,39,50,89
EL VILLAR,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,20,7,20,8,28
ENTRE RIOS TRJ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,3,1,0,0,3,1,4
ENTRE RIOS CBBA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,5,14,0,2,5,16,21
ESCOMA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,1,2,1,2,3
FERNANDEZ ALONSO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,2,0,1,0,3,3
GENERAL SAAVEDRA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,1,2,1,2,3
GUANAY,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,2,0,0,1,2,3
GUAYARAMERIN,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,2,0,0,0,2,2
GUTIERREZ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
HUACARETA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,5,6,5,7,10,17
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,2,0,2,0,2
HUANUNI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,2,2,6,3,8,11
HUARINA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,2,0,1,0,3,3
HUAYLLAMARCA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,1,0,1,0,1
HUMANATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
INCAHUASI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,2,0,0,0,2,2
JESUS DE MACHACA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,2,0,2,2,4,2,6
LA ASUNTA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,3,0,0,0,3,3
LA GUARDIA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,6,30,17,17,23,47,70
LA PAZ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,10,126,4,35,14,161,175
LAGUNILLAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,3,3,1,3,4,7
LLALLAGUA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,1,1,1,2,3
LLICA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,2,0,0,0,2,2
LORETO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,5,0,5,5
MACHARETI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,3,0,0,1,3,4
MAGDALENA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,2,3,1,10,3,13,16
MAIRANA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,3,0,3,0,6,6
MECAPACA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,5,3,5,4,9
MINEROS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,4,0,0,0,4,4
MIZQUE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,4,25,25,25,29,54
MOCOMOCO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,1,2,1,2,3
MOJOCOYA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,9,6,9,6,15
MONTEAGUDO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,3,5,6,2,9,7,16
MONTERO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,8,11,23,11,31,42
OKINAWA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
OMEREQUE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,9,6,9,7,16
ORURO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,3,29,5,47,8,76,84
PADILLA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,7,5,9,2,16,7,23
PAILON,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,4,2,16,24,20,26,46
PALOS BLANCOS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,1,5,1,6,7
PAMPA AULLAGAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
PAMPA GRANDE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,11,30,7,41,18,71,89
PASORAPA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,4,5,4,5,9
PAZÑA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,2,5,13,6,15,21
POCONA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,3,6,3,4,6,10,16
POJO (CBBA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,3,0,0,0,3,3
PORONGO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,16,2,8,3,24,27
PORTACHUELO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,9,0,0,0,9,9
PORVENIR,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,2,26,4,1,6,27,33
PRESTO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,2,0,2,2
PUCARANI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,2,0,2,1,3
PUERTO GONZALO MORENO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,4,0,4,4
PUERTO QUIJARRO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,9,8,9,8,17
PUERTO RICO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,0,0,0,1,0,1
PUERTO SUAREZ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,3,0,0,0,3,3
PUERTO VILLARROEL,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,5,12,28,34,33,46,79
PUNA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,2,0,2,0,2
PUNATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,17,3,3,3,20,23
QUILLACOLLO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,2,1,2,3,4,4,8
QUIRUSILLAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,2,0,0,0,2,2
RAVELO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,1,0,1,0,1
REYES,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,2,2,1,2,3,5
ROBORE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,3,9,10,37,13,46,59
SABAYA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,2,4,2,4,6
SACABA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,5,12,5,9,10,21,31
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,4,0,5,5
SAMAIPATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,10,13,72,44,82,57,139
SAN ANDRES,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
SAN BORJA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
SAN CARLOS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,5,3,0,17,5,20,25
SAN IGNACIO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,2,1,0,4,2,5,7
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,2,12,0,2,2,14,16
SAN JAVIER(BNI),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
SAN JAVIER(STC),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,2,1,0,0,2,1,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,11,15,6,11,17,26,43
SAN JULIAN,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,5,1,2,2,7,9
SAN LORENZO(PND),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,5,14,16,14,21,35
SAN LUCAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,8,17,8,18,26
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,11,0,0,1,11,12
SAN PEDRO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,5,9,5,10,15
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,4,0,4,4
SAN PEDRO(PND),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
SAN RAFAEL,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,5,0,1,0,6,6
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,94,216,244,203,338,419,757
SANTA ROSA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
SANTA ROSA DEL SARA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,3,0,2,1,5,6
SANTIAGO DE HUARI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,0,21,10,22,10,32
SANTIVAÑES,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,2,0,0,0,2,0,2
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,2,0,2,2
SHINAOTA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,6,0,2,1,8,9
SIPE SIPE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,5,0,5,0,10,10
SOPACHUY,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,4,0,0,0,4,4
SORACACHI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,3,2,3,2,5
SORATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,7,0,3,0,10,10
SUCRE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,12,41,42,42,54,83,137
TACACOMA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,2,0,0,0,2,2
TACOBAMBA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
TACOPAYA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,13,16,13,16,29
TAPACARI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,2,1,0,1,2,3
TARABUCO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,0,0,1,1,1,2
TARATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,1,0,1,1,2,3
TARIJA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,12,39,4,12,16,51,67
TARVITA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,1,0,11,1,12,13
TIQUIPAYA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,2,0,2,1,4,5
TIRAQUE (CBBA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,14,20,14,21,35
TOCO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,2,0,2,2
TOLATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
TOLEDO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,1,0,4,1,5,6
TOMAVE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,2,0,0,1,2,3
TOMINA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,2,0,4,1,6,7
TOTORA(CBBA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,5,0,6,6
TOTORA(ORR),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,0,1,0,2,0,2
TRIGAL,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,12,0,1,0,13,13
TUPIZA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,3,0,1,0,4,4
TURCO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
UNCIA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
UYUNI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,3,0,3,3
VACAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,2,0,0,0,2,2
VALLEGRANDE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,4,8,0,2,4,10,14
VIACHA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,7,1,2,1,9,10
VILLA CHARCAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
VILLA MONTES,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,7,3,0,0,7,3,10
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
VILLA RIVERO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
VILLA SERRANO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,3,7,10,14,13,21,34
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,0,10,9,11,9,20
VILLAZON,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,3,11,1,0,4,11,15
VINTO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,3,0,2,0,5,5
WARNES,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,3,23,0,0,3,23,26
YACUIBA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,8,3,2,5,10,8,18
YAPACANI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,3,7,7,23,10,30,40
YOTALA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,4,0,2,0,6,6
YUNCHARA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,0,0,4,3,4,3,7
ZUDAÑEZ,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-04-01,1,2,5,12,6,14,20
ACHACACHI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,2,0,1,3,3,3,6
AIQUILE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,0,1,1,1,1,2,3
ALCALA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,0,1,0,0,0,1,1
ALTO BENI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,0,1,0,0,0,1,1
ANCORAIMES,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,0,1,0,0,0,1,1
ANDAMARCA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,0,0,0,1,0,1,1
ANZALDO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,0,0,0,3,0,3,3
APOLO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,0,3,0,5,0,8,8
ARAMPAMPA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,0,1,0,0,0,1,1
ARANI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,0,3,0,0,0,3,3
ARBIETO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,1,2,1,3,2,5,7
ARQUE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,2,2,0,2,2,4,6
ASCENCION DE GUARAYOS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,1,17,0,0,1,17,18
ATOCHA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,1,0,1,0,2,0,2
AYATA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,0,3,0,0,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,0,4,12,8,12,12,24
AZURDUY,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,2,0,18,9,20,9,29
BELEN DE ANDAMARCA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,1,1,0,0,1,1,2
BELEN DE URMIRI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,0,0,6,2,6,2,8
BELLA FLOR,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,0,4,0,1,0,5,5
BERMEJO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,1,1,0,0,1,1,2
BOYUIBE,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,1,0,0,0,1,0,1
BUENA VISTA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,1,6,2,8,3,14,17
CABEZAS,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,2,11,8,13,10,24,34
"CAIZA ""D""",otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,0,0,3,26,3,26,29
CALACOTO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,0,0,0,3,0,3,3
CALAMARCA,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,0,2,0,0,0,2,2
CAMARGO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,0,1,7,12,7,13,20
CAMIRI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,11,5,0,0,11,5,16
CARACOLLO,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,0,1,0,0,0,1,1
CARANAVI,otras vacunaciones,dt 5ta. dosis de 10 a 49 anos,2017-05-01,4,4,0,3,4,7,11
