,group,variable,month,DT 3RA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 10 A 49 AÑOS DENTRO,DT 3RA. DOSIS DE 10 A 49 AÑOS FUERA,DT 3RA. DOSIS DE 10 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
BOLIVAR,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,5,4,5,4,10,14
BOLPEBRA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,0,2,3,3,3,6
BOYUIBE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,0,0,0,1,0,1
BUENA VISTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,2,16,2,1,4,17,21
CABEZAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,8,3,5,5,13,8,21
CAIROMA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,0,1,0,2,2
CAJUATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,13,0,0,0,13,13
CALACOTO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,0,1,0,2,2
CALAMARCA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,3,0,2,1,5,6
CAMARGO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,10,8,10,9,19
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,0,1,0,2,0,2
CAMIRI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,33,14,6,9,39,23,62
CAPINOTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,5,11,17,12,22,34
CARACOLLO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,44,3,32,42,76,45,121
CARANAVI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,7,66,24,52,31,118,149
CARANGAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,1,1,1,1,2
CARAPARI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,2,0,0,1,2,3
CARIPUYO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,5,0,0,0,5,5
CARMEN RIVERO TORREZ,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,0,0,0,1,0,1
CATACORA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
CHACARILLA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,1,1,1,1,2
CHALLAPATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,4,4,15,4,19,23
CHARAGUA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,14,3,3,8,17,11,28
CHARAÑA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
CHAYANTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,3,0,0,0,3,3
CHIMORE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,4,13,0,4,4,17,21
CHIPAYA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,0,4,0,5,5
CHOQUE COTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,8,4,8,5,13
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,8,11,6,12,14,26
CHUMA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,0,7,0,7,7
CKOCHAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,2,3,3,23,5,26,31
CLIZA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,7,6,1,4,8,10,18
COBIJA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,14,46,7,9,21,55,76
COCAPATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,9,16,34,38,43,54,97
COCHABAMBA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,82,272,29,52,111,324,435
COIPASA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,2,6,2,6,8
COLCAPIRHUA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,3,27,1,3,4,30,34
"COLCHA ""K""",otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,7,2,4,0,11,2,13
COLLANA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,2,3,2,3,5
COLOMI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,8,17,0,3,8,20,28
COLPA BELGICA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,3,1,0,0,3,1,4
COLQUECHACA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,5,0,1,1,6,7
COLQUENCHA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,2,0,1,1,3,4
COLQUIRI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,2,15,26,16,28,44
COMARAPA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
COMBAYA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
CONCEPCION,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,22,33,6,18,28,51,79
COPACABANA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
CORIPATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,6,9,6,10,16
CORO CORO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,9,8,12,8,21,29
COROICO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,2,5,1,5,3,10,13
CORQUE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,3,9,6,9,9,18
COTAGAITA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,10,15,8,7,18,22,40
COTOCA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,21,31,48,25,69,56,125
CRUZ DE MACHACAMARCA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,3,7,3,7,10
CUATRO CAÑADAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,2,0,0,0,2,2
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,0,0,2,1,2,3
CUEVO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,0,1,1,2,1,3
CULPINA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,6,19,0,11,6,30,36
CURAHUARA DE CARANGAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,5,1,9,25,14,26,40
CURVA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,11,7,11,7,18
EL ALTO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,43,582,142,218,185,800,985
EL CHORO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,1,4,1,5,6
EL PUENTE(STC),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,9,21,9,22,31
EL PUENTE(TJA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
EL TORNO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,2,4,3,5,5,10
EL VILLAR,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,2,2,2,2,4,6
ENTRE RIOS TRJ,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,3,6,9,1,12,7,19
ENTRE RIOS CBBA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,25,44,0,4,25,48,73
ESCOMA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,5,7,5,7,12
EUCALIPTUS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,2,0,1,0,3,3
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,0,2,0,2,2
EXALTACION,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,7,0,0,0,7,7
FILADELFIA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,0,0,0,1,0,1
GENERAL SAAVEDRA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,8,5,3,5,11,16
GUANAY,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,1,12,10,13,11,24
GUAQUI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,4,0,0,0,4,4
GUAYARAMERIN,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,4,15,1,1,5,16,21
GUTIERREZ,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,0,0,0,1,0,1
HUACARETA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,8,6,1,1,9,7,16
HUACHACALLA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,3,0,3,0,3
HUANUNI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,3,6,0,4,3,10,13
HUARINA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,6,3,6,3,9
HUATAJATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,2,1,2,2,4
HUAYLLAMARCA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,4,1,3,3,7,4,11
ICLA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,0,1,0,2,0,2
INCAHUASI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,3,5,4,5,7,12
INQUISIVI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,2,0,0,1,2,3
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,5,0,5,0,5
IXIAMAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,2,2,3,2,5,7
JESUS DE MACHACA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,0,12,7,13,7,20
LA ASUNTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,3,7,67,54,70,61,131
LA GUARDIA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,193,277,55,47,248,324,572
LA PAZ,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,77,405,98,154,175,559,734
LA RIVERA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
LAGUNILLAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,5,2,6,5,11,7,18
LAJA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,5,29,40,29,45,74
LLALLAGUA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,4,18,3,14,7,32,39
LORETO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,0,50,0,50,50
MACHACAMARCA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,1,0,0,1,1,2
MACHARETI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,2,0,2,1,4,1,5
MAGDALENA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,4,1,38,89,42,90,132
MAIRANA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,0,4,0,5,5
MALLA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,3,0,0,0,3,3
MAPIRI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,2,2,1,3,3,6
MECAPACA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,7,14,26,14,33,47
MINEROS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,22,0,0,1,22,23
MIZQUE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,22,5,8,6,30,36
MOCOMOCO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,16,4,16,4,20
MOJOCOYA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,5,11,14,9,19,20,39
MONTEAGUDO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,12,14,15,8,27,22,49
MONTERO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,69,29,49,30,118,148
MORO MORO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,2,0,0,0,2,0,2
MOROCHATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,4,4,0,4,4,8
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,3,2,2,3,5,5,10
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,2,0,0,0,2,2
OCURI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
OKINAWA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,10,0,0,1,10,11
OMEREQUE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,3,31,4,31,7,38
ORURO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,29,138,58,209,87,347,434
PADCAYA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,0,1,0,2,2
PADILLA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,9,14,3,15,12,27
PAILON,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,2,11,31,23,33,34,67
PALCA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,5,0,0,0,5,5
PALOS BLANCOS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,3,2,21,21,24,23,47
PAMPA AULLAGAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,2,1,2,1,3
PAMPA GRANDE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,3,0,10,23,13,23,36
PATACAMAYA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
PAZÑA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,2,1,35,38,37,39,76
PELECHUCO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,2,0,0,0,2,2
POCOATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,0,2,0,3,3
POCONA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,6,5,4,5,10,10,20
POJO (CBBA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,2,7,3,1,5,8,13
POOPO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,2,0,0,0,2,2
PORCO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,1,1,6,2,7,9
POROMA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,3,9,3,10,13
PORTACHUELO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,2,11,0,0,2,11,13
PORVENIR,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,81,169,16,19,97,188,285
PRESTO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,4,0,7,0,11,11
PUCARANI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,13,21,4,21,17,38
PUERTO GONZALO MORENO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,4,4,4,4,8,12
PUERTO PEREZ,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,0,4,0,4,4
PUERTO QUIJARRO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,1,2,1,3,2,5
PUERTO SUAREZ,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,2,8,1,2,3,10,13
PUERTO VILLARROEL,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,6,15,150,136,156,151,307
PUNA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,6,0,0,0,6,6
PUNATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,3,28,3,11,6,39,45
QUILLACOLLO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,37,32,14,16,51,48,99
QUIME,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,2,0,0,0,2,2
RAVELO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,3,13,16,13,19,32
REYES,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,15,4,6,5,21,26
RIBERALTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,2,8,0,2,2,10,12
ROBORE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,4,8,9,27,13,35,48
RURRENABAQUE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,5,3,2,4,7,7,14
SACABA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,5,60,34,37,39,97,136
SACACA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,2,4,4,4,6,10
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,2,4,20,24,22,28,50
SAMAIPATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,3,2,2,2,5,7
SAN ANDRES,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,3,2,14,18,17,20,37
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,5,11,0,0,5,11,16
SAN BENITO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,4,0,0,0,4,4
SAN BORJA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,17,1,2,1,19,20
SAN BUENA VENTURA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,3,2,3,2,6,8
SAN CARLOS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,3,9,3,19,6,28,34
SAN IGNACIO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,8,25,45,15,53,40,93
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,6,27,3,10,9,37,46
SAN JAVIER(BNI),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,5,10,5,10,15
SAN JAVIER(STC),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,0,1,0,1,1
SAN JOAQUIN,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,2,22,35,49,37,71,108
SAN JULIAN,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,7,7,1,8,8,16
SAN LORENZO(PND),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,4,10,16,10,20,30
SAN LORENZO(TJA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,4,6,2,4,6,10,16
SAN LUCAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,6,7,5,7,11,18
SAN MATIAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,9,8,12,14,21,22,43
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,17,0,0,0,17,17
SAN PEDRO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,3,6,6,6,9,15
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,4,0,6,0,10,10
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,3,0,0,0,3,3
SAN PEDRO DE QUEMES,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,3,7,4,8,7,15
SAN PEDRO(PND),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,2,0,12,6,14,6,20
SAN RAFAEL,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,3,0,0,1,3,4
SAN RAMON BENI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,2,0,0,0,2,2
SAN RAMON SCZ,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,3,0,0,1,3,4
SANTA ANA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,417,1004,279,276,696,1280,1976
SANTA ROSA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,4,8,21,8,25,33
SANTA ROSA DEL SARA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,3,15,0,4,3,19,22
SANTIAGO DE HUARI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,2,8,26,8,28,36
SANTIAGO DE HUATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
SANTIVAÑES,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,4,0,0,0,4,4
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,2,2,2,2,4
SAPAHAQUI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,4,5,4,5,9
SENA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,7,3,3,3,10,6,16
SHINAOTA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,5,1,4,1,9,10
SICA SICA (VILLA AROMA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,3,10,1,11,4,15
SICAYA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
SIPE SIPE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,7,14,4,19,11,33,44
SOPACHUY,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,2,0,0,0,2,2
SORACACHI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,3,28,31,28,34,62
SORATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,3,5,16,32,19,37,56
SUCRE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,31,92,14,37,45,129,174
TACACOMA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,0,3,0,3,3
TACOPAYA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,3,1,0,1,3,4
TAPACARI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,13,8,12,8,25,33
TARACO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,2,0,0,0,2,2
TARATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,2,1,1,1,3,4
TARIJA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,27,109,47,65,74,174,248
TARVITA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,2,0,2,0,4,4
TEOPONTE,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,9,4,20,5,29,34
TIAWANACU,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
TINGUIPAYA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,0,5,0,5,5
TIPUANI,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,3,1,5,2,8,10
TIQUIPAYA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,5,2,12,3,17,20
TIRAQUE (CBBA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,3,36,25,36,28,64
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,3,0,0,0,3,3
TOCO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,2,22,7,23,9,32
TOLATA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,5,3,1,3,6,9
TOLEDO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,0,2,11,2,11,13
TOMINA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,0,0,0,1,0,1
TORO TORO,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,1,0,0,0,1,1
TOTORA(CBBA),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,0,6,52,10,52,16,68
TOTORA(ORR),otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,1,0,1,1,2,1,3
TRINIDAD,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,10,94,7,34,17,128,145
TUPIZA,otras vacunaciones,dt 3ra. dosis de 10 a 49 anos,2017-04-01,5,10,6,8,11,18,29
