,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-03-01,0,3,0,0,0,3,3
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-03-01,8,16,0,0,8,16,24
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-03-01,5,2,0,0,5,2,7
YUNCHARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-03-01,1,1,1,0,2,1,3
ACHACACHI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,5,11,0,0,5,11,16
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
ALALAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,2,0,0,0,2,2
ANCORAIMES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,1,0,0,1,1,2
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,5,4,1,0,6,4,10
BAURES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,12,0,0,1,12,13
BELEN DE ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,0,0,0,1,0,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,4,0,0,0,4,4
BETANZOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,3,4,0,0,3,4,7
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,1,0,0,1,1,2
"CAIZA ""D""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,2,1,0,0,2,1,3
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,3,0,0,0,3,3
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,0,0,0,1,0,1
CARAPARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,1,0,0,1,1,2
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,0,1,0,2,0,2
CHARAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,5,3,0,0,5,3,8
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,6,0,0,1,6,7
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,8,29,0,0,8,29,37
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
COLQUECHACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,2,1,0,0,2,1,3
COLQUENCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
COPACABANA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
COTOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,20,31,0,0,20,31,51
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,5,19,111,17,116,36,152
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,10,8,3,2,13,10,23
GUANAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
ICHOCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,0,0,0,1,0,1
ICLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,3,2,0,0,3,2,5
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,9,0,0,1,9,10
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,23,58,0,0,23,58,81
MAGDALENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,1,0,0,1,1,2
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,2,1,0,0,2,1,3
MONTEAGUDO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,0,0,0,1,0,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,4,0,0,0,4,4
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,6,33,0,0,6,33,39
PADILLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,5,7,0,0,5,7,12
PALCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,5,5,0,0,5,5,10
POCOATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,0,0,1,0,1,1
POOPO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,4,0,0,1,4,5
PORVENIR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,2,6,0,0,2,6,8
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,22,50,0,0,22,50,72
PRESTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
PUERTO CARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,1,1,0,1,1,2
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,2,2,0,0,2,2,4
PUNA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,2,0,0,0,2,2
ROBORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,2,0,0,0,2,2
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,1,0,0,1,1,2
SAN AGUSTIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,0,0,0,1,0,1
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,2,0,0,0,2,2
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
SAN IGNACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,3,0,0,0,3,3
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,7,6,0,0,7,6,13
SAN LORENZO(PND),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,5,0,0,1,5,6
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,4,6,0,0,4,6,10
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,0,0,0,1,0,1
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,8,15,0,0,8,15,23
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,7,12,0,0,7,12,19
TARVITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,0,0,0,1,0,1
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,1,0,0,1,1,2
TOMAVE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,5,12,3,12,8,24,32
URUBICHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,2,0,0,0,2,2
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,4,0,0,0,4,4
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,2,0,0,1,2,3
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,0,0,0,1,0,1
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,3,8,0,0,3,8,11
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,3,0,0,1,3,4
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,2,0,0,1,2,3
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,1,1,3,7,4,8,12
YOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,0,6,0,0,0,6,6
YUNCHARA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-04-01,2,2,0,0,2,2,4
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,5,0,0,1,5,6
ARAMPAMPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,3,0,0,0,3,0,3
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,2,4,0,0,2,4,6
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,2,6,0,0,2,6,8
BETANZOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
BOLIVAR,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,2,0,0,1,2,3
BOLPEBRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,2,0,0,0,2,2
BOYUIBE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
CABEZAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,2,2,0,0,2,2,4
"CAIZA ""D""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,2,1,0,0,2,1,3
CALAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,2,0,0,1,2,3
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,2,4,0,0,2,4,6
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,2,1,0,0,2,1,3
CAQUIAVIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,2,1,0,0,2,1,3
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,3,2,3,2,6,8
CHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,5,7,0,0,5,7,12
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,3,0,0,1,3,4
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,0,0,0,1,0,1
CLIZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,3,0,0,1,3,4
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,2,10,3,3,5,13,18
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,11,39,0,0,11,39,50
"COLCHA ""K""",otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,4,0,0,1,4,5
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,2,3,0,0,2,3,5
COMARAPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,0,0,0,1,0,1
CORIPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,2,0,0,0,2,2
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,3,4,0,0,3,4,7
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,2,0,0,0,2,2
CURVA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,2,0,0,0,2,2
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,21,60,17,20,38,80,118
EL PUENTE(STC),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,5,0,0,0,5,5
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,3,0,0,1,3,4
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,2,2,0,0,2,2,4
ENTRE RIOS CBBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,9,0,0,0,9,9
ESCOMA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,2,0,0,0,2,0,2
GUANAY,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,3,3,0,0,3,3,6
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
HUACHACALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,0,1,1,1,1,2
ICLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,2,2,0,0,2,2,4
INQUISIVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,3,9,0,0,3,9,12
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,496,110,2,7,498,117,615
LLALLAGUA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,2,4,0,0,2,4,6
MAGDALENA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
MALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,1,0,0,1,1,2
MECAPACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,2,0,0,1,2,3
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,3,5,0,0,3,5,8
MOJOCOYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,0,0,0,1,0,1
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,16,25,5,1,21,26,47
PADILLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,2,5,0,0,2,5,7
PORCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
PORONGO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,14,19,0,0,14,19,33
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,6,10,0,0,6,10,16
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
PUERTO CARABUCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,2,0,0,1,2,3
PUERTO PEREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,0,0,0,1,0,1
PUNA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,2,0,2,1,4,1,5
QUIME,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,2,0,0,1,2,3
SAN AGUSTIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,2,2,0,0,2,2,4
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,0,0,1,0,1,1
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,2,1,2,2,4,3,7
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,2,1,1,3,3,4,7
SAN LORENZO(PND),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,7,29,11,26,18,55,73
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,1,0,0,1,1,2
SHINAOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,3,20,0,0,3,20,23
TACOPAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,6,6,0,0,6,6,12
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,3,0,0,0,3,0,3
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,6,15,0,0,6,15,21
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,3,14,1,3,4,17,21
URUBICHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,0,2,0,0,0,2,2
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,1,0,1,1,2,3
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,2,0,0,1,2,3
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,5,5,0,0,5,5,10
VILLA RIVERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,0,0,0,1,0,1
VILLA SERRANO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,6,0,0,1,6,7
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,2,3,0,0,2,3,5
WARNES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,12,0,0,1,12,13
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,11,0,0,1,11,12
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,2,0,0,0,2,0,2
YOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-05-01,1,0,0,0,1,0,1
ACACIO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,0,1,1,1,1,2
ACHOCALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,1,1,0,0,1,1,2
AIQUILE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,1,9,0,0,1,9,10
ANCORAIMES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,1,0,0,0,1,0,1
ARAMPAMPA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,2,0,0,0,2,2
ARQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,3,0,0,0,3,3
ATOCHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
BELEN DE ANDAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,2,6,1,0,3,6,9
BOLPEBRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,1,0,0,1,1,1,2
CALACOTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,1,2,0,0,1,2,3
CALAMARCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,1,2,0,0,1,2,3
CAMIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,7,0,0,0,7,7
CAPINOTA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,1,5,0,0,1,5,6
CARACOLLO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,2,0,0,0,2,2
CARIPUYO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,4,1,0,0,4,1,5
CHALLAPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,2,2,1,2,3,5
CHAQUI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,2,0,0,0,2,2
CHIMORE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,1,4,0,0,1,4,5
CKOCHAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,4,1,0,0,4,1,5
COBIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,1,3,0,0,1,3,4
COCHABAMBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,4,9,0,0,4,9,13
COLOMI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,3,0,0,0,3,0,3
COLQUIRI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,3,1,3,2,6,3,9
COTAGAITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,11,41,4,11,15,52,67
EL PUENTE(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,4,0,0,0,4,4
EL TORNO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,2,1,0,0,2,1,3
HUACHACALLA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
HUARACAJE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,1,0,0,0,1,0,1
HUATAJATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,2,2,0,0,2,2,4
INQUISIVI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,2,0,0,0,2,2
LA GUARDIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,4,0,0,0,4,4
LA PAZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,35,81,2,86,37,167,204
MECAPACA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,1,3,0,0,1,3,4
MIZQUE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,1,3,0,0,1,3,4
MOJOCOYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,16,48,0,0,16,48,64
PADCAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
PALCA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,1,2,0,0,1,2,3
PAMPA AULLAGAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,0,0,1,0,1,1
POTOSI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,9,25,2,8,11,33,44
PUCARANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
PUERTO PEREZ,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,0,0,1,0,1,1
PUERTO RICO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,2,3,0,0,2,3,5
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
PUNA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,2,0,0,0,2,2
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
SAN BENITO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,0,0,1,0,1,1
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2017-06-01,9,3,0,0,9,3,12
