,group,variable,month,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 1RA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
HUANUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,0,2,0,0,0,2,2
ICHOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,0,1,0,0,0,1,1
ICLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,4,5,0,0,4,5,9
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,2,8,0,0,2,8,10
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,651,110,15,25,666,135,801
LAJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,0,3,0,0,0,3,3
LLICA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,2,0,0,0,2,0,2
MALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,1,0,0,0,1,0,1
MECAPACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,1,4,0,0,1,4,5
MIZQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,3,7,0,0,3,7,10
MONTEAGUDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,1,0,17,14,18,14,32
MONTERO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,2,3,0,0,2,3,5
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,37,29,4,6,41,35,76
PADILLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,5,11,0,0,5,11,16
PALCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,1,2,0,0,1,2,3
POCOATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,0,1,0,0,0,1,1
PORCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,1,4,0,0,1,4,5
PORONGO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,0,4,0,0,0,4,4
PORTACHUELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,1,7,0,0,1,7,8
PORVENIR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,22,38,0,0,22,38,60
PRESTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,0,1,0,0,0,1,1
PUCARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,1,1,0,2,1,3,4
PUERTO CARABUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,2,0,0,0,2,0,2
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,1,3,0,0,1,3,4
QUIME,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,0,1,0,1,0,2,2
RURRENABAQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,1,1,0,0,1,1,2
SACABA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,2,5,0,0,2,5,7
SAN ANDRES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,0,0,9,6,9,6,15
SAN BORJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,0,0,2,2,2,2,4
SAN IGNACIO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,0,1,0,0,0,1,1
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,1,0,1,0,2,0,2
SAN LORENZO(PND),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,2,5,0,0,2,5,7
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,0,1,0,0,0,1,1
SAN PEDRO DE QUEMES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,1,1,0,0,1,1,2
SAN RAMON BENI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,5,3,0,1,5,4,9
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,8,10,0,0,8,10,18
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,1,4,0,0,1,4,5
SHINAOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,1,0,0,0,1,0,1
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,16,14,0,0,16,14,30
TACOPAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,2,2,0,0,2,2,4
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,18,19,0,0,18,19,37
TOLEDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,1,0,0,0,1,0,1
TOMAVE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,1,0,0,0,1,0,1
TRINIDAD,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,13,33,3,7,16,40,56
UYUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,1,4,0,0,1,4,5
VALLEGRANDE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,0,1,2,2,2,3,5
VIACHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,1,0,0,0,1,0,1
VILA VILA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,1,5,0,0,1,5,6
VILLA SERRANO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,0,4,0,0,0,4,4
VILLA TUNARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,6,6,0,0,6,6,12
VILLAZON,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,2,6,0,0,2,6,8
YACUIBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,0,3,0,0,0,3,3
YAPACANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,11,13,0,0,11,13,24
YOCALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,2,7,0,0,2,7,9
YUNCHARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-03-01,2,2,0,0,2,2,4
ACHACACHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,3,2,0,0,3,2,5
ACHOCALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,1,0,0,1,1,2
AIQUILE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,2,4,0,0,2,4,6
ALALAY,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,3,0,0,1,3,4
ANCORAIMES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,3,0,0,0,3,3
ARAMPAMPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,3,4,0,0,3,4,7
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,5,4,0,0,5,4,9
AYATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,3,1,0,0,3,1,4
AYO AYO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
BELEN DE ANDAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,3,13,0,0,3,13,16
BOLIVAR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
BOYUIBE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
CABEZAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,2,0,0,1,2,3
"CAIZA ""D""",otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,3,1,0,0,3,1,4
CALAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,3,0,0,1,3,4
CAMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,2,8,0,0,2,8,10
CAPINOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,3,6,0,0,3,6,9
CARACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,0,2,1,2,1,3
CHALLAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,2,2,3,2,5,7
CHAQUI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,0,4,9,4,9,13
CHIMORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,5,0,0,1,5,6
CHUA COCANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,0,12,10,12,10,22
COBIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,0,0,2,1,2,3
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,10,44,0,0,10,44,54
"COLCHA ""K""",otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
COLLANA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
COLOMI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,4,0,0,1,4,5
COLQUECHACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
COLQUIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,5,6,0,0,5,6,11
COMARAPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,0,0,0,1,0,1
COTAGAITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,6,6,0,0,6,6,12
COTOCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,10,7,0,0,10,7,17
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
CURVA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,2,0,0,0,2,2
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,14,25,135,37,149,62,211
EL PUENTE(STC),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,5,0,0,0,5,5
EL TORNO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,6,9,0,2,6,11,17
ENTRE RIOS CBBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,9,0,0,0,9,9
ESCOMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,2,0,0,0,2,0,2
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,2,2,0,0,2,2,4
GUANAY,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,2,3,0,0,2,3,5
GUAYARAMERIN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
HUACHACALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,0,1,0,1,0,1
HUANUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
HUATAJATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,1,1,0,2,1,3
ICLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,2,3,0,0,2,3,5
INQUISIVI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,4,0,0,1,4,5
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,1,0,0,1,1,2
LA ASUNTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,2,1,0,7,2,8,10
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,7,0,0,1,7,8
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,133,124,2,15,135,139,274
LICOMA PAMPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
LLALLAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,2,0,0,0,2,2
MECAPACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,2,6,0,0,2,6,8
MIZQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
ORURO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,6,14,0,1,6,15,21
PADILLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
PALCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,2,0,0,0,2,2
PELECHUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,2,2,0,0,2,2,4
POCOATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,0,0,0,1,0,1
POOPO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,2,0,0,0,2,2
PORCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,2,0,0,0,2,2
PORVENIR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,6,0,0,0,6,6
POTOSI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,44,113,0,0,44,113,157
PRESTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,1,0,0,1,1,2
PUCARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,0,8,4,9,4,13
PUERTO CARABUCO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,3,2,0,2,3,5
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,0,0,0,1,0,1
PUNA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,1,2,1,3,2,5
RAVELO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,1,0,0,1,1,2
ROBORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,4,2,0,0,4,2,6
SABAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,2,0,0,0,2,2
SAN AGUSTIN,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,3,0,0,1,3,4
SAN BENITO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,0,0,1,0,1,1
SAN BORJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,2,1,0,0,2,1,3
SAN IGNACIO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,2,10,0,0,2,10,12
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,3,5,0,0,3,5,8
SAN LORENZO(PND),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,2,1,0,0,2,1,3
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,2,3,0,0,2,3,5
SAN LUCAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,0,0,7,0,7,7
SAN PEDRO DE QUEMES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,0,4,4,4,4,8
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,29,58,0,0,29,58,87
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
SHINAOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,2,0,0,1,2,3
SUCRE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,20,32,0,0,20,32,52
TACOPAYA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,5,4,0,0,5,4,9
TAHUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,2,0,0,0,2,2
TARIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,6,22,0,0,6,22,28
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,2,1,0,0,2,1,3
TOLEDO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,0,2,1,2,1,3
TRINIDAD,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,15,29,131,318,146,347,493
TUPIZA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,1,0,0,0,1,1
URUBICHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,2,0,0,1,2,3
UYUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,4,4,0,0,4,4,8
VACAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,0,0,0,1,0,1
VIACHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,0,5,1,0,1,5,6
VILLA MONTES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,4,4,0,0,4,4,8
VILLA SERRANO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,5,0,0,1,5,6
VILLA TUNARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,3,1,0,0,3,1,4
VITICHI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,0,0,0,1,0,1
YACUIBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,5,18,0,0,5,18,23
YOCALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-04-01,1,1,0,0,1,1,2
ACACIO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,2,3,0,0,2,3,5
ACHOCALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,1,1,0,0,1,1,2
AIQUILE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,2,10,0,0,2,10,12
ALCALA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,1,0,0,0,1,0,1
ANCORAIMES,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,2,0,0,0,2,0,2
ARAMPAMPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,2,0,0,0,2,0,2
ARANI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
ARQUE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,1,3,0,1,1,4,5
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,8,9,0,0,8,9,17
BATALLAS,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,0,2,0,0,0,2,2
BELEN DE URMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,1,2,0,0,1,2,3
BELLA FLOR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,0,3,0,0,0,3,3
BERMEJO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,5,8,0,0,5,8,13
BOLIVAR,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,1,1,0,0,1,1,2
BOLPEBRA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,1,1,0,0,1,1,2
BOYUIBE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
BUENA VISTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,3,8,6,4,9,12,21
CALACOTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,1,2,0,0,1,2,3
CALAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,1,0,0,0,1,0,1
CAMIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,2,12,0,0,2,12,14
CAPINOTA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,1,2,0,0,1,2,3
CARACOLLO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,0,2,0,0,0,2,2
CARAPARI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,1,0,0,0,1,0,1
CARIPUYO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,4,1,0,0,4,1,5
CHALLAPATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,2,5,1,1,3,6,9
CHAQUI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
CHIMORE,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,2,2,0,0,2,2,4
CHUMA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,5,7,3,13,8,20,28
COCHABAMBA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,11,28,0,0,11,28,39
"COLCHA ""K""",otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,2,0,0,0,2,0,2
COLOMI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,3,0,0,0,3,0,3
COLPA BELGICA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,0,4,0,0,0,4,4
COLQUECHACA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
COLQUIRI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,2,2,0,0,2,2,4
COMARAPA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,6,25,0,0,6,25,31
COTAGAITA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,10,15,0,0,10,15,25
EL ALTO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,28,61,100,40,128,101,229
EL PUENTE(STC),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,1,0,0,0,1,0,1
EL PUENTE(TJA),otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,3,5,0,0,3,5,8
EL TORNO,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,2,11,0,0,2,11,13
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,0,2,0,0,0,2,2
FILADELFIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,3,0,0,0,3,0,3
GUANAY,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,2,2,0,0,2,2,4
GUTIERREZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,1,0,0,0,1,0,1
HUACARETA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,0,2,0,0,0,2,2
HUACHACALLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,0,0,1,0,1,0,1
HUARINA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
HUATAJATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,0,3,0,0,0,3,3
HUAYLLAMARCA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,1,0,0,0,1,0,1
HUMANATA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,3,3,0,0,3,3,6
ICLA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
INQUISIVI,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
LA GUARDIA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,8,3,0,0,8,3,11
LA PAZ,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,59,107,6,5,65,112,177
LLALLAGUA,otras vacunaciones,hepatitis b 1ra. dosis trabajadores de salud,2017-05-01,4,3,0,1,4,4,8
