,group,variable,month,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 3RA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
CAQUIAVIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,0,2,0,0,0,2,2
CHALLAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,1,1,1,0,2,1,3
CHAQUI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,0,2,0,0,0,2,2
CHIMORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,3,8,0,0,3,8,11
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,2,5,2,7,4,12,16
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,31,26,0,0,31,26,57
"COLCHA ""K""",otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,1,3,0,0,1,3,4
COLQUECHACA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,4,10,0,0,4,10,14
CORO CORO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,3,2,0,0,3,2,5
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,1,0,0,0,1,0,1
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,7,26,15,3,22,29,51
EL PUENTE(STC),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,1,6,0,0,1,6,7
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,1,2,0,0,1,2,3
GUTIERREZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,2,0,0,0,2,0,2
HUACARETA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,1,0,0,1,1,1,2
HUARINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
ICLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,3,2,0,0,3,2,5
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,2,3,0,0,2,3,5
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,12,23,5,3,17,26,43
LLALLAGUA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,1,0,0,0,1,0,1
LLICA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
MIZQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,1,0,0,0,1,0,1
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,10,8,23,0,33,8,41
PADCAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,1,0,0,0,1,0,1
PADILLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
PALCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
PAMPA AULLAGAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,0,0,0,1,0,1,1
PASORAPA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
PELECHUCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
POROMA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,4,9,0,0,4,9,13
PRESTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,1,2,0,1,1,3,4
QUIME,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,1,0,0,0,1,0,1
ROBORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
SAN AGUSTIN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,0,2,0,0,0,2,2
SAN BORJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
SAN MIGUEL DE VELASCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,5,4,0,1,5,5,10
SAN PEDRO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
SANTA ANA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,0,2,0,0,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,9,50,0,0,9,50,59
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,7,9,0,0,7,9,16
TAPACARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,10,10,0,0,10,10,20
TARATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,0,2,0,0,0,2,2
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,5,10,0,0,5,10,15
TORO TORO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,2,2,0,0,2,2,4
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,1,4,4,10,5,14,19
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,4,6,0,1,4,7,11
VALLEGRANDE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,1,1,0,0,1,1,2
VIACHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,1,5,0,0,1,5,6
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,11,5,0,0,11,5,16
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,0,4,0,0,0,4,4
VILLAZON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,2,4,0,0,2,4,6
WARNES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,3,2,0,0,3,2,5
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,5,16,0,0,5,16,21
YAPACANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-05-01,1,0,0,0,1,0,1
AIQUILE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,4,0,0,0,4,4
BETANZOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,1,2,0,0,1,2,3
CAQUIAVIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,1,0,0,0,1,0,1
CHALLAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
CHARAÑA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
CHIMORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,4,5,0,0,4,5,9
CLIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,2,0,0,0,2,2
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,6,0,0,0,6,6
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,2,14,0,0,2,14,16
COMARAPA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,1,0,0,0,1,0,1
CORIPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,11,33,3,25,14,58,72
ENTRE RIOS TRJ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,2,1,0,0,2,1,3
GUAYARAMERIN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,2,0,0,0,2,2
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,2,0,0,0,2,2
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,26,29,0,0,26,29,55
LA RIVERA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
LLICA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
MOJOCOYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,1,1,0,0,1,1,2
OCURI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,1,0,0,0,1,0,1
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,4,30,0,0,4,30,34
PADCAYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,1,0,0,0,1,0,1
PALCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,1,1,0,0,1,1,2
PASORAPA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,2,0,0,0,2,2
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,6,2,1,2,7,9
PRESTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
PUERTO RICO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,2,0,0,0,2,0,2
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,7,11,0,0,7,11,18
SALINAS DE GARCI MENDOZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,2,0,0,0,2,2
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,5,10,0,0,5,10,15
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,3,0,0,0,3,3
SAN MIGUEL DE VELASCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,2,5,0,0,2,5,7
SAN PEDRO DE QUEMES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,2,0,0,0,2,2
SAN PEDRO DE TIQUINA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,1,14,5,11,6,25,31
SANTIAGO DE HUATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,2,0,0,0,2,0,2
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,1,2,0,0,1,2,3
SHINAOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,1,0,0,0,1,0,1
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,3,11,0,0,3,11,14
TAPACARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,1,0,0,0,1,0,1
TARATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,1,3,0,0,1,3,4
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,4,11,0,0,4,11,15
TOMAVE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,1,1,0,0,1,1,2
TORO TORO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,2,2,0,0,2,2,4
TUPIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,2,0,0,0,2,2
UYUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,1,2,2,4,3,6,9
VIACHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,1,1,0,0,1,1,2
VILA VILA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,1,0,0,0,1,0,1
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,3,1,0,0,3,1,4
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,0,0,0,1,0,1,1
WARNES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,1,1,0,0,1,1,2
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,3,5,0,0,3,5,8
YANACACHI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-06-01,1,3,0,0,1,3,4
AIQUILE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,3,0,0,0,3,3
AYO AYO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,2,1,0,0,2,1,3
BERMEJO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,2,1,0,0,2,1,3
BETANZOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,2,1,0,0,2,1,3
"CAIZA ""D""",otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
CAMIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,1,1,0,0,1,1,2
CAQUIAVIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
CHIMORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,1,0,0,0,1,0,1
CKOCHAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,0,2,0,2,0,2
CLIZA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,1,3,0,0,1,3,4
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,1,1,0,1,1,2
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,5,2,2,10,7,12,19
CORIPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
CURVA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,5,31,1,1,6,32,38
EL PUENTE(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,2,0,0,0,2,2
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
EXALTACION,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,1,0,0,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,1,2,0,0,1,2,3
GUAYARAMERIN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,0,5,18,5,18,23
IXIAMAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
LA ASUNTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,0,3,1,3,1,4
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,7,8,0,0,7,8,15
MOJOCOYA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,9,0,0,0,9,9
OCURI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,1,0,0,0,1,0,1
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,8,18,11,22,19,40,59
PALCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,1,1,0,0,1,1,2
PASORAPA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,2,0,0,0,2,0,2
POCOATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,1,2,0,0,1,2,3
POOPO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,1,5,0,0,1,5,6
PORCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,1,0,0,0,1,0,1
PORTACHUELO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,3,0,0,0,3,3
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,10,11,0,1,10,12,22
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,5,8,0,0,5,8,13
ROBORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,3,2,6,7,9,9,18
SAN BENITO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,1,3,0,0,1,3,4
SAN IGNACIO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,0,1,1,1,1,2
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,1,0,0,0,1,0,1
SAN MATIAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,28,45,0,0,28,45,73
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,2,0,1,0,3,3
SHINAOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
SUCRE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,7,21,0,0,7,21,28
TARABUCO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,1,0,0,0,1,1
TARIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,3,6,1,0,4,6,10
TARVITA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,1,2,0,0,1,2,3
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,1,7,0,0,1,7,8
TRINIDAD,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,5,0,0,0,5,5
VACAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,3,2,0,0,3,2,5
VALLEGRANDE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,1,1,0,0,1,1,2
VILLA MONTES,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,1,1,0,0,1,1,2
VILLA RIVERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,2,4,0,0,2,4,6
VILLA TUNARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,2,3,0,0,2,3,5
VILLAZON,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,3,0,0,0,3,3
YACUIBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-07-01,0,2,0,0,0,2,2
AIQUILE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
ATOCHA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,8,10,0,0,8,10,18
AYO AYO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
BATALLAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,2,0,0,0,2,2
BELEN DE ANDAMARCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,3,5,0,0,3,5,8
BETANZOS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,3,5,0,0,3,5,8
CABEZAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,1,2,0,0,1,2,3
CAMIRI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,1,0,0,0,1,0,1
CAPINOTA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
CARAPARI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
CHARAGUA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,3,0,0,0,3,3
CHIMORE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,3,4,0,0,3,4,7
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,1,1,0,0,1,1,2
CKOCHAS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,2,1,0,0,2,1,3
COBIJA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,1,7,0,0,1,7,8
COCHABAMBA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,2,6,0,0,2,6,8
"COLCHA ""K""",otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
COROICO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,6,28,0,0,6,28,34
COTOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,1,1,0,0,1,1,2
EL ALTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,6,22,2,2,8,24,32
EL TORNO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,4,0,0,0,4,4
FERNANDEZ ALONSO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,1,7,0,0,1,7,8
FILADELFIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,2,0,0,0,2,2
GUAYARAMERIN,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
HUACHACALLA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,3,0,0,0,3,3
HUANUNI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,0,2,9,2,9,11
ICHOCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,1,1,0,0,1,1,2
LA GUARDIA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,1,0,0,0,1,0,1
LA PAZ,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,41,76,0,0,41,76,117
MACHACAMARCA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,1,3,0,0,1,3,4
MINEROS,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,6,5,0,0,6,5,11
MIZQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,1,1,0,0,1,1,2
ORURO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,7,14,0,0,7,14,21
POCONA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,1,2,0,0,1,2,3
POTOSI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,4,6,3,2,7,8,15
PRESTO,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,1,0,0,0,1,0,1
PUCARA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
PUCARANI,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,2,0,0,0,2,2
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,1,0,0,0,1,1
PUNATA,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,0,8,0,0,0,8,8
RURRENABAQUE,otras vacunaciones,hepatitis b 3ra. dosis trabajadores de salud,2017-08-01,1,3,0,0,1,3,4
