,group,variable,month,TRATAMIENTOS DE 15 AÑOS Y MÁS INICIADO,TRATAMIENTOS DE 15 AÑOS Y MÁS INICIADO,TRATAMIENTOS DE 15 AÑOS Y MÁS CONCLUIDO,TRATAMIENTOS DE 15 AÑOS Y MÁS CONCLUIDO,TOTALES,TOTALES,TOTALES
ARAMPAMPA,chagas,tratamientos de 15 anos y mas,2017-07-01,0,1,0,0,0,1,1
ARBIETO,chagas,tratamientos de 15 anos y mas,2017-07-01,1,2,0,0,1,2,3
ARQUE,chagas,tratamientos de 15 anos y mas,2017-07-01,0,0,0,1,0,1,1
AZURDUY,chagas,tratamientos de 15 anos y mas,2017-07-01,0,0,0,1,0,1,1
BERMEJO,chagas,tratamientos de 15 anos y mas,2017-07-01,1,2,1,1,2,3,5
CAPINOTA,chagas,tratamientos de 15 anos y mas,2017-07-01,0,0,0,1,0,1,1
COCHABAMBA,chagas,tratamientos de 15 anos y mas,2017-07-01,34,69,23,32,57,101,158
COTAGAITA,chagas,tratamientos de 15 anos y mas,2017-07-01,0,3,0,1,0,4,4
CUCHUMUELA (V. G. VILLARROEL),chagas,tratamientos de 15 anos y mas,2017-07-01,0,3,0,1,0,4,4
EL PUENTE(TJA),chagas,tratamientos de 15 anos y mas,2017-07-01,0,0,0,1,0,1,1
EL TORNO,chagas,tratamientos de 15 anos y mas,2017-07-01,3,6,6,5,9,11,20
EL VILLAR,chagas,tratamientos de 15 anos y mas,2017-07-01,1,2,0,0,1,2,3
ICLA,chagas,tratamientos de 15 anos y mas,2017-07-01,0,1,0,1,0,2,2
IRUPANA (VILLA DE LANZA),chagas,tratamientos de 15 anos y mas,2017-07-01,0,1,1,1,1,2,3
LA GUARDIA,chagas,tratamientos de 15 anos y mas,2017-07-01,2,1,0,0,2,1,3
MAIRANA,chagas,tratamientos de 15 anos y mas,2017-07-01,0,1,0,1,0,2,2
MIZQUE,chagas,tratamientos de 15 anos y mas,2017-07-01,3,4,0,2,3,6,9
MONTEAGUDO,chagas,tratamientos de 15 anos y mas,2017-07-01,6,6,2,3,8,9,17
MOROCHATA,chagas,tratamientos de 15 anos y mas,2017-07-01,0,0,0,2,0,2,2
OMEREQUE,chagas,tratamientos de 15 anos y mas,2017-07-01,7,1,0,0,7,1,8
PUCARA,chagas,tratamientos de 15 anos y mas,2017-07-01,0,0,0,2,0,2,2
PUNATA,chagas,tratamientos de 15 anos y mas,2017-07-01,7,8,3,5,10,13,23
SACABA,chagas,tratamientos de 15 anos y mas,2017-07-01,0,1,1,4,1,5,6
SAN BENITO,chagas,tratamientos de 15 anos y mas,2017-07-01,1,0,1,0,2,0,2
SANTA CRUZ DE LA SIERRA,chagas,tratamientos de 15 anos y mas,2017-07-01,19,14,7,4,26,18,44
SICAYA,chagas,tratamientos de 15 anos y mas,2017-07-01,2,0,0,2,2,2,4
SIPE SIPE,chagas,tratamientos de 15 anos y mas,2017-07-01,3,2,2,0,5,2,7
SOPACHUY,chagas,tratamientos de 15 anos y mas,2017-07-01,3,0,2,0,5,0,5
SUCRE,chagas,tratamientos de 15 anos y mas,2017-07-01,44,58,35,43,79,101,180
TACACHI,chagas,tratamientos de 15 anos y mas,2017-07-01,0,1,0,0,0,1,1
TARABUCO,chagas,tratamientos de 15 anos y mas,2017-07-01,0,2,0,0,0,2,2
TARATA,chagas,tratamientos de 15 anos y mas,2017-07-01,2,0,0,0,2,0,2
TARIJA,chagas,tratamientos de 15 anos y mas,2017-07-01,40,54,19,24,59,78,137
TIQUIPAYA,chagas,tratamientos de 15 anos y mas,2017-07-01,3,3,0,1,3,4,7
TOLATA,chagas,tratamientos de 15 anos y mas,2017-07-01,1,2,0,0,1,2,3
TORO TORO,chagas,tratamientos de 15 anos y mas,2017-07-01,6,2,0,0,6,2,8
TOTORA(CBBA),chagas,tratamientos de 15 anos y mas,2017-07-01,1,0,0,0,1,0,1
TUPIZA,chagas,tratamientos de 15 anos y mas,2017-07-01,12,23,26,48,38,71,109
VALLEGRANDE,chagas,tratamientos de 15 anos y mas,2017-07-01,1,2,0,4,1,6,7
VILLA TUNARI,chagas,tratamientos de 15 anos y mas,2017-07-01,3,13,7,11,10,24,34
VINTO,chagas,tratamientos de 15 anos y mas,2017-07-01,3,4,0,0,3,4,7
YOTALA,chagas,tratamientos de 15 anos y mas,2017-07-01,5,6,0,1,5,7,12
ZUDAÑEZ,chagas,tratamientos de 15 anos y mas,2017-07-01,1,8,0,0,1,8,9
AIQUILE,chagas,tratamientos de 15 anos y mas,2017-08-01,2,3,0,1,2,4,6
ALCALA,chagas,tratamientos de 15 anos y mas,2017-08-01,2,3,0,0,2,3,5
ANZALDO,chagas,tratamientos de 15 anos y mas,2017-08-01,1,2,1,2,2,4,6
ARANI,chagas,tratamientos de 15 anos y mas,2017-08-01,2,0,0,0,2,0,2
ARBIETO,chagas,tratamientos de 15 anos y mas,2017-08-01,1,3,1,1,2,4,6
AZURDUY,chagas,tratamientos de 15 anos y mas,2017-08-01,1,0,0,0,1,0,1
BERMEJO,chagas,tratamientos de 15 anos y mas,2017-08-01,2,5,0,1,2,6,8
"CAIZA ""D""",chagas,tratamientos de 15 anos y mas,2017-08-01,1,2,0,0,1,2,3
CAMARGO,chagas,tratamientos de 15 anos y mas,2017-08-01,1,0,0,0,1,0,1
CAPINOTA,chagas,tratamientos de 15 anos y mas,2017-08-01,0,0,1,0,1,0,1
CKOCHAS,chagas,tratamientos de 15 anos y mas,2017-08-01,0,1,0,0,0,1,1
COCHABAMBA,chagas,tratamientos de 15 anos y mas,2017-08-01,36,73,23,29,59,102,161
CORIPATA,chagas,tratamientos de 15 anos y mas,2017-08-01,1,0,0,1,1,1,2
COTAGAITA,chagas,tratamientos de 15 anos y mas,2017-08-01,2,6,0,0,2,6,8
CUATRO CAÑADAS,chagas,tratamientos de 15 anos y mas,2017-08-01,1,1,0,1,1,2,3
EL TORNO,chagas,tratamientos de 15 anos y mas,2017-08-01,2,2,3,5,5,7,12
EL VILLAR,chagas,tratamientos de 15 anos y mas,2017-08-01,0,1,0,1,0,2,2
ICLA,chagas,tratamientos de 15 anos y mas,2017-08-01,4,2,0,0,4,2,6
LA GUARDIA,chagas,tratamientos de 15 anos y mas,2017-08-01,4,4,0,0,4,4,8
LA PAZ,chagas,tratamientos de 15 anos y mas,2017-08-01,1,2,0,0,1,2,3
MAIRANA,chagas,tratamientos de 15 anos y mas,2017-08-01,0,1,0,0,0,1,1
MIZQUE,chagas,tratamientos de 15 anos y mas,2017-08-01,0,1,2,2,2,3,5
MONTEAGUDO,chagas,tratamientos de 15 anos y mas,2017-08-01,4,8,0,3,4,11,15
MOROCHATA,chagas,tratamientos de 15 anos y mas,2017-08-01,0,0,2,0,2,0,2
PAMPA GRANDE,chagas,tratamientos de 15 anos y mas,2017-08-01,2,1,0,0,2,1,3
POCONA,chagas,tratamientos de 15 anos y mas,2017-08-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,chagas,tratamientos de 15 anos y mas,2017-08-01,2,1,2,1,4,2,6
PUNATA,chagas,tratamientos de 15 anos y mas,2017-08-01,4,10,7,7,11,17,28
SACABA,chagas,tratamientos de 15 anos y mas,2017-08-01,0,1,2,0,2,1,3
SAN BENITO,chagas,tratamientos de 15 anos y mas,2017-08-01,0,0,0,1,0,1,1
SAN JULIAN,chagas,tratamientos de 15 anos y mas,2017-08-01,1,0,0,0,1,0,1
SAN LORENZO(TJA),chagas,tratamientos de 15 anos y mas,2017-08-01,1,0,0,0,1,0,1
SAN LUCAS,chagas,tratamientos de 15 anos y mas,2017-08-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,chagas,tratamientos de 15 anos y mas,2017-08-01,12,12,4,1,16,13,29
SICAYA,chagas,tratamientos de 15 anos y mas,2017-08-01,1,1,0,2,1,3,4
SIPE SIPE,chagas,tratamientos de 15 anos y mas,2017-08-01,1,1,2,2,3,3,6
SOPACHUY,chagas,tratamientos de 15 anos y mas,2017-08-01,2,2,2,1,4,3,7
SUCRE,chagas,tratamientos de 15 anos y mas,2017-08-01,69,62,43,63,112,125,237
TACACHI,chagas,tratamientos de 15 anos y mas,2017-08-01,0,1,0,0,0,1,1
TAPACARI,chagas,tratamientos de 15 anos y mas,2017-08-01,2,1,0,0,2,1,3
TARABUCO,chagas,tratamientos de 15 anos y mas,2017-08-01,0,21,0,0,0,21,21
TARIJA,chagas,tratamientos de 15 anos y mas,2017-08-01,14,25,13,7,27,32,59
TIQUIPAYA,chagas,tratamientos de 15 anos y mas,2017-08-01,2,3,1,1,3,4,7
TOCO,chagas,tratamientos de 15 anos y mas,2017-08-01,0,0,0,2,0,2,2
TOLATA,chagas,tratamientos de 15 anos y mas,2017-08-01,0,0,0,1,0,1,1
TUPIZA,chagas,tratamientos de 15 anos y mas,2017-08-01,7,11,20,35,27,46,73
VALLEGRANDE,chagas,tratamientos de 15 anos y mas,2017-08-01,1,4,7,6,8,10,18
VILLA TUNARI,chagas,tratamientos de 15 anos y mas,2017-08-01,12,12,10,9,22,21,43
VINTO,chagas,tratamientos de 15 anos y mas,2017-08-01,2,0,1,0,3,0,3
YOTALA,chagas,tratamientos de 15 anos y mas,2017-08-01,2,5,1,1,3,6,9
ZUDAÑEZ,chagas,tratamientos de 15 anos y mas,2017-08-01,1,3,0,3,1,6,7
ACACIO,chagas,tratamientos de 15 anos y mas,2017-09-01,1,2,0,0,1,2,3
AIQUILE,chagas,tratamientos de 15 anos y mas,2017-09-01,2,4,1,2,3,6,9
ALCALA,chagas,tratamientos de 15 anos y mas,2017-09-01,1,0,0,0,1,0,1
ANZALDO,chagas,tratamientos de 15 anos y mas,2017-09-01,0,1,0,0,0,1,1
ARAMPAMPA,chagas,tratamientos de 15 anos y mas,2017-09-01,1,0,0,0,1,0,1
ARBIETO,chagas,tratamientos de 15 anos y mas,2017-09-01,1,4,0,1,1,5,6
AZURDUY,chagas,tratamientos de 15 anos y mas,2017-09-01,1,1,1,0,2,1,3
CARAPARI,chagas,tratamientos de 15 anos y mas,2017-09-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),chagas,tratamientos de 15 anos y mas,2017-09-01,0,3,0,0,0,3,3
CKOCHAS,chagas,tratamientos de 15 anos y mas,2017-09-01,0,1,0,0,0,1,1
COCHABAMBA,chagas,tratamientos de 15 anos y mas,2017-09-01,39,43,16,46,55,89,144
COTAGAITA,chagas,tratamientos de 15 anos y mas,2017-09-01,6,10,1,3,7,13,20
CUCHUMUELA (V. G. VILLARROEL),chagas,tratamientos de 15 anos y mas,2017-09-01,0,0,0,2,0,2,2
CULPINA,chagas,tratamientos de 15 anos y mas,2017-09-01,0,1,0,0,0,1,1
EL TORNO,chagas,tratamientos de 15 anos y mas,2017-09-01,1,2,4,7,5,9,14
EL VILLAR,chagas,tratamientos de 15 anos y mas,2017-09-01,0,0,1,1,1,1,2
ICLA,chagas,tratamientos de 15 anos y mas,2017-09-01,2,9,0,0,2,9,11
LA GUARDIA,chagas,tratamientos de 15 anos y mas,2017-09-01,2,0,0,0,2,0,2
LA PAZ,chagas,tratamientos de 15 anos y mas,2017-09-01,0,0,0,2,0,2,2
MAIRANA,chagas,tratamientos de 15 anos y mas,2017-09-01,0,2,0,1,0,3,3
MIZQUE,chagas,tratamientos de 15 anos y mas,2017-09-01,2,1,2,2,4,3,7
MONTEAGUDO,chagas,tratamientos de 15 anos y mas,2017-09-01,6,6,3,2,9,8,17
MOROCHATA,chagas,tratamientos de 15 anos y mas,2017-09-01,0,0,1,0,1,0,1
OMEREQUE,chagas,tratamientos de 15 anos y mas,2017-09-01,0,1,2,1,2,2,4
PUCARA,chagas,tratamientos de 15 anos y mas,2017-09-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,chagas,tratamientos de 15 anos y mas,2017-09-01,0,2,0,0,0,2,2
PUNATA,chagas,tratamientos de 15 anos y mas,2017-09-01,7,10,1,7,8,17,25
QUIRUSILLAS,chagas,tratamientos de 15 anos y mas,2017-09-01,0,1,0,0,0,1,1
SACABA,chagas,tratamientos de 15 anos y mas,2017-09-01,0,0,0,1,0,1,1
SAN BENITO,chagas,tratamientos de 15 anos y mas,2017-09-01,0,0,1,0,1,0,1
SAN JULIAN,chagas,tratamientos de 15 anos y mas,2017-09-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),chagas,tratamientos de 15 anos y mas,2017-09-01,1,0,0,0,1,0,1
SAN LUCAS,chagas,tratamientos de 15 anos y mas,2017-09-01,1,1,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,chagas,tratamientos de 15 anos y mas,2017-09-01,2,1,3,0,5,1,6
SICAYA,chagas,tratamientos de 15 anos y mas,2017-09-01,0,0,2,0,2,0,2
SIPE SIPE,chagas,tratamientos de 15 anos y mas,2017-09-01,5,4,2,3,7,7,14
SOPACHUY,chagas,tratamientos de 15 anos y mas,2017-09-01,1,0,0,0,1,0,1
SUCRE,chagas,tratamientos de 15 anos y mas,2017-09-01,26,36,10,15,36,51,87
TACACHI,chagas,tratamientos de 15 anos y mas,2017-09-01,0,1,0,1,0,2,2
TARABUCO,chagas,tratamientos de 15 anos y mas,2017-09-01,1,8,0,2,1,10,11
TARATA,chagas,tratamientos de 15 anos y mas,2017-09-01,2,0,2,0,4,0,4
TARIJA,chagas,tratamientos de 15 anos y mas,2017-09-01,28,40,27,59,55,99,154
TIQUIPAYA,chagas,tratamientos de 15 anos y mas,2017-09-01,4,4,1,1,5,5,10
TOLATA,chagas,tratamientos de 15 anos y mas,2017-09-01,0,1,1,0,1,1,2
TORO TORO,chagas,tratamientos de 15 anos y mas,2017-09-01,0,1,6,2,6,3,9
TUPIZA,chagas,tratamientos de 15 anos y mas,2017-09-01,21,38,10,20,31,58,89
VALLEGRANDE,chagas,tratamientos de 15 anos y mas,2017-09-01,2,4,0,1,2,5,7
VILLA RIVERO,chagas,tratamientos de 15 anos y mas,2017-09-01,0,2,0,0,0,2,2
VILLA TUNARI,chagas,tratamientos de 15 anos y mas,2017-09-01,14,7,6,11,20,18,38
VILLAZON,chagas,tratamientos de 15 anos y mas,2017-09-01,0,1,0,0,0,1,1
YOTALA,chagas,tratamientos de 15 anos y mas,2017-09-01,7,12,4,5,11,17,28
ZUDAÑEZ,chagas,tratamientos de 15 anos y mas,2017-09-01,1,4,0,8,1,12,13
AIQUILE,chagas,tratamientos de 15 anos y mas,2017-10-01,1,2,0,0,1,2,3
ALCALA,chagas,tratamientos de 15 anos y mas,2017-10-01,2,3,0,0,2,3,5
ANZALDO,chagas,tratamientos de 15 anos y mas,2017-10-01,0,0,1,1,1,1,2
ARAMPAMPA,chagas,tratamientos de 15 anos y mas,2017-10-01,0,0,1,0,1,0,1
ARBIETO,chagas,tratamientos de 15 anos y mas,2017-10-01,1,1,1,2,2,3,5
AZURDUY,chagas,tratamientos de 15 anos y mas,2017-10-01,0,1,0,0,0,1,1
"CAIZA ""D""",chagas,tratamientos de 15 anos y mas,2017-10-01,0,0,1,2,1,2,3
CAPINOTA,chagas,tratamientos de 15 anos y mas,2017-10-01,1,0,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),chagas,tratamientos de 15 anos y mas,2017-10-01,0,1,0,0,0,1,1
CKOCHAS,chagas,tratamientos de 15 anos y mas,2017-10-01,4,3,0,0,4,3,7
COCHABAMBA,chagas,tratamientos de 15 anos y mas,2017-10-01,51,97,27,40,78,137,215
CORIPATA,chagas,tratamientos de 15 anos y mas,2017-10-01,1,1,0,1,1,2,3
COTAGAITA,chagas,tratamientos de 15 anos y mas,2017-10-01,0,0,0,2,0,2,2
COTOCA,chagas,tratamientos de 15 anos y mas,2017-10-01,1,1,0,0,1,1,2
CUATRO CAÑADAS,chagas,tratamientos de 15 anos y mas,2017-10-01,1,1,0,0,1,1,2
CULPINA,chagas,tratamientos de 15 anos y mas,2017-10-01,0,1,0,0,0,1,1
EL TORNO,chagas,tratamientos de 15 anos y mas,2017-10-01,2,1,0,1,2,2,4
EL VILLAR,chagas,tratamientos de 15 anos y mas,2017-10-01,3,3,0,1,3,4,7
ICLA,chagas,tratamientos de 15 anos y mas,2017-10-01,0,0,3,0,3,0,3
LA GUARDIA,chagas,tratamientos de 15 anos y mas,2017-10-01,4,0,1,0,5,0,5
LA PAZ,chagas,tratamientos de 15 anos y mas,2017-10-01,2,0,1,1,3,1,4
LAS CARRERAS,chagas,tratamientos de 15 anos y mas,2017-10-01,1,2,0,0,1,2,3
MAIRANA,chagas,tratamientos de 15 anos y mas,2017-10-01,0,0,0,1,0,1,1
MIZQUE,chagas,tratamientos de 15 anos y mas,2017-10-01,0,3,0,1,0,4,4
MONTEAGUDO,chagas,tratamientos de 15 anos y mas,2017-10-01,1,2,0,1,1,3,4
MOROCHATA,chagas,tratamientos de 15 anos y mas,2017-10-01,10,8,0,0,10,8,18
OMEREQUE,chagas,tratamientos de 15 anos y mas,2017-10-01,0,0,2,0,2,0,2
POSTRER VALLE,chagas,tratamientos de 15 anos y mas,2017-10-01,4,3,0,0,4,3,7
PUERTO VILLARROEL,chagas,tratamientos de 15 anos y mas,2017-10-01,0,1,3,2,3,3,6
PUNATA,chagas,tratamientos de 15 anos y mas,2017-10-01,2,8,2,2,4,10,14
QUIRUSILLAS,chagas,tratamientos de 15 anos y mas,2017-10-01,0,2,0,0,0,2,2
SACABA,chagas,tratamientos de 15 anos y mas,2017-10-01,1,2,0,2,1,4,5
SANTA CRUZ DE LA SIERRA,chagas,tratamientos de 15 anos y mas,2017-10-01,8,3,4,5,12,8,20
SICAYA,chagas,tratamientos de 15 anos y mas,2017-10-01,0,0,1,0,1,0,1
SIPE SIPE,chagas,tratamientos de 15 anos y mas,2017-10-01,1,1,2,1,3,2,5
SOPACHUY,chagas,tratamientos de 15 anos y mas,2017-10-01,1,1,0,4,1,5,6
SUCRE,chagas,tratamientos de 15 anos y mas,2017-10-01,44,49,28,35,72,84,156
TACACHI,chagas,tratamientos de 15 anos y mas,2017-10-01,1,1,0,1,1,2,3
TAPACARI,chagas,tratamientos de 15 anos y mas,2017-10-01,0,0,2,1,2,1,3
TARABUCO,chagas,tratamientos de 15 anos y mas,2017-10-01,1,0,0,5,1,5,6
TARATA,chagas,tratamientos de 15 anos y mas,2017-10-01,0,1,2,0,2,1,3
TARIJA,chagas,tratamientos de 15 anos y mas,2017-10-01,21,30,9,13,30,43,73
TIQUIPAYA,chagas,tratamientos de 15 anos y mas,2017-10-01,3,2,3,2,6,4,10
TOLATA,chagas,tratamientos de 15 anos y mas,2017-10-01,1,0,0,0,1,0,1
TORO TORO,chagas,tratamientos de 15 anos y mas,2017-10-01,1,1,0,0,1,1,2
TRINIDAD,chagas,tratamientos de 15 anos y mas,2017-10-01,2,0,0,0,2,0,2
TUPIZA,chagas,tratamientos de 15 anos y mas,2017-10-01,22,24,7,9,29,33,62
VALLEGRANDE,chagas,tratamientos de 15 anos y mas,2017-10-01,1,1,1,3,2,4,6
VILLA TUNARI,chagas,tratamientos de 15 anos y mas,2017-10-01,8,7,4,6,12,13,25
VILLA VACA GUZMAN (MUYUPAMPA),chagas,tratamientos de 15 anos y mas,2017-10-01,1,0,0,0,1,0,1
VILLAZON,chagas,tratamientos de 15 anos y mas,2017-10-01,0,0,0,1,0,1,1
VINTO,chagas,tratamientos de 15 anos y mas,2017-10-01,0,0,2,0,2,0,2
YOTALA,chagas,tratamientos de 15 anos y mas,2017-10-01,1,2,2,4,3,6,9
ZUDAÑEZ,chagas,tratamientos de 15 anos y mas,2017-10-01,0,0,3,2,3,2,5
ALCALA,chagas,tratamientos de 15 anos y mas,2017-11-01,0,2,3,2,3,4,7
ARBIETO,chagas,tratamientos de 15 anos y mas,2017-11-01,0,0,1,3,1,3,4
AYOPAYA (V. DE INDEPENDENCIA),chagas,tratamientos de 15 anos y mas,2017-11-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),chagas,tratamientos de 15 anos y mas,2017-11-01,0,1,0,2,0,3,3
CKOCHAS,chagas,tratamientos de 15 anos y mas,2017-11-01,1,1,0,0,1,1,2
COCHABAMBA,chagas,tratamientos de 15 anos y mas,2017-11-01,27,46,19,27,46,73,119
CORIPATA,chagas,tratamientos de 15 anos y mas,2017-11-01,0,0,1,0,1,0,1
COTAGAITA,chagas,tratamientos de 15 anos y mas,2017-11-01,3,0,2,2,5,2,7
COTOCA,chagas,tratamientos de 15 anos y mas,2017-11-01,0,1,0,1,0,2,2
CUATRO CAÑADAS,chagas,tratamientos de 15 anos y mas,2017-11-01,0,3,0,0,0,3,3
EL TORNO,chagas,tratamientos de 15 anos y mas,2017-11-01,0,0,1,2,1,2,3
EL VILLAR,chagas,tratamientos de 15 anos y mas,2017-11-01,2,0,0,0,2,0,2
ICLA,chagas,tratamientos de 15 anos y mas,2017-11-01,0,0,4,6,4,6,10
LA GUARDIA,chagas,tratamientos de 15 anos y mas,2017-11-01,0,0,1,0,1,0,1
LA PAZ,chagas,tratamientos de 15 anos y mas,2017-11-01,0,0,0,0,0,0,0
LAS CARRERAS,chagas,tratamientos de 15 anos y mas,2017-11-01,0,1,0,1,0,2,2
MAIRANA,chagas,tratamientos de 15 anos y mas,2017-11-01,0,0,0,1,0,1,1
MIZQUE,chagas,tratamientos de 15 anos y mas,2017-11-01,1,1,0,1,1,2,3
MOJINETE,chagas,tratamientos de 15 anos y mas,2017-11-01,0,1,0,0,0,1,1
MONTEAGUDO,chagas,tratamientos de 15 anos y mas,2017-11-01,1,3,3,4,4,7,11
POSTRER VALLE,chagas,tratamientos de 15 anos y mas,2017-11-01,0,0,3,0,3,0,3
PUCARA,chagas,tratamientos de 15 anos y mas,2017-11-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,chagas,tratamientos de 15 anos y mas,2017-11-01,0,0,1,1,1,1,2
PUNATA,chagas,tratamientos de 15 anos y mas,2017-11-01,0,0,3,1,3,1,4
QUIRUSILLAS,chagas,tratamientos de 15 anos y mas,2017-11-01,0,0,0,1,0,1,1
SACABA,chagas,tratamientos de 15 anos y mas,2017-11-01,3,1,1,0,4,1,5
SAN LORENZO(TJA),chagas,tratamientos de 15 anos y mas,2017-11-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,chagas,tratamientos de 15 anos y mas,2017-11-01,1,2,1,2,2,4,6
SIPE SIPE,chagas,tratamientos de 15 anos y mas,2017-11-01,2,2,1,1,3,3,6
SOPACHUY,chagas,tratamientos de 15 anos y mas,2017-11-01,1,0,0,0,1,0,1
SUCRE,chagas,tratamientos de 15 anos y mas,2017-11-01,36,51,49,39,85,90,175
TACACHI,chagas,tratamientos de 15 anos y mas,2017-11-01,0,0,0,1,0,1,1
TAPACARI,chagas,tratamientos de 15 anos y mas,2017-11-01,0,0,1,2,1,2,3
TARABUCO,chagas,tratamientos de 15 anos y mas,2017-11-01,0,0,0,16,0,16,16
TARATA,chagas,tratamientos de 15 anos y mas,2017-11-01,0,0,0,1,0,1,1
TARIJA,chagas,tratamientos de 15 anos y mas,2017-11-01,1,4,27,27,28,31,59
TIQUIPAYA,chagas,tratamientos de 15 anos y mas,2017-11-01,1,0,1,1,2,1,3
TOLATA,chagas,tratamientos de 15 anos y mas,2017-11-01,0,0,0,1,0,1,1
TORO TORO,chagas,tratamientos de 15 anos y mas,2017-11-01,0,0,0,1,0,1,1
TUPIZA,chagas,tratamientos de 15 anos y mas,2017-11-01,26,31,18,32,44,63,107
VALLEGRANDE,chagas,tratamientos de 15 anos y mas,2017-11-01,0,0,1,2,1,2,3
VILLA RIVERO,chagas,tratamientos de 15 anos y mas,2017-11-01,1,0,0,1,1,1,2
VILLA TUNARI,chagas,tratamientos de 15 anos y mas,2017-11-01,0,0,28,7,28,7,35
VILLAZON,chagas,tratamientos de 15 anos y mas,2017-11-01,0,3,0,0,0,3,3
VINTO,chagas,tratamientos de 15 anos y mas,2017-11-01,1,3,0,0,1,3,4
YOTALA,chagas,tratamientos de 15 anos y mas,2017-11-01,0,0,4,9,4,9,13
ZUDAÑEZ,chagas,tratamientos de 15 anos y mas,2017-11-01,0,0,0,2,0,2,2
ALCALA,chagas,tratamientos de 15 anos y mas,2017-12-01,0,0,1,1,1,1,2
ARBIETO,chagas,tratamientos de 15 anos y mas,2017-12-01,0,0,0,1,0,1,1
AZURDUY,chagas,tratamientos de 15 anos y mas,2017-12-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),chagas,tratamientos de 15 anos y mas,2017-12-01,0,0,0,1,0,1,1
COCHABAMBA,chagas,tratamientos de 15 anos y mas,2017-12-01,10,16,26,45,36,61,97
CORIPATA,chagas,tratamientos de 15 anos y mas,2017-12-01,0,0,1,1,1,1,2
COTAGAITA,chagas,tratamientos de 15 anos y mas,2017-12-01,0,0,3,1,3,1,4
CULPINA,chagas,tratamientos de 15 anos y mas,2017-12-01,0,0,0,1,0,1,1
EL TORNO,chagas,tratamientos de 15 anos y mas,2017-12-01,0,1,2,2,2,3,5
EL VILLAR,chagas,tratamientos de 15 anos y mas,2017-12-01,0,0,3,1,3,1,4
LA GUARDIA,chagas,tratamientos de 15 anos y mas,2017-12-01,0,0,1,1,1,1,2
LA PAZ,chagas,tratamientos de 15 anos y mas,2017-12-01,0,0,0,0,0,0,0
MIZQUE,chagas,tratamientos de 15 anos y mas,2017-12-01,0,0,0,2,0,2,2
MONTEAGUDO,chagas,tratamientos de 15 anos y mas,2017-12-01,0,1,2,3,2,4,6
PUNATA,chagas,tratamientos de 15 anos y mas,2017-12-01,0,0,2,6,2,6,8
SACABA,chagas,tratamientos de 15 anos y mas,2017-12-01,0,2,0,0,0,2,2
SACABAMBA,chagas,tratamientos de 15 anos y mas,2017-12-01,1,0,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,chagas,tratamientos de 15 anos y mas,2017-12-01,0,0,1,2,1,2,3
SIPE SIPE,chagas,tratamientos de 15 anos y mas,2017-12-01,0,1,0,0,0,1,1
SOPACHUY,chagas,tratamientos de 15 anos y mas,2017-12-01,0,0,1,0,1,0,1
SUCRE,chagas,tratamientos de 15 anos y mas,2017-12-01,3,2,55,65,58,67,125
TACACHI,chagas,tratamientos de 15 anos y mas,2017-12-01,0,0,1,1,1,1,2
TARABUCO,chagas,tratamientos de 15 anos y mas,2017-12-01,0,0,1,0,1,0,1
TARIJA,chagas,tratamientos de 15 anos y mas,2017-12-01,1,1,24,19,25,20,45
TOLATA,chagas,tratamientos de 15 anos y mas,2017-12-01,0,0,1,0,1,0,1
TORO TORO,chagas,tratamientos de 15 anos y mas,2017-12-01,0,0,1,1,1,1,2
TRINIDAD,chagas,tratamientos de 15 anos y mas,2017-12-01,1,0,0,0,1,0,1
TUPIZA,chagas,tratamientos de 15 anos y mas,2017-12-01,11,20,21,22,32,42,74
VALLEGRANDE,chagas,tratamientos de 15 anos y mas,2017-12-01,0,1,1,0,1,1,2
VILLA TUNARI,chagas,tratamientos de 15 anos y mas,2017-12-01,0,0,7,8,7,8,15
VILLA VACA GUZMAN (MUYUPAMPA),chagas,tratamientos de 15 anos y mas,2017-12-01,0,0,1,0,1,0,1
VINTO,chagas,tratamientos de 15 anos y mas,2017-12-01,0,0,0,4,0,4,4
VITICHI,chagas,tratamientos de 15 anos y mas,2017-12-01,0,1,0,0,0,1,1
YOTALA,chagas,tratamientos de 15 anos y mas,2017-12-01,0,0,3,2,3,2,5
