,group,variable,month,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 5 A 9 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 5 A 9 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 5 A 9 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 5 A 9 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 10 AÑOS - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 11 AÑOS - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 12 A 20 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 12 A 20 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 12 A 20 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 12 A 20 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 21 A 59 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 21 A 59 - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 21 A 59 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 21 A 59 - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - D,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - F,HEPATITIS B 1RA DOSIS TRABAJADORES DE SALUD 60 Y MAS - F,TOTALES,TOTALES,TOTALES
CONCEPCION,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COROICO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,12,0,0,0,0,4,14,18
CORQUE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
COTAGAITA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
COTOCA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4
CUATRO CAÑADAS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4
CUEVO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
CURAHUARA DE CARANGAS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
CURVA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
EL ALTO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,3,47,115,8,13,0,0,0,0,75,141,216
EL CHORO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,4,1,5
EL PUENTE(STC),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
EL TORNO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,4,9,13
GUANAY,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
GUAYARAMERIN,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
HUACARAJE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
HUANUNI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,5,3,8
ICLA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,4
IXIAMAS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
LA GUARDIA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,7,10,17
LA PAZ,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53,94,8,16,1,0,2,0,64,111,175
LAJA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
LICOMA PAMPA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
LLALLAGUA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,5,23,0,0,0,0,8,26,34
LURIBAY,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
MACHACAMARCA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,2,5
MAGDALENA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,2,6,8
MAIRANA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
MIZQUE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
MOCOMOCO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
MONTERO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,6,42,0,0,1,0,19,74,93
MOROCHATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
OKINAWA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
OMEREQUE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
ORURO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,5,19,19,2,89,135,2,3,0,2,0,0,115,161,276
PADILLA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
PAILON,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,4,6
PALOS BLANCOS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
PATACAMAYA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
PAZÑA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4
POCOATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2
POCONA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2
POOPO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,0,1,8,9
PORTACHUELO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
POTOSI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,38,0,1,0,0,0,0,20,39,59
PRESTO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PUCARANI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
PUERTO QUIJARRO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
PUERTO SUAREZ,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
PUNA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
PUNATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,2,0,0,0,0,0,11,11
QUILLACOLLO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,0,3,0,0,0,0,24,23,47
RAVELO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,3,10,13
SACABA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,2,0,1,0,0,0,18,24,42
SACABAMBA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SAN ANDRES,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN ANDRES DE MACHACA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SAN BENITO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SAN BORJA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,4,14,12,26
SAN CARLOS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
SAN IGNACIO DE VELASCO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,4,5
SAN JOSE DE CHIQUITOS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,16
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
SAN JULIAN,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,6,7
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,386,4,6,0,0,0,0,90,392,482
SANTA ROSA DEL SARA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
SANTIVAÑES,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,5,1,6
SAPAHAQUI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SENA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,4,3,7
SHINAOTA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
SICA SICA (VILLA AROMA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
SIPE SIPE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,9,1,0,1,0,7,15,22
SORACACHI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,4,6
SORATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
SUCRE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,47,12,41,0,0,0,2,26,93,119
TACOPAYA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TAPACARI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,2
TARATA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,3
TARIJA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,40,3,2,1,1,0,0,18,43,61
TEOPONTE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
TINGUIPAYA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
TIQUIPAYA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,2,0,0,0,0,1,7,8
TOCO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,2,5
TRIGAL,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,1,6,7
TRINIDAD,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,5,6,1,0,0,0,12,18,30
TUPIZA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,2,4,6
UNCIA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
UYUNI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VACAS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
VALLEGRANDE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
VILLA MONTES,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,4,5
VILLA NUEVA (LOMA ALTA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
VILLA RIVERO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2,1,3
VILLA SERRANO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4
VILLA TUNARI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,2,5,7
VILLAZON,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,1,0,0,0,0,1,17,18
VINTO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
WARNES,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,0,0,0,0,0,6,21,27
YACUIBA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,4,5
YANACACHI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
YAPACANI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
YUNCHARA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
ACHOCALLA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,0,0,0,0,3,7,10
AIQUILE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
ALALAY,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ALCALA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
ANTEQUERA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4,4
ARANI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
ARBIETO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2
ARQUE,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
ASCENCION DE GUARAYOS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,15,15
ATOCHA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2
AYO AYO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,2,0,0,0,0,6,9,15
BATALLAS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
BERMEJO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,5,4,9
BOLIVAR,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
CABEZAS,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2
CALACOTO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2
CAMARGO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,4,4,8
CAMIRI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,3,4
CAPINOTA,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
CARACOLLO,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CARANAVI,otras vacunaciones,hepatitis b 1ra dosis trabajadores de salud,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,5,3,8
