municipality,group,variable,month,Nacidos muertos con peso menor a 2500g,TOTAL
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-11-01,80,80
LLALLAGUA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-11-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-11-01,7,7
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-11-01,3,3
QUILLACOLLO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-11-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-11-01,3,3
SACABA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-11-01,5,5
SAN BORJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-11-01,2,2
SAN IGNACIO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-11-01,24,24
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-11-01,20,20
SOPACHUY,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-11-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-11-01,6,6
TIQUIPAYA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-11-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-11-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-11-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-11-01,1,1
YAPACANI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-11-01,3,3
COBIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-12-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-12-01,23,23
EL ALTO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-12-01,8,8
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-12-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-12-01,3,3
MONTERO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-12-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-12-01,6,6
POTOSI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-12-01,2,2
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-12-01,1,1
RIBERALTA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-12-01,1,1
SAN IGNACIO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-12-01,23,23
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-12-01,25,25
SUCRE,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-12-01,4,4
TARIJA,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-12-01,30,30
TRINIDAD,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-12-01,3,3
VILLA TUNARI,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-12-01,2,2
WARNES,atencion de partos en servicios,nacidos muertos con peso menor a 2500g,2019-12-01,2,2
