municipality,group,variable,month,Nacidos muertos,TOTAL
OCURI,atencion de partos en servicios,nacidos muertos,2019-10-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2019-10-01,7,7
PATACAMAYA,atencion de partos en servicios,nacidos muertos,2019-10-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2019-10-01,4,4
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2019-10-01,6,6
RIBERALTA,atencion de partos en servicios,nacidos muertos,2019-10-01,1,1
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2019-10-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2019-10-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos,2019-10-01,2,2
SAN BUENA VENTURA,atencion de partos en servicios,nacidos muertos,2019-10-01,1,1
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2019-10-01,1,1
SAN JAVIER(STC),atencion de partos en servicios,nacidos muertos,2019-10-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos muertos,2019-10-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2019-10-01,27,27
SENA,atencion de partos en servicios,nacidos muertos,2019-10-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2019-10-01,7,7
TARIJA,atencion de partos en servicios,nacidos muertos,2019-10-01,1,1
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2019-10-01,1,1
TOMAVE,atencion de partos en servicios,nacidos muertos,2019-10-01,1,1
TOMINA,atencion de partos en servicios,nacidos muertos,2019-10-01,1,1
TOTORA(CBBA),atencion de partos en servicios,nacidos muertos,2019-10-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2019-10-01,1,1
TUPIZA,atencion de partos en servicios,nacidos muertos,2019-10-01,1,1
UYUNI,atencion de partos en servicios,nacidos muertos,2019-10-01,4,4
VILLA CHARCAS,atencion de partos en servicios,nacidos muertos,2019-10-01,1,1
VILLA MONTES,atencion de partos en servicios,nacidos muertos,2019-10-01,2,2
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2019-10-01,2,2
VILLAZON,atencion de partos en servicios,nacidos muertos,2019-10-01,1,1
WARNES,atencion de partos en servicios,nacidos muertos,2019-10-01,1,1
YACUIBA,atencion de partos en servicios,nacidos muertos,2019-10-01,5,5
YAPACANI,atencion de partos en servicios,nacidos muertos,2019-10-01,3,3
ZUDAÑEZ,atencion de partos en servicios,nacidos muertos,2019-10-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos muertos,2019-11-01,3,3
AYATA,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos muertos,2019-11-01,2,2
CAMARGO,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2019-11-01,2,2
CARANAVI,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
CHALLAPATA,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2019-11-01,17,17
COLQUECHACA,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
COMARAPA,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
CONCEPCION,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
COTOCA,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
CUEVO,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2019-11-01,17,17
EL PUENTE(STC),atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2019-11-01,2,2
LA ASUNTA,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
LA PAZ,atencion de partos en servicios,nacidos muertos,2019-11-01,13,13
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
MIZQUE,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
MONTEAGUDO,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2019-11-01,5,5
ORURO,atencion de partos en servicios,nacidos muertos,2019-11-01,9,9
POTOSI,atencion de partos en servicios,nacidos muertos,2019-11-01,9,9
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2019-11-01,2,2
RIBERALTA,atencion de partos en servicios,nacidos muertos,2019-11-01,4,4
RURRENABAQUE,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2019-11-01,3,3
SAN BORJA,atencion de partos en servicios,nacidos muertos,2019-11-01,5,5
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2019-11-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
SANTA ANA,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2019-11-01,24,24
SOPACHUY,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
SORATA,atencion de partos en servicios,nacidos muertos,2019-11-01,2,2
SUCRE,atencion de partos en servicios,nacidos muertos,2019-11-01,8,8
TIQUIPAYA,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
TRINIDAD,atencion de partos en servicios,nacidos muertos,2019-11-01,3,3
VALLEGRANDE,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
VILLA CHARCAS,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2019-11-01,2,2
YACUIBA,atencion de partos en servicios,nacidos muertos,2019-11-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos muertos,2019-12-01,1,1
CAMARGO,atencion de partos en servicios,nacidos muertos,2019-12-01,1,1
CAMIRI,atencion de partos en servicios,nacidos muertos,2019-12-01,1,1
CHARAGUA,atencion de partos en servicios,nacidos muertos,2019-12-01,2,2
COBIJA,atencion de partos en servicios,nacidos muertos,2019-12-01,1,1
COCHABAMBA,atencion de partos en servicios,nacidos muertos,2019-12-01,26,26
COLPA BELGICA,atencion de partos en servicios,nacidos muertos,2019-12-01,1,1
COROICO,atencion de partos en servicios,nacidos muertos,2019-12-01,1,1
EL ALTO,atencion de partos en servicios,nacidos muertos,2019-12-01,14,14
GUAYARAMERIN,atencion de partos en servicios,nacidos muertos,2019-12-01,2,2
LA PAZ,atencion de partos en servicios,nacidos muertos,2019-12-01,22,22
LLALLAGUA,atencion de partos en servicios,nacidos muertos,2019-12-01,1,1
MONTERO,atencion de partos en servicios,nacidos muertos,2019-12-01,1,1
ORURO,atencion de partos en servicios,nacidos muertos,2019-12-01,7,7
PORTACHUELO,atencion de partos en servicios,nacidos muertos,2019-12-01,1,1
POTOSI,atencion de partos en servicios,nacidos muertos,2019-12-01,3,3
PUERTO VILLARROEL,atencion de partos en servicios,nacidos muertos,2019-12-01,1,1
QUILLACOLLO,atencion de partos en servicios,nacidos muertos,2019-12-01,6,6
RIBERALTA,atencion de partos en servicios,nacidos muertos,2019-12-01,1,1
SACABA,atencion de partos en servicios,nacidos muertos,2019-12-01,1,1
SAN BORJA,atencion de partos en servicios,nacidos muertos,2019-12-01,4,4
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos muertos,2019-12-01,1,1
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos muertos,2019-12-01,34,34
SHINAOTA,atencion de partos en servicios,nacidos muertos,2019-12-01,1,1
SUCRE,atencion de partos en servicios,nacidos muertos,2019-12-01,9,9
TACACOMA,atencion de partos en servicios,nacidos muertos,2019-12-01,1,1
TARIJA,atencion de partos en servicios,nacidos muertos,2019-12-01,4,4
TRINIDAD,atencion de partos en servicios,nacidos muertos,2019-12-01,4,4
UYUNI,atencion de partos en servicios,nacidos muertos,2019-12-01,1,1
VILLA TUNARI,atencion de partos en servicios,nacidos muertos,2019-12-01,3,3
WARNES,atencion de partos en servicios,nacidos muertos,2019-12-01,2,2
YACUIBA,atencion de partos en servicios,nacidos muertos,2019-12-01,2,2
YAPACANI,atencion de partos en servicios,nacidos muertos,2019-12-01,3,3
