municipality,group,variable,month,Mujeres con visita de control en las 48 hrs siguientes al parto,TOTAL
COPACABANA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,7,7
CORIPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,10,10
COROICO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,22,22
CORQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1,1
COTAGAITA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,12,12
COTOCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,84,84
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,17,17
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1,1
CUEVO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,4,4
CULPINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,15,15
CURVA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,4,4
DESAGUADERO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,3,3
EL ALTO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1282,1282
EL CHORO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1,1
EL PUENTE(STC),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,3,3
EL PUENTE(TJA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,5,5
EL TORNO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,105,105
EL VILLAR,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,4,4
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,11,11
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,14,14
EUCALIPTUS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,9,9
FILADELFIA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1,1
GENERAL SAAVEDRA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,3,3
GUANAY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,21,21
GUAQUI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,3,3
GUAYARAMERIN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,45,45
GUTIERREZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,15,15
HUACARETA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,9,9
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
HUACHACALLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1,1
HUANUNI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,26,26
HUARACAJE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,3,3
HUAYLLAMARCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,3,3
ICHOCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
ICLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,4,4
INCAHUASI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,4,4
INQUISIVI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1,1
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,11,11
IXIAMAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,12,12
JESUS DE MACHACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,3,3
LA ASUNTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,50,50
LA GUARDIA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,72,72
LA PAZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,534,534
LAGUNILLAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,4,4
LAJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
LAS CARRERAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
LICOMA PAMPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
LLALLAGUA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,53,53
LLICA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
LURIBAY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1,1
MACHACAMARCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
MACHARETI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
MAGDALENA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,17,17
MAIRANA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,18,18
MAPIRI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,27,27
MECAPACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1,1
MINEROS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,16,16
MIZQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,23,23
MOCOMOCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1,1
MOJOCOYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
MONTEAGUDO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,34,34
MONTERO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,87,87
MORO MORO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
MOROCHATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,7,7
OCURI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,7,7
OKINAWA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,13,13
OMEREQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,5,5
ORURO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,507,507
PADCAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,7,7
PADILLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,19,19
PAILON,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,57,57
PALCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
PALOS BLANCOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,30,30
PAMPA AULLAGAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
PAMPA GRANDE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,9,9
PAPEL PAMPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1,1
PATACAMAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,28,28
PAZÑA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1,1
PELECHUCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1,1
POCOATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,9,9
POCONA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,15,15
POJO (CBBA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,10,10
PORCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,8,8
POROMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,6,6
PORTACHUELO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,29,29
POSTRER VALLE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
POTOSI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,297,297
PRESTO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1,1
PUCARANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,6,6
PUERTO CARABUCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,4,4
PUERTO GONZALO MORENO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,8,8
PUERTO QUIJARRO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,32,32
PUERTO RICO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,5,5
PUERTO SUAREZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,6,6
PUERTO VILLARROEL,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,166,166
PUNA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,8,8
PUNATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,68,68
QUIABAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,3,3
QUILLACOLLO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,218,218
QUIME,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,3,3
RAQAYPAMPA(ETA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,3,3
RAVELO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,7,7
REYES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,16,16
RIBERALTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,235,235
ROBORE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,27,27
RURRENABAQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
SACABA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,186,186
SACABAMBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1,1
SACACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,9,9
SAIPINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,6,6
SAMAIPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
SAN ANDRES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,6,6
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,9,9
SAN BENITO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
SAN BORJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,80,80
SAN BUENA VENTURA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,18,18
SAN CARLOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,29,29
SAN IGNACIO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,31,31
SAN IGNACIO DE VELASCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,118,118
SAN JAVIER(BNI),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
SAN JOAQUIN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,51,51
SAN JUAN DE YAPACANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,6,6
SAN JULIAN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,62,62
SAN LORENZO(PND),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,3,3
SAN LUCAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,26,26
SAN MATIAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,21,21
SAN MIGUEL DE VELASCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,22,22
SAN PEDRO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,4,4
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,16,16
SAN PEDRO DE TIQUINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
SAN RAFAEL,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,5,5
SAN RAMON BENI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,13,13
SANTA ANA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,46,46
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1922,1922
SANTA ROSA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,6,6
SANTA ROSA DEL SARA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,12,12
SANTIAGO DE HUARI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1,1
SANTIAGO DE HUATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,4,4
SANTIAGO DE MACHACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
SANTIVAÑES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,4,4
SAPAHAQUI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,4,4
SENA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,5,5
SHINAOTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,35,35
SICA SICA (VILLA AROMA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,11,11
SICAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
SIPE SIPE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,42,42
SOPACHUY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,11,11
SORACACHI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1,1
SORATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,6,6
SUCRE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,157,157
TACACOMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,5,5
TACOBAMBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1,1
TACOPAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,4,4
TAPACARI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,7,7
TARABUCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,16,16
TARACO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
TARATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,6,6
TARIJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,251,251
TARVITA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,5,5
TEOPONTE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,11,11
TIAHUANACU,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,5,5
TINGUIPAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
TIPUANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,5,5
TIQUIPAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,82,82
TIRAQUE (CBBA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,16,16
TOCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1,1
TOLATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,4,4
TOLEDO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1,1
TOMAVE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,5,5
TOMINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,5,5
TORO TORO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,4,4
TOTORA(CBBA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,22,22
TOTORA(ORR),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,4,4
TRINIDAD,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,20,20
TUPIZA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,68,68
TURCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1,1
UMALA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1,1
UNCIA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,10,10
URIONDO (A. CONCEPCION),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
URUBICHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,4,4
UYUNI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,45,45
VACAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,9,9
VALLEGRANDE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,30,30
VIACHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,50,50
VILA VILA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
VILLA CHARCAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,8,8
VILLA MONTES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,41,41
VILLA RIVERO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,4,4
VILLA SERRANO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,10,10
VILLA TUNARI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,152,152
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,5,5
VILLAZON,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,52,52
VINTO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,22,22
VITICHI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,4,4
WALDO BALLIVIAN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
WARNES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,144,144
YACO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
YACUIBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,176,176
YAMPARAEZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,3,3
YANACACHI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,2,2
YAPACANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,109,109
YOCALLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,4,4
YOTALA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,9,9
YUNCHARA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,1,1
ZUDAÑEZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-03-01,11,11
ACACIO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,1,1
ACHACACHI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,27,27
ACHOCALLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,4,4
AIQUILE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,29,29
ALALAY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,1,1
ALTO BENI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,8,8
ANCORAIMES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,1,1
ANTEQUERA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,1,1
ANZALDO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,6,6
APOLO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,17,17
ARANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,7,7
ARBIETO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,15,15
ARQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,44,44
ATOCHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,6,6
AUCAPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,1,1
AYATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,1,1
AYO AYO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,7,7
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,18,18
AZURDUY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,5,5
BATALLAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,11,11
BAURES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,3,3
BELEN DE URMIRI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,1,1
BELLA FLOR,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,1,1
BERMEJO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,45,45
BETANZOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,20,20
BOLIVAR,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,1,1
BOYUIBE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,6,6
BUENA VISTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,4,4
CABEZAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,34,34
CAIROMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,9,9
"CAIZA ""D""",atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,3,3
CAJUATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,15,15
CALACOTO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,1,1
CALAMARCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,5,5
CAMARGO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,17,17
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2019-04-01,1,1
