municipality,group,variable,month,Nacidos vivos,TOTAL
PAMPA AULLAGAS,atencion de partos en servicios,nacidos vivos,2019-03-01,1,1
PAMPA GRANDE,atencion de partos en servicios,nacidos vivos,2019-03-01,7,7
PAPEL PAMPA,atencion de partos en servicios,nacidos vivos,2019-03-01,1,1
PATACAMAYA,atencion de partos en servicios,nacidos vivos,2019-03-01,28,28
PAZÑA,atencion de partos en servicios,nacidos vivos,2019-03-01,1,1
POCOATA,atencion de partos en servicios,nacidos vivos,2019-03-01,9,9
POCONA,atencion de partos en servicios,nacidos vivos,2019-03-01,14,14
POJO (CBBA),atencion de partos en servicios,nacidos vivos,2019-03-01,10,10
PORCO,atencion de partos en servicios,nacidos vivos,2019-03-01,9,9
POROMA,atencion de partos en servicios,nacidos vivos,2019-03-01,6,6
PORTACHUELO,atencion de partos en servicios,nacidos vivos,2019-03-01,38,38
POSTRER VALLE,atencion de partos en servicios,nacidos vivos,2019-03-01,2,2
POTOSI,atencion de partos en servicios,nacidos vivos,2019-03-01,255,255
PRESTO,atencion de partos en servicios,nacidos vivos,2019-03-01,1,1
PUCARANI,atencion de partos en servicios,nacidos vivos,2019-03-01,6,6
PUERTO CARABUCO,atencion de partos en servicios,nacidos vivos,2019-03-01,4,4
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos,2019-03-01,9,9
PUERTO QUIJARRO,atencion de partos en servicios,nacidos vivos,2019-03-01,37,37
PUERTO RICO,atencion de partos en servicios,nacidos vivos,2019-03-01,5,5
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos,2019-03-01,44,44
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos,2019-03-01,165,165
PUNA,atencion de partos en servicios,nacidos vivos,2019-03-01,9,9
PUNATA,atencion de partos en servicios,nacidos vivos,2019-03-01,67,67
QUIABAYA,atencion de partos en servicios,nacidos vivos,2019-03-01,3,3
QUILLACOLLO,atencion de partos en servicios,nacidos vivos,2019-03-01,212,212
QUIME,atencion de partos en servicios,nacidos vivos,2019-03-01,3,3
RAQAYPAMPA(ETA),atencion de partos en servicios,nacidos vivos,2019-03-01,4,4
RAVELO,atencion de partos en servicios,nacidos vivos,2019-03-01,7,7
REYES,atencion de partos en servicios,nacidos vivos,2019-03-01,18,18
RIBERALTA,atencion de partos en servicios,nacidos vivos,2019-03-01,317,317
ROBORE,atencion de partos en servicios,nacidos vivos,2019-03-01,26,26
RURRENABAQUE,atencion de partos en servicios,nacidos vivos,2019-03-01,47,47
SACABA,atencion de partos en servicios,nacidos vivos,2019-03-01,236,236
SACABAMBA,atencion de partos en servicios,nacidos vivos,2019-03-01,1,1
SACACA,atencion de partos en servicios,nacidos vivos,2019-03-01,9,9
SAIPINA,atencion de partos en servicios,nacidos vivos,2019-03-01,2,2
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,nacidos vivos,2019-03-01,6,6
SAMAIPATA,atencion de partos en servicios,nacidos vivos,2019-03-01,4,4
SAN ANDRES,atencion de partos en servicios,nacidos vivos,2019-03-01,7,7
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos vivos,2019-03-01,9,9
SAN BENITO,atencion de partos en servicios,nacidos vivos,2019-03-01,2,2
SAN BORJA,atencion de partos en servicios,nacidos vivos,2019-03-01,75,75
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos,2019-03-01,18,18
SAN CARLOS,atencion de partos en servicios,nacidos vivos,2019-03-01,29,29
SAN IGNACIO,atencion de partos en servicios,nacidos vivos,2019-03-01,31,31
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos,2019-03-01,128,128
SAN JAVIER(BNI),atencion de partos en servicios,nacidos vivos,2019-03-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos,2019-03-01,25,25
SAN JOAQUIN,atencion de partos en servicios,nacidos vivos,2019-03-01,2,2
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos,2019-03-01,51,51
SAN JUAN DE YAPACANI,atencion de partos en servicios,nacidos vivos,2019-03-01,6,6
SAN JULIAN,atencion de partos en servicios,nacidos vivos,2019-03-01,62,62
SAN LORENZO(PND),atencion de partos en servicios,nacidos vivos,2019-03-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,nacidos vivos,2019-03-01,2,2
SAN LUCAS,atencion de partos en servicios,nacidos vivos,2019-03-01,25,25
SAN MATIAS,atencion de partos en servicios,nacidos vivos,2019-03-01,21,21
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos,2019-03-01,17,17
SAN PABLO DE LIPEZ,atencion de partos en servicios,nacidos vivos,2019-03-01,1,1
SAN PEDRO,atencion de partos en servicios,nacidos vivos,2019-03-01,3,3
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos,2019-03-01,15,15
SAN PEDRO DE TIQUINA,atencion de partos en servicios,nacidos vivos,2019-03-01,2,2
SAN RAFAEL,atencion de partos en servicios,nacidos vivos,2019-03-01,6,6
SAN RAMON BENI,atencion de partos en servicios,nacidos vivos,2019-03-01,6,6
SAN RAMON SCZ,atencion de partos en servicios,nacidos vivos,2019-03-01,13,13
SANTA ANA,atencion de partos en servicios,nacidos vivos,2019-03-01,45,45
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,nacidos vivos,2019-03-01,3920,3920
SANTA ROSA,atencion de partos en servicios,nacidos vivos,2019-03-01,22,22
SANTA ROSA DEL SARA,atencion de partos en servicios,nacidos vivos,2019-03-01,12,12
SANTIAGO DE HUARI,atencion de partos en servicios,nacidos vivos,2019-03-01,1,1
SANTIAGO DE HUATA,atencion de partos en servicios,nacidos vivos,2019-03-01,4,4
SANTIAGO DE MACHACA,atencion de partos en servicios,nacidos vivos,2019-03-01,2,2
SANTIVAÑES,atencion de partos en servicios,nacidos vivos,2019-03-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicios,nacidos vivos,2019-03-01,3,3
SAPAHAQUI,atencion de partos en servicios,nacidos vivos,2019-03-01,4,4
SENA,atencion de partos en servicios,nacidos vivos,2019-03-01,5,5
SHINAOTA,atencion de partos en servicios,nacidos vivos,2019-03-01,33,33
SICA SICA (VILLA AROMA),atencion de partos en servicios,nacidos vivos,2019-03-01,11,11
SICAYA,atencion de partos en servicios,nacidos vivos,2019-03-01,3,3
SIPE SIPE,atencion de partos en servicios,nacidos vivos,2019-03-01,39,39
SOPACHUY,atencion de partos en servicios,nacidos vivos,2019-03-01,11,11
SORACACHI,atencion de partos en servicios,nacidos vivos,2019-03-01,1,1
SORATA,atencion de partos en servicios,nacidos vivos,2019-03-01,6,6
SUCRE,atencion de partos en servicios,nacidos vivos,2019-03-01,559,559
TACACOMA,atencion de partos en servicios,nacidos vivos,2019-03-01,5,5
TACOBAMBA,atencion de partos en servicios,nacidos vivos,2019-03-01,1,1
TACOPAYA,atencion de partos en servicios,nacidos vivos,2019-03-01,4,4
TAPACARI,atencion de partos en servicios,nacidos vivos,2019-03-01,7,7
TARABUCO,atencion de partos en servicios,nacidos vivos,2019-03-01,16,16
TARACO,atencion de partos en servicios,nacidos vivos,2019-03-01,2,2
TARATA,atencion de partos en servicios,nacidos vivos,2019-03-01,6,6
TARIJA,atencion de partos en servicios,nacidos vivos,2019-03-01,447,447
TARVITA,atencion de partos en servicios,nacidos vivos,2019-03-01,9,9
TEOPONTE,atencion de partos en servicios,nacidos vivos,2019-03-01,11,11
TIAHUANACU,atencion de partos en servicios,nacidos vivos,2019-03-01,5,5
TINGUIPAYA,atencion de partos en servicios,nacidos vivos,2019-03-01,2,2
TIPUANI,atencion de partos en servicios,nacidos vivos,2019-03-01,5,5
TIQUIPAYA,atencion de partos en servicios,nacidos vivos,2019-03-01,82,82
TIRAQUE (CBBA),atencion de partos en servicios,nacidos vivos,2019-03-01,16,16
TOCO,atencion de partos en servicios,nacidos vivos,2019-03-01,1,1
TOLATA,atencion de partos en servicios,nacidos vivos,2019-03-01,2,2
TOLEDO,atencion de partos en servicios,nacidos vivos,2019-03-01,1,1
TOMAVE,atencion de partos en servicios,nacidos vivos,2019-03-01,5,5
TOMINA,atencion de partos en servicios,nacidos vivos,2019-03-01,5,5
TORO TORO,atencion de partos en servicios,nacidos vivos,2019-03-01,4,4
TOTORA(CBBA),atencion de partos en servicios,nacidos vivos,2019-03-01,22,22
TOTORA(ORR),atencion de partos en servicios,nacidos vivos,2019-03-01,4,4
TRINIDAD,atencion de partos en servicios,nacidos vivos,2019-03-01,363,363
TUPIZA,atencion de partos en servicios,nacidos vivos,2019-03-01,68,68
TURCO,atencion de partos en servicios,nacidos vivos,2019-03-01,1,1
UMALA,atencion de partos en servicios,nacidos vivos,2019-03-01,1,1
UNCIA,atencion de partos en servicios,nacidos vivos,2019-03-01,22,22
URIONDO (A. CONCEPCION),atencion de partos en servicios,nacidos vivos,2019-03-01,6,6
URUBICHA,atencion de partos en servicios,nacidos vivos,2019-03-01,4,4
UYUNI,atencion de partos en servicios,nacidos vivos,2019-03-01,46,46
VACAS,atencion de partos en servicios,nacidos vivos,2019-03-01,9,9
VALLEGRANDE,atencion de partos en servicios,nacidos vivos,2019-03-01,31,31
VIACHA,atencion de partos en servicios,nacidos vivos,2019-03-01,51,51
VILA VILA,atencion de partos en servicios,nacidos vivos,2019-03-01,2,2
VILLA CHARCAS,atencion de partos en servicios,nacidos vivos,2019-03-01,8,8
VILLA MONTES,atencion de partos en servicios,nacidos vivos,2019-03-01,81,81
VILLA RIVERO,atencion de partos en servicios,nacidos vivos,2019-03-01,4,4
VILLA SERRANO,atencion de partos en servicios,nacidos vivos,2019-03-01,10,10
VILLA TUNARI,atencion de partos en servicios,nacidos vivos,2019-03-01,151,151
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,nacidos vivos,2019-03-01,5,5
VILLAZON,atencion de partos en servicios,nacidos vivos,2019-03-01,53,53
VINTO,atencion de partos en servicios,nacidos vivos,2019-03-01,38,38
VITICHI,atencion de partos en servicios,nacidos vivos,2019-03-01,4,4
WALDO BALLIVIAN,atencion de partos en servicios,nacidos vivos,2019-03-01,2,2
WARNES,atencion de partos en servicios,nacidos vivos,2019-03-01,131,131
YACO,atencion de partos en servicios,nacidos vivos,2019-03-01,2,2
YACUIBA,atencion de partos en servicios,nacidos vivos,2019-03-01,179,179
YAMPARAEZ,atencion de partos en servicios,nacidos vivos,2019-03-01,2,2
YANACACHI,atencion de partos en servicios,nacidos vivos,2019-03-01,3,3
YAPACANI,atencion de partos en servicios,nacidos vivos,2019-03-01,112,112
YOCALLA,atencion de partos en servicios,nacidos vivos,2019-03-01,4,4
YOTALA,atencion de partos en servicios,nacidos vivos,2019-03-01,9,9
YUNCHARA,atencion de partos en servicios,nacidos vivos,2019-03-01,1,1
ZUDAÑEZ,atencion de partos en servicios,nacidos vivos,2019-03-01,12,12
ACACIO,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
ACHACACHI,atencion de partos en servicios,nacidos vivos,2019-04-01,25,25
ACHOCALLA,atencion de partos en servicios,nacidos vivos,2019-04-01,4,4
AIQUILE,atencion de partos en servicios,nacidos vivos,2019-04-01,29,29
ALTO BENI,atencion de partos en servicios,nacidos vivos,2019-04-01,8,8
ANCORAIMES,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
ANTEQUERA,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
ANZALDO,atencion de partos en servicios,nacidos vivos,2019-04-01,5,5
APOLO,atencion de partos en servicios,nacidos vivos,2019-04-01,17,17
ARANI,atencion de partos en servicios,nacidos vivos,2019-04-01,7,7
ARBIETO,atencion de partos en servicios,nacidos vivos,2019-04-01,15,15
ARQUE,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
ASCENCION DE GUARAYOS,atencion de partos en servicios,nacidos vivos,2019-04-01,88,88
ATOCHA,atencion de partos en servicios,nacidos vivos,2019-04-01,8,8
AUCAPATA,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
AYATA,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
AYO AYO,atencion de partos en servicios,nacidos vivos,2019-04-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,nacidos vivos,2019-04-01,17,17
AZURDUY,atencion de partos en servicios,nacidos vivos,2019-04-01,5,5
BATALLAS,atencion de partos en servicios,nacidos vivos,2019-04-01,11,11
BAURES,atencion de partos en servicios,nacidos vivos,2019-04-01,3,3
BELEN DE URMIRI,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
BELLA FLOR,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
BERMEJO,atencion de partos en servicios,nacidos vivos,2019-04-01,62,62
BETANZOS,atencion de partos en servicios,nacidos vivos,2019-04-01,20,20
BOLIVAR,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
BOYUIBE,atencion de partos en servicios,nacidos vivos,2019-04-01,6,6
BUENA VISTA,atencion de partos en servicios,nacidos vivos,2019-04-01,4,4
CABEZAS,atencion de partos en servicios,nacidos vivos,2019-04-01,31,31
CAIROMA,atencion de partos en servicios,nacidos vivos,2019-04-01,9,9
"CAIZA ""D""",atencion de partos en servicios,nacidos vivos,2019-04-01,3,3
CAJUATA,atencion de partos en servicios,nacidos vivos,2019-04-01,15,15
CALACOTO,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
CALAMARCA,atencion de partos en servicios,nacidos vivos,2019-04-01,4,4
CAMARGO,atencion de partos en servicios,nacidos vivos,2019-04-01,19,19
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
CAMIRI,atencion de partos en servicios,nacidos vivos,2019-04-01,87,87
CAPINOTA,atencion de partos en servicios,nacidos vivos,2019-04-01,25,25
CAQUIAVIRI,atencion de partos en servicios,nacidos vivos,2019-04-01,2,2
CARACOLLO,atencion de partos en servicios,nacidos vivos,2019-04-01,14,14
CARANAVI,atencion de partos en servicios,nacidos vivos,2019-04-01,65,65
CARAPARI,atencion de partos en servicios,nacidos vivos,2019-04-01,3,3
CARIPUYO,atencion de partos en servicios,nacidos vivos,2019-04-01,7,7
CARMEN RIVERO TORREZ,atencion de partos en servicios,nacidos vivos,2019-04-01,9,9
CHALLAPATA,atencion de partos en servicios,nacidos vivos,2019-04-01,34,34
CHAQUI,atencion de partos en servicios,nacidos vivos,2019-04-01,4,4
CHARAGUA,atencion de partos en servicios,nacidos vivos,2019-04-01,50,50
CHAYANTA,atencion de partos en servicios,nacidos vivos,2019-04-01,4,4
CHIMORE,atencion de partos en servicios,nacidos vivos,2019-04-01,29,29
CHIPAYA,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
CHOQUE COTA,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
CHUA COCANI,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,nacidos vivos,2019-04-01,30,30
CHUMA,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,nacidos vivos,2019-04-01,7,7
CKOCHAS,atencion de partos en servicios,nacidos vivos,2019-04-01,6,6
CLIZA,atencion de partos en servicios,nacidos vivos,2019-04-01,23,23
COBIJA,atencion de partos en servicios,nacidos vivos,2019-04-01,124,124
COCAPATA,atencion de partos en servicios,nacidos vivos,2019-04-01,10,10
COCHABAMBA,atencion de partos en servicios,nacidos vivos,2019-04-01,1658,1658
COLCAPIRHUA,atencion de partos en servicios,nacidos vivos,2019-04-01,49,49
"COLCHA ""K""",atencion de partos en servicios,nacidos vivos,2019-04-01,5,5
COLLANA,atencion de partos en servicios,nacidos vivos,2019-04-01,2,2
COLOMI,atencion de partos en servicios,nacidos vivos,2019-04-01,15,15
COLPA BELGICA,atencion de partos en servicios,nacidos vivos,2019-04-01,9,9
COLQUECHACA,atencion de partos en servicios,nacidos vivos,2019-04-01,17,17
COLQUIRI,atencion de partos en servicios,nacidos vivos,2019-04-01,2,2
COMANCHE,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
COMARAPA,atencion de partos en servicios,nacidos vivos,2019-04-01,29,29
CONCEPCION,atencion de partos en servicios,nacidos vivos,2019-04-01,30,30
COPACABANA,atencion de partos en servicios,nacidos vivos,2019-04-01,6,6
CORIPATA,atencion de partos en servicios,nacidos vivos,2019-04-01,9,9
CORO CORO,atencion de partos en servicios,nacidos vivos,2019-04-01,4,4
COROICO,atencion de partos en servicios,nacidos vivos,2019-04-01,22,22
COTAGAITA,atencion de partos en servicios,nacidos vivos,2019-04-01,14,14
COTOCA,atencion de partos en servicios,nacidos vivos,2019-04-01,91,91
CUATRO CAÑADAS,atencion de partos en servicios,nacidos vivos,2019-04-01,27,27
CUEVO,atencion de partos en servicios,nacidos vivos,2019-04-01,2,2
CULPINA,atencion de partos en servicios,nacidos vivos,2019-04-01,15,15
CURAHUARA DE CARANGAS,atencion de partos en servicios,nacidos vivos,2019-04-01,4,4
DESAGUADERO,atencion de partos en servicios,nacidos vivos,2019-04-01,9,9
EL ALTO,atencion de partos en servicios,nacidos vivos,2019-04-01,1360,1360
EL PUENTE(STC),atencion de partos en servicios,nacidos vivos,2019-04-01,9,9
EL PUENTE(TJA),atencion de partos en servicios,nacidos vivos,2019-04-01,6,6
EL TORNO,atencion de partos en servicios,nacidos vivos,2019-04-01,112,112
EL VILLAR,atencion de partos en servicios,nacidos vivos,2019-04-01,4,4
ENTRE RIOS TRJ,atencion de partos en servicios,nacidos vivos,2019-04-01,12,12
ENTRE RIOS CBBA,atencion de partos en servicios,nacidos vivos,2019-04-01,41,41
ESCOMA,atencion de partos en servicios,nacidos vivos,2019-04-01,2,2
EUCALIPTUS,atencion de partos en servicios,nacidos vivos,2019-04-01,2,2
FERNANDEZ ALONSO,atencion de partos en servicios,nacidos vivos,2019-04-01,5,5
FILADELFIA,atencion de partos en servicios,nacidos vivos,2019-04-01,2,2
GENERAL SAAVEDRA,atencion de partos en servicios,nacidos vivos,2019-04-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
GUANAY,atencion de partos en servicios,nacidos vivos,2019-04-01,16,16
GUAQUI,atencion de partos en servicios,nacidos vivos,2019-04-01,2,2
GUAYARAMERIN,atencion de partos en servicios,nacidos vivos,2019-04-01,96,96
GUTIERREZ,atencion de partos en servicios,nacidos vivos,2019-04-01,8,8
HUACARETA,atencion de partos en servicios,nacidos vivos,2019-04-01,5,5
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,nacidos vivos,2019-04-01,2,2
HUACHACALLA,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
HUANUNI,atencion de partos en servicios,nacidos vivos,2019-04-01,13,13
HUARACAJE,atencion de partos en servicios,nacidos vivos,2019-04-01,3,3
HUARINA,atencion de partos en servicios,nacidos vivos,2019-04-01,3,3
HUAYLLAMARCA,atencion de partos en servicios,nacidos vivos,2019-04-01,5,5
ICLA,atencion de partos en servicios,nacidos vivos,2019-04-01,2,2
INCAHUASI,atencion de partos en servicios,nacidos vivos,2019-04-01,5,5
INGAVI (HUMAITA),atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
INQUISIVI,atencion de partos en servicios,nacidos vivos,2019-04-01,5,5
IRUPANA (VILLA DE LANZA),atencion de partos en servicios,nacidos vivos,2019-04-01,12,12
IXIAMAS,atencion de partos en servicios,nacidos vivos,2019-04-01,3,3
JESUS DE MACHACA,atencion de partos en servicios,nacidos vivos,2019-04-01,2,2
LA ASUNTA,atencion de partos en servicios,nacidos vivos,2019-04-01,35,35
LA GUARDIA,atencion de partos en servicios,nacidos vivos,2019-04-01,64,64
LA PAZ,atencion de partos en servicios,nacidos vivos,2019-04-01,1472,1472
LAGUNILLAS,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
LAJA,atencion de partos en servicios,nacidos vivos,2019-04-01,2,2
LAS CARRERAS,atencion de partos en servicios,nacidos vivos,2019-04-01,2,2
LICOMA PAMPA,atencion de partos en servicios,nacidos vivos,2019-04-01,2,2
LLALLAGUA,atencion de partos en servicios,nacidos vivos,2019-04-01,60,60
LLICA,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
LURIBAY,atencion de partos en servicios,nacidos vivos,2019-04-01,8,8
MAGDALENA,atencion de partos en servicios,nacidos vivos,2019-04-01,21,21
MAIRANA,atencion de partos en servicios,nacidos vivos,2019-04-01,14,14
MAPIRI,atencion de partos en servicios,nacidos vivos,2019-04-01,22,22
MECAPACA,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
MINEROS,atencion de partos en servicios,nacidos vivos,2019-04-01,19,19
MIZQUE,atencion de partos en servicios,nacidos vivos,2019-04-01,28,28
MOCOMOCO,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
MOJOCOYA,atencion de partos en servicios,nacidos vivos,2019-04-01,4,4
MONTEAGUDO,atencion de partos en servicios,nacidos vivos,2019-04-01,38,38
MONTERO,atencion de partos en servicios,nacidos vivos,2019-04-01,385,385
MORO MORO,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
MOROCHATA,atencion de partos en servicios,nacidos vivos,2019-04-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
OCURI,atencion de partos en servicios,nacidos vivos,2019-04-01,6,6
OKINAWA,atencion de partos en servicios,nacidos vivos,2019-04-01,7,7
OMEREQUE,atencion de partos en servicios,nacidos vivos,2019-04-01,2,2
ORURO,atencion de partos en servicios,nacidos vivos,2019-04-01,613,613
PADCAYA,atencion de partos en servicios,nacidos vivos,2019-04-01,5,5
PADILLA,atencion de partos en servicios,nacidos vivos,2019-04-01,16,16
PAILON,atencion de partos en servicios,nacidos vivos,2019-04-01,40,40
PALCA,atencion de partos en servicios,nacidos vivos,2019-04-01,3,3
PALOS BLANCOS,atencion de partos en servicios,nacidos vivos,2019-04-01,27,27
PAMPA AULLAGAS,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
PAMPA GRANDE,atencion de partos en servicios,nacidos vivos,2019-04-01,8,8
PAPEL PAMPA,atencion de partos en servicios,nacidos vivos,2019-04-01,2,2
PASORAPA,atencion de partos en servicios,nacidos vivos,2019-04-01,2,2
PATACAMAYA,atencion de partos en servicios,nacidos vivos,2019-04-01,35,35
PAZÑA,atencion de partos en servicios,nacidos vivos,2019-04-01,3,3
POCOATA,atencion de partos en servicios,nacidos vivos,2019-04-01,7,7
POCONA,atencion de partos en servicios,nacidos vivos,2019-04-01,5,5
POJO (CBBA),atencion de partos en servicios,nacidos vivos,2019-04-01,9,9
POOPO,atencion de partos en servicios,nacidos vivos,2019-04-01,4,4
PORCO,atencion de partos en servicios,nacidos vivos,2019-04-01,7,7
POROMA,atencion de partos en servicios,nacidos vivos,2019-04-01,11,11
PORTACHUELO,atencion de partos en servicios,nacidos vivos,2019-04-01,33,33
PORVENIR,atencion de partos en servicios,nacidos vivos,2019-04-01,3,3
POSTRER VALLE,atencion de partos en servicios,nacidos vivos,2019-04-01,2,2
POTOSI,atencion de partos en servicios,nacidos vivos,2019-04-01,447,447
PRESTO,atencion de partos en servicios,nacidos vivos,2019-04-01,4,4
PUCARANI,atencion de partos en servicios,nacidos vivos,2019-04-01,6,6
PUERTO ACOSTA,atencion de partos en servicios,nacidos vivos,2019-04-01,4,4
PUERTO CARABUCO,atencion de partos en servicios,nacidos vivos,2019-04-01,5,5
PUERTO GONZALO MORENO,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,nacidos vivos,2019-04-01,22,22
PUERTO RICO,atencion de partos en servicios,nacidos vivos,2019-04-01,8,8
PUERTO SUAREZ,atencion de partos en servicios,nacidos vivos,2019-04-01,41,41
PUERTO VILLARROEL,atencion de partos en servicios,nacidos vivos,2019-04-01,132,132
PUNA,atencion de partos en servicios,nacidos vivos,2019-04-01,11,11
PUNATA,atencion de partos en servicios,nacidos vivos,2019-04-01,83,83
QUIABAYA,atencion de partos en servicios,nacidos vivos,2019-04-01,4,4
QUILLACOLLO,atencion de partos en servicios,nacidos vivos,2019-04-01,214,214
QUIME,atencion de partos en servicios,nacidos vivos,2019-04-01,6,6
RAVELO,atencion de partos en servicios,nacidos vivos,2019-04-01,6,6
REYES,atencion de partos en servicios,nacidos vivos,2019-04-01,17,17
RIBERALTA,atencion de partos en servicios,nacidos vivos,2019-04-01,300,300
ROBORE,atencion de partos en servicios,nacidos vivos,2019-04-01,30,30
RURRENABAQUE,atencion de partos en servicios,nacidos vivos,2019-04-01,31,31
SABAYA,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
SACABA,atencion de partos en servicios,nacidos vivos,2019-04-01,276,276
SACABAMBA,atencion de partos en servicios,nacidos vivos,2019-04-01,3,3
SACACA,atencion de partos en servicios,nacidos vivos,2019-04-01,8,8
SAIPINA,atencion de partos en servicios,nacidos vivos,2019-04-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,nacidos vivos,2019-04-01,9,9
SAMAIPATA,atencion de partos en servicios,nacidos vivos,2019-04-01,3,3
SAN ANDRES,atencion de partos en servicios,nacidos vivos,2019-04-01,4,4
SAN ANDRES DE MACHACA,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,nacidos vivos,2019-04-01,8,8
SAN BENITO,atencion de partos en servicios,nacidos vivos,2019-04-01,2,2
SAN BORJA,atencion de partos en servicios,nacidos vivos,2019-04-01,62,62
SAN BUENA VENTURA,atencion de partos en servicios,nacidos vivos,2019-04-01,18,18
SAN CARLOS,atencion de partos en servicios,nacidos vivos,2019-04-01,35,35
SAN IGNACIO,atencion de partos en servicios,nacidos vivos,2019-04-01,34,34
SAN IGNACIO DE VELASCO,atencion de partos en servicios,nacidos vivos,2019-04-01,144,144
SAN JAVIER(BNI),atencion de partos en servicios,nacidos vivos,2019-04-01,3,3
SAN JAVIER(STC),atencion de partos en servicios,nacidos vivos,2019-04-01,24,24
SAN JOAQUIN,atencion de partos en servicios,nacidos vivos,2019-04-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,nacidos vivos,2019-04-01,39,39
SAN JUAN DE YAPACANI,atencion de partos en servicios,nacidos vivos,2019-04-01,5,5
SAN JULIAN,atencion de partos en servicios,nacidos vivos,2019-04-01,55,55
SAN LORENZO(PND),atencion de partos en servicios,nacidos vivos,2019-04-01,7,7
SAN LORENZO(TJA),atencion de partos en servicios,nacidos vivos,2019-04-01,7,7
SAN LUCAS,atencion de partos en servicios,nacidos vivos,2019-04-01,25,25
SAN MATIAS,atencion de partos en servicios,nacidos vivos,2019-04-01,27,27
SAN MIGUEL DE VELASCO,atencion de partos en servicios,nacidos vivos,2019-04-01,13,13
SAN PEDRO,atencion de partos en servicios,nacidos vivos,2019-04-01,12,12
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,nacidos vivos,2019-04-01,12,12
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,nacidos vivos,2019-04-01,4,4
SAN PEDRO DE QUEMES,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
SAN PEDRO(PND),atencion de partos en servicios,nacidos vivos,2019-04-01,1,1
SAN RAFAEL,atencion de partos en servicios,nacidos vivos,2019-04-01,4,4
SAN RAMON BENI,atencion de partos en servicios,nacidos vivos,2019-04-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,nacidos vivos,2019-04-01,11,11
